k,i_ref,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err,vessel_tip alignment, i_seg, u_seg, rho, clearance
0,31,-0.234987099133007,0.024361736995051987,0.40798103131152164,3.0601743226338567e-18,-0.13261821470497479,-3.7434300657029134,0.10008031118764017,0.715782951031623,-0.7052862751617126,-0.09,0.020047822375770803,-0.9995431347400611,-0.010688537273947784,0.01993393546054284,0.0330008031118764,0.826208660567057,-0.705171871851995,-0.09787156157193119,-0.9966179103768894,0.008715375482474282,0.08171157091380687,solved,0,0.0009517730359694704,2.6676098963760557,31,0.9831157003166321,0.0010107101850402166,0.003989289814959784
1,32,0.0020609465357151672,0.4045857244866622,0.3589845755312662,-8.181710859982321e-18,-0.10506386249857727,-3.2216983007107802,0.10001545623687821,0.7158035604969802,-0.701240417916846,-0.09,0.020360695702894227,-0.9992306771724787,-0.0267981151642214,0.02013347688723995,0.03400095767424518,0.8252490900130603,-0.704053811073827,-0.09773739647189653,-0.9947627538315077,0.059723416883886285,0.08294682034118386,solved,0,0.00043018667451160455,2.6307192123758356,32,0.9880090044273122,0.0009079792844016598,0.00409202071559834
2,33,-0.04295932504249098,0.9912681671890894,0.3588668818114184,2.6745754985649567e-17,-0.14476774532525044,-3.9758307595381193,0.10005014506451124,0.7153739672465553,-0.6913277362449551,-0.09,0.020737481278092537,-0.9984857224057108,-0.046670100456776435,0.020448001015775288,0.03500145912489029,0.8244983875851273,-0.7014794411796188,-0.0976718190426034,-0.9819733418448923,0.17052715723153244,0.08154043507710178,solved,0,0.0005664292025594438,5.897015533948706,33,0.913356305097985,0.0014753174341821163,0.0035246825658178838
3,34,0.10319188685031706,0.9993456017471885,0.875703643177142,9.71793356804093e-18,-0.09853616646522736,-2.974717593257714,0.09998309648720884,0.7164058861150585,-0.6813342802274832,-0.09,0.021016316294076527,-0.9976709587610593,-0.06152566626890537,0.020629224037361626,0.036001290089762376,0.8235503313046996,-0.7010780169382826,-0.09759820024087713,-0.9799980956213418,0.18157533081154006,0.08145016805659266,solved,0,0.00017684714571334254,13.851183361767145,34,0.44168415635065045,0.003931855225175406,0.0010681447748245943
4,35,-0.25425536962295064,0.9984093588616723,-0.2149843541258531,3.596183318007103e-14,-0.14005030268206747,-3.9484859453467633,0.09985425415143136,0.713863332418829,-0.6713501866388665,-0.09,0.021376379455728508,-0.9962472607634549,-0.08122354481045876,0.020908887849447104,0.03699983263127669,0.8225322449486103,-0.7010739605490829,-0.0976729629069837,-0.9816410059085319,0.1753704977568958,0.07500748060402539,solved,0,0.000633492412930347,16.347774801286203,35,0.23577820466042324,0.004190165371732021,0.000809834628267979
5,36,0.5445740573335245,0.9975710610140069,0.24689553474208453,3.7047132646580714e-17,-0.1486081635823861,-4.2733580097439035,0.0995836293277973,0.7193090729921643,-0.6613744760287265,-0.09,0.021757868129013577,-0.9942686920032833,-0.10250584895957411,0.02118759556055832,0.03799566892455466,0.8214993535944347,-0.701029082538549,-0.0981768394859401,-0.9832314523821158,0.17499510179883002,0.05130909817104543,solved,0,0.0006915529982937569,18.39243484383116,36,0.06845415010801083,0.004241007588357363,0.0007589924116426375
6,36,0.3579247981452039,0.9999322812816968,0.15763572192335668,-4.976939482931548e-14,-0.16784574644252326,-4.773077941760694,0.09997968168887017,0.7228883209736163,-0.6513751532159094,-0.09,0.022171249080520674,-0.9915213200014191,-0.12622123551405753,0.02149668351532475,0.03899546574144336,0.82047612081197,-0.701156295309594,-0.09815152579971238,-0.9851169150576348,0.16432719427228767,0.050410664548775616,solved,0,0.00012118698572476203,18.17717537663665,36,1.0,0.004309272899848159,0.0006907271001518412
7,37,0.4561001718056828,0.9999066333024742,-0.0333510567815052,1.3916913769411333e-13,-0.1902272632064968,-4.978045193391833,0.09995335007469869,0.7274493226916732,-0.6413760868828847,-0.09,0.022579332401447275,-0.988051957722503,-0.15087980548482013,0.02188119937062347,0.03999499924219035,0.8194408713008194,-0.701357108669254,-0.09813798358763823,-0.987261067565365,0.15134437457802888,0.0490964663645832,solved,0,0.00017023784223199262,20.889240331452964,37,0.865687785212436,0.004343941399353619,0.0006560586006463809
8,38,0.5563714868405393,0.8324779332794672,0.021140901799951334,-3.186222079804208e-13,-0.20111984653876705,-5.211204936350962,0.0831564517382893,0.7330130375600785,-0.6330513075500901,-0.09,0.02299002172096147,-0.9837631911590049,-0.1765930067750394,0.02227897170140464,0.04082656375957324,0.8184016391092436,-0.7016217019588239,-0.09812406304060754,-0.9894688359386664,0.13660055883932148,0.04787179055302758,solved,0,0.00023607506514814028,23.161560222364827,38,0.6995975034145265,0.00435658639703558,0.0006434136029644204
9,39,0.47189943667832956,0.5803186463776447,-0.804041231963637,8.493766538788342e-13,-0.15199509461925761,-4.071480895465723,-0.002106560517566657,0.7377320319268618,-0.6272481210863137,-0.09,0.0233045650368146,-0.9799474097088549,-0.19659931553151552,0.02255394834370396,0.040805498154397574,0.817556954005549,-0.7018832195735305,-0.09811501075161187,-0.9912616252599475,0.12330158001320009,0.046873329162900323,solved,0,0.0011902127812745552,26.341233307843165,39,0.3033062731175958,0.004365388792487877,0.0006346112075121231
10,39,0.4557305078792524,0.5398689752694967,0.00680216629892187,-7.2606446064557415e-12,-0.1260491997469837,-3.4776257279551124,-0.0021310615393094986,0.7422893370056542,-0.6218494313336187,-0.09,0.023569288951929866,-0.9763665412185153,-0.2136228353634308,0.022762908833943097,0.04078418753900448,0.817578787243349,-0.701862143030092,-0.098234980789759,-0.9904255560982023,0.13120722806681132,0.04291712319433454,solved,0,0.0002368205578787615,26.847662506808206,39,0.2689000834888611,0.0043757638020802975,0.0006242361979197026
11,39,0.4763610530302927,0.4841095479541295,0.5702584794354066,1.3548813104538838e-13,-0.10763311875438508,-2.824309165138248,0.09996896601124365,0.7470529475359572,-0.6170083358540774,-0.09,0.023773411634654712,-0.9732402148358399,-0.22740153435366198,0.022953241582353894,0.041783877199116914,0.8175744258673571,-0.7018986209010875,-0.09824232676310755,-0.9907134625618356,0.1290550365761473,0.04279755794148878,solved,0,0.000994388044805524,26.681323014145335,39,0.26633803930764893,0.004331319945155985,0.0006686800548440152
12,40,-0.02762905401034913,-0.09099278176128987,-0.9999982087772625,-2.5293489378890654e-12,-0.14199830843599268,-3.6543727069731387,-0.001993714078513446,0.7467766569958537,-0.6179182636716903,-0.09,0.02402736820337827,-0.9689063966400366,-0.2451623172380519,0.023205997796008217,0.04176394005833178,0.8165515183373072,-0.7022987410329922,-0.09820939391358843,-0.9928508429188563,0.11149231604337424,0.042622359746995575,solved,0,0.0024608578991678746,29.39343228331274,40,0.10763372972347479,0.00430245645213316,0.0006975435478668397
13,40,-1.000597058775716,-0.7873446948951308,0.5487508216249138,6.99109089052543e-18,-0.10193229253612122,-2.8148371828167504,-0.002613356310056996,0.7367706864080965,-0.6257917106206417,-0.09,0.024226634495078524,-0.9653481378044371,-0.25878636798870913,0.023359339925610307,0.04173780649523121,0.8165809881558729,-0.7022640036267325,-0.09821171139901395,-0.9927302605156367,0.112516338207011,0.04273993289446087,solved,0,0.0020237544827638393,29.73290865400396,40,0.0612007250584957,0.0043428154874523735,0.0006571845125476266
14,41,-0.8315667710485175,-1.0000766624507262,0.43777424680631405,-1.3676477798619647e-12,-0.0924196785671791,-2.379429907203491,0.09995913451395645,0.7284550186976113,-0.6357924772451489,-0.09,0.02438323843844119,-0.9621901753744985,-0.27026384061835435,0.02351553848549892,0.042737397840370776,0.816587103475243,-0.7022331779896493,-0.0981648136749345,-0.9922810753649032,0.11565858982481063,0.044736522475366525,solved,0,0.0011518192282911305,29.408572733656186,40,0.05118953739618887,0.0043097970872051266,0.0006902029127948735
15,41,-0.863615544907241,-1.0000737143223313,0.7118857661836075,-3.4887060509610415e-13,-0.12828241635687102,-3.0820758536925434,-0.002037840877674003,0.7198188632485389,-0.6457932143883722,-0.09,0.024569363596359927,-0.9578959436462533,-0.28507446128551067,0.02375413735120067,0.04271701943159403,0.8155658452957025,-0.7026931837685526,-0.09813063007710521,-0.994267815150649,0.09719054040239776,0.04455905093214619,solved,0,0.0013649636213771672,28.636249278717287,40,1.0,0.00434863782244081,0.0006513621775591904
16,41,-1.0004417969936847,-1.0019222206775635,-0.4059281625154152,-8.947672243451719e-13,-0.09582406748301527,-2.1654001242731615,0.09889441627040098,0.709814445278602,-0.6558124365951479,-0.09,0.024688519458579094,-0.9547418682645668,-0.2954404283614124,0.0239456734975952,0.04370596359429804,0.8155651570648667,-0.7026975308191374,-0.09813694407926837,-0.9943472384320846,0.0964343965675799,0.04442943831810679,solved,0,0.0012007315113772492,28.558414016342763,40,1.0,0.004328213400270803,0.0006717865997291975
17,41,-1.0000003712275407,-1.0000022667460922,0.6163675002923972,-7.547579966030223e-13,-0.13056514460351623,-2.7986602199874304,-0.002001241535376475,0.6998144415663267,-0.6658124592626088,-0.09,0.024828300334207264,-0.9504985076671761,-0.30878711067430403,0.02422112108059818,0.04368595117894428,0.8145555453464425,-0.7032639113080628,-0.09810092291577548,-0.9961901726590379,0.0750936760685203,0.04434047987458005,solved,0,0.001131094933618106,31.530560698857904,41,0.997870460580175,0.0043164893901093335,0.0006835106098906666
18,41,-0.9980402466403435,-1.002150388372268,0.36052315435425003,4.037837734548263e-13,-0.1325785088308064,-1.9245478612072324,0.04716309814308701,0.6898340390999232,-0.6758339631463315,-0.09,0.02485552579399403,-0.9474669049201283,-0.31793546230954767,0.024611150411772517,0.044157582160375144,0.8145528692985013,-0.7033028206574958,-0.09810723683261834,-0.9963271286630418,0.07333798829989571,0.0442017036506304,solved,0,0.000514691617006843,31.468432040049798,41,0.9876522204013064,0.004294602662202568,0.0007053973377974324
