sample_index,time_s,path_s_m,path_speed_m_s,path_acceleration_m_s2,position_error_m,position_error_mm,tangent_error_rad,tangent_error_deg,beam_feasible,insertion_m,insertion_rate_m_s,insertion_acceleration_m_s2,q1_rad,qd1_rad_s,qdd1_rad_s2,q2_rad,qd2_rad_s,qdd2_rad_s2,q3_rad,qd3_rad_s,qdd3_rad_s2,q4_rad,qd4_rad_s,qdd4_rad_s2,q5_rad,qd5_rad_s,qdd5_rad_s2,q6_rad,qd6_rad_s,qdd6_rad_s2,desired_x,desired_y,desired_z,achieved_x,achieved_y,achieved_z,desired_tangent_x,desired_tangent_y,desired_tangent_z,achieved_tangent_x,achieved_tangent_y,achieved_tangent_z
0,0.0,0.0,0.0,0.012778315880758598,0.0,0.0,0.026483017914252185,1.5173651552560026,1,0.025,0.0,0.004735374538870459,-0.85634357,-0.0,-0.12030662345789044,-1.94584002,0.0,0.36519367532407154,-1.76176286,0.0,0.1218192963689863,-1.0331945,-0.0,-0.12843292817607174,1.56234264,-0.0,-0.0580242773707383,-2.05640871,-0.0,-0.051856276244752225,0.5005794864881917,-0.669607395033303,-0.01656004894946191,0.5005794864881917,-0.669607395033303,-0.01656004894946191,-1.0,0.0,0.0,-0.9996493453761041,0.026476307031826483,0.00043755580570542735
1,0.1,6.389267698858767e-05,0.0012798362880490125,0.014609072830849404,8.996336979947428e-05,0.08996336979947428,0.02495273364039863,1.429686324908952,1,0.02502423622065357,0.0005078688624877614,0.007142845558521549,-0.8569373737950479,-0.011584436508523355,-0.11360114161421678,-1.9440398938869654,0.03502183352795187,0.33747759188674364,-1.7611617010420983,0.01172342181917417,0.11468608214261827,-1.0338272823844432,-0.012298969978177214,-0.11777635416005752,1.5620558112595446,-0.005613365935041665,-0.0561365468369765,-2.0566645622153517,-0.004987426127252305,-0.04866418147249834,0.5005155938112031,-0.669607395033303,-0.01656004894946191,0.5005547507969308,-0.6696396536693924,-0.016485755485603666,-1.0,0.0,0.0,-0.9996886966949012,0.024421027353928284,0.005111078499541598
2,0.2,0.00022985714726618772,0.0016198249901489114,-0.00262520431493687,0.00027050823276265104,0.270508232762651,0.024895260344325636,1.4263933476092636,1,0.02511120498529658,0.001150470049793975,0.005890046863371476,-0.8581472882256527,-0.007631922109895445,0.11974647832205015,-1.940475591228653,0.0208243951619427,-0.3927124253839994,-1.759941631814432,0.007618601476670534,-0.12261521984147745,-1.0350674002043805,-0.007034279033588618,0.1417198868941097,1.5614524360914974,-0.004109323092045353,0.052410186749904705,-2.057181631724243,-0.003193582992547523,0.05281275235273926,0.5003496293409255,-0.669607395033303,-0.01656004894946191,0.5004677770615462,-0.6697043014830443,-0.016336833895975244,-1.0,0.0,0.0,-0.999690129010855,0.020275359766683564,0.014441459226536725
3,0.30000000000000004,0.00038660601450101617,0.001450089156969874,-0.0012842853713989119,0.00030376044476439505,0.30376044476439507,0.025129488162148387,1.4398136130150663,1,0.025254710113493117,0.0015363083380710682,0.0007179975889357571,-0.8584404065337066,0.0001761272308652941,0.028548829589921935,-1.9399494729600937,-0.0047870596390454994,-0.09173176044645096,-1.7596616737937092,-0.0003729349828479687,-0.029067291378757867,-1.035207434491643,0.002211217024382926,0.03293659543336767,1.5612447979740385,-0.0006850699352742999,0.012998716249938163,-2.057293093640222,0.000249406221785589,0.012496123941248473,0.5001928804736907,-0.669607395033303,-0.01656004894946191,0.5003243738238363,-0.6697175418502593,-0.01630935474253774,-1.0,0.0,0.0,-0.9996842710278838,0.019338232388808635,0.01604341071982069
4,0.4,0.0005293753595599822,0.0014631955472873468,0.0014845133271841923,0.00028223122912251857,0.2822312291225186,0.0245613076131467,1.4072592655558436,1,0.025408227239407492,0.0015267604619551586,-1.539842243840719e-05,-0.858392294564379,-0.00015838879223997236,-0.021966051413556863,-1.9405237276444682,-0.003708347003309631,0.06911872247349435,-1.7597294705316922,-1.9333267014219552e-05,0.02251241642102585,-1.0349520091839222,0.001831822926847737,-0.024497452531426545,1.561191512225725,-0.0008106697611705321,-0.009842684618676876,-2.05725499891547,0.000100320097918276,-0.009565624338261062,0.5000501111286317,-0.669607395033303,-0.01656004894946191,0.500170700124127,-0.6697117647951977,-0.016327197680065537,-1.0,0.0,0.0,-0.9996983862471951,0.019573080346087488,0.014833443987138333
5,0.5,0.0006813404437293904,0.0015542499529663989,0.000426433394156143,0.0002839956352140132,0.2839956352140132,0.024333232749777386,1.394191538471759,1,0.02556091411959475,0.0015276493337534338,0.00025901911198129184,-0.8584909122566959,-0.0014866002959081537,-0.002771609202730604,-1.9406341938753147,0.0004686205135271451,0.00805632005667193,-1.759646430350864,0.001346114331825316,0.0029010381951111064,-1.0348608825605925,0.00035822138165407524,-0.0026382660079696564,1.5610734785230587,-0.0014018359628802355,-0.0012674162078848716,-2.057280635043324,-0.00046645909077525245,-0.0009413058667339222,0.4998981460444623,-0.669607395033303,-0.01656004894946191,0.5000179657332657,-0.669714316370032,-0.016325817032875476,-1.0,0.0,0.0,-0.9997039614995914,0.019289337367412875,0.01482939061289498
6,0.6000000000000001,0.0008354962901992311,0.0015229440733383393,-0.00028808620449816613,0.0002909565668897155,0.2909565668897155,0.024173590445405405,1.3850447081995017,1,0.0257137372577451,0.0015296386241173074,2.2968751248296428e-05,-0.8586209900268196,-0.001017317838195291,0.004363677113019688,-1.9406455640798217,-0.0010040822588449762,-0.013657641222999877,-1.759530320670493,0.00087581485904628,-0.0043843210879087645,-1.0348035927728945,0.0008983001560192926,0.005055685406926001,1.560942210481325,-0.0011800375437733663,0.0020578494963845503,-2.057317766694238,-0.00023385819888476714,0.002135564058280074,0.4997439901979925,-0.669607395033303,-0.01656004894946191,0.4998651169965706,-0.6697188782472902,-0.016320141643442344,-1.0,0.0,0.0,-0.9997078329905243,0.018888773853654384,0.015081872552685966
7,0.7000000000000001,0.0009869009923962866,0.0015120176635981066,4.526328441322787e-05,0.0002914759941208876,0.2914759941208876,0.02391611980278287,1.3702927270287093,1,0.025866679375866383,0.001529371826284415,-4.8207286007157005e-05,-0.8587108689606523,-0.0008785716567840163,-0.0015124748679033813,-1.9407823868052254,-0.0014220276425823924,0.005115434053203724,-1.7594545274199036,0.0007398828817264419,0.0015909880090304415,-1.0346997243385425,0.0010702753149307161,-0.00155524048886261,1.5608300246354938,-0.0011084629207791868,-0.0005811043083349866,-2.057335076597895,-0.0001574499323624725,-0.0005735333827306754,0.49959258549579544,-0.669607395033303,-0.01656004894946191,0.499712117762473,-0.6697213292812003,-0.016319863022464166,-1.0,0.0,0.0,-0.9997140232382804,0.018622427305467013,0.015002564513561549
8,0.8,0.001138522545729446,0.001519407448448491,1.559121381587595e-05,0.00029307273646786625,0.29307273646786625,0.023669719999896813,1.3561750582504828,1,0.02601954888697616,0.0015286438839508816,-1.2968079906030996e-05,-0.8588067499870218,-0.0010160424795607756,-0.0006121187974405358,-1.940898001752476,-0.000964427835878306,0.002188989380596661,-1.7593721567458955,0.0008837766281191741,0.0006548971653356606,-1.0346007790496459,0.0009345841737356857,-0.0005315511116488821,1.5607160580590609,-0.001159749193333772,-0.00013488385192760109,-2.057354179573996,-0.00021793963110714503,-0.00037779328487262025,0.4994409639424623,-0.669607395033303,-0.01656004894946191,0.49955919444550745,-0.6697243292842355,-0.0163187202152231,-1.0,0.0,0.0,-0.9997198852559185,0.018324885950370788,0.014978303602182563
9,0.9,0.0012904306915739502,0.0015174224036718822,-4.727644413136174e-05,0.0002958168518428768,0.2958168518428768,0.023436002194604587,1.342784014410178,1,0.02617241817069823,0.0015288528691374753,-1.5494118867216713e-06,-0.8589088626920212,-0.001005444051199807,0.0004505406374029444,-1.940991731473758,-0.0009754915599369748,-0.0011501158959480095,-1.7592831333068135,0.0008757082072384055,-0.00040359838376190406,-1.034507102631659,0.0009615210474317568,0.000622550969631407,1.5606006243158503,-0.001139207459487936,0.00034422304489228444,-2.0573770812251513,-0.00023376513217889027,-5.4467820216943076e-05,0.49928905579661775,-0.669607395033303,-0.01656004894946191,0.4994062755701858,-0.6697278893418337,-0.016316639302712644,-1.0,0.0,0.0,-0.9997253894699782,0.017995596170118637,0.015010135495141217
