sample_index,time_s,path_s_m,path_speed_m_s,path_acceleration_m_s2,position_error_m,position_error_mm,tangent_error_rad,tangent_error_deg,beam_feasible,insertion_m,insertion_rate_m_s,insertion_acceleration_m_s2,q1_rad,qd1_rad_s,qdd1_rad_s2,q2_rad,qd2_rad_s,qdd2_rad_s2,q3_rad,qd3_rad_s,qdd3_rad_s2,q4_rad,qd4_rad_s,qdd4_rad_s2,q5_rad,qd5_rad_s,qdd5_rad_s2,q6_rad,qd6_rad_s,qdd6_rad_s2,desired_x,desired_y,desired_z,achieved_x,achieved_y,achieved_z,desired_tangent_x,desired_tangent_y,desired_tangent_z,achieved_tangent_x,achieved_tangent_y,achieved_tangent_z
0,0.0,0.0,0.0,0.016670748704401692,0.0,0.0,0.3204984547400044,18.363208797066886,1,0.025,0.0,0.01283842980746502,-0.85634357,0.0,0.05191147900221606,-1.94584002,0.0,0.051284881278165106,-1.76176286,-0.0,-0.07348910368862037,-1.0331945,-0.0,-0.07839264799982831,1.56234264,0.0,0.052958667219388425,-2.05640871,0.0,0.012417432285470736,0.5005820546791916,-0.6695089513990475,-0.016558422038837062,0.5005820546791916,-0.6695089513990475,-0.016558422038837062,-0.9379444323513858,0.34678558479417343,0.0,-0.999433944674365,0.03363749698597587,0.0005559039099070523
1,0.1,8.293426278099311e-05,0.00160450345542015,0.0120040481925609,1.4892748717952147e-05,0.014892748717952146,0.3592200941377023,20.581795310382464,1,0.02506388682316928,0.001236684330150572,0.009292022323005203,-0.8560804799000196,0.005277157378089677,0.0503480291314468,-1.9455802621500655,0.0052043691983057845,0.049320563029169394,-1.7621349873719871,-0.007452140702947888,-0.07042016688158771,-1.033591488928056,-0.007951207869221865,-0.07520319294627341,1.5626109887425974,0.005380792677505749,0.05123353218023345,-2.0563457938255123,0.001261387002457169,0.012000504612348872,0.5005042669491649,-0.6694801909922296,-0.016558422038837062,0.5005190076803554,-0.6694780716665215,-0.016558537220823805,-0.9230915670580703,0.38458023717590595,0.0,-0.9993686077376481,0.035525864963338816,0.0005466142346792573
2,0.2,0.00026836500274888425,0.0018841277227600816,0.00015900807682472465,3.58287791678363e-05,0.0358287791678363,0.5921106807340438,33.925443010678855,1,0.02520727013425714,0.0014627617664508474,0.00011934045384826011,-0.8553440367369001,0.009292339043157823,0.0435340377469365,-1.9448578591170402,0.009068148549562303,0.04137704487205768,-1.763167044704627,-0.012927261647992468,-0.05847070868311657,-1.0346934441524835,-0.013812360012785295,-0.06270828320975766,1.5633606909637785,0.009445118302286799,0.04391959706007863,-2.0561701602776083,0.0022114286951014192,0.010272438490628527,0.5003424255902355,-0.6693905310636193,-0.016558422038837062,0.5003782265745345,-0.6693918996499109,-0.016558765421193312,-0.8062876124389956,0.5915236986185964,0.0,-0.9991661529894151,0.04082547614579281,0.0005284106378594622
3,0.30000000000000004,0.0004607641849022807,0.0020112724462977155,0.002956382208532986,3.482800507255345e-05,0.034828005072553445,0.7883854350407424,45.171158057419866,1,0.025353532660729945,0.0014642090089157934,0.0001234277564830387,-0.8542163361055297,0.013196921352981861,0.03920803057077478,-1.9437665809789413,0.012649848908190523,0.034405974336443004,-1.7647209819668899,-0.018006290233687786,-0.04903240985632874,-1.0363558527092651,-0.019291506848993063,-0.05329451631924331,1.5645043840348833,0.01335196937656214,0.03884316008069469,-2.0559021256265995,0.0031347846497572648,0.009299720321955248,0.500201863749596,-0.6692595091681465,-0.016558422038837062,0.50023658686255,-0.6692621645202127,-0.016558916477426296,-0.6695215191290668,0.7427926597800404,0.0,-0.9988071100012058,0.04882715947041053,0.0005152757421055248
4,0.4,0.0006792998762323285,0.0023730531307416345,0.003784841261322333,2.8918189868586677e-05,0.028918189868586675,0.9166688900237793,52.52125860930437,1,0.025499666657439028,0.0014606648115289716,2.500790878532484e-05,-0.8526974365624709,0.017302084780999264,0.043779229073375725,-1.9423325913365945,0.01609479099490492,0.035523926845581776,-1.7667635174973397,-0.02294828695113853,-0.05133771075984024,-1.038547961411351,-0.02464466321449541,-0.054878523990182365,1.5660358382632178,0.01739375358324751,0.043047946389717366,-2.055541802785361,0.004091478259131406,0.009886688291978429,0.5000691484801374,-0.6690862237945953,-0.016558422038837062,0.50009792499305,-0.669089025708594,-0.01655899062287931,-0.5602056681040906,0.8283535533961628,0.0,-0.9982306570234146,0.059458373442077134,0.000507155030128281
5,0.5,0.0009340281392895212,0.00270912679593477,0.003027080035792077,2.566828472950709e-05,0.02566828472950709,1.0006961907062157,57.335668302284716,1,0.025645719610820045,0.0014606700915728644,7.483144876125735e-05,-0.8507593971678388,0.021292948227132766,0.034118110822971164,-1.9405613381993894,0.01911766307559177,0.02303793658221758,-1.769293711186423,-0.027359341087628126,-0.03400668741856669,-1.0412622759985102,-0.02933542165809985,-0.03672859252722717,1.5679784774184984,0.021273995318052182,0.0323117928963593,-2.055086837258339,0.004965900850166608,0.007369371093297714,0.49993786236564985,-0.6688681210543868,-0.016558422038837062,0.49996339821875235,-0.668870652401495,-0.016559033045465646,-0.4769941247954906,0.8789064824602125,0.0,-0.9973461250497064,0.07280422882267987,0.000501112632338713
6,0.6000000000000001,0.0012075898201083207,0.0027389481406154374,0.0,2.237024256961863e-05,0.022370242569618632,1.0506306996695784,60.19670491794358,1,0.02578656445371411,0.0013474705779990478,-0.0012348046011686244,-0.8485680163757763,0.022351198303931258,0.00888439935758958,-1.9386343561970967,0.019249059388315094,-0.0003676786241169096,-1.772057087339651,-0.02766945374984358,-0.00098473249724152,-1.0442274293565887,-0.029696197364122545,-0.0007204902424114226,1.5701579488833879,0.022132792094263887,0.006979594855221439,-2.05457794275466,0.005180227570725827,0.0020978672303199977,0.4998160465927181,-0.6686232438570218,-0.016558422038837062,0.4998382030059952,-0.6686262685527398,-0.016559032218427472,-0.4190712641717169,0.9079533443660632,0.0,-0.9961528838879846,0.0876309532403619,0.0004979516412640533
7,0.7000000000000001,0.001481484634169864,0.0027389481406154374,0.0,2.100854136707979e-05,0.02100854136707979,1.0799174419219375,61.87471164469122,1,0.02591592815099244,0.0012516565512926566,-0.0005880838151468002,-0.8462923118888753,0.023083190854839782,0.004777477519828061,-1.9367147617721574,0.019072699067435295,-0.003997212545341135,-1.7748237932625441,-0.027555650090348147,0.004618739048307772,-1.047195742946227,-0.029576087137664842,0.004185247912795429,1.5724028282384244,0.022691044043101034,0.003220591767900957,-2.0540511234870564,0.005318546631769883,0.0001790700793972221,0.4997071463651756,-0.668371971272658,-0.016558422038837062,0.49972796300893857,-0.6683747357686706,-0.016559041485860328,-0.37829504927382285,0.9256850737129317,0.0,-0.9947077570124427,0.10274353347334615,0.000494437747927296
8,0.8,0.0017553794482314071,0.0027389481406154374,0.0,1.9853305864194335e-05,0.019853305864194336,1.0965413531165498,62.82719159514278,1,0.02603856652768356,0.001203396940730798,-0.0004157542944230404,-0.8439615984758583,0.02353195667542894,0.004511721762576441,-1.9348289617443564,0.018641973082883304,-0.004340706136903055,-1.7775547075848581,-0.027069781127981363,0.004647584882974669,-1.0501294235523704,-0.029083320525729615,0.0053286264013336585,1.5746858390183296,0.022960189010341404,0.0024366456823372473,-2.053518573482811,0.005339062894488606,0.0004054067499288913,0.49960819307322274,-0.6681165962036665,-0.016558422038837062,0.49962781258748024,-0.6681195758882708,-0.016559013556965436,-0.34855297116326844,0.9372890836306896,0.0,-0.9930190600944504,0.1179529687713405,0.0004934036499822916
9,0.9,0.00202927426229295,0.0027389481406154374,0.0,1.9224818730689193e-05,0.019224818730689194,1.1058655940750108,63.36143124922562,1,0.02615712512851756,0.001170716403276399,-0.0002444909115439744,-0.841587866466336,0.023922801558155873,0.0033689309435153292,-1.9329876637703112,0.01817227997477532,-0.005006073497458034,-1.7802361385975145,-0.026536354139907646,0.00590741369880654,-1.0530100069498365,-0.028517157059365604,0.006019929499358097,1.5769928725257103,0.02316880940309942,0.0017384729320663883,-2.052982844514201,0.005373498439190493,0.00028807716623629673,0.4995161472432057,-0.6678586471476722,-0.016558422038837062,0.49953511408488216,-0.6678617320519883,-0.016559001639914025,-0.32532502399398705,0.945602257169108,0.0,-0.9910919481033544,0.13317848495964182,0.0004914758918838813
