k,status,infeasible,solver_mode,rollout_steps,i_ref,i_ref_mpc,idx_ref_0,idx_ref_terminal,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_now_x,p_now_y,p_now_z,p_now_qw,p_now_qx,p_now_qy,p_now_qz,p_now_L,tip_x,tip_y,tip_z,tip_tx,tip_ty,tip_tz,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,sqp_iters_done,sqp_du_final,sqp_du_rel_final,frame_path,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,tip_vessel_angle_deg,trust_vx,trust_vy,trust_vz,trust_wx,trust_wy,trust_wz,trust_dL,sqp_status_0,sqp_du_0,sqp_du_rel_0,u_applied_0_vx,u_applied_0_vy,u_applied_0_vz,u_applied_0_wx,u_applied_0_wy,u_applied_0_wz,u_applied_0_dL,x_rollout_0_x,x_rollout_0_y,x_rollout_0_z,x_rollout_0_tx,x_rollout_0_ty,x_rollout_0_tz,x_pred_0_x,x_pred_0_y,x_pred_0_z,x_pred_0_tx,x_pred_0_ty,x_pred_0_tz,rollout_err_xy_0_m,rollout_err_xy_0_mm,rollout_err_xyz_0_m,rollout_err_xyz_0_mm,u_plan_0_vx,u_plan_0_vy,u_plan_0_vz,u_plan_0_wx,u_plan_0_wy,u_plan_0_wz,u_plan_0_dL,u_plan_1_vx,u_plan_1_vy,u_plan_1_vz,u_plan_1_wx,u_plan_1_wy,u_plan_1_wz,u_plan_1_dL,u_plan_2_vx,u_plan_2_vy,u_plan_2_vz,u_plan_2_wx,u_plan_2_wy,u_plan_2_wz,u_plan_2_dL,u_plan_3_vx,u_plan_3_vy,u_plan_3_vz,u_plan_3_wx,u_plan_3_wy,u_plan_3_wz,u_plan_3_dL,u_plan_4_vx,u_plan_4_vy,u_plan_4_vz,u_plan_4_wx,u_plan_4_wy,u_plan_4_wz,u_plan_4_dL,u_plan_5_vx,u_plan_5_vy,u_plan_5_vz,u_plan_5_wx,u_plan_5_wy,u_plan_5_wz,u_plan_5_dL,u_plan_6_vx,u_plan_6_vy,u_plan_6_vz,u_plan_6_wx,u_plan_6_wy,u_plan_6_wz,u_plan_6_dL,u_plan_7_vx,u_plan_7_vy,u_plan_7_vz,u_plan_7_wx,u_plan_7_wy,u_plan_7_wz,u_plan_7_dL,u_plan_8_vx,u_plan_8_vy,u_plan_8_vz,u_plan_8_wx,u_plan_8_wy,u_plan_8_wz,u_plan_8_dL,u_plan_9_vx,u_plan_9_vy,u_plan_9_vz,u_plan_9_wx,u_plan_9_wy,u_plan_9_wz,u_plan_9_dL,u_plan_10_vx,u_plan_10_vy,u_plan_10_vz,u_plan_10_wx,u_plan_10_wy,u_plan_10_wz,u_plan_10_dL,u_plan_11_vx,u_plan_11_vy,u_plan_11_vz,u_plan_11_wx,u_plan_11_wy,u_plan_11_wz,u_plan_11_dL
0,solved,0,lti,1,18,18,18,29,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.04,0.6623328220229531,-0.7097273166922001,-0.1,0.0005320061119359659,0.999987715181031,-0.004917657110125695,0.0003210997747694483,0.0168,0.7813328360389269,-0.7099477343823355,-0.10000428892084366,-0.9999988141725579,-0.001539427878624199,-4.26061562295734e-05,5.620321571018577e-05,0.056203215710185765,5.620323232626739e-05,0.056203232326267394,1,1.815657668782877,26.206761095321795,,16,0.10553101259726633,0.0013388390565174664,1.3388390565174664,0.0026611609434825335,2.6611609434825336,4.506128464632651,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.815657668782877,26.206761095321795,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.04,0.7813328360389269,-0.7099477343823355,-0.10000428892084366,-0.9999988141725579,-0.001539427878624199,-4.26061562295734e-05,0.781332816275386,-0.7098915311701002,-0.10000433213837154,-0.9999999959502598,-6.354856116939804e-05,-6.372645340540085e-05,5.620321571018577e-05,0.056203215710185765,5.620323232626739e-05,0.056203232326267394,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.04,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.03999999999999999,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.04000000000000001,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.03999999999999999,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.04000000000000001,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.04,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.020252382071023214,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.0012492729035027104,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,5.4847622846658315e-05,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,4.025756051945871e-05,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,4.025769089394945e-05,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,4.025762647737519e-05
1,solved,0,lti,1,19,19,19,30,0.009856386445232393,0.019999983689847303,3.3015223054650655e-08,0.0,0.0,1.0471975517111096,0.0599999999894429,0.6625299497518577,-0.7093273170184032,-0.1,0.0005286144541804556,0.9998813885764335,-0.015389042949284306,0.0003266532218205003,0.01799999999978886,0.7801329365735106,-0.7099865014877408,-0.1000039145078506,-0.9999887229897906,-0.00474907704001173,1.2669479167319545e-05,6.398485683868455e-05,0.06398485683868455,6.398487726335732e-05,0.06398487726335732,1,1.8147604529801877,0.998889860688469,,16,0.9022293281269528,0.0012601844967038733,1.2601844967038733,0.0027398155032961266,2.7398155032961267,4.58972228927175,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8147604529801877,0.998889860688469,0.009856386445232393,0.019999983689847303,3.3015223054650655e-08,0.0,0.0,1.0471975517111096,0.0599999999894429,0.7801329365735106,-0.7099865014877408,-0.1000039145078506,-0.9999887229897906,-0.00474907704001173,1.2669479167319545e-05,0.7801328120090626,-0.709922516752152,-0.10000396563259945,-0.9999951201510412,-0.003124042096604753,-5.9231155420731565e-06,6.398485683868455e-05,0.06398485683868455,6.398487726335732e-05,0.06398487726335732,0.009856386445232393,0.019999983689847303,3.3015223054650655e-08,0.0,0.0,1.0471975517111096,0.0599999999894429,0.00386474414858519,0.019999983593612238,3.3104671940277506e-08,0.0,0.0,1.0471975528867346,0.059999999994146645,0.009081764222492518,0.01999998395442469,3.25804254381172e-08,0.0,0.0,1.0471975527742967,0.05723721684110048,0.013763579046872781,0.01999998487370878,3.119367441179712e-08,0.0,0.0,1.0471975526993524,0.02011152102320713,0.011428866339668924,0.019999986289730994,2.8978211871103894e-08,0.0,0.0,1.0471975528726032,0.020000000002453916,0.01023249556944966,0.01999998806075165,2.6134686739428202e-08,0.0,0.0,1.0471975520279113,0.0026103960281051797,0.010767044745020845,0.01999998994391449,2.2802467024980644e-08,0.0,0.0,1.0471975501944784,0.0011677703563003521,0.011664687635659055,0.019999991808541652,1.905754075657076e-08,0.0,0.0,1.0471975489836103,-2.5003942560964864e-05,0.012525776625573073,0.019999994022211514,1.50829197605253e-08,0.0,0.0,1.0471975536754008,-3.787395682622287e-05,0.01238961711478064,0.01999999869793422,1.1063396766228884e-08,0.0,0.0,1.047197555122954,-3.6186204603860664e-05,0.013290207356903618,0.020000009248737457,7.152360174787275e-09,0.0,0.0,1.0471975489931777,-3.4603010192004095e-05,0.011981630572966537,0.02000002976892695,3.4571744512954977e-09,0.0,0.0,1.0471960656684087,-3.3348566840818844e-05
2,solved,0,lti,1,20,20,20,31,-0.00613525585141481,0.029999983593612237,0.0,0.0,0.0,1.5707963284850335,0.07999999999414664,0.6624072446348295,-0.7087273173465309,-0.1,0.0005234183945153613,0.9995163151096359,-0.03109259870269314,0.0003349160383994405,0.01959999999967179,0.7785333599920233,-0.7100593075985011,-0.10000335253555705,-0.999949768181716,-0.010022718398253453,7.89255471769412e-05,7.496555120241226e-05,0.07496555120241226,7.49655719791768e-05,0.0749655719791768,1,1.8146975884774226,0.49998113509251735,,18,0.4204771379150689,0.0009017975706566931,0.9017975706566931,0.003098202429343307,3.098202429343307,23.576251427713313,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8146975884774226,0.49998113509251735,-0.00613525585141481,0.029999983593612237,0.0,0.0,0.0,1.5707963284850335,0.07999999999414664,0.7785333599920233,-0.7100593075985011,-0.10000335253555705,-0.999949768181716,-0.010022718398253453,7.89255471769412e-05,0.7785329792202624,-0.70998434301433,-0.10000340834849142,-0.9999659995610483,-0.008245951355573407,6.330967601835e-05,7.496555120241226e-05,0.07496555120241226,7.49655719791768e-05,0.0749655719791768,-0.00613525585141481,0.029999983593612237,0.0,0.0,0.0,1.5707963284850335,0.07999999999414664,-0.0009182357775074819,0.029999983954424693,0.0,0.0,0.0,1.5707963283725954,0.03723721684110047,0.0037635790468727812,0.02999998487370878,0.0,0.0,0.0,1.5707963282976514,0.022838539178077003,0.001428866339668924,0.029999986289730995,0.0,0.0,0.0,1.5707963284709021,0.013532620636212066,0.00023249556944966027,0.029999988060751652,0.0,0.0,0.0,1.5707963276262102,0.005740785600577208,0.0007670447450208451,0.029999989943914493,0.0,0.0,0.0,1.5707963257927773,0.0010091548506262278,0.0016646876356590547,0.029999991808541654,0.0,0.0,0.0,1.570796324581909,-0.0001783480977689312,0.002525776625573073,0.029999994022211512,0.0,0.0,0.0,1.5707963292736995,-0.00018565996191878176,0.00238961711478064,0.029999998697934217,0.0,0.0,0.0,1.5707963307212527,-0.00017826679966963878,0.0032902073569036176,0.030000009248737455,0.0,0.0,0.0,1.5707963245914764,-0.000170786969944747,0.001981630572966537,0.030000029768926947,0.0,0.0,0.0,1.5707948412667077,-0.00016311695422588889,0.001981630572966537,0.030000029768926947,0.0,0.0,0.0,1.5707948412667077,-0.00015533111904872805
3,solved,0,lti,1,22,22,22,33,-0.010918235777507482,0.039999983954424695,0.0,0.0,0.0,2.094395103970894,0.057237216841100474,0.6621888799192793,-0.7079273176674424,-0.1,0.0005162896479045869,0.9986459504064535,-0.05201806994903498,0.00034580423357843905,0.0207447443364938,0.77738975713094,-0.7101658652770562,-0.10000283101150094,-0.9998509664599748,-0.017263504798202472,0.00012755836553839187,8.747808023272218e-05,0.08747808023272217,8.747809722766135e-05,0.08747809722766135,1,1.8146108081256846,0.3334094598563559,,19,0.8878104244943423,1.2790605048529638e-05,0.012790605048529637,0.00398720939495147,3.98720939495147,36.503855851219065,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8146108081256846,0.3334094598563559,-0.010918235777507482,0.039999983954424695,0.0,0.0,0.0,2.094395103970894,0.057237216841100474,0.77738975713094,-0.7101658652770562,-0.10000283101150094,-0.9998509664599748,-0.017263504798202472,0.00012755836553839187,0.7773888961074761,-0.7100783914343385,-0.10000288554011356,-0.9998817868534287,-0.015375289657219633,0.00011307851803734318,8.747808023272218e-05,0.08747808023272217,8.747809722766135e-05,0.08747809722766135,-0.010918235777507482,0.039999983954424695,0.0,0.0,0.0,2.094395103970894,0.057237216841100474,-0.006236420953127219,0.03999998487370878,0.0,0.0,0.0,2.09439510389595,0.015616710564430506,-0.008571133660331076,0.039999986289731,0.0,0.0,0.0,2.094395104069201,0.005477384206438812,-0.00976750443055034,0.039999988060751654,0.0,0.0,0.0,2.094395103224509,0.0007534643955472455,-0.009232955254979155,0.039999989943914495,0.0,0.0,0.0,2.094395101391076,-0.00042495021418899727,-0.008335312364340946,0.039999991808541656,0.0,0.0,0.0,2.0943951001802077,-0.00042286615436054446,-0.007474223374426927,0.039999994022211514,0.0,0.0,0.0,2.094395104871998,-0.00040544398258208055,-0.00761038288521936,0.03999999869793422,0.0,0.0,0.0,2.0943951063195514,-0.0003874590766762141,-0.006709792643096383,0.04000000924873746,0.0,0.0,0.0,2.094395100189775,-0.000368878101419451,-0.008018369427033463,0.04000002976892695,0.0,0.0,0.0,2.0943936168650064,-0.00034953001202404346,-0.008018369427033463,0.04000002976892695,0.0,0.0,0.0,2.0943936168650064,-0.0003294210270770287,-0.008018369427033463,0.04000002976892695,0.0,0.0,0.0,2.0943936168650064,-0.0003084479736135131
4,solved,0,lti,1,23,23,23,34,0.0037635790468727812,0.04999998487370878,0.0,0.0,0.0,2.6179938794942488,0.014626525965596365,0.6622641515002168,-0.7069273179699682,-0.1,0.0005070606287844473,0.9969420650516829,-0.07814174809228192,0.0003592006225369534,0.021037274855805727,0.7770994459872559,-0.7102921749488268,-0.10000249679756673,-0.999657479782406,-0.026170585476569454,0.00015352818047789188,9.284813327816341e-05,0.09284813327816341,9.284814385417589e-05,0.09284814385417589,1,1.8144613446195113,0.2500431997532892,,20,0.5598600313115627,0.00090199137799157,0.90199137799157,0.00309800862200843,3.09800862200843,50.27359469561654,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8144613446195113,0.2500431997532892,0.0037635790468727812,0.04999998487370878,0.0,0.0,0.0,2.6179938794942488,0.014626525965596365,0.7770994459872559,-0.7102921749488268,-0.10000249679756673,-0.999657479782406,-0.026170585476569454,0.00015352818047789188,0.7770979671896358,-0.7101993385927434,-0.10000254111377306,-0.9997016834994401,-0.024423792453305723,0.00014956798855041167,9.284813327816341e-05,0.09284813327816341,9.284814385417589e-05,0.09284814385417589,0.0037635790468727812,0.04999998487370878,0.0,0.0,0.0,2.6179938794942488,0.014626525965596365,0.001428866339668924,0.049999986289731,0.0,0.0,0.0,2.6179938796674995,0.0051269308364151524,0.00023249556944966027,0.049999988060751656,0.0,0.0,0.0,2.6179938788228077,0.0004134775725747604,0.0007670447450208451,0.0499999899439145,0.0,0.0,0.0,2.6179938769893747,-0.0007512469985415805,0.0016646876356590547,0.04999999180854166,0.0,0.0,0.0,2.6179938757785064,-0.0007347148353871578,0.002525776625573073,0.049999994022211516,0.0,0.0,0.0,2.617993880470297,-0.0007023089454060086,0.00238961711478064,0.04999999869793422,0.0,0.0,0.0,2.61799388191785,-0.0006683748548743275,0.0032902073569036176,0.05000000924873746,0.0,0.0,0.0,2.617993875788074,-0.0006326942569302663,0.001981630572966537,0.05000002976892695,0.0,0.0,0.0,2.617992392463305,-0.000595002161067031,0.001981630572966537,0.05000002976892695,0.0,0.0,0.0,2.617992392463305,-0.0005550780994640713,0.001981630572966537,0.05000002976892695,0.0,0.0,0.0,2.617992392463305,-0.0005126466727431056,0.001981630572966537,0.05000002976892695,0.0,0.0,0.0,2.617992392463305,-0.00046754673317384255
5,solved,0,lti,1,23,23,23,34,0.011428866339668924,0.059999986289731,0.0,0.0,0.0,3.1415926552657982,-0.001294663261790469,0.6624927288270102,-0.7057273182441736,-0.1,0.0004955276607517218,0.9939956426986127,-0.10941789689353171,0.0003749505379701974,0.02101138159056992,0.7771291163909493,-0.7104378674006956,-0.10000222294894558,-0.9993223779883253,-0.036806993717428474,0.00017339332241762988,9.411509866228008e-05,0.09411509866228007,9.411510753512055e-05,0.09411510753512055,1,1.8144776760288677,0.2000382673873461,,20,0.6537421744760581,0.0012044158555080619,1.204415855508062,0.002795584144491938,2.7955841444919383,50.78405608520889,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8144776760288677,0.2000382673873461,0.011428866339668924,0.059999986289731,0.0,0.0,0.0,3.1415926552657982,-0.001294663261790469,0.7771291163909493,-0.7104378674006956,-0.10000222294894558,-0.9993223779883253,-0.036806993717428474,0.00017339332241762988,0.7771269097275163,-0.7103437781747837,-0.10000226381625028,-0.9993828206116019,-0.03512759561402835,0.00017289527441069567,9.411509866228008e-05,0.09411509866228007,9.411510753512055e-05,0.09411510753512055,0.011428866339668924,0.059999986289731,0.0,0.0,0.0,3.1415926552657982,-0.001294663261790469,0.01023249556944966,0.05999998806075166,0.0,0.0,0.0,3.1415926544211064,0.004697984446235649,0.010767044745020845,0.0599999899439145,0.0,0.0,0.0,3.1415926525876734,-2.3592656587817907e-08,0.011664687635659055,0.05999999180854166,0.0,0.0,0.0,3.141592651376805,-0.001145177425025741,0.012525776625573073,0.05999999402221152,0.0,0.0,0.0,3.1415926560685956,-0.0011073736787242197,0.01238961711478064,0.05999999869793422,0.0,0.0,0.0,3.141592657516149,-0.001051406485846588,0.013290207356903618,0.06000000924873746,0.0,0.0,0.0,3.1415926513863726,-0.000991205028494663,0.011981630572966537,0.06000002976892695,0.0,0.0,0.0,3.1415911680616038,-0.0009259581702394511,0.011981630572966537,0.06000002976892695,0.0,0.0,0.0,3.1415911680616038,-0.0008549522013149712,0.011981630572966537,0.06000002976892695,0.0,0.0,0.0,3.1415911680616038,-0.0007772975319297207,0.011981630572966537,0.06000002976892695,0.0,0.0,0.0,3.1415911680616038,-0.0006920663869583693,0.011981630572966537,0.06000002976892695,0.0,0.0,0.0,3.1415911680616038,-0.0005986896422134256
6,solved,0,lti,1,23,23,23,34,0.02023249556944966,0.06999998806075165,0.0,0.0,0.0,3.665191430019405,-0.0016890752238571533,0.6628973787383992,-0.7043273184829585,-0.1,0.0004814552829959006,0.9893185914987253,-0.14576809794811016,0.0003928566901168301,0.020977600086092774,0.7771689896052171,-0.710609545434006,-0.10000190966240945,-0.9987797319248296,-0.04938632011578278,0.0001961672418799144,9.460053214258886e-05,0.09460053214258886,9.460053948942778e-05,0.09460053948942777,1,1.8144773422208047,0.1666973841123199,,20,0.5236151197242932,0.001276961781606025,1.276961781606025,0.0027230382183939753,2.723038218393975,51.39378344434311,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8144773422208047,0.1666973841123199,0.02023249556944966,0.06999998806075165,0.0,0.0,0.0,3.665191430019405,-0.0016890752238571533,0.7771689896052171,-0.710609545434006,-0.10000190966240945,-0.9987797319248296,-0.04938632011578278,0.0001961672418799144,0.7771659156363975,-0.710514994858136,-0.1000019469455128,-0.9988611178945647,-0.04771193539556409,0.0001959061764982537,9.460053214258886e-05,0.09460053214258886,9.460053948942778e-05,0.09460053948942777,0.02023249556944966,0.06999998806075165,0.0,0.0,0.0,3.665191430019405,-0.0016890752238571533,0.020767044745020845,0.0699999899439145,0.0,0.0,0.0,3.665191428185972,0.004165586813207431,0.021664687635659055,0.06999999180854166,0.0,0.0,0.0,3.665191426975104,-0.0005105637745139985,0.022525776625573073,0.06999999402221152,0.0,0.0,0.0,3.6651914316668943,-0.001628122321150582,0.02238961711478064,0.06999999869793422,0.0,0.0,0.0,3.6651914331144475,-0.001558876765508006,0.023290207356903618,0.07000000924873746,0.0,0.0,0.0,3.6651914269846713,-0.0014666036203135064,0.021981630572966537,0.07000002976892696,0.0,0.0,0.0,3.6651899436599025,-0.0013639604563658735,0.021981630572966537,0.07000002976892696,0.0,0.0,0.0,3.6651899436599025,-0.0012490871111792755,0.021981630572966537,0.07000002976892696,0.0,0.0,0.0,3.6651899436599025,-0.0011197064876478846,0.021981630572966537,0.07000002976892696,0.0,0.0,0.0,3.6651899436599025,-0.0009733283796667838,0.021981630572966537,0.07000002976892696,0.0,0.0,0.0,3.6651899436599025,-0.0008071783346626428,0.021981630572966537,0.07000002976892696,0.0,0.0,0.0,3.6651899436599025,-0.0006197451713854029
7,solved,0,lti,1,23,23,23,34,0.030767044745020844,0.0799999899439145,0.0,0.0,0.0,4.188790203784271,-0.00213089255558614,0.6635127196332996,-0.7027273186840802,-0.1,0.00046458183419651464,0.9823466566150584,-0.18706859731565925,0.000412673342764972,0.02093498223498105,0.7772209333376432,-0.7108090336549614,-0.10000156208476557,-0.9979452700987986,-0.06407174734046993,0.00022154045858709348,9.559589134982725e-05,0.09559589134982725,9.559589763523004e-05,0.09559589763523005,1,1.8144770538622816,0.1428818970047928,,20,0.3670668730815354,0.001358724956095437,1.3587249560954369,0.0026412750439045634,2.6412750439045634,52.11520173683442,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8144770538622816,0.1428818970047928,0.030767044745020844,0.0799999899439145,0.0,0.0,0.0,4.188790203784271,-0.00213089255558614,0.7772209333376432,-0.7108090336549614,-0.10000156208476557,-0.9979452700987986,-0.06407174734046993,0.00022154045858709348,0.7772168075986238,-0.7107135268346787,-0.10000159675056146,-0.9980518695282783,-0.06238923513956789,0.00022151706133433056,9.559589134982725e-05,0.09559589134982725,9.559589763523004e-05,0.09559589763523005,0.030767044745020844,0.0799999899439145,0.0,0.0,0.0,4.188790203784271,-0.00213089255558614,0.03166468763565906,0.07999999180854166,0.0,0.0,0.0,4.1887902025734025,0.003532343586443364,0.03252577662557307,0.07999999402221152,0.0,0.0,0.0,4.1887902072651935,-0.001112719540403984,0.03238961711478064,0.07999999869793421,0.0,0.0,0.0,4.188790208712747,-0.002190463110215379,0.03329020735690362,0.08000000924873746,0.0,0.0,0.0,4.18879020258297,-0.0020739485026333563,0.03198163057296654,0.08000002976892695,0.0,0.0,0.0,4.188788719258201,-0.0019242962608364436,0.03198163057296654,0.08000002976892695,0.0,0.0,0.0,4.188788719258201,-0.0017519884669936737,0.03198163057296654,0.08000002976892695,0.0,0.0,0.0,4.188788719258201,-0.001552045956078401,0.03198163057296654,0.08000002976892695,0.0,0.0,0.0,4.188788719258201,-0.0013188105028293874,0.03198163057296654,0.08000002976892695,0.0,0.0,0.0,4.188788719258201,-0.001045793701617482,0.03198163057296654,0.08000002976892695,0.0,0.0,0.0,4.188788719258201,-0.0007261971706819204,0.03198163057296654,0.08000002976892695,0.0,0.0,0.0,4.188788719258201,-0.001557670625415732
8,solved,0,lti,1,23,23,23,34,0.04166468763565906,0.08999999180854165,4.956715116261824e-07,0.0,0.0,4.712388978171702,-0.002670807637835388,0.6643460133860127,-0.7009273188479094,-0.1,0.00044462651379962415,0.9724439913419122,-0.23313579212004942,0.0004341000250179751,0.020881566082224343,0.7772881421822634,-0.7110391741628318,-0.10000119010432879,-0.9967043549676564,-0.08111946025907198,0.0002489091900528279,9.723163272862574e-05,0.09723163272862574,9.723163805361609e-05,0.09723163805361609,1,1.8143920922013919,0.12501438763990175,,20,0.18148925270153704,0.0014494799170907211,1.449479917090721,0.002550520082909279,2.550520082909279,52.95798062302524,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8143920922013919,0.12501438763990175,0.04166468763565906,0.08999999180854165,4.956715116261824e-07,0.0,0.0,4.712388978171702,-0.002670807637835388,0.7772881421822634,-0.7110391741628318,-0.10000119010432879,-0.9967043549676564,-0.08111946025907198,0.0002489091900528279,0.7772827365328819,-0.7109420929115119,-0.10000122228374833,-0.9968419231731028,-0.07941107053762687,0.0002491598239142069,9.723163272862574e-05,0.09723163272862574,9.723163805361609e-05,0.09723163805361609,0.04166468763565906,0.08999999180854165,4.956715116261824e-07,0.0,0.0,4.712388978171702,-0.002670807637835388,0.042525776625573074,0.08999999402221151,4.956715116261825e-07,0.0,0.0,4.712388982863493,0.0027895782367422734,0.04238961711478064,0.08999999869793421,4.956715116261825e-07,0.0,0.0,4.712388984311046,-0.0018102883668334434,0.04329020735690362,0.09000000924873745,4.956715116261825e-07,0.0,0.0,4.712388978181269,-0.002829134511880429,0.04198163057296654,0.09000002976892695,4.956715116261825e-07,0.0,0.0,4.7123874948565,-0.0026391190362874714,0.04198163057296654,0.09000002976892695,4.956715116261825e-07,0.0,0.0,4.7123874948565,-0.0023967503129840827,0.04198163057296654,0.09000002976892695,4.956715116261825e-07,0.0,0.0,4.7123874948565,-0.0021069187923181566,0.04198163057296654,0.09000002976892695,4.956715116262088e-07,0.0,0.0,4.7123874948565,-0.0017582845516206673,0.02906778724728783,0.09000002976892695,4.956715378944282e-07,0.0,0.0,4.7123874948565,-0.0016178437675732071,0.02604159288404392,0.09000002976892695,5.219398111668378e-07,0.0,0.0,4.7123874948565,-0.0026246696931574026,0.026657701151218315,0.09000002976892695,4.3189789843349796e-07,0.0,0.0,4.7123874948565,-0.002988436820389504,0.02817120620760519,0.09000002976892695,2.4190761753504706e-07,0.0,0.0,4.7123874948565,-0.0029944590980172923
9,solved,0,lti,1,23,23,23,34,0.052525776625573076,0.0999999940222115,1.6323274292831918e-06,0.0,0.0,5.235987758461792,-0.0033535106499939654,0.6653965289185242,-0.6989273189674652,-0.1,0.0004212981286895426,0.9589099060265629,-0.28371007382283747,0.0004567750598017622,0.020814495869224462,0.777375179254041,-0.7113041572593121,-0.10000080809585506,-0.9948952573513199,-0.10091258576296538,0.0002773706600427334,9.969092639677096e-05,0.09969092639677096,9.969092843111258e-05,0.09969092843111257,1,1.8143832225469416,0.11112321505284396,,19,1.0,0.0015153911043780935,1.5153911043780934,0.0024846088956219066,2.4846088956219066,40.5825109798131,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8143832225469416,0.11112321505284396,0.052525776625573076,0.0999999940222115,1.6323274292831918e-06,0.0,0.0,5.235987758461792,-0.0033535106499939654,0.777375179254041,-0.7113041572593121,-0.10000080809585506,-0.9948952573513199,-0.10091258576296538,0.0002773706600427334,0.7773681963005219,-0.7112047111977209,-0.10000082823563669,-0.995071858109518,-0.09915603822315369,0.00027799704984009867,9.969092639677096e-05,0.09969092639677096,9.969092843111258e-05,0.09969092843111257,0.052525776625573076,0.0999999940222115,1.6323274292831918e-06,0.0,0.0,5.235987758461792,-0.0033535106499939654,0.05238961711478064,0.0999999986979342,1.6323274292831916e-06,0.0,0.0,5.235987759909345,0.001923135938098348,0.053290207356903624,0.10000000924873745,1.6323274292831914e-06,0.0,0.0,5.235987753779568,-0.0026094823429891134,0.05198163057296654,0.10000002976892694,1.6323274292831914e-06,0.0,0.0,5.2359862704547995,-0.0035381102057670797,0.05198163057296654,0.10000002976892694,1.6323274292831914e-06,0.0,0.0,5.2359862704547995,-0.00323106073295114,0.03198163057296654,0.10000002976892694,1.6323274292832672e-06,0.0,0.0,5.2359862704547995,-0.002834416919919301,0.03198163057296654,0.10000002976892694,1.632327505202707e-06,0.0,0.0,5.2359862704547995,-0.002923978530031806,0.030309801036845115,0.10000002976892694,1.7082471003481424e-06,0.0,0.0,5.2359862704547995,-0.0028002588552652574,0.030466917157326592,0.10000002976892694,1.6076784084462745e-06,0.0,0.0,5.2359862704547995,-0.0037916018072662603,0.032420547512293015,0.10000002976892694,1.3324848934298077e-06,0.0,0.0,5.2359862704547995,-0.0037733971840285857,0.034342533520143895,0.10000002976892694,9.370180847699255e-07,0.0,0.0,5.2359862704547995,-0.003777446901778117,0.03630841457366818,0.10000002976892694,4.750291821534815e-07,0.0,0.0,5.2359862704547995,-0.0037709572256757183
