i_idx,j_idx,L_m,cmd_x,cmd_y,cmd_z,cmd_rx,cmd_ry,cmd_rz,act_x,act_y,act_z,act_rx,act_ry,act_rz,pred_base_x_mm,pred_base_y_mm,pred_base_z_mm,meas_base_x_mm,meas_base_y_mm,meas_base_z_mm,pred_tip_angle_deg,meas_tip_angle_deg,err_x_mm,err_y_mm,err_z_mm,err_xy_mm,err_xyz_mm
0,0,0.015,0.6731328220229531,-0.6812731669220016,-0.1,-3.1426596953947454,-0.0010003396494852076,-0.0010003396494852076,0.6731122313766816,-0.6812914818084469,-0.1,3.1405315223595776,0.0009413739846609255,0.001032493193827285,-13.999999990442262,-0.0002821648652452469,-0.0003763755811982433,-13.905790894714238,0.0060444496347026,0.0,-0.0011547754224484465,0.024897956370456293,0.09420909572802408,0.0063266144999478465,0.0003763755811982433,0.09442128874847533,0.09442203888659191
0,-5,0.015,0.6737226438187326,-0.6677640267961147,-0.1,3.138618262378458,-0.13603408898115182,0.0009990611471675055,0.6737144793690854,-0.6677871321619105,-0.1,3.1386104074959387,-0.13605601444654736,0.001024978783574409,-13.999945454559963,-0.03552011303528212,-0.00037775225733789456,-13.940708430237398,-0.8710181286840334,0.0,-0.1453682947899452,-3.575209948895612,0.059237024322564974,-0.8354980156487513,0.00037775225733789456,0.8375953433511871,0.8375954285335857
0,-10,0.015,0.6754876203060608,-0.6543576993836274,-0.1,3.1296698313868756,-0.27280682871486867,0.0009962206825054108,0.6754975965668392,-0.6543482691518845,-0.1,3.129690700091549,-0.27278852790384644,0.0009344759706422461,-13.99978628728032,-0.07031173935133454,-0.00035486304528300995,-13.985836015764859,-1.710330279513805,0.0,-0.28775668148096817,-6.972097952387477,0.013950271515463311,-1.6400185401624703,0.00035486304528300995,1.6400778707585795,1.6400779091493722
0,-15,0.015,0.6784143189481476,-0.6411562149311109,-0.1,3.114763994748915,-0.40905785703352265,0.0009914838869901836,0.678437229711466,-0.641157982658889,-0.1,3.1147393458378785,-0.4090200568576149,0.0010371664619879151,-13.99953425338809,-0.10379694116870362,-0.00035659940946578634,-13.938018825624836,-2.2507271005594625,0.0,-0.42480110952553424,-9.173007158732817,0.06151542776325347,-2.146930159390759,0.00035659940946578634,2.1478112713072637,2.147811300910223
0,-20,0.015,0.6824804658011373,-0.628260044706523,-0.1,3.093929570743036,-0.5445278688548257,0.0009848599181184353,0.6824826611122605,-0.6282632920206827,-0.1,3.093946608930814,-0.5445386103237881,0.0009881265069577672,-13.999206118935335,-0.1355123175380805,-0.00033337972984395954,-13.91795184222437,-2.8982079368752935,0.0,-0.5546058329275261,-11.76290616240389,0.08125427671096426,-2.762695619337213,0.00033337972984395954,2.7638902551636972,2.763890275269786
0,-25,0.015,0.6876551150322724,-0.6157673363521932,-0.1,3.0672062621669873,-0.6789590229605379,0.0009763613992272138,0.687635099041702,-0.6157990422795806,-0.1,3.0671688573856013,-0.6790391468102932,0.0010476841577700886,-13.998823616843103,-0.16495352661494864,-0.0003447599781232879,-13.83133872561782,-3.5312001525571164,0.0,-0.6751069776603811,-14.321924599089774,0.16748489122528182,-3.3662466259421677,0.0003447599781232879,3.3704105885567963,3.3704106061895804
0,-30,0.015,0.6938988844363652,-0.6037731669220017,-0.1,3.0346451303614104,-0.8120954901128086,0.0009660045678406846,0.6938935114844244,-0.6037906012862014,-0.1,3.034613151609253,-0.8121210002407984,0.0009506885312066764,-13.998405059242009,-0.1920631033436136,-0.00032177475732104007,-13.777771532265803,-4.051306338457115,0.0,-0.7860691795572602,-16.38579486440866,0.22063352697620706,-3.8592432351135013,0.00032177475732104007,3.8655449164374334,3.8655449298299813
0,-35,0.015,0.7011642551581595,-0.5923688192875896,-0.1,2.996308277111807,-0.9436839056496638,0.00095380917877516,0.7011744453218993,-0.592369660326749,-0.1,2.996315231018007,-0.9436616453703385,0.000993922607805018,-13.99797811986599,-0.2162386392816766,-0.00030673249629246545,-13.577812621814644,-4.543093788452886,0.0,-0.8850261017456077,-18.5000833849421,0.42016549805134684,-4.32685514917121,0.00030673249629246545,4.347207670178887,4.347207681000182
0,-40,0.015,0.7093959333395115,-0.5816410874205881,-0.1,2.9522688256963416,-1.0734738720885235,0.0009397984919158199,0.7093988189652323,-0.5816400745901734,-0.1,2.9522727193874587,-1.0734589069793152,0.0009491751782339118,-13.997568988738253,-0.23709977674050003,-0.0002885198506727096,-13.353498897040613,-5.128795653116143,0.0,-0.9704197582225941,-21.01072560681494,0.6440700916976408,-4.891695876375643,0.0002885198506727096,4.933914757063591,4.933914765499459
0,-45,0.015,0.7185312709390382,-0.5716716158380867,-0.1,2.902610721687631,-1.2012184189514101,0.0009239992124621371,0.7185253726689953,-0.5716815474024943,-0.1,2.902618667448186,-1.2012319701507659,0.0009630227334311527,-13.997194865759267,-0.25468099848115094,-0.00026860318431128825,-13.096952023212078,-5.730488100588498,0.0,-1.0423900279105234,-23.631478179639757,0.900242842547189,-5.475807102107347,0.00026860318431128825,5.549315326690915,5.549315333191507
