i_idx,j_idx,L_m,cmd_x,cmd_y,cmd_z,cmd_rx,cmd_ry,cmd_rz,act_x,act_y,act_z,act_rx,act_ry,act_rz,pred_base_x_mm,pred_base_y_mm,pred_base_z_mm,meas_base_x_mm,meas_base_y_mm,meas_base_z_mm,pred_tip_angle_deg,meas_tip_angle_deg,err_x_mm,err_y_mm,err_z_mm,err_xy_mm,err_xyz_mm
0,0,0.018,0.6701328220229531,-0.7112731669220016,-0.1,-3.1426596953947454,-0.0010003396494852076,-0.0010003396494852076,0.6700999321297915,-0.7112829407405747,-0.1,3.140551438615942,0.0009633281885599344,0.0009873220710780604,-14.999997096296937,-0.005218881631591167,-0.005833137964299752,-18.027000957672648,0.2867403386002669,0.0,-0.019934662472479752,0.9112747593516031,-3.027003861375711,0.29195922023185805,0.005833137964299752,3.0410512266421716,3.0410568210016016
0,-5,0.018,0.6707340597244573,-0.6975025595678718,-0.1,3.138618262378458,-0.13603408898115182,0.0009990611471675055,0.6707572024702282,-0.6975105359499938,-0.1,3.1386067638900315,-0.13599522833365618,0.001085751680376939,-14.985060558035816,-0.5622691156094285,-0.005981511960044594,-18.052705454428757,-0.682848468285714,0.0,-2.148842917115627,-2.166200576167105,-3.067644896392942,-0.12057935267628553,0.005981511960044594,3.0700137769491356,3.07001960403233
0,-10,0.018,0.6725331970470242,-0.6838367548506267,-0.1,3.1296698313868756,-0.27280682871486867,0.0009962206825054108,0.6725389988301596,-0.6838544893894666,-0.1,3.129629496283632,-0.27278664088715276,0.0010905686078822728,-14.941117052032729,-1.1150974764929138,-0.005986223032061508,-17.99624834924378,-2.1636528788757423,0.0,-4.268231717972909,-6.855656884438106,-3.05513129721105,-1.0485554023828287,0.005986223032061508,3.2300612494292875,3.2300667965122454
0,-15,0.018,0.6755165414692804,-0.6703797577958034,-0.1,3.114763994748915,-0.40905785703352265,0.0009914838869901836,0.6755296364030975,-0.670371858134217,-0.1,3.1147777942048864,-0.4090470120075894,0.0010018105122349189,-14.86836868414821,-1.6642171848929408,-0.005758628520960924,-17.969758428439786,-3.2858951905029086,0.0,-6.386536847080935,-10.362455128549406,-3.1013897442915757,-1.6216780056099678,0.005758628520960924,3.4997796930487053,3.4997844307440613
0,-20,0.018,0.6796613879387795,-0.657233984276546,-0.1,3.093929570743036,-0.5445278688548257,0.0009848599181184353,0.679649566594186,-0.6572559823197586,-0.1,3.0939206373887247,-0.544532301498749,0.0010166577692166294,-14.768713204677171,-2.2004739739798667,-0.005693845388723477,-17.70320859811508,-4.31980277919517,0.0,-8.474478402163092,-13.712916092561775,-2.9344953934379094,-2.119328805215303,0.005693845388723477,3.619781457315294,3.6197859354662043
0,-25,0.018,0.6849361916711623,-0.6444994815669711,-0.1,3.0672062621669873,-0.6789590229605379,0.0009763613992272138,0.6849362670744629,-0.6445063049537619,-0.1,3.067193972387547,-0.6789664133677347,0.0010039144759583698,-14.642116353988634,-2.728469232666822,-0.00557442538833854,-17.490007094868314,-5.202410143109369,0.0,-10.55565252944376,-16.56514062574257,-2.8478907408796794,-2.4739409104425474,0.00557442538833854,3.7723819133737653,3.7723860320184515
0,-30,0.018,0.6913008082250118,-0.6322731669220016,-0.1,3.0346451303614104,-0.8120954901128086,0.0009660045678406846,0.691304830802559,-0.6322735718822238,-0.1,3.034636105376066,-0.8120709092797533,0.0009941161155963333,-14.490970413093203,-3.241472223476437,-0.005439017039716103,-17.199923854649406,-5.981348739616092,0.0,-12.608873942819317,-19.175351280192313,-2.7089534415562033,-2.7398765161396543,0.005439017039716103,3.8529666585908533,3.8529704975666665
0,-35,0.018,0.6987067990252924,-0.6206480899785363,-0.1,2.996308277111807,-0.9436839056496638,0.00095380917877516,0.6987070657238131,-0.6206620738134817,-0.1,2.9963058036353547,-0.9436570778779666,0.0009955091166870158,-14.317463188111319,-3.73671096872985,-0.005342180386848202,-16.850312832361382,-7.05724049200957,0.0,-14.6273204864627,-22.724898105066938,-2.532849644250065,-3.3205295232797205,0.005342180386848202,4.176271499238277,4.176274916027586
0,-40,0.018,0.7070978000101547,-0.6097127245915284,-0.1,2.9522688256963416,-1.0734738720885235,0.0009397984919158199,0.7071175929122409,-0.6097098565198631,-0.1,2.9522800298093377,-1.073454307781243,0.0009712283963362059,-14.12266076153588,-4.215045481827677,-0.005134902474113427,-16.439021179596914,-7.8067319982946435,0.0,-16.618245623610754,-25.40260049320965,-2.3163604180610355,-3.5916865164669667,0.005134902474113427,4.273843424709252,4.273846509428471
0,-45,0.018,0.7164099505954785,-0.5995502954945272,-0.1,2.902610721687631,-1.2012184189514101,0.0009239992124621371,0.7163990627648443,-0.5995584359364455,-0.1,2.9026240734533184,-1.2011970863161816,0.000941436657627114,-13.911428114517467,-4.668957333837816,-0.004863240232776246,-15.981464343916143,-8.69263867581828,0.0,-18.55279671448851,-28.542665915989904,-2.070036229398676,-4.023681341980465,0.004863240232776246,4.524937738005331,4.524940351422366
0,-50,0.018,0.72657237969248,-0.5902381449092031,-0.1,2.8474286270520275,-1.3266744914193014,0.0009064414615485987,0.7265478632171405,-0.5902578755891559,-0.1,2.8473965476874104,-1.3267417909809784,0.0009032266268188389,-13.684567784751742,-5.101327119890695,-0.0046404508059443164,-15.415884112421857,-9.58484094740882,0.0,-20.444426783687835,-31.871334276492796,-1.7313163276701133,-4.483513827518124,0.0046404508059443164,4.806178572213412,4.806180812431741
