k,i_ref,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err,vessel_tip alignment, i_seg, u_seg, rho, clearance
0,31,-0.013116043847480385,-0.0012573865146292738,0.18400612917855277,5.809551151477155e-18,-0.281613674195122,-6.28697806184081,0.10013236330348446,0.7180016615844783,-0.7055424663968094,-0.09,0.020297248950563885,-0.9993111360165258,-0.023414082669925777,0.020421945331572853,0.033001323633034846,0.8262111256409277,-0.7050361633568437,-0.09786110915665434,-0.9965221449339811,0.015268688896965477,0.08191751748280397,solved,0,0.000999768948279825,2.550440526922663,31,0.9846536644994389,0.0009674692122828073,0.004032530787717193
1,33,0.028395248711091822,0.49167631803285045,0.11923539147142198,-0.0034274474247306384,-0.6044258636685643,-6.282314485133017,0.10006012909114825,0.7182856140715892,-0.7006257032164809,-0.09,0.02084065130236133,-0.9980168992484268,-0.0548488307692692,0.022793460270284747,0.034001924923946325,0.82428934205488,-0.7034070823704304,-0.09765997940790971,-0.9929389413071783,0.08563767662472381,0.08208803309991386,solved,0,0.00014305594963870535,3.5989586738049764,32,0.9680285832050883,0.0010529931486593948,0.003947006851340605
2,34,0.39513984290573073,0.8454028528991396,0.9818107386616431,0.0085344484383911,-0.208947761086583,-5.280707317753719,0.09969405706164897,0.7222370125006465,-0.6921716746874895,-0.09,0.021420420394293347,-0.9961957576008611,-0.08119859027521727,0.02328018611385712,0.03499886549456281,0.8235401371173449,-0.7011693736301576,-0.09751966639286985,-0.9814467726742806,0.17244122706615383,0.08382275151913224,solved,0,0.00031222454107618,5.291855415587973,33,0.919833618532895,0.0014089678141985676,0.0035910321858014325
3,35,0.09978759551341142,0.46303092734599954,-0.19179456695480795,-0.010804242446183185,-0.48822444913398616,-6.282807713317414,0.09997758040002493,0.7232348884557807,-0.6875413654140295,-0.09,0.02188900210994385,-0.993095268028978,-0.11250117908784987,0.025022887701599293,0.03599864129856306,0.822530545710768,-0.7011443631186661,-0.09752096488074637,-0.9824519464001551,0.1683137870879883,0.08036566556488015,solved,0,0.0004686091333843698,13.84858520419373,34,0.4167238447620821,0.004068925886351898,0.0009310741136481018
4,36,-0.17334685123598337,-0.6085566555695839,-0.6515113740673413,-0.003663789007223966,-0.3803338255938944,-5.461504355562272,0.10038604273561134,0.7215014199434209,-0.6936269319697254,-0.09,0.022331925946613658,-0.989604296343416,-0.13961669494947637,0.026302095611422934,0.03700250172591917,0.821495119576649,-0.7013102287910861,-0.09747535777618253,-0.9843782850233792,0.15705229323667724,0.07958622572919333,solved,0,0.00011389334514533176,16.166630036115468,35,0.23782526272509094,0.004198627567280141,0.0008013724327198589
5,36,-0.09398218844733054,-0.5636036466411515,-0.3577766274012491,-0.03178227820849883,-1.0004148692969703,-6.2829449090050975,0.10017158160124312,0.7205615980589476,-0.6992629684361369,-0.09,0.02229127327273411,-0.9845903579957709,-0.17074482926123208,0.03051441230292508,0.038004217541931604,0.8204583290559276,-0.701550449455413,-0.0974054351733577,-0.9862488896578697,0.14500712165234275,0.07928468029478708,solved,0,8.950907109747156e-05,18.130472398244386,36,0.10468331300665762,0.004176721753683596,0.0008232782463164041
6,37,-0.08624977311859187,-0.6851044024093925,-0.11070351991404395,0.0012329101076464658,-0.9002941720853797,-6.284377517810117,0.1001468885956996,0.7196991003277616,-0.7061140124602309,-0.09,0.022476298046501943,-0.9785926659011076,-0.20169144632685648,0.03423113713081942,0.0390056864278886,0.8194022959479879,-0.7019548382567157,-0.09739388006590464,-0.9891312805441881,0.1250824626016976,0.07728962191118474,solved,0,8.461068665552582e-05,17.58765097522648,36,1.0,0.004140649019983186,0.0008593509800168143
7,39,-0.025474845897966652,-0.9999716510644687,0.18210147326538417,0.016787709940961727,-1.047034222617411,-6.284713961517341,0.10100641432215424,0.719444351868782,-0.7161137289708756,-0.09,0.02256679362668851,-0.9715782880070842,-0.2324495596894332,0.03864676310924749,0.04001575057111014,0.8182472042614005,-0.7038331858732633,-0.09737377035393678,-0.994974601626946,0.06560947120308969,0.0756368805968379,solved,0,9.962605208415151e-05,19.807751290080944,37,1.0,0.003920231357369232,0.001079768642630768
8,40,0.03831696479346616,-1.0000046225602137,0.328920232254546,-0.0474572512966936,-1.0472061983779206,-6.283241324615821,0.09999964568416492,0.7198275215167166,-0.7261137751964777,-0.09,0.02232186705053661,-0.9635871043818289,-0.26297711841418814,0.0429495251544257,0.04101574702795179,0.8172133253002519,-0.7060802282799749,-0.09736146739062015,-0.9957828356533213,-0.04605359419955234,0.07934487394679933,solved,0,4.601408958107291e-06,21.166539222450062,39,0.3142423214231844,0.002479451337530002,0.002520548662469998
9,43,0.10066001666551347,-1.0005612303328977,0.3932278782083478,-0.04710121068670738,-1.0477188061682612,-6.283062377436805,0.09928890743262948,0.7208341216833717,-0.7361193874998067,-0.09,0.022055301060388076,-0.9546185920743159,-0.29323704532834816,0.047211678727693294,0.042008636102278084,0.8163683003449665,-0.7088169084998684,-0.09736861768710164,-0.9913791677856008,-0.11033733615100376,0.070661278739598,solved,0,3.632008872250338e-05,23.000222528582082,41,0.08784720640492483,0.0012806813176032739,0.003719318682396726
