comparison_key,experiment,controller_variant,controller,solver,bend_deg,jacobian_contact,plant_contact,rollout_steps,Np,frame,progress,progress_available,first_applied_tracking_error_m,first_nonlinear_tracking_error_m,first_linear_tracking_error_m,first_linearisation_error_m,terminal_linearisation_error_m,max_linearisation_error_m,mean_linearisation_error_m,max_B_drift_relative,mean_B_drift_relative,max_B_change_from_stage0_relative,source_command_utilization_l2,source_command_utilization_max,dL_command_utilization_abs,source_contribution_sum_m,source_net_contribution_m,dL_contribution_m,source_scaled_authority_mean_m,dL_scaled_authority_m,normalized_command_change_l2
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,MPC-LTI,mpc,lti,,True,True,10,15,20,0.03353483356604722,True,0.002396013163597113,0.002396013163597113,0.0023957712525670494,1.0693794021869943e-06,0.00015675740302348705,0.0002759910696165846,0.00011980568240949535,0.0,0.0,0.0,0.06071010899622284,0.04644930798805357,0.01999221725657157,3.4211688720638796e-05,2.527057187804552e-05,0.00010284432192063486,0.0004144268766257699,0.005144217902435473,0.10690317204157605
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,MPC-LTI,mpc,lti,,True,True,10,15,21,0.03474695477816845,True,0.002186293573950007,0.002186293573950007,0.0021872904886007264,2.605429807452015e-06,7.298722108736341e-05,0.00047026147930292317,0.00025587012675823694,0.0,0.0,0.0,0.44974118776551225,0.3549038116406587,0.02000004549454761,0.0003023750614398897,0.00018098439322969303,0.00010342209557778145,0.000438871240917375,0.005171093016062203,0.4118891108324904
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,MPC-LTI,mpc,lti,,True,True,10,15,22,0.035555035586249346,True,0.0023811670459130065,0.0023811670459130065,0.002397714869576236,4.4897569253069095e-05,0.0008726088826839216,0.0008726088826839216,0.00044417385183007904,0.0,0.0,0.0,1.0957362166116713,0.8442350192522253,0.020046343504960144,0.0005832698315927469,0.0002786080447661407,0.00010209652772981583,0.00040673332437113916,0.005093024955127287,0.6521614713330257
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,MPC-LTI,mpc,lti,,True,True,10,15,23,0.03676715679837057,True,0.0019003876752946526,0.0019003876752946526,0.0019136178131862942,5.221053337234101e-05,0.0009602072592924205,0.0009602072592924205,0.00031042584888821485,0.0,0.0,0.0,0.7318279854273133,0.5506056386068111,0.019998996020428914,0.000559800407468985,0.00034094381438542,0.00010271660016413186,0.000474122460181066,0.005136087834569654,1.8252773515158203
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,MPC-LTI,mpc,lti,,True,True,10,15,24,0.03757523760645137,True,0.002017113624205957,0.002017113624205957,0.002016631341574577,2.9117314956348717e-05,0.0027299914376948324,0.0027299914376948324,0.000888914278949058,0.0,0.0,0.0,0.8683475465422991,0.665103548188225,0.019995846300592323,0.0005045218441342486,0.00022074705622851352,0.00010286985472508323,0.00040036597463957864,0.005144561184291359,0.1409857993704238
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,0,0.013737373737374261,True,0.0003369757730309197,0.0003369757730309197,0.0003369763366538567,6.153442567267408e-08,7.746058458307336e-06,7.746058458307336e-06,1.763563799372306e-06,0.12550545882590944,0.04659017364637324,0.8698145010082731,0.11292839417995265,0.10672028586051618,0.08009504071493374,3.1793877624381048e-06,1.4544754364775583e-06,0.00040058166739202923,4.058129552304226e-05,0.005001329218593439,
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,1,0.014545454545455134,True,0.002354181396698927,0.002354181396698927,0.0023541813847560017,5.573133962743846e-09,2.020469523924831e-06,2.020469523924831e-06,4.606751024890486e-07,0.006991289709370985,0.0023557105869385295,0.34842347735538703,0.01776894826892693,0.016909754147653555,0.019997323680195564,5.079139977657086e-06,4.524601602306083e-06,0.00010010618537881612,8.0387394578502e-05,0.005005979148997658,0.1538811728949313
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,2,0.015757575757576442,True,0.002142620761452226,0.002142620761452226,0.0021426207570033606,7.3205339081350055e-09,9.090205293164741e-07,9.090205293164741e-07,2.2182143211139266e-07,0.10010550659287569,0.027445118845761007,0.36232816988752,0.02989131755263391,0.02431006355704073,0.01999717312358363,5.198343104913474e-06,5.164861863885435e-06,0.00010014553417638312,9.22441849238441e-05,0.005007984556490971,0.021050130516895405
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,3,0.0165656565656572,True,0.0023345041092328375,0.0023345041092328375,0.002334504108357938,2.0707129196755454e-09,1.5245071117548887e-06,1.5245071117548887e-06,4.218082058568396e-07,0.1578321431006215,0.016246502676245254,0.2552260550866713,0.023061746041329236,0.017732709433826366,0.019998699561595716,6.5417081145605e-06,6.265734393351095e-06,0.00010019744223046562,0.00010475531706069161,0.005010197884210365,0.0106692532741642
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,4,0.017777777777778503,True,0.002123272866926563,0.002123272866926563,0.002123272750262734,9.320375862248474e-09,4.464305107182836e-06,4.464305107182836e-06,1.5073767966608486e-06,0.15059165584797768,0.02495863007823159,0.23161383103293978,0.029678519828699155,0.01934477536102526,0.02000032762379931,1.0416345478004165e-05,7.853180914696975e-06,0.00010026655457359758,0.00011884269074666683,0.005013245605751268,0.01206753644659975
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,5,0.01858585858585937,True,0.0023435230857719704,0.0023435230857719704,0.002343518457747152,2.25242937783435e-07,8.686932948921149e-06,8.686932948921149e-06,4.029290134575163e-06,0.016497244110053665,0.009488749981823578,0.3101953827879816,0.06866874221957385,0.058111585049706774,0.020003311461253524,2.4157797915687007e-05,1.7841333679831295e-05,0.00010029669947203871,0.00012207888179073255,0.005014004789472669,0.047961446420186224
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,6,0.019797979797980564,True,0.002052394465869836,0.002052394465869836,0.0020523967999508054,6.38092141760681e-09,3.7017705079260884e-06,3.7017705079260884e-06,1.4183299866671998e-06,0.09485875916150285,0.014129402239250357,0.1900675893844296,0.22603005535138734,0.21758123227937493,0.019996276146466405,8.497531154402302e-05,7.386428575291473e-05,0.00010038989519169686,0.00014847876408393928,0.0050204295267965195,0.16165000637010407
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,7,0.02060605354337191,True,0.0020788906905960984,0.0020788906905960984,0.002078892681121008,8.52183715159674e-08,5.8471979537922835e-06,5.8471979537922835e-06,1.9899835730358024e-06,0.0490987653200855,0.008068388048690433,0.21062831995157916,0.4293204011019464,0.4187748593255668,0.019999080049011894,0.00017097714547698465,0.00015354573453374703,0.00010048444842399268,0.00016360386084757653,0.005024453533749287,0.2042597011816622
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,8,0.02141407059843531,True,0.0021374578056240386,0.0021374578056240386,0.002137464426705369,2.8738025906722584e-07,7.625209454165616e-06,7.625209454165616e-06,2.3429291991123748e-06,0.009103818349616676,0.004886055923091729,0.20219614884636405,0.5395115260922615,0.5271593016670061,0.019999263336407114,0.00023531177608458298,0.00020905269860792966,0.00010058233572651285,0.00018070478793131425,0.005029302031510855,0.11507800381742593
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,9,0.022625974624213084,True,0.0018539933516609564,0.0018539933516609564,0.0018539960816397183,3.6208005605440515e-07,7.767262531543382e-06,7.767262531543382e-06,2.138637617802082e-06,0.01191187053509129,0.006842474420158224,0.18876234923850085,0.5059628857889044,0.4928562143689092,0.01999998047828376,0.00023942823613990486,0.00021088430847355483,0.00010070648438194544,0.000199551518870998,0.0050353291340105985,0.058739316259515416
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,10,0.023433914222144848,True,0.0020994732669637694,0.0020994732669637694,0.002099473239263539,1.8373073604744356e-08,8.581248178739864e-07,1.2957994463444117e-06,5.997618646710666e-07,0.01736317630103359,0.002528065295778269,0.1641801982704669,0.35210434926087053,0.3405919921883943,0.02000168708214136,0.00018318469014958188,0.00015808523413048039,0.00010086785117544631,0.00022093303273707814,0.005042967163780242,0.1576059399028803
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,11,0.02464594586864694,True,0.0020013318186402817,0.0020013318186402817,0.0020060002401839487,1.2537242183337348e-05,0.0001602947980361485,0.0001602947980361485,7.951462343074398e-05,0.12112566626132519,0.07394256516824566,0.2587292822680187,0.17075334256077493,0.16135460829359127,0.02002869690875737,0.0001009534706718352,8.174194351539769e-05,0.00010117931436826678,0.0002432774057054809,0.005051717284913679,0.18270316333200193
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,12,0.02545402548523877,True,0.0023503684505634614,0.0023503684505634614,0.0023503736245037007,2.6751348169045963e-08,7.187468109783936e-06,7.187468109783936e-06,2.272441854222447e-06,0.04326466143822176,0.008992306492980108,0.17431995325914829,0.07649813722882767,0.07318778410872949,0.0200045571823803,5.295052245126385e-05,4.1744973690035825e-05,0.00010124878246706697,0.0002667663931107695,0.005061285863215473,0.24436745339862226
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,13,0.026666146697360095,True,0.0021131511405231922,0.0021131511405231922,0.0021131501984402584,4.32425290536754e-08,4.790736560090666e-06,5.421201836971779e-06,2.5040447930283733e-06,0.08782642538802043,0.014677964291144934,0.13907865152464166,0.08163262937665007,0.07480821740116814,0.020002645144294843,6.368176789187612e-05,4.596824627240116e-05,0.00010142164512807665,0.00028779466154193106,0.005070411657880365,0.15368169685704886
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,14,0.027474227505440894,True,0.0023210897092907057,0.0023210897092907057,0.0023210915653167157,6.120235149125212e-08,5.24082366550515e-06,5.24082366550515e-06,2.065705724172218e-06,0.1046181998743188,0.019249953617494316,0.17185087385896966,0.0754537871363523,0.06673276304009813,0.020010090348811186,6.31112968448498e-05,4.4520417797156674e-05,0.00010164373313175038,0.00030908607223267847,0.0050796238977396276,0.01068848675771256
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,15,0.02868634871756212,True,0.0021265197694052265,0.0021265197739389037,0.0021265177892396247,4.0904869938542273e-08,5.2090152084936175e-06,5.2090152084936175e-06,1.9230452795359708e-06,0.012077006836613311,0.005875385873877205,0.166994773885291,0.07144903821027859,0.05968898311845332,0.020003935450355906,6.357135459556414e-05,4.375456839906612e-05,0.00010184593692410737,0.00033326429645569853,0.005091295019265588,0.009779287999428617
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,16,0.029494429525643018,True,0.002337482833079823,0.002337482833079823,0.002341901178117671,1.4650594312656498e-05,0.00020906155606755045,0.00020906155606755045,8.561203748596382e-05,0.12359181975069264,0.08130751551501415,0.285813421722097,0.09207745499392131,0.07021814371968925,0.02000176863647794,7.432727686202004e-05,5.220799275301751e-05,0.00010200308459126277,0.000354283572450555,0.0050997032535030976,0.027291981378626155
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,17,0.030706550737764245,True,0.0021606336907349878,0.0021606336907349878,0.002160636131327743,3.2157581503349876e-08,7.212818896332353e-06,1.4972788481517962e-05,4.706285044062019e-06,0.11648213664051167,0.021197960822577404,0.1618796785930901,0.07755568246437679,0.07188381293379019,0.01999816335385178,6.96373121039674e-05,5.515679398337485e-05,0.00010219694610731578,0.0003768471705984457,0.005110316597530541,0.1545408581226513
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,18,0.0315146315458451,True,0.0023187042552272655,0.0023187042552272655,0.0023187039800848593,1.7336126055274754e-09,2.3865013274879e-06,0.00022414281553196838,1.6785774080193715e-05,0.06393014550640005,0.01009421434768385,0.17421159057491384,0.047933905782243796,0.03948136700044857,0.020000341250963134,5.363831541387837e-05,3.4916322580981853e-05,0.00010240309621922793,0.0003804275267644959,0.005120067449563973,0.11578035242962138
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,19,0.03272675275796637,True,0.0021308525789569695,0.0021308525789569695,0.002130852139901683,1.9029732850995466e-08,4.264508288599255e-06,5.710987992101039e-06,1.9665434871316425e-06,0.028754878155089394,0.006188620299980624,0.1769578464230021,0.052198165480627966,0.03709103968185248,0.0199908937067502,4.714177411206002e-05,3.079341893118767e-05,0.0001033390300259533,0.0003915657054904395,0.005169305161732687,0.024391476979314493
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,20,0.03353483356604722,True,0.002360196023148284,0.002360196023148284,0.0023601950228683776,1.4981781721893128e-08,8.320097575765847e-06,8.320097575765847e-06,1.8722019753021052e-06,0.04743743365666506,0.010453640030678668,0.361778369105044,0.052361240417283024,0.03774261401178001,0.019994391642527105,5.3000342787368925e-05,3.472054663857026e-05,0.0001035942028400664,0.0004261522901221223,0.005181163032723963,0.001139853694858414
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,21,0.03474695477816845,True,0.0021839475170138626,0.0021839475170138626,0.0021958081307765047,4.377010835399749e-05,0.0003216346615088967,0.00033601288957669546,0.00019718326719763072,0.5650521872194769,0.34839354679901346,0.9898462396962844,0.10561424637967358,0.07943693735246474,0.01996317699459552,7.522518591714721e-05,4.635439045491762e-05,0.00010272214509665756,0.0003838571577676493,0.005145581042760215,0.06055713136073377
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,22,0.035555035586249346,True,0.002277898260534809,0.002277898260534809,0.0022946475289479123,5.053054447249569e-05,5.645560178647273e-05,0.0003349383753967201,0.0001496106842632072,1.1587562737492059,0.4049791985592702,0.7036949471946241,0.5932387468889235,0.5515743656512282,0.019993650347184116,0.0003315782552105052,0.0002426957774948152,0.00010193615423470883,0.0004062863775292483,0.005098426373604428,0.4993566109084985
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,23,0.03676715679837057,True,0.0018324934832118465,0.0018324934832118465,0.0018323590558881287,6.91590393478313e-07,9.018650009413987e-06,9.659202951300226e-06,5.257983660414216e-06,0.011566209074506981,0.006453551157333825,0.42613219124097873,0.036460460563489915,0.028588724244375665,0.020008233739827384,3.383543436387808e-05,2.4424579083722613e-05,0.00010230618725334223,0.00041660120717455475,0.005113204322963135,0.6214900657014312
"(None, True, True, 10, 15)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,MPC-SQP,mpc,sqp_full,,True,True,10,15,24,0.03757523760645137,True,0.001665801246683786,0.001665801246683786,0.0016657879944142805,5.849071135635737e-08,1.042522024778895e-06,1.3862920492258412e-06,6.248529642333723e-07,0.00587727731549179,0.002349618248832691,0.09433457888326807,0.11002331025457919,0.09287119518099687,0.019992442787355194,7.357707737089335e-05,4.4424821782700476e-05,0.00010176955786888502,0.0003999892197102726,0.005090401355718879,0.13376377653033553
"(None, False, True, 10, 15)",bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,Inverse Jacobian,inverse_jacobian,held,,False,True,10,15,0,0.013737373737374261,True,0.00023746346120498364,,0.0002374591930713113,,,,,0.0,0.0,0.0,0.025622358631184488,0.02231716265266584,0.1,2.076065564899879e-06,2.075107920676428e-06,0.0005001329905010416,4.0591651859071914e-05,0.005001329905010415,
"(None, False, True, 10, 15)",bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,Inverse Jacobian,inverse_jacobian,held,,False,True,10,15,1,0.014545454545455134,True,0.003361667882717538,,0.003361665443631529,,,,,0.0,0.0,0.0,0.026854402731544776,0.02541923049280179,0.02,3.0026948663920313e-06,2.195730755981539e-06,0.00010026522056583227,9.407957334620748e-05,0.005013261028291614,0.12443587308337667
"(None, False, True, 10, 15)",bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,Inverse Jacobian,inverse_jacobian,held,,False,True,10,15,2,0.015757575757576442,True,0.0011552750179523153,,0.0011553012667327156,,,,,0.0,0.0,0.0,0.024070045762579713,0.01987328015050843,0.02,4.112185610223815e-06,3.0670880123218915e-06,0.00010016384627090631,7.459296835804863e-05,0.005008192313545315,0.0092360948512348
"(None, False, True, 10, 15)",bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,Inverse Jacobian,inverse_jacobian,held,,False,True,10,15,3,0.0165656565656572,True,0.00042939322988626955,,0.00042932019760891633,,,,,0.0,0.0,0.0,0.002897214462309313,0.0019833569166827474,0.03295887984195296,6.024654710974238e-07,4.809920242357142e-07,0.000165024986586348,6.994888544557239e-05,0.00500699621400026,0.05938042956856495
"(None, False, True, 10, 15)",bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,Inverse Jacobian,inverse_jacobian,held,,False,True,10,15,4,0.017777777777778503,True,0.0002870447007572122,,0.00028704003150872826,,,,,0.0,0.0,0.0,0.001795018830370905,0.0014676481729670933,0.004526355967647315,3.705832211223287e-07,2.9029527744379954e-07,2.268888253504848e-05,8.961027842776865e-05,0.005012615600103053,0.02881175140348792
"(None, False, True, 10, 15)",bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,Inverse Jacobian,inverse_jacobian,held,,False,True,10,15,5,0.01858585858585937,True,0.0006707564467140018,,0.0006702286887647329,,,,,0.0,0.0,0.0,6.397453833114612e-05,5.9832059378821405e-05,0.02270523016323675,7.251744106812245e-09,5.110254062164852e-09,0.00011376470843555583,7.925644718352761e-05,0.005010506725439777,0.01826141062840229
"(None, False, True, 10, 15)",bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,Inverse Jacobian,inverse_jacobian,held,,False,True,10,15,6,0.01939393939394013,True,0.0005359806989856953,,0.0005359645770249786,,,,,0.0,0.0,0.0,0.0002176905085494426,0.00018316908056477377,0.009296977744450041,5.03319626121386e-08,4.025437441295324e-08,4.6664550759924814e-05,0.00010767188983716173,0.005019324778719822,0.013411165392955823
"(None, False, True, 10, 15)",bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,Inverse Jacobian,inverse_jacobian,held,,False,True,10,15,7,0.020202020078144416,True,0.0008084674271284514,,0.000807972956096218,,,,,0.0,0.0,0.0,0.0001969185325739965,0.0001846072296687705,0.015600183741362003,2.8832735238728774e-08,2.107584577760336e-08,7.827733385625007e-05,0.00010001459104807674,0.005017718711139739,0.006316633564952476
"(None, False, True, 10, 15)",bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,Inverse Jacobian,inverse_jacobian,held,,False,True,10,15,8,0.021010069885121038,True,0.0009231288350669274,,0.0009228693041483689,,,,,0.0,0.0,0.0,0.013958792594475827,0.012691279860533778,0.008486431730077413,2.8043407090381255e-06,2.163025243662577e-06,4.263836377838691e-05,0.00011734652473541338,0.005024298213260706,0.015492656145951092
"(None, False, True, 10, 15)",bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,Inverse Jacobian,inverse_jacobian,held,,False,True,10,15,9,0.02141407059843531,True,0.0009757389849535009,,0.0009757272715758062,,,,,0.0,0.0,0.0,0.01838271593906176,0.016389869256818942,0.005277887672195539,4.43050950595459e-06,3.500530639473154e-06,2.655171068380495e-05,0.00013196485312661998,0.005030745694661545,0.005529369112201986
"(None, False, True, 10, 15)",bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,Inverse Jacobian,inverse_jacobian,held,,False,True,10,15,10,0.02141407059843531,True,0.0008679892022812963,,0.0008674637259721066,,,,,0.0,0.0,0.0,0.014065286456561351,0.012174289296237654,0.003396575309116191,3.2690969238232954e-06,2.6477808508222052e-06,1.7073832463301184e-05,0.00011777334693856101,0.005026778713687315,0.004817339171128829
"(None, False, True, 10, 15)",bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,Inverse Jacobian,inverse_jacobian,held,,False,True,10,15,11,0.021818051023999724,True,0.0010592104835702722,,0.0010585252905177928,,,,,0.0,0.0,0.0,0.024907186142769662,0.021205389448571237,0.0035136364557619227,6.193303496024485e-06,5.0720905495890975e-06,1.7670683711379886e-05,0.000121809336165226,0.005029172463873484,0.010859205504642575
"(None, False, True, 10, 15)",bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,Inverse Jacobian,inverse_jacobian,held,,False,True,10,15,12,0.021818051023999724,True,0.001026898501973457,,0.0010263228633896173,,,,,0.0,0.0,0.0,0.018971249335614896,0.015713147647730383,0.0026694844181524547,5.127589636415159e-06,4.258300694211928e-06,1.3433913298940478e-05,0.00012617136180269548,0.0050323999674207,0.006084994132649686
"(None, False, True, 10, 15)",bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,Inverse Jacobian,inverse_jacobian,held,,False,True,10,15,13,0.021818051023999724,True,0.0010295069567017381,,0.0010295016715409393,,,,,0.0,0.0,0.0,0.013175976101503123,0.010762952412825101,0.0020315588509394085,4.149749141027636e-06,3.4644814438514017e-06,1.0241770333021041e-05,0.0001441606298274563,0.005041335784235425,0.0058418402890849635
"(None, False, True, 10, 15)",bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,Inverse Jacobian,inverse_jacobian,held,,False,True,10,15,14,0.022222016432337587,True,0.0012292270485844998,,0.0012281160867612503,,,,,0.0,0.0,0.0,0.02926527860151191,0.023531345165419423,0.002644406974227785,8.149608578179351e-06,6.850094880389501e-06,1.3312062183441783e-05,0.000124536057861471,0.005034044424016522,0.016107700703994615
"(None, False, True, 10, 15)",bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,Inverse Jacobian,inverse_jacobian,held,,False,True,10,15,15,0.022222016432337587,True,0.0012510813181056428,,0.0012501363114340626,,,,,0.0,0.0,0.0,0.023262774351071203,0.018315804618406494,0.0021806514250784204,6.823316588731122e-06,5.764986287177303e-06,1.0984995781115038e-05,0.00012788812812867018,0.005037483595398561,0.006073202372654924
"(None, False, True, 10, 15)",bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,Inverse Jacobian,inverse_jacobian,held,,False,True,10,15,16,0.022222016432337587,True,0.001285511125850589,,0.0012855021929510332,,,,,0.0,0.0,0.0,0.016346856522910864,0.012672223913842207,0.0018002998547586612,5.723804183446054e-06,4.848202207561923e-06,9.09094989723159e-06,0.00015024702281022227,0.0050496865137226125,0.006938915824797327
"(None, False, True, 10, 15)",bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,Inverse Jacobian,inverse_jacobian,held,,False,True,10,15,17,0.022222016432337587,True,0.0013192403338992316,,0.001318496673814108,,,,,0.0,0.0,0.0,0.015207375183223527,0.011683905595836232,0.0014801744197490948,4.644077278912411e-06,3.938657249883983e-06,7.46209196369627e-06,0.00012976017865528545,0.00504135989930239,0.0011988847948660477
"(None, False, True, 10, 15)",bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,Inverse Jacobian,inverse_jacobian,held,,False,True,10,15,18,0.022625974624213084,True,0.0015114151802982422,,0.0015101302109486563,,,,,0.0,0.0,0.0,0.03006263777885016,0.022947253864540947,0.0021623306308329523,9.370729525723576e-06,7.946610065173112e-06,1.0905645993776043e-05,0.00013165285870894432,0.005043468301410999,0.014872114269022406
