experiment,bend_deg,jacobian_contact,plant_contact,controller,solver,frame,npz_path,Np_inferred,progress,failed_run,source_x,source_y,source_z,source_qw,source_qx,source_qy,source_qz,source_L,first_lin_nl_error_m,first_applied_lin_error_m,first_applied_nl_error_m
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,8,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0008.npz,15,0.02141407059843531,False,0.7763223852059143,-0.7317404938608197,0.1,0.008494873817233064,-0.04064179302217776,-0.9991376530610598,0.00017892570896683787,0.02362665746201365,1.6297942373948565e-06,1.6297942373948565e-06,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,9,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0009.npz,15,0.022625974624213084,False,0.7745528319934784,-0.7339821472992605,0.1,0.01143231455456614,-0.06523084996952515,-0.9978046726182286,0.0002714726666348758,0.024493495831914052,1.7211107580627713e-06,1.7211107580627713e-06,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0010.npz,15,0.023433914222144848,False,0.7732521922213382,-0.7340074677886463,0.1,0.014574531441816774,-0.08946582315656001,-0.9958831917064773,0.0003435064634481324,0.025444120146237002,1.643769217793015e-06,1.643769217793015e-06,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,11,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0011.npz,15,0.02464594586864694,False,0.7720656405016134,-0.7331723098313028,0.1,0.017364157660696364,-0.11048458423931178,-0.9937260602289094,0.0003998701424550494,0.02644264836600156,1.5499979764780458e-06,1.5499979764780458e-06,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,12,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0012.npz,15,0.02545402548523877,False,0.7712044365696035,-0.7315844971451575,0.1,0.01958750062539522,-0.12768039594695538,-0.9916218242661036,0.00045160740020813933,0.02742876554948523,1.9660455984086294e-06,1.9660455984086294e-06,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,13,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0013.npz,15,0.026666146697360095,False,0.7705300436490115,-0.7296817420131542,0.1,0.021300503667764887,-0.1418629668765798,-0.9896569749539508,0.0005090161779708584,0.02839463849644052,2.2078472861260106e-06,2.2078472861260106e-06,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,14,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0014.npz,15,0.027474227505440894,False,0.7699128248829072,-0.7278329008159496,0.1,0.022626053234493328,-0.1540038079810525,-0.987810991677516,0.0005775495195898712,0.029353108418374636,9.916514095802337e-06,9.916514095802337e-06,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,15,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0015.npz,15,0.02868634871756212,False,0.7692271514657589,-0.7264077167051058,0.1,0.023706781254857673,-0.16406893142113418,-0.9861637627592671,0.0006381891144307633,0.030334689105281306,1.9649648269346665e-06,1.9649648269346665e-06,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,16,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0016.npz,15,0.029494429525643018,False,0.7693693677933647,-0.7248501651841733,0.1,0.02431802425355527,-0.17325851406254347,-0.9845758243087319,0.0007531188645451799,0.03128694768720013,1.6263040460799197e-05,1.6263040460799197e-05,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,17,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0017.npz,15,0.030706550737764245,False,0.7660570573224719,-0.725947446425485,0.1,0.02575475236000407,-0.18168022371457032,-0.9830200824859215,0.0007116679497729989,0.03223339664562333,2.270894254249386e-06,2.270894254249386e-06,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,18,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0018.npz,15,0.0315146315458451,False,0.766183832583912,-0.7261309714282227,0.1,0.02590641634310606,-0.18935342098772467,-0.98156679253171,0.000878266197781909,0.03319251249200641,7.838866716748732e-06,7.838866716748732e-06,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,19,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0019.npz,15,0.03272675275796637,False,0.76418563274531,-0.7264261242082899,0.1,0.026538558616276995,-0.19482299020776248,-0.9804789127578846,0.0008994610570758042,0.034155980277156155,1.4660105554522456e-05,1.4660105554522456e-05,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,20,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0020.npz,15,0.03353483356604722,False,0.7636022241267993,-0.7257897303279822,0.1,0.026918586742555022,-0.2024209455370573,-0.9789280366755067,0.0010244541499285515,0.03514276793647959,1.1165966337865186e-05,1.1165966337865186e-05,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,21,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0021.npz,15,0.03474695477816845,False,0.7624099523642236,-0.7252776662584445,0.1,0.028086359509832546,-0.2145594849469696,-0.976306382436359,0.001109703926929572,0.03609527700082063,6.117005545425989e-05,6.117005545425989e-05,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,22,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0022.npz,15,0.035555035586249346,False,0.7613627951402671,-0.7244636378650836,0.1,0.0298984658647212,-0.23393759977024417,-0.9717909823184617,0.001252133057055119,0.037065360224000074,0.0002875999271258966,0.0002875999271258966,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,23,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0023.npz,15,0.03676715679837057,False,0.7604087841903242,-0.723544502109351,0.1,0.031269524835441806,-0.24980762112170168,-0.9677894508937367,0.001395702289762946,0.03804448986061668,0.0002354698798015356,0.0002354698798015356,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,24,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0024.npz,15,0.03757523760645137,False,0.7596712603014782,-0.7227685897287369,0.1,0.031242828717473803,-0.25114984735353474,-0.9674427919721442,0.0014436374785446843,0.039013187976436124,4.590947168514542e-05,4.590947168514542e-05,0.0
