x_src,y_src,z_src,rx,ry,rz,L
4.140891247061961877e-03,-8.555581085256669382e-04,-5.491971977189535892e-05,-1.420184581046868288e-06,-7.825716741294286294e-06,-1.438995502200945964e-04,-8.728098234211943973e-01
-8.784209539147713741e-03,8.349946891139659044e-04,8.326539857606007899e-05,1.741891852979904343e-06,8.497332892876130472e-06,2.788713639456652515e-04,-4.930277112569214082e-01
-5.446897483746271362e-05,4.945154001567697577e-05,5.053861703775003322e-02,1.339734747467236087e-03,-1.616679937761766883e-03,1.348975536830110400e-05,-7.239303906336757048e-04
