x_src,y_src,z_src,rx,ry,rz,L
3.919829729581595333e-03,-7.775121469583200304e-04,-4.614772864804202645e-05,-1.183401940961562620e-06,1.541322806535317095e-06,-1.342097097023982376e-04,-8.741400458168439025e-01
-8.271103836878856280e-03,8.090786009033477727e-04,6.322925590126720458e-05,1.601422978099914900e-06,-2.160997673996045594e-06,2.576268670838232017e-04,-4.923982873403076055e-01
-3.834908034641885759e-05,6.699547647049492686e-05,4.919779100788465587e-02,1.313803733312526910e-03,-1.563710590231306811e-03,3.071769493014514066e-06,-4.536941205089711771e-03
