node_index,s_m,insertion_m,position_error_m,position_error_mm,tangent_error_rad,tangent_error_deg,feasible,solver_success,termination_reason,function_evaluations,objective_value,jacobian_condition,jacobian_effective_rank,minimum_joint_margin_rad,minimum_state_margin,minimum_clearance_m,contact_active,source_magnet_lumen_distance_m,source_magnet_lumen_exclusion_radius_m,source_magnet_lumen_margin_m,source_magnet_lumen_segment_index,source_magnet_lumen_constraint_satisfied,delta_q_norm_rad,delta_insertion_m,attempt_count,chain_rule_relative_error,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,magnet_pose_x,magnet_pose_y,magnet_pose_z,magnet_pose_rx,magnet_pose_ry,magnet_pose_rz,tip_x,tip_y,tip_z,tip_tangent_x,tip_tangent_y,tip_tangent_z,desired_x,desired_y,desired_z,desired_tangent_x,desired_tangent_y,desired_tangent_z
0,0.0,0.025,0.0,0.0,0.21518989803801308,12.329472951428665,1,1,fixed_initial_state_feasible_and_committed,1,3.890897655596555e-07,24016440.905503366,5,4.226776597179587,0.025,nan,0,0.23500488508436604,0.20493493366603194,0.0300699514183341,254,1,0.0,0.0,1,0.00997142331133596,-0.85634357,-1.94584002,-1.76176286,-1.0331945,1.56234264,-2.05640871,0.24557497783369636,-0.6700279629478505,-0.016566991220873295,-3.077932948039142,0.5753726959665791,0.045033578217205016,0.5005794864881917,-0.669607395033303,-0.01656004894946191,-0.9996493453761041,0.026476307031826483,0.00043755580570542735,0.5005794864881917,-0.669607395033303,-0.01656004894946191,-0.9709399290620259,0.23932332555149768,0.0
1,0.00025,0.025170585846775624,6.82228398496601e-05,0.0682228398496601,0.4207981917083469,24.10996041162519,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,23,0.007279465121365574,23147756.992299933,5,4.226988749841639,0.02482941415322438,nan,0,0.23463941220204554,0.20493493366603194,0.0297044785360136,254,1,0.0020463698846405268,0.00017058584677562272,1,nan,-0.8552425260656471,-1.9452090661864359,-1.7626576544271986,-1.034206064051444,1.5631842465561778,-2.0561965573379473,0.24594186191014591,-0.6686915114577495,-0.016566988697540475,-3.076768066254379,0.5737503601223815,0.04577195458978872,0.5004105939201101,-0.6695326022625508,-0.016560121375621517,-0.9995206787067291,0.03095525937751164,0.0004298307928046521,0.5003424331609948,-0.6695296933884682,-0.01656004894946191,-0.8996809574806709,0.4365480211232933,0.0
12,0.003000000000000001,0.02675980874547718,4.759221840811257e-05,0.04759221840811257,1.0472227964640113,60.00144644727548,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,29,0.003694618239098823,13420217.151183095,5,4.233369860399049,0.023240191254522823,nan,0,0.22133075337712033,0.20493493366603194,0.01639581971108839,254,1,0.00449223533689627,0.00011877910280433737,1,nan,-0.8197041034028762,-1.9325923263077067,-1.7807460932592467,-1.0573673786479556,1.5842002800242705,-2.0498154467805376,0.26186283126025134,-0.6356909231032313,-0.0165669911258699,-3.0514763129181817,0.523896153886552,0.0613498489450791,0.49900224688789635,-0.6672174128982263,-0.016556423848578767,-0.9865365307730166,0.16353988668845196,0.0006155585017811587,0.4989554988957217,-0.6672092579534544,-0.01656004894946191,-0.35161510488322295,0.9361446565664733,0.0
13,0.003250000000000001,0.026878248677701163,4.7478386544773825e-05,0.04747838654477383,1.044639937254868,59.85345951551507,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,31,0.0036651095213624998,12758844.800290965,5,4.2339639468953285,0.02312175132229884,nan,0,0.22007561807041712,0.20493493366603194,0.01514068440438518,254,1,0.004360126235590427,0.00011843993222398347,1,nan,-0.8162921506964702,-1.9318606550855797,-1.7818413936983608,-1.059089720917948,1.5857217438030886,-2.0492213602842577,0.2635488124782207,-0.6331250135368856,-0.01656699120801236,-3.0498148975511303,0.5192813493866861,0.06260180315866058,0.4989153735666294,-0.6669833014822274,-0.016556264492711675,-0.9843540038090653,0.17620104705262743,0.0006214520258288698,0.498868822124496,-0.6669747669458427,-0.01656004894946191,-0.34198710765323387,0.9397046441297262,0.0
14,0.0035000000000000014,0.026996767663473475,4.752740551683248e-05,0.04752740551683248,1.0404619832037076,59.614080381384,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,31,0.0036607648947151127,12128643.2453579,5,4.234549532670579,0.023003232336526527,nan,0,0.21884042078283103,0.20493493366603194,0.013905487116799092,254,1,0.0042325434220226565,0.00011851898577231249,1,nan,-0.8129204884119312,-1.931197465601985,-1.78284331272629,-1.0607313166664647,1.587158722552731,-2.0486357745090076,0.2652320949522575,-0.6306634522581789,-0.016566991198497527,-3.0482700438354438,0.5147423920126788,0.063815534093414,0.4988308761866716,-0.6667483881522599,-0.016556158928330594,-0.9820220450060777,0.18876523393856046,0.000624161999557096,0.49878435538577864,-0.666739469795066,-0.01656004894946191,-0.33389225437769315,0.9426112467324915,0.0
15,0.0037500000000000016,0.027115712252602543,4.771575656145376e-05,0.04771575656145376,1.0349615622030737,59.29892947250254,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,28,0.0036772705304281175,11531301.40060649,5,4.235125495112603,0.02288428774739746,nan,0,0.2176239273516426,0.20493493366603194,0.012688993685610661,254,1,0.004105245686732317,0.00011894458912906775,1,nan,-0.8095970199604828,-1.9305983295575517,-1.7837558620727452,-1.0622904276474041,1.5885200930040402,-2.048059812066983,0.26691093130220955,-0.628304583597707,-0.016566991208171844,-3.046834545346408,0.5102876911438047,0.06497843902431373,0.4987483765216301,-0.6665128530718174,-0.01655606151007103,-0.9795459809729248,0.20121947930207712,0.0006263459039969903,0.498701754531508,-0.6665035104924953,-0.01656004894946191,-0.3270990676803634,0.9449900528167675,0.0
16,0.004000000000000002,0.02723537347994389,4.80199949042808e-05,0.0480199949042808,1.0283449626692585,58.91982624448671,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,30,0.003711851812709495,10976100.07871477,5,4.235691330268219,0.022764626520056112,nan,0,0.2164258191404706,0.20493493366603194,0.011490885474438661,254,1,0.003983369147998616,0.00011966122734134721,1,nan,-0.8063208615777584,-1.930060757326165,-1.7845829089874954,-1.0637718344216591,1.5898031713583258,-2.047493976911367,0.26858299157621246,-0.6260456998475629,-0.01656699121247729,-3.045507306352461,0.5059135362567985,0.06609941252763275,0.4986675605401102,-0.6662767804459935,-0.016556002476126718,-0.9769305345664828,0.21355640566988998,0.0006262818883108847,0.4986207198234173,-0.6662670083825546,-0.01656004894946191,-0.32142838388013806,0.9469338910590341,0.0
17,0.004250000000000002,0.02735600362753095,4.842410450574594e-05,0.04842410450574594,1.0207756566682933,58.48613695678835,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,32,0.0037621723659242183,10421323.550232902,5,4.236246529570696,0.02264399637246905,nan,0,0.21524612735583537,0.20493493366603194,0.010311193689803433,254,1,0.0038630465389388764,0.00012063014758706067,1,nan,-0.8030979704092311,-1.9295815472598765,-1.7853277539381547,-1.0651778880595089,1.5910141344839828,-2.0469387776088905,0.2702457160805895,-0.6238843120269011,-0.016566990695504213,-3.044280754634472,0.5016263144459314,0.06717422641300567,0.49858813826966275,-0.6660403104934447,-0.01655596141977129,-0.9741814898586492,0.22576544021565023,0.000625156793485676,0.4985409875331669,-0.666030063833203,-0.01656004894946191,-0.31674143085694173,0.9485119218959228,0.0
18,0.004500000000000002,0.027477818021504726,4.891536451357562e-05,0.04891536451357562,1.0123774480431835,58.0049550470992,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,31,0.003826534979344122,9912655.397427127,5,4.236790482877865,0.022522181978495277,nan,0,0.21408340468323095,0.20493493366603194,0.009148471017199011,254,1,0.003745756528983426,0.00012181439397377508,1,nan,-0.7999298894838334,-1.929156063171907,-1.7859959893699227,-1.0665073758269725,1.5921556059023512,-2.046394824301722,0.271898191544515,-0.6218180525687874,-0.016566991220420046,-3.0431529783178166,0.4974261500396332,0.06819890558916915,0.49850986429391014,-0.6658035108188881,-0.016555924395292514,-0.9713041371355048,0.23784003888204666,0.0006237692194155553,0.4984623229787253,-0.6657927625962958,-0.01656004894946191,-0.3129310206248842,0.949775855836875,0.0
19,0.0047500000000000025,0.027601001421362917,4.948385654011516e-05,0.04948385654011516,1.0032461485419968,57.48177012421129,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,32,0.003903640516782269,9448230.256088553,5,4.237324217490786,0.022398998578637086,nan,0,0.21293629003088757,0.20493493366603194,0.008001356364855633,254,1,0.003633185787016193,0.00012318339985819063,1,nan,-0.7968159552418069,-1.9287831578618502,-1.7865893472180434,-1.0677645609663033,1.5932265557058114,-2.0458610896888,0.2735395345059276,-0.6198447398879166,-0.01656698963323361,-3.0421219826127786,0.493312233935825,0.06917936577227207,0.49843252030770707,-0.6655664483118058,-0.016555911349838904,-0.9683040338489435,0.24977372238742698,0.0006209964515947799,0.4983845146860748,-0.6655551792116136,-0.01656004894946191,-0.3099150555122069,0.9507642496259868,0.0
20,0.005000000000000003,0.027725728635453136,5.0113789215200556e-05,0.05011378921520056,0.9934564348588716,56.92086084752674,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,29,0.003992514069513202,8960252.763612298,5,4.237843096064864,0.022274271364546867,nan,0,0.21180505720088133,0.20493493366603194,0.006870123534849393,254,1,0.003522323972205328,0.00012472721409021933,1,nan,-0.793760119706694,-1.9284592246339674,-1.787111993276341,-1.0689517898823437,1.5942324365314626,-2.0453422111147215,0.27516740873355366,-0.6179618674419649,-0.01656699122881089,-3.0411819364132624,0.48928188977591835,0.07011267425647115,0.49835588907357564,-0.6653292139278877,-0.016555903234346192,-0.9651873461933254,0.2615587981976646,0.0006179269207276012,0.4983073694254084,-0.6653173797123493,-0.01656004894946191,-0.30763176518017377,0.9515054897645785,0.0
21,0.005250000000000003,0.027851927824928922,5.1006229008199576e-05,0.05100622900819957,0.9830599145469587,56.3251841120321,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,60,0.004092108777883401,8519069.064184045,5,4.2383553972653925,0.02214807217507108,nan,0,0.2106942737905373,0.20493493366603194,0.005759340124505352,254,1,0.0034222576213022654,0.0001261991894757862,1,nan,-0.7907566698243472,-1.9281823804092237,-1.78756979289518,-1.070081960063881,1.5951625847216513,-2.0448299099141933,0.2767762240874838,-0.61616296412842,-0.016566991218579352,-3.040330737515053,0.48533758592911713,0.07102915813827612,0.4982800061485819,-0.6650918757363634,-0.01655601537883709,-0.961959318098828,0.2731920578036413,0.0006081741936869669,0.4982307079178018,-0.6650794238229523,-0.01656004894946191,-0.30603625578931387,0.9520198580609849,0.0
22,0.005500000000000003,0.02798030123218743,5.1610556820785e-05,0.051610556820785,0.9720973534348529,55.69707562765419,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,31,0.00421133854261798,8104779.152210387,5,4.2388529734574565,0.02201969876781257,nan,0,0.20958379412999745,0.20493493366603194,0.0046488604639655096,254,1,0.003309768080919668,0.00012837340725850924,1,nan,-0.7878185974973175,-1.9279528785027786,-1.787953177926491,-1.071128100670713,1.5960461277636986,-2.0443323337221297,0.2783819555180559,-0.6144573707059903,-0.016566991198785075,-3.039566405203115,0.48148660262368786,0.07185523430802605,0.49820414154582393,-0.66485436378911,-0.016555971041927006,-0.9586266730112751,0.28466565169631247,0.0006070713693545976,0.4981543610440679,-0.6648413667936723,-0.01656004894946191,-0.30509807479950957,0.9523209357950885,0.0
23,0.005750000000000003,0.028110504843185315,5.237042060846582e-05,0.05237042060846581,0.9605935910705933,55.037958595660676,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,23,0.0043249705519254325,7725789.326200564,5,4.239334523808583,0.021889495156814688,nan,0,0.20848379439909792,0.20493493366603194,0.003548860733065984,254,1,0.0032128847197834902,0.0001302036109978831,1,nan,-0.7849332923189775,-1.9277685170997982,-1.7882716112811006,-1.0721120827865924,1.596859848709223,-2.0438507833710036,0.27997373316087537,-0.612837471563016,-0.016566991208622817,-3.0388930654413646,0.47770635689665475,0.072647891652558,0.4981285783601534,-0.664616854269198,-0.016555984562271184,-0.9551958751266151,0.29597377727176094,0.0006027508492854157,0.498078166414038,-0.6646032609840788,-0.01656004894946191,-0.3047995864346557,0.9524165118839881,0.0
24,0.006000000000000004,0.028242740084564042,5.320145708181391e-05,0.05320145708181391,0.9485618569652172,54.34859101119902,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,27,0.0044532641507622,7373799.638362611,5,4.239807772024856,0.02175725991543596,nan,0,0.2073891635869072,0.20493493366603194,0.002454229920875267,254,1,0.0031153464942025744,0.00013223524137872741,1,nan,-0.7821064763888527,-1.92762849310931,-1.7885238563698092,-1.0730289345706718,1.5976126302879476,-2.04337753515473,0.2815546568402318,-0.611303172984859,-0.01656699122976013,-3.0383050468291217,0.47401648223413384,0.07338950877128371,0.4980530655949138,-0.6643793934388906,-0.01655599014182547,-0.9516739751409796,0.3071095674759401,0.0005988356263039512,0.4980019651734231,-0.664365157286332,-0.01656004894946191,-0.3051350229403222,0.9523090978118445,0.0
25,0.006250000000000004,0.028377127865195275,5.408964627650325e-05,0.05408964627650325,0.9359988436547196,53.62878337054083,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,29,0.0045925539297437925,6964745.359263057,5,4.240270258982089,0.021622872134804728,nan,0,0.20630327650097954,0.20493493366603194,0.0013683428349476057,254,1,0.003021989221087435,0.00013438778063123297,1,nan,-0.7793391210503147,-1.9275286559548035,-1.7887163496739074,-1.0738847197231298,1.598306085218216,-2.0429150481974974,0.2831204594795125,-0.6098497637246393,-0.016566991225730243,-3.0377964595907994,0.4704132871307849,0.07408790122238323,0.4979774414198545,-0.664141996144165,-0.016556006133477404,-0.9480669932435221,0.31807015434175495,0.0005943392967522233,0.4979255989378228,-0.6641271064655243,-0.01656004894946191,-0.30611013268311393,0.9519961064356968,0.0
26,0.006500000000000004,0.02851376838919935,5.5041013126036794e-05,0.05504101312603679,0.922895279772883,52.878004463531525,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,25,0.004742488947962757,6660205.88573658,5,4.240722020095894,0.02148623161080065,nan,0,0.20521633655834612,0.20493493366603194,0.0002814028923141809,254,1,0.002932201478609056,0.0001366405240040766,1,nan,-0.7766272135478963,-1.9274720236831229,-1.7888435872909147,-1.0746733233234866,1.5989369440309982,-2.0424632870836925,0.2846779630925611,-0.6084818040464017,-0.0165669911235507,-3.037376342647815,0.46689093181597197,0.07473487390201959,0.49790153930095216,-0.663904751439173,-0.01655601782723659,-0.9443832432891193,0.3288463800022581,0.0005900458751644192,0.4978489067501532,-0.6638891604874401,-0.01656004894946191,-0.3077423936787554,0.9514697152998985,0.0
27,0.006750000000000004,0.028653006501671865,5.596350571438155e-05,0.05596350571438155,0.9090540448519749,52.0849601193144,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,27,0.004917645157521054,6351799.225227794,5,4.24119666757208,0.021346993498328137,nan,0,0.20493493363021298,0.20493493366603194,-3.581895891002773e-11,254,1,0.0029749704854801287,0.0001392381124725138,1,nan,-0.7743679837422898,-1.9269853080643173,-1.7896658434953983,-1.0759924522715167,1.5998685777075874,-2.0419886396075064,0.28555512340987366,-0.6066484816078478,-0.016566991167697054,-3.036111173902834,0.4640175288418697,0.07607120547082054,0.49782513718580357,-0.6636678889860448,-0.01655760363501614,-0.9405722990282114,0.3395931366143078,0.000501861774836093,0.4977717219591882,-0.6636513739027955,-0.01656004894946191,-0.3100618051697051,0.9507164019700638,0.0
