k,i_ref,i_ref_mpc,ref_advanced,dist_to_ref_m,dist_to_ref_mm,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,vessel_tip_alignment_deg,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,jac_pred_mm,jac_mpc_pred_mm,jac_actual_mm,jac_gain_actual_over_jac,jac_gain_actual_over_mpc,jac_angle_actual_deg,jac_cos_actual,jac_actual_along_pred_mm,jac_dp_pred_x_mm,jac_dp_pred_y_mm,jac_dp_pred_z_mm,mpc_dp_pred_x_mm,mpc_dp_pred_y_mm,mpc_dp_pred_z_mm,actual_dp_x_mm,actual_dp_y_mm,actual_dp_z_mm,jac_dir_pred_x,jac_dir_pred_y,jac_dir_pred_z,mpc_dir_pred_x,mpc_dir_pred_y,mpc_dir_pred_z,actual_dir_x,actual_dir_y,actual_dir_z,frame_path
0,17,17,1,0.0015882011261760043,1.5882011261760043,0.0012537230064580082,-0.8069605508576665,-3.354382740282211e-08,0.0,0.0,-0.03249710519773207,0.009999965166732284,0.6621453592530177,-0.7179969222007768,-0.1,-0.0005337317998262225,-0.9999996913501128,-0.00048079528992240624,-0.00031822308896193436,0.016099999651667325,0.7820622329461592,-0.7108083632593445,-0.10000077472703191,-0.9968357966538537,-0.07948802033365071,0.0002216594549925956,solved,0,4.242156234319433e-05,0.04242156234319433,4.242156466340379e-05,0.04242156466340379,6.0014959448233585,16,0.14105781310596824,0.0013364544387409838,1.3364544387409838,0.0026635455612590165,2.6635455612590166,0.8556297416985665,0.855629741631225,0.8830872048337258,1.032090356140089,1.0320903562213186,2.131580287596726,0.9993080447027393,0.8824761479643979,-0.10007107882287421,-0.8497576320982478,2.7443772077876026e-05,-0.10007107882292754,-0.8497576320304345,2.744377870789183e-05,-0.0705903526301288,-0.8802613323761754,1.3413318053490109e-05,-0.11695605464136459,-0.9931370903626356,3.2074354993078666e-05,-0.11695605465063183,-0.9931370903615442,3.2074362744300273e-05,-0.07993587976786515,-0.9968000074714225,1.518912059881523e-05,mpc_3np1s_nobc_120/frames/frame_000000.png
1,18,18,1,0.001879962779808617,1.879962779808617,-0.009357363479547787,0.1479572869951956,-3.422760324607803e-08,0.0,0.0,0.005986928287299722,0.009999950596983935,0.6620517856182222,-0.7165173493308249,-0.1,-0.0005337222736930251,-0.9999997052945061,-0.00045086065751428583,-0.0003182390658894059,0.016199999157637163,0.7819526633640378,-0.7106538484008034,-0.10000074672518268,-0.9978836173953943,-0.06502488849729283,0.00022362870338097363,solved,0,5.713168358896904e-06,0.005713168358896904,5.713168618277246e-06,0.005713168618277246,10.573188430796188,16,0.11901330538320293,0.0004537074201774589,0.45370742017745885,0.003546292579822541,3.546292579822541,0.1847261087593668,0.18518068626554848,0.18942105379376603,1.0254157090512586,1.0228985409533307,1.263516460887399,0.9997568529820461,0.18937499662939833,-0.11015055141132463,0.14829224650504605,3.0127150572083052e-05,-0.11018228431447508,0.14883463946790965,2.9723408748183466e-05,-0.10956958212138268,0.15451485854112157,2.8001849228243003e-05,-0.5962911910563334,0.8027682036989082,0.0001630909175450025,-0.5949987902975694,0.8037265789936715,0.00016051030670423264,-0.5784445811429051,0.8157216710944449,0.00014782860018681073,mpc_3np1s_nobc_120/frames/frame_000001.png
2,19,19,1,0.0026375514457541785,2.6375514457541787,-0.026717644575230598,0.4303160797125754,-7.311789966361843e-08,0.0,0.0,0.017394123969999144,0.009999846943718832,0.6617846091724698,-0.7122141885336991,-0.1,-0.0005336945942257313,-0.9999997407241937,-0.000363890061699519,-0.0003182854828427558,0.01629999762707435,0.7818352216363773,-0.7101819509214641,-0.10000072412282246,-0.9997480815915761,-0.022443766141712337,0.00022520066458494857,solved,0,3.8393125476629885e-06,0.0038393125476629884,3.839317158177457e-06,0.0038393171581774573,9.742343234224695,16,0.24428804974762078,0.0005958703049935082,0.5958703049935081,0.003404129695006492,3.404129695006492,0.47121016263502963,0.4837976342853245,0.4862918783133447,1.032006346369903,1.0051555523451552,1.4176163951482712,0.9996939305107161,0.4861430392065064,-0.12507698558711386,0.454306905842782,-1.8722435600280416e-05,-0.1196623036664457,0.46876548907104354,1.665236581960272e-05,-0.11744172766048333,0.4718974793392894,2.260236021955908e-05,-0.26543779295352504,0.9641279876101911,-3.9732665135199256e-05,-0.24733957999446035,0.96892885754498,3.442010592755776e-05,-0.24150460432902632,0.9703996722627142,4.647900001528533e-05,mpc_3np1s_nobc_120/frames/frame_000002.png
3,19,19,0,0.00251135597808412,2.51135597808412,0.007315041883836995,0.028356971159553525,-6.20206557901822e-08,0.0,0.0,0.0011591170281132046,0.009999888681506284,0.6618577595913082,-0.7119306188221036,-0.1,-0.0005336927495661534,-0.9999997428163551,-0.00035809447805552907,-0.00031828857590987026,0.016399996513889414,0.7817346889215525,-0.7101527756929268,-0.10000069175908258,-0.9998060525626601,-0.01969277914744114,0.00022739507797982244,solved,0,2.1637306080097763e-05,0.021637306080097764,2.163730695913648e-05,0.02163730695913648,7.300144584663816,16,0.4106831785623728,0.0010528339045653772,1.0528339045653772,0.002947166095434623,2.947166095434623,0.10436924624468118,0.09972965525708587,0.10468057010572146,1.002982908014018,1.0496433566913772,0.6284846055194924,0.9999398397442982,0.10467427249585688,-0.10054676515287204,0.0279872560892225,3.279591999939064e-05,-0.08804336196255313,0.04684410171829079,2.619607740450558e-05,-0.10053271482479698,0.029175228537292597,3.236373988246832e-05,-0.9633754077053717,0.26815615802771764,0.00031422972934483536,-0.8828202778360411,0.4697108557884289,0.000262670890990013,-0.9603760728783252,0.27870719951016,0.00030916663760794175,mpc_3np1s_nobc_120/frames/frame_000003.png
4,20,20,1,0.0031153020476630713,3.1153020476630715,-0.002086824272922978,0.541607321971755,-9.315605201415598e-08,0.0,0.0,0.021818012992910626,0.009999757625603492,0.661836891348579,-0.706514545602386,-0.1,-0.0005336580242691556,-0.9999997759305853,-0.0002490044392327529,-0.00031834679459255685,0.016499994090145447,0.7816383877097606,-0.7095417360719398,-0.10000066535467744,-0.9994143497397988,0.03421848882639727,0.00022925229108596655,solved,0,6.82993287069256e-06,0.00682993287069256,6.8299331563779605e-06,0.006829933156377961,7.142494111504499,16,0.5138177670597278,0.0010713158325026133,1.0713158325026133,0.0029286841674973866,2.9286841674973867,0.5994071845430797,0.6148694561289572,0.6185817185349732,1.0319891627700626,1.0060374805887862,1.603353854137291,0.9996084789124181,0.6183395307477743,-0.10984658742757529,0.5892560556200847,3.2053665406041e-05,-0.10136515197833873,0.606456555112822,2.837986060044706e-05,-0.09630121179193818,0.611039620986964,2.640440513457243e-05,-0.18325871003916963,0.983064719301399,5.3475610957975236e-05,-0.16485637881007267,0.9863175818341988,4.615591214941554e-05,-0.15568066256470448,0.9878074354252309,4.2685395224914945e-05,mpc_3np1s_nobc_120/frames/frame_000004.png
5,20,20,0,0.002975886041455033,2.975886041455033,0.011594717992479754,0.019944819771056176,-7.188316572754459e-08,0.0,0.0,0.0008403414614411221,0.009999849892212344,0.6619528385285038,-0.7063150974046755,-0.1,-0.0005336566866643919,-0.9999997769680019,-0.0002448027328648358,-0.0003183490368645669,0.01659999258906757,0.7815391492450351,-0.7095147372458168,-0.10000063129242229,-0.9993399193479717,0.036327290368640804,0.00023145639257191532,solved,0,2.687184582248704e-05,0.02687184582248704,2.6871852927766674e-05,0.026871852927766674,4.053282607980428,16,0.6737605379142586,0.0016688876913406629,1.668887691340663,0.0023311123086593374,2.3311123086593373,0.10267446874878546,0.09328728781837277,0.10284556700863731,1.0016664148540226,1.102460682626707,0.4511000111625226,0.9999690066748954,0.10284237948254345,-0.09928250721732326,0.02617306019350622,3.483668434695927e-05,-0.08082921057850356,0.04657420503784149,1.4520914151661124e-05,-0.09923846472548181,0.02699882612300364,3.406225515534267e-05,-0.9669639242082534,0.25491303254311526,0.0003392925697253375,-0.8664547171301126,0.4992556448689977,0.0001556580161268367,-0.9649270028055505,0.2625181318776354,0.0003311980880272847,mpc_3np1s_nobc_120/frames/frame_000005.png
6,20,20,0,0.002877634791734176,2.877634791734176,0.010445413654773687,-0.0022824616336609713,-7.32408141801488e-08,0.0,0.0,-5.882448510744672e-05,0.00999983334010252,0.6620572926650515,-0.7063379220210121,-0.1,-0.0005336567802979597,-0.9999997768959566,-0.00024509685522476366,-0.000318348879904154,0.016699990922468596,0.7814391632792762,-0.7095129719174023,-0.10000059757548067,-0.9993439265195085,0.03621687407158225,0.00023358307810002668,solved,0,2.355405705675767e-05,0.02355405705675767,2.3554061325200247e-05,0.023554061325200246,3.932393117429201,16,0.7753785268902073,0.0016853409609803869,1.6853409609803869,0.0023146590390196132,2.314659039019613,0.10000016457654126,0.08992274604621654,0.10000155433782322,1.0000138975899475,1.1120829682673012,0.05819635585327762,0.9999994841584939,0.10000150275287083,-0.09998273149688006,0.0018668586795919909,3.400630174293576e-05,-0.08728894596277126,0.021604161347221762,1.9536733633640502e-05,-0.09998596575888641,0.00176532841456023,3.3716941613692875e-05,-0.9998256694902952,0.018668556071856024,0.0003400624577663265,-0.9707104131129223,0.24025246444451467,0.00021726131032074393,-0.999844116633586,0.017653009758194692,0.0003371641754666231,mpc_3np1s_nobc_120/frames/frame_000006.png
7,20,20,0,0.002777803201157541,2.777803201157541,0.00950035736239736,-0.002853072491490508,-6.581677201930431e-08,0.0,0.0,-8.507518901197021e-05,0.009999846309900142,0.6621522962386756,-0.706366452745927,-0.1,-0.000533656915715867,-0.9999997767916079,-0.00024552223107489823,-0.00031834865289936796,0.016799989385567596,0.7813391540177992,-0.7095119726986152,-0.10000056441046418,-0.9993502499010367,0.036041954752667145,0.00023562754973679618,solved,0,2.3131671893359596e-05,0.023131671893359598,2.313168010216696e-05,0.023131680102166957,14.567265999485397,17,0.18706026374077678,0.001670872572102552,1.6708725721025521,0.002329127427897448,2.329127427897448,0.10001176289276817,0.08990116654017713,0.10001425857987152,1.0000249539357289,1.1124912215146265,0.0719370661485979,0.999999211811442,0.10001417974977728,-0.10000543246905065,0.001124755046955959,3.3461646393957915e-05,-0.08753722783028106,0.020480559123292608,1.3677406471290787e-05,-0.10000926147701872,0.0009992187870455638,3.316501649697212e-05,-0.9999367032083585,0.011246227587867964,0.0003345771079931391,-0.9737051386442286,0.22781193961637614,0.0001521382535695831,-0.9999500360956152,0.009990763329486528,0.000331602883107777,mpc_3np1s_nobc_120/frames/frame_000007.png
8,20,20,0,0.0026779274990763294,2.6779274990763295,0.008600479265668981,-0.002833125136071945,-5.8672563453960964e-08,0.0,0.0,-8.726197428237543e-05,0.009999860698678188,0.6622383010313322,-0.7063947839972877,-0.1,-0.0005336570546144761,-0.999999776684389,-0.0002459585408488987,-0.0003183484200595574,0.016899987992554377,0.7812391421629782,-0.7095110617933534,-0.10000053177499951,-0.9993567286874225,0.03586185126572543,0.00023759412556802165,solved,0,2.2976047348833047e-05,0.022976047348833045,2.2976048255605544e-05,0.022976048255605543,14.577295528557073,17,0.2834067759492136,0.0016431881434281173,1.6431881434281173,0.0023568118565718828,2.3568118565718827,0.10001344591003035,0.08972522559725658,0.10001600830970414,1.0000256205518216,1.114692191008124,0.07168337067716112,0.9999992173609386,0.10001593003326929,-0.10000807452078211,0.0010360032858436456,3.302477825571733e-05,-0.08743577003211822,0.020139551682119006,2.6180381668128305e-05,-0.10001185482100272,0.0009109052617750635,3.2635464664032554e-05,-0.9999462933288683,0.010358640045015634,0.00033020338370728285,-0.9744837023267583,0.22445807796034994,0.0002917839603507087,-0.9999584717609549,0.009107594645793138,0.0003263024111397782,mpc_3np1s_nobc_120/frames/frame_000008.png
9,20,20,0,0.0025780559155128536,2.5780559155128535,0.007754084494308228,-0.002722377708935128,-5.198912035823159e-08,0.0,0.0,-8.561918594522688e-05,0.00999987504151298,0.6623158418762752,-0.706422007774377,-0.1,-0.0005336571908980901,-0.9999997765790035,-0.00024638663668300175,-0.00031834819160311525,0.016999986742969507,0.7811391311004159,-0.7095101274791499,-0.10000049964099475,-0.9993630174376061,0.03568616012365175,0.00023948618268136596,solved,0,2.2819086128388394e-05,0.022819086128388393,2.2819089383977568e-05,0.02281908938397757,14.587621447806299,17,0.3797304268235248,0.0016154184152744925,1.6154184152744926,0.002384581584725508,2.384581584725508,0.10001299688347035,0.08956579695489782,0.10001543186161548,1.00002434661715,1.1166699260430824,0.06923956403714548,0.9999992698142788,0.10001535883177522,-0.10000742544706533,0.0010551457368654493,3.268847956631617e-05,-0.0873264076364233,0.019902978393382398,4.432330950876473e-05,-0.10001106256229964,0.0009343142035600494,3.213400476265171e-05,-0.9999442928761397,0.010550086186246845,0.0003268423163481742,-0.9749972713400609,0.22221628199662913,0.0004948687000583983,-0.9999563137484435,0.009341700437316474,0.00032129046652633905,mpc_3np1s_nobc_120/frames/frame_000009.png
