x_src,y_src,z_src,rx,ry,rz,L
2.027802707004605078e-04,-5.495913301329343262e-04,1.510483119416270240e-05,4.022088609160844432e-07,-4.563396096961280255e-07,-2.260888782039696701e-05,-3.265167159025408883e-01
-3.071072639680045039e-04,-3.226675091832656526e-04,-5.164967152218545837e-04,-1.371378883546875665e-05,1.632403642322412872e-05,-1.711152509826476320e-06,-1.075804073555258533e+00
4.438523896025498797e-05,1.327182937413923063e-03,1.156948813995270151e-02,3.070704062677301772e-04,-3.655192029825045786e-04,4.013250524573458102e-05,1.804399613637978905e-01
