x_src,y_src,z_src,rx,ry,rz,L
1.073045482469225931e-04,-3.589155544991839975e-04,4.134947162448554536e-06,3.844194407243151090e-07,1.901122037573088619e-07,-1.402450189313952933e-05,-3.281851301273341903e-01
-5.385744685226789841e-04,5.990455187454557517e-06,-9.683337465204999717e-06,-6.613581349235175821e-07,1.374681479759942704e-06,1.514462094620583343e-05,-1.061021234849413020e+00
1.915064996860227353e-05,6.021195618488572876e-06,9.034353679604478771e-03,2.414958665750144284e-04,-2.854165002882935731e-04,-1.818151358634612080e-06,-5.133260996825761424e-04
