x_src,y_src,z_src,rx,ry,rz,L
9.547572245353791475e-05,-1.906757756337503287e-04,1.096988403171414786e-05,1.778942019176933415e-08,-6.464518134534369403e-07,-8.584385927257437676e-06,1.668414224793302036e-03
2.314672045546744801e-04,-3.286579643707202101e-04,-5.068133777566495839e-04,-1.305243070054523907e-05,1.494935494346418602e-05,-1.685577345603230827e-05,-1.478283870584551352e-02
2.523458899165271444e-05,1.321161741795434490e-03,2.535134460348222735e-03,6.557453969271574874e-05,-8.010270269421100554e-05,4.195065660436919311e-05,1.809532874634804667e-01
