i_idx,j_idx,L_m,cmd_x,cmd_y,cmd_z,cmd_rx,cmd_ry,cmd_rz,act_x,act_y,act_z,act_rx,act_ry,act_rz,pred_base_x_mm,pred_base_y_mm,pred_base_z_mm,meas_base_x_mm,meas_base_y_mm,meas_base_z_mm,pred_tip_angle_deg,meas_tip_angle_deg,err_x_mm,err_y_mm,err_z_mm,err_xy_mm,err_xyz_mm
0,0,0.018,0.6701328220229531,-0.7112731669220016,-0.1,-3.1426596953947454,-0.0010003396494852076,-0.0010003396494852076,0.670134382288451,-0.711281028234685,-0.1,3.140520428795055,0.0009647226681086593,0.0010122430742589596,-17.999994224844123,-0.009020684212822054,-0.009822559615022285,-17.98697767927356,-0.06506210704665834,0.0,-0.02871373645958233,-0.20725259953228733,0.01301654557056206,-0.05604142283383629,0.009822559615022285,0.057533221114685965,0.05836569376973098
0,-5,0.018,0.6707340597244573,-0.6975025595678718,-0.1,3.138618262378458,-0.13603408898115182,0.0009990611471675055,0.6707256842900672,-0.6975286300432206,-0.1,3.138578668025439,-0.13607195858204543,0.0010444623434864347,-17.969914155707162,-0.962424365008892,-0.010464672194474504,-18.02482393516476,-0.9391230638013719,0.0,-3.065691922078549,-2.982512955692042,-0.05490977945759798,0.023301301207520067,0.010464672194474504,0.059649262510492324,0.060560250017510926
0,-10,0.018,0.6725331970470242,-0.6838367548506267,-0.1,3.1296698313868756,-0.27280682871486867,0.0009962206825054108,0.6725342255534174,-0.6838324720146841,-0.1,3.129673633446028,-0.27278908095558557,0.0009706078813885294,-17.880523082381075,-1.9149946277666212,-0.009620453974995507,-17.983468902451524,-2.7098191128807994,0.0,-6.113046128858513,-8.569090148607952,-0.10294582007044917,-0.7948244851141781,0.009620453974995507,0.8014635387882568,0.801521276786637
0,-15,0.018,0.6755165414692804,-0.6703797577958034,-0.1,3.114763994748915,-0.40905785703352265,0.0009914838869901836,0.675506507724297,-0.6703967046314347,-0.1,3.114748819208364,-0.40908919248619463,0.0010307137367631118,-17.73366691785248,-2.851951682875392,-0.009758832193835543,-17.856792686268523,-3.546356233126536,0.0,-9.136154459640055,-11.232781221767368,-0.1231257684160443,-0.6944045502511441,0.009758832193835543,0.7052358713632874,0.7053033879567874
0,-20,0.018,0.6796613879387795,-0.657233984276546,-0.1,3.093929570743036,-0.5445278688548257,0.0009848599181184353,0.6796727939007363,-0.6572341591569362,-0.1,3.0939459731332506,-0.5445421158586294,0.000995912824447227,-17.52908215327702,-3.778748311120826,-0.00954667543675381,-17.72961491263198,-4.554975247680777,0.0,-12.165104879056969,-14.408447402742318,-0.20053275935496065,-0.7762269365599508,0.00954667543675381,0.801711696693868,0.8017685349448774
0,-25,0.018,0.6849361916711623,-0.6444994815669711,-0.1,3.0672062621669873,-0.6789590229605379,0.0009763613992272138,0.6849280778725816,-0.6445158620508652,-0.1,3.0671876921118786,-0.6789543378369576,0.0009846366965847926,-17.27108742212181,-4.679842414118403,-0.009446579729150804,-17.417503980727727,-5.368612675420163,0.0,-15.16104124457721,-17.13092244861649,-0.1464165586059149,-0.6887702613017598,0.009446579729150804,0.7041606929442269,0.7042240547980969
0,-30,0.018,0.6913008082250118,-0.6322731669220016,-0.1,3.0346451303614104,-0.8120954901128086,0.0009660045678406846,0.6913256878368921,-0.632280278871542,-0.1,3.0346423855233926,-0.8120610399790561,0.0010596216258178526,-16.95893632537309,-5.561828378982836,-0.009462261073027218,-17.071187357368,-6.322958373604535,0.0,-18.157346861991005,-20.324020612306104,-0.1122510319949109,-0.7611299946216985,0.009462261073027218,0.769362829162385,0.769421014322694
0,-35,0.018,0.6987067990252924,-0.6206480899785363,-0.1,2.996308277111807,-0.9436839056496638,0.00095380917877516,0.6987001843024132,-0.6206656252594467,-0.1,2.996284320692481,-0.943739763122788,0.0009915531857338676,-16.599972805789594,-6.408034799227557,-0.009012152510643197,-16.77030712972902,-7.298018876541067,0.0,-21.107925935969075,-23.517481996226508,-0.17033432393942505,-0.8899840773135106,0.009012152510643197,0.9061376494680495,0.9061824643394711
0,-40,0.018,0.7070978000101547,-0.6097127245915284,-0.1,2.9522688256963416,-1.0734738720885235,0.0009397984919158199,0.7070961927668111,-0.6097252947149341,-0.1,2.9522574706333393,-1.0734755716463542,0.0009565189913214644,-16.193520292977567,-7.224846202695457,-0.00847779627655602,-16.33311669202707,-7.938777997553173,0.0,-24.04435558763251,-25.92226850030813,-0.13959639904950055,-0.7139317948577162,0.00847779627655602,0.7274515532572239,0.727500952140995
0,-45,0.018,0.7164099505954785,-0.5995502954945272,-0.1,2.902610721687631,-1.2012184189514101,0.0009239992124621371,0.7163926094773845,-0.5995494491568264,-0.1,2.902598281143452,-1.201239910257069,0.0008750293731005439,-15.74620306181737,-8.002632963785986,-0.008199494154557594,-15.899238997039786,-8.63072607963504,0.0,-26.940870426945178,-28.494843830532417,-0.15303593522241615,-0.628093115849054,0.008199494154557594,0.6464680654497736,0.6465200626049925
0,-50,0.018,0.72657237969248,-0.5902381449092031,-0.1,2.8474286270520275,-1.3266744914193014,0.0009064414615485987,0.7265757076716434,-0.5902275747261255,-0.1,2.8474476113182874,-1.3266374866439068,0.0009389787797344248,-15.25910672404851,-8.743589370890033,-0.0077777927100189815,-15.29785616721569,-9.555381807254214,0.0,-29.813051465314253,-31.989829303073375,-0.03874944316718115,-0.8117924363641813,0.0077777927100189815,0.8127167274541972,0.8127539437882169
0,-55,0.018,0.7375077450794879,-0.5818471439243409,-0.1,2.7868276751617125,-1.4496033867982872,0.0008871586873784617,0.7374929589313779,-0.5818679413819232,-0.1,2.786807939362258,-1.4496331468789831,0.0009113063811906538,-14.741301284276929,-9.438051353769259,-0.007486874986284701,-14.79177583667932,-10.264806698018555,0.0,-32.6292194955145,-34.758867043348474,-0.05047455240239293,-0.826755344249296,0.007486874986284701,0.8282946816713203,0.8283285175472676
0,-60,0.018,0.7491328220229532,-0.5744411531240603,-0.1,2.7209233305515994,-1.569771233795838,0.0008661876309328199,0.7491130063045757,-0.5744329978906064,-0.1,2.7209212081376126,-1.5697666140941977,0.0008143101311812742,-14.194785772951002,-10.088073771745844,-0.006850463942346953,-14.347211000802195,-10.837312417000321,0.0,-35.40097780623953,-37.065960059400794,-0.15242522785119395,-0.7492386452544776,0.006850463942346953,0.7645861610232383,0.7646168494641474
0,-65,0.018,0.7613591366679224,-0.5680765365702108,-0.1,2.6498411214608897,-1.6869494143989252,0.0008435682369427647,0.7613412737035091,-0.5680918458669547,-0.1,2.649832088983423,-1.686956564871692,0.0008646856496456935,-13.623727828352646,-10.69288883187163,-0.006468936762389059,-13.820916037991957,-11.54627273364202,0.0,-38.12739220288861,-39.876077123021844,-0.1971882096393103,-0.8533839017703903,0.006468936762389059,0.8758694387987354,0.8758933273889277
0,-70,0.018,0.7740936393774974,-0.5628017328378282,-0.1,2.5737164368837777,-1.8009150176250783,0.0008193435868050229,0.7740893058112381,-0.5627826335464505,-0.1,2.5737004230053286,-1.800908008764957,0.0007261165753222056,-13.036082728463994,-11.247918885074457,-0.005781741150556392,-13.208165090603956,-12.17926627312591,0.0,-40.7885991011572,-42.67920652449247,-0.17208236213996259,-0.9313473880514529,0.005781741150556392,0.9471115544591,0.9471292019152744
0,-75,0.018,0.7872394128967548,-0.5586568863683288,-0.1,2.492694241952555,-1.911451247712033,0.0007935598124066845,0.7872345957454683,-0.558644980857948,-0.1,2.492687098576096,-1.9114369248164311,0.0007609769122507496,-12.435987170511131,-11.754460871303369,-0.005388871036236186,-12.580408240383575,-12.658009568373997,0.0,-43.38621203011108,-45.17618193502844,-0.14442106987244338,-0.9035486970706275,0.005388871036236186,0.9150178650721141,0.9150337334394698
0,-80,0.018,0.800696409951578,-0.5556735419460727,-0.1,2.4069288180602935,-2.018347846255743,0.0007662660107655588,0.8007017849506689,-0.5556805291877501,-0.1,2.4069589230609543,-2.018313041729449,0.0008275241748312559,-11.827544642582083,-12.213075469898627,-0.005020296052891679,-11.869443221786469,-13.136185168547005,0.0,-45.918753171507404,-47.900040041270394,-0.04189857920438439,-0.9231096986483771,0.005020296052891679,0.9240600665963462,0.9240737037977557
0,-85,0.018,0.8143622146688231,-0.5538744046235058,-0.1,2.316583456092743,-2.1214014820180864,0.0007375141473268234,0.8143499757885037,-0.5538627621568849,-0.1,2.3166086639349133,-2.121368723061,0.0006779006607365545,-11.223547685045522,-12.618980915223919,-0.004174313764402271,-11.06228094683728,-13.545817284013127,0.0,-48.349532804744086,-50.76299358835584,0.161266738208243,-0.9268363687892078,0.004174313764402271,0.9407617208213196,0.9407709818325044
