k,stage,controller,solver_mode,inverse_sequence_mode,rollout_steps_used,was_applied,ref_idx,ref_s_mm,ref_x_mm,ref_y_mm,ref_z_mm,pred_x_mm,pred_y_mm,pred_z_mm,nl_x_mm,nl_y_mm,nl_z_mm,actual_x_mm,actual_y_mm,actual_z_mm,linearisation_err_xy_mm,linearisation_err_xyz_mm,execution_err_xy_mm,execution_err_xyz_mm,plant_vs_nl_err_xy_mm,plant_vs_nl_err_xyz_mm,tracking_pred_xy_mm,tracking_nl_xy_mm,tracking_actual_xy_mm,pred_step_mm,actual_step_mm,local_gain,direction_error_deg,u_plan_vx,u_applied_vx,u_plan_vy,u_applied_vy,u_plan_vz,u_applied_vz,u_plan_wx,u_applied_wx,u_plan_wy,u_applied_wy,u_plan_wz,u_applied_wz,u_plan_dL,u_applied_dL
0,0,sqp_full,sqp_full,,10,1,32,12.9290310921763,786.0993808447178,-713.9449164252301,-100.00823104316345,785.4422238765633,-711.9975815647771,-100.0192284561225,785.4443189811569,-711.9956466519318,-100.01717645071223,785.4443189811569,-711.9956466519318,-100.01717645071223,0.002851903044877992,0.003513413892664692,0.002851903044877992,0.003513413892664692,0.0,0.0,2.055229510183554,2.0563945862080764,2.0563945862080764,0.2493484147032216,0.24894605432497297,0.9982883852974835,0.8026622154316607,0.2500004422473166,0.2500004422473166,-0.25001026321969616,-0.25001026321969616,-2.9731992479423753e-11,-2.9731992479423753e-11,3.876981879706665e-18,3.876981879706665e-18,-2.3355362376427468e-11,-2.3355362376427468e-11,2.6179943332572955,2.6179943332572955,-0.009988312743590622,-0.009988312743590622
0,1,sqp_full,sqp_full,,10,1,33,13.333071496216668,785.7496003424849,-714.1471593044437,-100.00848826326231,785.5850944055353,-712.2195646586827,-100.0182790069641,785.5901368064449,-712.1975745152803,-100.01419694133925,785.5901368064449,-712.1975745152803,-100.01419694133925,0.02256085578579752,0.02292717761856145,0.02256085578579752,0.02292717761856145,0.0,0.0,1.9346015924883564,1.9560954653246623,1.9560954653246623,0.2639874684190781,0.24909150456063406,0.9421875656797659,3.105487698178413,0.2500008707158615,0.2500008707158615,-0.25001059630880157,-0.25001059630880157,-3.175850387021085e-11,-3.175850387021085e-11,4.364793336960416e-18,4.364793336960416e-18,-2.462917341014396e-11,-2.462917341014396e-11,2.6179943566740276,2.6179943566740276,-0.00998743238076245,-0.00998743238076245
0,2,sqp_full,sqp_full,,10,1,34,13.737111900257037,785.399819840252,-714.3494021836574,-100.00874548336117,785.7317886229897,-712.4575529285526,-100.01729938062161,785.740148256733,-712.3956395781848,-100.01120061205246,785.740148256733,-712.3956395781848,-100.01120061205246,0.06247516650694192,0.06277213878887795,0.06247516650694192,0.06277213878887795,0.0,0.0,1.9207542468398457,1.9831822280384033,1.9831822280384033,0.27956854203936116,0.2484797423335761,0.8846874949456294,5.512010535303821,0.25000144389332407,0.25000144389332407,-0.25001087867890004,-0.25001087867890004,-3.4122079154638707e-11,-3.4122079154638707e-11,4.938511661169997e-18,4.938511661169997e-18,-2.5996802351311025e-11,-2.5996802351311025e-11,2.6179943809774184,2.6179943809774184,-0.009987362898393805,-0.009987362898393805
0,3,sqp_full,sqp_full,,10,1,35,14.141152304297446,785.050039338019,-714.551645062871,-100.00900270346003,785.882586113872,-712.7124496105456,-100.01628763894207,785.8940452002929,-712.5888936608364,-100.00818310720312,785.8940452002929,-712.5888936608364,-100.00818310720312,0.1240861933098577,0.12435058023523281,0.1240861933098577,0.12435058023523281,0.0,0.0,2.0188546371240994,2.136524973348359,2.136524973348359,0.29616418650585463,0.24706378737904483,0.8262169133968793,7.9389807143813025,0.25000224912138225,0.25000224912138225,-0.25001122331979825,-0.25001122331979825,-3.7339338860375406e-11,-3.7339338860375406e-11,5.600839946195679e-18,5.600839946195679e-18,-2.7812764328391267e-11,-2.7812764328391267e-11,2.6179944129451265,2.6179944129451265,-0.009988315491683884,-0.009988315491683884
0,4,sqp_full,sqp_full,,10,1,35,14.141152304297446,785.050039338019,-714.551645062871,-100.00900270346003,786.0377759563511,-712.9851554506337,-100.0152414680083,786.0514301810675,-712.7763559805429,-100.00514064810004,786.0514301810675,-712.7763559805429,-100.00514064810004,0.20924544573968198,0.2094891002549235,0.20924544573968198,0.2094891002549235,0.0,0.0,1.851894525193411,2.0382431028644654,2.0382431028644654,0.31377293844507953,0.24478850062967883,0.767365667658107,10.384955338748101,0.25000336310795546,0.25000336310795546,-0.2500117393764455,-0.2500117393764455,-4.19009729440536e-11,-4.19009729440536e-11,6.481079197081739e-18,6.481079197081739e-18,-3.0409179446645264e-11,-3.0409179446645264e-11,2.6179944589411415,2.6179944589411415,-0.009990516999538582,-0.009990516999538582
0,5,sqp_full,sqp_full,,10,1,36,14.545192708337813,784.7002588357861,-714.7538879420846,-100.00925992355889,786.1976615699906,-713.2766106240249,-100.01416447045504,786.2118099900003,-712.9570104200703,-100.0020679717927,786.2118099900003,-712.9570104200703,-100.0020679717927,0.31991321972778747,0.3201418333121861,0.31991321972778747,0.3201418333121861,0.0,0.0,2.1034645760879296,2.3480961907312996,2.3480961907312996,0.33243147785543026,0.2415929447935331,0.7085143185786387,12.860599000140706,0.2500048353892457,0.2500048353892457,-0.2500125126757052,-0.2500125126757052,-4.817521997940292e-11,-4.817521997940292e-11,7.649975236224648e-18,7.649975236224648e-18,-3.403205580026181e-11,-3.403205580026181e-11,2.617994523717378,2.617994523717378,-0.009994265737598682,-0.009994265737598682
0,6,sqp_full,sqp_full,,10,1,37,14.949233112378183,784.3504783335532,-714.9561308212983,-100.00951714365775,785.5887968000654,-713.8537596203115,-100.01559070391471,785.6832393121811,-713.5855565985473,-99.9988202919735,785.6832393121811,-713.5855565985473,-99.9988202919735,0.2843452988501419,0.2848394208933415,0.2843452988501419,0.2848394208933415,0.0,0.0,1.6579067794270679,1.9117336441624577,1.9117336441624577,0.8389393935872329,0.8212598902616416,0.9726761148383761,6.478025168048379,0.2500066892419284,0.2500066892419284,-0.25001360511642196,-0.25001360511642196,-5.640832383764808e-11,-5.640832383764808e-11,9.128810203934784e-18,9.128810203934784e-18,-3.8840685469715784e-11,-3.8840685469715784e-11,2.617994610411687,2.617994610411687,0.0713900851946281,0.0713900851946281
0,7,sqp_full,sqp_full,,10,1,37,14.949233112378183,784.3504783335532,-714.9561308212983,-100.00951714365775,784.7990428573555,-714.5179285808965,-100.01755897773592,785.0421898444527,-714.3952403468675,-99.99452213776239,785.0421898444527,-714.3952403468675,-99.99452213776239,0.2723469480343391,0.27331951284089623,0.2723469480343391,0.27331951284089623,0.0,0.0,0.6270816019522648,0.8905408124381694,0.8905408124381694,1.031908703487105,1.0327393991217344,0.980460951265764,11.572311736776284,0.25000736112464245,0.25000736112464245,-0.2500131844723978,-0.2500131844723978,-5.672246428449017e-11,-5.672246428449017e-11,9.507361249019498e-18,9.507361249019498e-18,-3.8720170538240464e-11,-3.8720170538240464e-11,2.617994599873704,2.617994599873704,0.0910584981461158,0.0910584981461158
0,8,sqp_full,sqp_full,,10,1,38,15.35327320469802,784.0004553550353,-715.1579531306428,-100.0097743637566,784.1157940476736,-715.0842480377113,-100.02219217333196,784.5342426666609,-715.1413311200723,-99.99292124866302,784.5342426666609,-715.1413311200723,-99.99292124866302,0.4223241942207731,0.4233373501773731,0.4223241942207731,0.4233373501773731,0.0,0.0,0.13687751730484063,0.5340460516545888,0.5340460516545888,0.8874503533156249,0.9025875803122236,0.9771505217990364,16.103377452487326,0.2500082042752821,0.2500082042752821,-0.25001287598264327,-0.25001287598264327,-5.7697694181683725e-11,-5.7697694181683725e-11,1.0035763427162633e-17,1.0035763427162633e-17,-3.90439841755359e-11,-3.90439841755359e-11,0.5112269772616393,0.5112269772616393,0.07873211310828115,0.07873211310828115
0,9,sqp_full,sqp_full,,10,1,39,15.757310027259642,783.6487279970987,-715.3567835948639,-100.01003158385546,783.8375636302554,-715.2500847351213,-100.0235521976512,784.3177447263959,-715.3842822205116,-99.99240768710263,784.3177447263959,-715.3842822205116,-99.99240768710263,0.4985808361495969,0.4995526305735376,0.4985808361495969,0.4995526305735376,0.0,0.0,0.21689523512539016,0.6695816294462424,0.6695816294462424,0.3239071241122653,0.32541797597738703,0.9581569025869461,17.50163527563786,0.02309499484512844,0.02309499484512844,-0.06813269695564093,-0.06813269695564093,-3.322554978894468e-12,-3.322554978894468e-12,6.158136799232138e-19,6.158136799232138e-19,-2.3105217148389323e-12,-2.3105217148389323e-12,0.13505472395898055,0.13505472395898055,0.030772489561744266,0.030772489561744266
