N_sqp,Np,adaptive_rollout_enabled,controller_kind,error,final_i_ref,final_infeasible,final_status,final_tip,hierarchical_mpc_enabled,hierarchy_policy,inverse_kp,inverse_sequence_mode,jacobian_variant,log_csv_path,max_jac_cond,mean_jac_cond,mean_sqp_iters,n_steps,num_infeasible_steps,plant_contact,python_success,rollout_steps,run_name,solver_mode
50,15,False,mpc,,99,0,solved; using_best_qp_feasible_candidate_with_model_warning,"[0.7619662437499677, -0.7075140452798568, -0.10003067218410983]",False,,nan,,contact,experiment2_sim_v_2/bends_p30_m60_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_30_-60/log.csv,832799441128960.0,67691990913893.07,0.03571428571428571,28,0,True,True,10,bends_p30_m60_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_30_-60,sqp_full
50,15,False,mpc,,99,0,solved; using_best_qp_feasible_candidate_with_model_warning,"[0.7603953097268342, -0.7049596601875109, -0.10000597709338181]",False,,nan,,no_contact,experiment2_sim_v_2/bends_p30_m60_jac_no_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_30_-60/log.csv,878387962760479.6,56145936056555.58,0.0,28,0,True,True,10,bends_p30_m60_jac_no_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_30_-60,sqp_full
