k,i_ref,i_ref_mpc,ref_advanced,dist_to_ref_m,dist_to_ref_mm,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,vessel_tip_alignment_deg,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,jac_pred_mm,jac_mpc_pred_mm,jac_actual_mm,jac_gain_actual_over_jac,jac_gain_actual_over_mpc,jac_angle_actual_deg,jac_cos_actual,jac_actual_along_pred_mm,jac_dp_pred_x_mm,jac_dp_pred_y_mm,jac_dp_pred_z_mm,mpc_dp_pred_x_mm,mpc_dp_pred_y_mm,mpc_dp_pred_z_mm,actual_dp_x_mm,actual_dp_y_mm,actual_dp_z_mm,jac_dir_pred_x,jac_dir_pred_y,jac_dir_pred_z,mpc_dir_pred_x,mpc_dir_pred_y,mpc_dir_pred_z,actual_dir_x,actual_dir_y,actual_dir_z,frame_path,case,tracking_err_mm,clearance_plot_mm,vessel_tip_angle_deg,u_trans_norm,u_rot_norm,u_dL_abs,tip_step_mm,tip_step_xy_mm,jac_gain_error_abs,jac_angle_abs_deg
46,25,25,0,0.0015071683318784,1.5071683318784814,-0.6684362779627495,-0.2784171039365954,-3.0196239117503207e-06,0.0,0.0,-0.0178513370322643,0.009989290933297,0.6724715567986129,-0.6610319096738518,-0.1,-0.0005333778558303,-0.9999996082172669,0.0006304202920162,-0.000318815983608,0.0206998448667304,0.7779157557513735,-0.7065047534803056,-0.1000057728247183,-0.9155739908536192,0.4021495410039269,0.0001180792439392,solved,0,0.0008095073636478,0.8095073636478579,0.0019721506043938,1.972150604393816,61.811539174985505,24,0.0686232796633862,0.0011851153001875,1.1851153001875356,0.0028148846998124,2.814884699812464,2.600330514244082,1.891437911942131,0.275174172630812,0.1058227679610202,0.1454841160227473,104.03016766018376,-0.2424327469974032,-0.0667112305736254,0.075758838940896,0.8228794693251494,2.4655321455203905,0.0273793924758791,0.5846195735269566,1.798612714802389,-0.1955686700687575,-0.1935811288678035,0.0002590692112919,0.0291343113984566,0.3164518759509928,0.948161063378177,0.0144754381325506,0.3090873720124751,0.95092347649708,-0.7107086693457334,-0.703485821423808,0.0009414735722291,mpc_3np1s_bc_90/frames/frame_000046.png,nonBC,0.8095073636478579,2.814884699812464,61.811539174985505,0.7241016099072376,0.0178513370322643,0.009989290933297,0.27517417263081206,0.2751740506773771,0.8941772320389798,104.03016766018376
47,26,26,1,0.0023272168599517,2.3272168599517267,0.7624735247454778,0.9705118297000512,1.4230019496012195e-05,0.0,0.0,0.0457844078681894,0.0100002422353335,0.6800962920460677,-0.6513267913768513,-0.1,-0.0005333048578499,-0.9999994376975294,0.0008593422231513,-0.0003189380771996,0.0207998472890837,0.7780115655386206,-0.7061108011959121,-0.100006555805944,-0.8716743197724846,0.4900855717367686,0.0001123593395475,solved,0,0.0002331731411632,0.2331731411632183,0.0002728354069777,0.2728354069777981,59.416023483037115,23,0.7868124837154952,0.0009689581853149,0.9689581853149156,0.003031041814685,3.031041814685084,0.2876846179542866,0.24710495310969,0.4054362228154054,1.4093079626517593,1.640745026407593,32.340784280808265,0.8448812564317585,0.3425454653352261,-0.0066692740913713,0.2514893064175203,-0.1395388438687685,-0.0325287212152858,0.1992757809177181,-0.1424496517618556,0.0958097872471031,0.3939522843935394,-0.0007829812256332,-0.023182588415037,0.8741840568531273,-0.4850410316026748,-0.1316392925594101,0.8064418718035954,-0.576474287419978,0.2363128449199399,0.97167510504582,-0.0019312068867357,mpc_3np1s_bc_90/frames/frame_000047.png,nonBC,0.2331731411632183,3.031041814685084,59.416023483037115,1.2342038274645024,0.0457844078681894,0.0100002422353335,0.4054362228154056,0.40543546676533293,0.4093079626517593,32.340784280808265
48,26,26,0,0.0020306973998243,2.030697399824325,0.6761073156279346,0.7043746429987904,2.490566621502717e-05,0.0,0.0,0.0333932795909492,0.0099997783185999,0.6868573652023471,-0.6442830449468634,-0.1,-0.0005332515984746,-0.9999992802773732,0.0010263085144664,-0.0003190271167447,0.0208998450722697,0.7781118759224268,-0.70578309456377,-0.1000070376373532,-0.8275669006213107,0.5613670909815669,0.0001189913069297,solved,0,5.080166294085608e-05,0.050801662940856,5.0902113236884606e-05,0.0509021132368846,59.231364476321886,24,0.2714561536458441,0.001090371288233,1.0903712882330114,0.0029096287117669,2.909628711766989,0.2400377294693433,0.2995356501217074,0.3427156868466509,1.42775757629561,1.1441565860604523,13.79302415140022,0.9711633145242986,0.3328329023774651,0.0156563849986934,0.238976359427374,-0.0162261767649949,0.0634889859253418,0.2927067233471359,-0.0036781064950558,0.1003103838062013,0.3277066321420996,-0.0004818314092297,0.0652246837749438,0.995578319940304,-0.0675984429650562,0.2119580287005734,0.9772016226723034,-0.0122793613833991,0.2926927119361348,0.9562055217178688,-0.0014059216654571,mpc_3np1s_bc_90/frames/frame_000048.png,nonBC,0.050801662940856,2.909628711766989,59.231364476321886,0.9763527746493975,0.0333932795909492,0.0099997783185999,0.34271568684665094,0.3427153481378749,0.42775757629561006,13.79302415140022
49,26,26,0,0.0018299522790344,1.8299522790344749,0.3753853559246762,0.5310010628422515,3.5674216003675996e-05,0.0,0.0,0.0216103207564953,0.0100000854149022,0.6906112187615938,-0.6389730343184409,-0.1,-0.0005332171239701,-0.9999991635455224,0.0011343600342802,-0.0003190847335727,0.0209998459264187,0.7781558461109811,-0.7055785301928754,-0.1000073739186174,-0.7970246725106084,0.6039467360599258,0.000106826587145,solved,0,5.5987279651621e-06,0.0055987279651621,5.613826118400845e-06,0.0056138261184008,54.42741534065388,24,0.5966090554156587,0.0011987621748895,1.198762174889523,0.0028012378251104,2.8012378251104773,0.1509426434560196,0.2048500887681732,0.2092368810847493,1.3862012503160843,1.0214146468910763,18.719139442044767,0.947103125322842,0.1981689040081699,-0.0168126885762537,0.1498486079569428,0.0068124745647535,0.039676859394877,0.2009708935317711,7.516601034651682e-05,0.0439701885542875,0.2045643708945554,-0.0003362812642238,-0.1113846173043369,0.9927519786719812,0.0451328690737984,0.1936872941255055,0.9810632484480292,0.0003669317928955,0.2101454978985177,0.977668802144392,-0.0016071796830483,mpc_3np1s_bc_90/frames/frame_000049.png,nonBC,0.0055987279651621,2.8012378251104773,54.42741534065388,0.6502893936202145,0.0216103207564953,0.0100000854149022,0.20923688108474928,0.209236610852367,0.3862012503160843,18.719139442044767
50,26,26,0,0.0017137509313027,1.7137509313027863,0.2608842128389606,0.3427278189566997,2.7167704398241175e-05,0.0,0.0,0.0144349416391789,0.0100007340674486,0.6932200608899834,-0.6355457561288739,-0.1,-0.0005331940927338,-0.999999079068826,0.0012065346790881,-0.0003191232175319,0.0210998532670932,0.7781621700533995,-0.7054370031041817,-0.1000075680825309,-0.7751532075625379,0.631773292343204,0.0001090290675432,solved,0,6.6080803389642165e-06,0.0066080803389642,6.667605397579525e-06,0.0066676053975795,51.424862981920775,24,0.8000532743104242,0.0012477884969723,1.2477884969723023,0.0027522115030276,2.7522115030276977,0.1177528714146539,0.1460813693324173,0.1416684396097622,1.203099660397174,0.9697912899993896,21.284391447031677,0.9317901501454876,0.1320052566148573,-0.0363714766102648,0.111470608891662,0.0108239442398368,0.0115093308659108,0.1456232420617986,-0.0010831160897617,0.0063239424183958,0.1415270886937492,-0.0001941639135305,-0.3088797425770334,0.9466487530408528,0.0919208517788196,0.0787871233580832,0.9968638898121488,-0.0074144710904033,0.0446390348888974,0.9990022413149856,-0.0013705516490856,mpc_3np1s_bc_90/frames/frame_000050.png,nonBC,0.0066080803389642,2.7522115030276977,51.424862981920775,0.4307237294757564,0.0144349416391789,0.0100007340674486,0.14166843960976222,0.1416683065538638,0.20309966039717398,21.284391447031677
51,26,26,0,0.0016254264482529,1.6254264482529492,0.203849343064296,0.253276211463346,2.5964437697423645e-05,0.0,0.0,0.0102954931881705,0.0100009273911265,0.6952585543206264,-0.6330129940142404,-0.1,-0.0005331776643728,-0.9999990156345144,0.0012580120960004,-0.0003191506645898,0.0211998625410045,0.7781499584250372,-0.7053246049004794,-0.1000077425660362,-0.7575634882517407,0.6527614802844276,0.0001054738701651,solved,0,7.0712217885383504e-06,0.0070712217885383,7.0737496597953965e-06,0.0070737496597953,49.39617205555278,24,0.9414385863106136,0.0012576580198288,1.25765801982887,0.0027423419801711,2.7423419801711297,0.0942333862668032,0.1169059776509381,0.113059765200718,1.1997845952453798,0.9670999505114768,24.42250543107308,0.9105213256685628,0.1029433272903342,-0.0479119586163689,0.0811049899417544,0.002521094087853,-0.006613848569148,0.1167187405867187,1.461082767273414e-05,-0.0122116283622908,0.1123982037022353,-0.000174483505283,-0.5084393176821183,0.8606821123048857,0.0267537248498646,-0.0565740837384371,0.9983983961472144,0.0001249793035935,-0.1080103814173963,0.9941485682611468,-0.0015432855797398,mpc_3np1s_bc_90/frames/frame_000051.png,nonBC,0.0070712217885383,2.7423419801711297,49.39617205555278,0.325120584760674,0.0102954931881705,0.0100009273911265,0.1130597652007181,0.1130596305616991,0.19978459524537984,24.42250543107308
52,26,26,0,0.0015469609342711,1.54696093427112,0.1299515518868766,0.1875086185680534,1.792886235117398e-05,0.0,0.0,0.0077227465996868,0.0099986612469976,0.6965580698394952,-0.6311379078285598,-0.1,-0.0005331653403768,-0.999998966312462,0.0012966257900413,-0.0003191712523318,0.0212998491534745,0.7781138338118844,-0.7052429667990575,-0.1000078805647838,-0.7453010689072176,0.6667280596121233,0.0001058849000155,solved,0,1.8532727801683152e-05,0.0185327278016831,1.8730928298412005e-05,0.018730928298412,49.196576027560525,25,0.0839040970149852,0.0012465720070062,1.2465720070062742,0.0027534279929937,2.7534279929937258,0.0951193571357034,0.0960683555688773,0.0892736597371927,0.9385435564900756,0.9292722791865314,20.121961280477105,0.9389624595033398,0.0838246151156987,-0.0623922033720322,0.0700849286545562,0.0155887085987977,-0.0218900106891961,0.0935056240140008,0.0025796611187178,-0.0361246131528325,0.0816381014219214,-0.0001379987475957,-0.6559359235683168,0.7368103692560554,0.1638857648770464,-0.2278587008133168,0.9733238740301006,0.0268523501151048,-0.4046502995304279,0.914470199409891,-0.0015457946722699,mpc_3np1s_bc_90/frames/frame_000052.png,nonBC,0.0185327278016831,2.7534279929937258,49.196576027560525,0.22813787102660404,0.0077227465996868,0.0099986612469976,0.08927365973719274,0.08927355307826461,0.06145644350992441,20.121961280477105
53,27,27,1,0.0021976562005289,2.1976562005289613,0.3952044528508309,0.4033864604001819,4.938434259623295e-05,0.0,0.0,0.0178920053314365,0.0100014160736478,0.7005101143680035,-0.627104043224558,-0.1,-0.0005331367851746,-0.9999988463147402,0.001386085718917,-0.0003192189480402,0.0213998633142109,0.7781740978437516,-0.7050688562394382,-0.1000080775770427,-0.7133708598595024,0.7007867045622918,0.0001049382551084,solved,0,5.691896885336368e-05,0.0569189688533636,6.92992016483826e-05,0.0692992016483826,48.13183329881052,25,0.1655685960425506,0.0012105027563403,1.2105027563403223,0.0027894972436596,2.7894972436596777,0.1276191287699211,0.14549719275882,0.1842451609179662,1.443711163787473,1.2663141977136003,32.863255623259334,0.8399680352512586,0.1547600458208161,-0.0137793995420182,0.1182570346247652,0.045956979208954,0.0152736063937508,0.1392446646638623,0.0393328540926607,0.0602640318672076,0.1741105596193559,-0.0001970122589095,-0.1079728382009291,0.9266403537197432,0.3601104289922541,0.1049752651865166,0.957026469195718,0.2703341098673973,0.3270861040092104,0.9449939349933718,-0.0010692940749595,mpc_3np1s_bc_90/frames/frame_000053.png,nonBC,0.0569189688533636,2.7894972436596777,48.13183329881052,0.564718689637704,0.0178920053314365,0.0100014160736478,0.18424516091796628,0.18424505558591558,0.4437111637874731,32.863255623259334
54,27,27,0,0.0020907683659566,2.090768365956672,0.367817323027242,0.3556423526331116,5.185240971537536e-05,0.0,0.0,0.0155596203388694,0.0100004719178403,0.7041882875982759,-0.6235476196982269,-0.1,-0.000533111948933,-0.9999987354536336,0.0014638837265836,-0.0003192604241039,0.0214998680333893,0.7782287106556505,-0.7049146252996918,-0.1000082557708297,-0.6833979412973579,0.7300460553512933,0.0001043865386539,solved,0,2.0881494250863268e-05,0.0208814942508632,2.164104193324013e-05,0.0216410419332401,45.45662129457125,25,0.3396227051021757,0.0012709417527118,1.2709417527118618,0.0027290582472881,2.729058247288138,0.1138466207185498,0.1484191403374236,0.1636147112932098,1.4371503542269923,1.102382825565758,27.55929235273092,0.8865325192462012,0.1450497621885092,-0.0120027676846578,0.1113432919610012,0.0204855547210391,0.0365573541990515,0.1437410756195412,0.0055049298090248,0.0546128118988908,0.1542309397463137,-0.000178193786976,-0.1054292837934205,0.978011391627186,0.1799399454436444,0.2463115883567324,0.9684807181388658,0.0370904304964282,0.3337891285400408,0.9426471405124464,-0.0010891061419085,mpc_3np1s_bc_90/frames/frame_000054.png,nonBC,0.0208814942508632,2.729058247288138,45.45662129457125,0.5116356797507514,0.0155596203388694,0.0100004719178403,0.16361471129320987,0.16361461425720716,0.43715035422699233,27.55929235273092
55,27,27,0,0.0020062994720459,2.006299472045986,0.1995373262238317,0.1861046655691457,4.075490065620245e-05,0.0,0.0,0.0063034121085874,0.0100016989705566,0.7061836608605142,-0.6216865730425355,-0.1,-0.0005331018865181,-0.9999986888196598,0.0014954007465395,-0.0003192772260669,0.0215998850230949,0.7782236525593931,-0.7048197497819042,-0.1000083851644803,-0.6658356503780173,0.7460984358793551,0.0001032669476406,solved,0,1.704590112518017e-05,0.0170459011251801,1.7867009183031794e-05,0.0178670091830317,43.05631926376211,25,0.4938156786514613,0.0013257039351542,1.3257039351542834,0.0026742960648457,2.674296064845717,0.0839466259295334,0.1046456610472028,0.0950103413105053,1.1317946404452168,0.9079243263382776,23.60680304239821,0.9163151874647052,0.0870594187090213,-0.0270150659973275,0.0756239822397916,0.0244588536998103,0.0092834366820504,0.1040887245103983,-0.0054835763124844,-0.0050580962573931,0.0948755177876403,-0.0001293936505719,-0.3218124099472988,0.9008579130181128,0.2913619627826571,0.0887130588038709,0.99467788218612,-0.0524013729533508,-0.0532373233021308,0.998580959493405,-0.0013618901772922,mpc_3np1s_bc_90/frames/frame_000055.png,nonBC,0.0170459011251801,2.674296064845717,43.05631926376211,0.27285544298056674,0.0063034121085874,0.0100016989705566,0.09501034131050543,0.09501025320049368,0.13179464044521683,23.60680304239821
56,27,27,0,0.0019326859117054,1.9326859117054056,0.2668676817573967,0.2349789406330564,5.471549947895395e-05,0.0,0.0,0.0085862205703248,0.0100001266012635,0.7088523376780882,-0.6193367836362049,-0.1,-0.0005330881791034,-0.999998623698918,0.0015383317917095,-0.0003193001124246,0.0216998862891075,0.7781916380428086,-0.7047365571394877,-0.1000085887354332,-0.6497862590833262,0.760116970404396,9.386020888350102e-05,solved,0,7.701197058774076e-06,0.007701197058774,7.704174739323735e-06,0.0077041747393237,41.69298519089627,25,0.5886884041840682,0.0013207279187787,1.320727918778784,0.0026792720812212,2.679272081221216,0.0852560121547993,0.0895959061314068,0.0891402628755167,1.045559845253666,0.994914463444101,9.704730252346195,0.9856895555029224,0.0878646260911817,-0.0192980009702338,0.0825964909937643,-0.0086020022441961,-0.0392452863896553,0.0805422831647861,-0.0004177490936091,-0.032014516584522,0.0831926424165185,-0.0002035709528863,-0.2263535495326055,0.9688054707953486,-0.1008961365513727,-0.4380254420564232,0.8989504838162794,-0.0046625913130053,-0.3591476573187799,0.9332779569283534,-0.0022837149714338,mpc_3np1s_bc_90/frames/frame_000056.png,nonBC,0.007701197058774,2.679272081221216,41.69298519089627,0.3555748375537652,0.0085862205703248,0.0100001266012635,0.08914026287551674,0.08914003042619721,0.045559845253666076,9.704730252346195
57,27,27,0,0.0018503986492682,1.850398649268275,0.2032654483726567,0.7149155553412604,-5.253974304067619e-07,0.0,0.0,0.037972044582192,0.0101020249868514,0.7108849921618148,-0.6121876280827924,-0.1,-0.0005330275471051,-0.9999983136074756,0.0017281917244489,-0.0003194013189096,0.021800906538976,0.7781203167811515,-0.7047054170587096,-0.1000090356658188,-0.6482502624343432,0.7614273404208022,5.013490560308876e-05,solved,0,8.358363090145474e-05,0.0835836309014547,0.0001200889884807,0.1200889884807751,39.983031967401075,25,0.7007639429235639,0.0013432815810113,1.3432815810113743,0.0026567184189886,2.6567184189886257,0.3676859339130814,0.1575927955730058,0.0778243325830419,0.2116598036666779,0.4938317916125126,50.02264564776872,0.6424847872280234,0.0500009497607786,-0.1818676963896893,0.1776593405922781,0.2656204918822332,-0.0659902383697286,0.1145535302055078,0.0857803379212124,-0.0713212616570979,0.0311400807780914,-0.0004469303856585,-0.4946278321125053,0.483182314595357,0.7224113499675628,-0.4187389285772156,0.7268957301569046,0.5443163668067185,-0.9164391044535474,0.4001329628476247,-0.0057428103887904,mpc_3np1s_bc_90/frames/frame_000057.png,nonBC,0.0835836309014547,2.6567184189886257,39.983031967401075,0.7432503573973684,0.037972044582192,0.0101020249868514,0.0778243325830416,0.07782304925422992,0.7883401963333221,50.02264564776872
58,27,27,0,0.0017786022936787,1.778602293678777,0.2422619823573222,-0.0253310576478752,1.4575505921951184e-05,0.0,0.0,0.0050253977736403,0.0099998479063461,0.713307611985388,-0.6124409386592711,-0.1,-0.0005330195213435,-0.9999982698675391,0.0017533186703949,-0.000319414712186,0.0219009050180395,0.7781538557958824,-0.7045757634596284,-0.1000090151313139,-0.6229091744034909,0.7822941619421768,6.80819260427591e-05,solved,0,7.6594187738338e-06,0.0076594187738338,1.04847173441527e-05,0.0104847173441527,40.35666356860891,25,0.7031150514243233,0.001217487194251,1.2174871942510863,0.0027825128057489,2.782512805748914,0.1134943019116925,0.1273335807993466,0.1339213264775408,1.179982820474477,1.0517361220570345,18.439725918513293,0.9486569289321244,0.1270453942947002,-0.0054612325652005,0.1126259339541006,-0.0129046699399006,0.0284807005082043,0.1239020642271881,-0.0071392561228345,0.03353901473091,0.1296535990812364,2.053450495753673e-05,-0.0481190022160739,0.9923487968738064,-0.1137032408018292,0.2236699881477811,0.9730509693466812,-0.056067347497944,0.2504381909369353,0.968132578219197,0.0001533325983071,mpc_3np1s_bc_90/frames/frame_000058.png,nonBC,0.0076594187738338,2.782512805748914,40.35666356860891,0.24358269805079513,0.0050253977736403,0.0099998479063461,0.13392132647754085,0.13392132490323633,0.1799828204744769,18.439725918513293
59,27,27,0,0.0017108739916822,1.7108739916822786,0.0787960141526711,0.0053571002682622,1.4110515238928984e-05,0.0,0.0,0.0007439946673979,0.0100000278120043,0.7140955721269147,-0.6123873676565884,-0.1,-0.0005330183331256,-0.9999982633383212,0.0017570386372837,-0.0003194166950022,0.0220009052961595,0.7781174289670801,-0.7045032003940438,-0.1000090494008387,-0.612044414549014,0.7908233867640032,7.46087573233597e-05,solved,0,4.991189657699346e-05,0.0499118965769934,5.147113640816611e-05,0.0514711364081661,38.47582653754276,25,0.8327378386532641,0.0012511498901598,1.2511498901598164,0.0027488501098401,2.7488501098401836,0.0833969785009994,0.093637141598679,0.0811930632382886,0.9735732001047936,0.8671031799141772,11.606342310586497,0.979552985437916,0.0795329074919152,-0.0508967315239908,0.0658546757518499,-0.0052669179687616,0.0094102852703503,0.0923154424898875,0.0125387358133888,-0.0364268288022273,0.0725630655845632,-3.426952485674484e-05,-0.6102946706082513,0.7896530178375795,-0.0631547816651239,0.1004973572418738,0.9858848840724316,0.1339077165248037,-0.4486445928923809,0.8937101605786477,-0.0004220745404834,mpc_3np1s_bc_90/frames/frame_000059.png,nonBC,0.0499118965769934,2.7488501098401836,38.47582653754276,0.07897791190414444,0.0007439946673979,0.0100000278120043,0.08119306323828866,0.08119305600614138,0.026426799895206354,11.606342310586497
60,27,27,0,0.0016350057505172,1.6350057505172717,0.054079861915371,0.0129943848792163,1.433800476695712e-05,0.0,0.0,0.0001874290566369,0.0100000974113666,0.7146363707460683,-0.6122574238077962,-0.1,-0.0005330180337855,-0.9999982616912818,0.0017579757809386,-0.0003194171945177,0.0221009062702732,0.7780701100567707,-0.7044397114446753,-0.1000090700712211,-0.6035011443505082,0.7973621278868065,7.602270230292094e-05,solved,0,4.519346171027406e-05,0.045193461710274,4.5252478547161194e-05,0.0452524785471612,37.684038900779704,25,0.9053442247699766,0.0012148012292314,1.2148012292314143,0.0027851987707685,2.7851987707685857,0.0827687291763461,0.0827333957053662,0.0791828667834555,0.9566761211803726,0.957084694860646,9.213876790810136,0.9870975135868252,0.0781612109206257,-0.0594495517050247,0.0575882539517852,7.961358938333451e-05,-0.0063006569133161,0.0824613469421198,0.0022897047610437,-0.0473189103094018,0.0634889493684731,-2.067038236408525e-05,-0.718261018341386,0.6957730839274856,0.000961880050299,-0.0761561502413648,0.9967117418434596,0.0276757014688231,-0.5975902645556731,0.8018016011228646,-0.0002610461480336,mpc_3np1s_bc_90/frames/frame_000060.png,nonBC,0.045193461710274,2.7851987707685857,37.684038900779704,0.05561911280084555,0.0001874290566369,0.0100000974113666,0.07918286678345557,0.07918286408549367,0.043323878819627404,9.213876790810136
61,27,27,0,0.0015574425382084,1.557442538208455,0.031348549003214,0.0051169437241361,1.2792940642217304e-05,0.0,0.0,-0.0007445092420107,0.0100001691214409,0.7149498562361005,-0.6122062543705549,-0.1,-0.0005330192228271,-0.9999982682284992,0.0017542532411873,-0.0003194152103312,0.0222009079614876,0.7780145620466147,-0.7043824193662842,-0.1000091057396245,-0.5966363634469067,0.8025117084444747,8.730624855404881e-05,solved,0,5.508757419054928e-05,0.0550875741905492,5.515343612117186e-05,0.0551534361211718,37.06748983267055,25,0.9688781967678451,0.0011675452017515,1.1675452017515866,0.0028324547982484,2.8324547982484134,0.0829793920224399,0.0828393106230151,0.0797995297661968,0.9616788918460238,0.9633050923051292,6.8529062685611475,0.9928557519255162,0.0792294221293199,-0.0644107336521098,0.0523018142045514,-0.0011649556744029,-0.0065840972467423,0.082534425009606,0.0026588975677033,-0.055548010156059,0.0572920783911135,-3.5668403453037456e-05,-0.7762256637731371,0.6302988360098801,-0.0140390962865566,-0.0794803481248805,0.9963195539519092,0.032097050877251,-0.6960944546767144,0.7179500751316766,-0.0004469751082185,mpc_3np1s_bc_90/frames/frame_000061.png,nonBC,0.0550875741905492,2.8324547982484134,37.06748983267055,0.031763419232541945,0.0007445092420107,0.0100001691214409,0.07979952976619682,0.0797995217947522,0.03832110815397616,6.8529062685611475
62,28,28,1,0.0022651959858869,2.265195985886929,0.4582940967289227,0.1154678698290444,6.741819874993496e-05,0.0,0.0,0.0115762501783762,0.0099985399962139,0.7195327972033897,-0.6110515756722644,-0.1,-0.0005330007337823,-0.9999981650150106,0.0018121343888712,-0.0003194460616155,0.0223008933614498,0.7781507603569278,-0.7042043386513832,-0.1000092358757328,-0.5532123481035315,0.8330402696674621,8.377433413446409e-05,solved,0,5.6162829965821664e-05,0.0561628299658216,6.315400352390002e-05,0.0631540035239,36.593027746401006,26,0.0265241030124336,0.0011120232481412,1.1120232481412529,0.0028879767518587,2.887976751858747,0.1636005801174727,0.1839023821849629,0.2241935273088767,1.370371224526805,1.2190898488927149,26.5612202434446,0.8944570907772794,0.2005314902077944,0.0464242636338698,0.148756391342647,0.0498143914500599,0.0824286110708838,0.1618608840395774,0.0287517733045389,0.1361983103130848,0.1780807149009966,-0.0001301361082228,0.2837658864078296,0.9092656715265504,0.3044878655949199,0.4482193764514691,0.8801456626961097,0.156342582205495,0.6075033117501255,0.7943169325118411,-0.0005804632711076,mpc_3np1s_bc_90/frames/frame_000062.png,nonBC,0.0561628299658216,2.887976751858747,36.593027746401006,0.4726164540138756,0.0115762501783762,0.0099985399962139,0.22419352730887676,0.224193489539258,0.37037122452680493,26.5612202434446
63,28,28,0,0.0021867797800057,2.1867797800057405,0.2173311303204745,0.134374013640432,5.5990300739699505e-05,0.0,0.0,0.005351669809736,0.0099969077634616,0.7217061085065944,-0.60970783553586,-0.1,-0.0005329921857423,-0.9999981161672822,0.0018388926881668,-0.0003194603237208,0.0224008624390844,0.7781682646858017,-0.7041110879808431,-0.1000092214371035,-0.5335986731827524,0.8457378116062602,9.998530077167152e-05,solved,0,1.0890839107877912e-05,0.0108908391078779,1.1025397453622924e-05,0.0110253974536229,33.550873242711724,26,0.2045307729148363,0.0012483570280545,1.2483570280545973,0.0027516429719454,2.7516429719454027,0.0809930531687447,0.1005085677049674,0.0948793407121978,1.171450352841024,0.9439925657950516,35.37865672037671,0.8153435274889934,0.0773592563421134,-0.0333141784804152,0.0734451833751589,-0.0074729654595366,0.0278841317706834,0.0965476492021943,0.0017317075472478,0.0175043288739296,0.0932506705401126,1.4438629264423852e-05,-0.4113214303825158,0.9068084298802735,-0.092266745938903,0.2774303963074521,0.9605912352228526,0.0172294520436414,0.1844904142728641,0.9828343013362036,0.000152178853226,mpc_3np1s_bc_90/frames/frame_000063.png,nonBC,0.0108908391078779,2.7516429719454027,33.550873242711724,0.2555175118913141,0.005351669809736,0.0099969077634616,0.09487934071219786,0.09487933961357083,0.17145035284102406,35.37865672037671
64,28,28,0,0.0021213299826314,2.12132998263146,0.196352284398047,0.1262017942023147,5.670653359227178e-05,0.0,0.0,0.0046630298107959,0.0099974724797469,0.7236696313505749,-0.6084458175938369,-0.1,-0.0005329847373323,-0.9999980730214274,0.001862207792797,-0.0003194727504262,0.0225008371638819,0.7780568233513673,-0.7040588129428886,-0.1000095647554472,-0.530025653426078,0.8479816037652809,7.991195917567342e-05,solved,0,2.297936474348882e-06,0.0022979364743488,2.2985030327057056e-06,0.0022985030327057,32.21268100125423,26,0.2977581255068104,0.001265892558886,1.2658925588860088,0.0027341074411139,2.7341074411139914,0.0781201323880978,0.1213741689257211,0.1230933323992358,1.5756928289331724,1.0141641626775366,36.7332226149763,0.8014289801108828,0.0986505638431694,-0.0368420881557168,0.0688857464566534,0.0004117763591831,-0.109233285841781,0.0529114603399216,-0.0003943492286467,-0.1114413344344145,0.0522750379544634,-0.0003433183437401,-0.4716081121405009,0.8817924951078125,0.0052710658135791,-0.8999714421000892,0.4359367467414139,-0.0032490375187501,-0.9053401371324508,0.4246780628614125,-0.0027890896854317,mpc_3np1s_bc_90/frames/frame_000064.png,nonBC,0.0022979364743488,2.7341074411139914,32.21268100125423,0.23341190129007106,0.0046630298107959,0.0099974724797469,0.12309333239923573,0.12309285362547905,0.5756928289331724,36.7332226149763
65,28,28,0,0.002013684232009,2.013684232009051,0.1356178594580475,0.1210905998015509,3.062556665521489e-05,0.0,0.0,0.0062974434532764,0.0099991428782458,0.7250258099451554,-0.6072349115958213,-0.1,-0.0005329746777602,-0.9999980138899646,0.0018936949484598,-0.0003194895324741,0.0226008285926643,0.778031849458815,-0.7039800964143436,-0.1000097958628242,-0.5188246048322968,0.8548807081522886,6.518936149697843e-05,solved,0,1.3764065539987182e-05,0.0137640655399871,1.7258584170466276e-05,0.0172585841704662,31.970044721869822,26,0.3501426215988464,0.0011545774008399,1.1545774008399614,0.00284542259916,2.8454225991600386,0.2014918276270001,0.0853027308303037,0.0825835370156839,0.4098604791483745,0.968123015662544,73.16963238714297,0.2895391498549813,0.0239111670995385,-0.0663473486326924,0.0396098174502073,-0.1860861313785687,-0.0121875465232124,0.0838115119026206,0.0101808678141246,-0.0249738925522935,0.0787165285450752,-0.0002311073769717,-0.3292805937296577,0.1965827493685387,-0.9235418308034296,-0.1428740487506501,0.9825185089249988,0.1193498463065368,-0.3024076402485715,0.9531745840593594,-0.0027984678947312,mpc_3np1s_bc_90/frames/frame_000065.png,nonBC,0.0137640655399871,2.8454225991600386,31.970044721869822,0.18181072053706684,0.0062974434532764,0.0099991428782458,0.08258353701568404,0.08258321364176349,0.5901395208516256,73.16963238714297
