k,i_ref,i_ref_mpc,ref_advanced,dist_to_ref_m,dist_to_ref_mm,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,vessel_tip_alignment_deg,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,jac_pred_mm,jac_mpc_pred_mm,jac_actual_mm,jac_gain_actual_over_jac,jac_gain_actual_over_mpc,jac_angle_actual_deg,jac_cos_actual,jac_actual_along_pred_mm,jac_dp_pred_x_mm,jac_dp_pred_y_mm,jac_dp_pred_z_mm,mpc_dp_pred_x_mm,mpc_dp_pred_y_mm,mpc_dp_pred_z_mm,actual_dp_x_mm,actual_dp_y_mm,actual_dp_z_mm,jac_dir_pred_x,jac_dir_pred_y,jac_dir_pred_z,mpc_dir_pred_x,mpc_dir_pred_y,mpc_dir_pred_z,actual_dir_x,actual_dir_y,actual_dir_z,frame_path
0,17,17,1,0.001588201128674155,1.5882011286741549,0.020260586983541218,0.09704154837886039,-3.4289418604725265e-07,0.0,0.0,0.003909011070047805,0.009460508255188077,0.6623354278927885,-0.7089569012084115,-0.1,-0.0005336738646500262,-0.9999997623019973,-0.000298764757806885,-0.00031832023919901707,0.01609460508255188,0.7820386577663047,-0.7098216376418168,-0.1000007505722543,-0.9999513854639119,0.009857838499611806,0.0002229998174680229,solved,0,4.2585390832638766e-06,0.004258539083263876,4.25853936055584e-06,0.004258539360555841,6.001495925734756,16,0.14105781343074256,0.0013364544418966984,1.3364544418966984,0.0026635455581033017,2.663545558103302,0.13928021740164176,0.13928021740166832,0.14213300901001502,1.020482389111633,1.0204823891114385,1.2875636942558475,0.9997475101598359,0.14209712186928802,-0.09459648174346405,0.10222760425857723,3.9099345112183615e-05,-0.09459648174348079,0.10222760425859789,3.9099345108817296e-05,-0.09416553248497994,0.10646428194993618,3.756255709252976e-05,-0.6791810316512975,0.7339707401790158,0.0002807243256910851,-0.6791810316512882,0.7339707401790241,0.0002807243256668621,-0.6625169842027675,0.7490468448637041,0.0002642775056558678,mpc_3np1s_wadv_120/frames/frame_000000.png
1,18,18,1,0.002136433838508745,2.1364338385087454,0.02420813593909755,0.36533034783561974,-3.306766275505894e-07,0.0,0.0,0.014699834853509038,0.009533349499209668,0.6625775092521795,-0.7053035977300552,-0.1,-0.000533650466933826,-0.9999997815598967,-0.00022526560026913924,-0.00031835946292755826,0.016189938577543975,0.7819528634129332,-0.7094152081217093,-0.10000071433682152,-0.9989269721161228,0.04631256308901196,0.00022556382982968258,solved,0,1.1074020618443047e-05,0.011074020618443047,1.107402062094437e-05,0.011074020620944371,5.449337476642284,16,0.24595954835030545,0.0014324654670853487,1.4324654670853487,0.0025675345329146514,2.5675345329146513,0.4015418942774378,0.40709634720769716,0.41538611820598614,1.0344776575641268,1.0203631672333813,1.3450219499333567,0.9997244733963098,0.4152716682796168,-0.09213422421110452,0.3908288324864212,3.5864074787994896e-05,-0.09118070654734467,0.3967537187390402,3.647080365487554e-05,-0.08579435337141561,0.40642952010749855,3.623543277930796e-05,-0.22945108723187455,0.9733201891416724,8.931589779076774e-05,-0.22397819870593197,0.9745941506486172,8.958764652405106e-05,-0.20654121457393285,0.978437897402132,8.723313368247695e-05,mpc_3np1s_wadv_120/frames/frame_000001.png
2,19,19,1,0.0027896623527186425,2.7896623527186426,0.058475206101655235,0.6628881805974615,-3.252166370073558e-07,0.0,0.0,0.02668470847913137,0.00999750698406232,0.6631622613131961,-0.6986747159240806,-0.1,-0.0005336079855366725,-0.999999802714712,-9.184208540932754e-05,-0.00031843066162935403,0.016289913647384597,0.7819029408936218,-0.7086655166225302,-0.10000067574381687,-0.9936176737109725,0.11280011649501417,0.0002284904954029398,solved,0,1.7512831281076856e-05,0.017512831281076856,1.751283130859125e-05,0.01751283130859125,3.3598361655092157,16,0.3739857270095557,0.0018276631542162838,1.8276631542162838,0.002172336845783716,2.172336845783716,0.7259041866087858,0.7410615489030692,0.751351850576871,1.035056505304053,1.0138858934039066,1.876689714807966,0.9994636221204244,0.7509488420644436,-0.07192559687917813,0.7223320535962002,3.1578998288335373e-05,-0.06327151710971979,0.738355559991688,3.761131736612633e-05,-0.04992251931146274,0.7496914991791392,3.8593004653142415e-05,-0.09908414664915172,0.9950790571559126,4.35029841002341e-05,-0.08537957097271512,0.9963484964030497,5.075329764686778e-05,-0.06644359666264661,0.9977901812626707,5.1364756237056685e-05,mpc_3np1s_wadv_120/frames/frame_000002.png
3,20,20,1,0.0033793549992265203,3.3793549992265204,0.10713183720156229,0.7255662152383034,-5.784079164570656e-09,0.0,0.0,0.029300446473016554,0.009966642982115194,0.6642335796852117,-0.6914190537716975,-0.1,-0.0005335613290076687,-0.9999998054383326,5.466011851455862e-05,-0.00031850883297294,0.01638958007720575,0.781852357899171,-0.7082240556708668,-0.10000181234271116,-0.9882073089287006,0.15312183651239272,0.00013327778421908947,solved,0,1.2598178269726973e-05,0.012598178269726973,1.2598255345794992e-05,0.01259825534579499,0.46546930886020454,16,0.5023014533071841,0.00256799131747052,2.56799131747052,0.0014320086825294802,1.4320086825294802,0.8106276440058892,0.45668266344021835,0.4443508782800256,0.5481565815892623,0.9729970367885291,4.931203952843863,0.9962986293770943,0.4427061709928976,-0.022733916628036123,0.8103087717449957,-0.0002017285414922886,-0.04939110182922146,0.4540026217154658,-0.001092530288335225,-0.050582994450820706,0.44146095166341937,-0.001136598894294072,-0.0280448326628631,0.9996066353482376,-0.0002488547522206423,-0.10815190893640515,0.9941315010634219,-0.0023923182896962362,-0.11383570264700545,0.9934962959276856,-0.0025578860082229845,mpc_3np1s_wadv_120/frames/frame_000003.png
4,21,21,1,0.003631998152260953,3.631998152260953,0.0026375366962447275,0.005001886578283316,-6.926654656986089e-08,0.0,0.0,0.0002176370813286715,0.009993398230143044,0.6642599550521742,-0.6913690349059147,-0.1,-0.0005335609824106888,-0.9999998053782602,5.574830370945024e-05,-0.00031850941358640316,0.01648951405950718,0.7817530735273934,-0.7082134500110806,-0.10000182951924852,-0.9882167898307074,0.15306063683480345,0.0001332231808996232,solved,0,1.1142247619605491e-06,0.0011142247619605492,0.00010598652725728372,0.10598652725728372,2.7942992151762622,16,0.5989511462716847,0.003001717032601988,3.001717032601988,0.000998282967398012,0.998282967398012,0.21941533615767952,0.14486613532231032,0.09984922029636609,0.45506946800022646,0.6892516327174267,63.03857871889189,0.4533904593114356,0.04527068385205814,-0.0982413259769967,0.017218249705743916,0.19543608543086316,-0.09818901441571715,0.010809838800973637,0.10596349369659808,-0.09928437177753047,0.01060565978616701,-1.717653735910929e-05,-0.44774138260963237,0.07847331917296009,0.8907129686250188,-0.6777913568085322,0.074619501493037,0.7314580005937317,-0.9943429851814659,0.10621675116428518,-0.000172024752002339,mpc_3np1s_wadv_120/frames/frame_000004.png
5,22,22,1,0.003650310671740494,3.650310671740494,0.002335328279417664,0.009062082285208023,-1.0051874339308071e-07,0.0,0.0,0.00037831422048458863,0.009993901714477282,0.6642833083349683,-0.6912784140830627,-0.1,-0.0005335603799265317,-0.9999998052710193,5.763987444363146e-05,-0.00031851042285436907,0.016589453076651953,0.7816556038704573,-0.7081883837893735,-0.10000187972220914,-0.9880538880409272,0.15410872077964932,0.00012847905331715305,solved,0,9.325622552478787e-09,9.325622552478788e-06,4.3682159751359485e-08,4.3682159751359486e-05,2.790754365578084,16,0.6988955385448453,0.0030018627818947504,3.0018627818947503,0.0009981372181052496,0.9981372181052497,0.10071310934027206,0.10065033516871558,0.10064120435612961,0.9992860414635844,0.999909281846199,7.733795650414866,0.9909039961977335,0.09972577157864157,-0.09991787674493158,0.012150136825577564,-0.003452893698045122,-0.09747805447701818,0.025070277387406747,-7.527864318013222e-06,-0.0974696569361333,0.025066221707059633,-5.020296062197005e-05,-0.9921039812935009,0.12064106554914096,-0.03428445135557359,-0.9684821646507203,0.24908290017497292,-7.479224292094613e-05,-0.9684865911503459,0.249065200157583,-0.0004988310796075287,mpc_3np1s_wadv_120/frames/frame_000005.png
6,23,23,1,0.003666158018057578,3.666158018057578,0.004130473459878228,0.009097775709233405,-7.553638985731982e-08,0.0,0.0,0.00037978780262183794,0.010000143296669147,0.664324613069567,-0.6911874363259704,-0.1,-0.0005335597750937016,-0.9999998051597617,5.953881308685712e-05,-0.00031851143605241607,0.016689454509618645,0.7815586220644882,-0.7081594289152819,-0.10000186740059,-0.9878276860585343,0.15555206766802757,0.00013000170457241607,solved,0,5.477114891821931e-10,5.477114891821931e-07,1.4858095404060708e-08,1.4858095404060708e-05,7.777743345815906,17,0.35948340710085624,0.0030019434395106336,3.0019434395106335,0.0009980565604893665,0.9980565604893665,0.10127922668315537,0.10121181396104009,0.10121193395298927,0.9993355722355918,1.0000011855527975,0.14370981350822237,0.999996854444419,0.10121161558522557,-0.09701444939204383,0.02907974372917265,-0.000216497903407719,-0.09698153874959647,0.02895535219371581,-2.5263777320150282e-06,-0.09698180596906525,0.028954874091602356,1.2321619141664186e-05,-0.95789089795824,0.28712446452762225,-0.002137633851461137,-0.9582037407898647,0.28608668356504036,-2.4961292888076463e-05,-0.958205244987327,0.28608162062243825,0.00012174077364619184,mpc_3np1s_wadv_120/frames/frame_000006.png
7,24,24,1,0.003744559554122618,3.744559554122618,0.00379359435847493,0.009486828235812898,4.0985087721770996e-11,0.0,0.0,0.00039131028900498717,0.009997264872961535,0.6643625490131517,-0.6910925680436122,-0.1,-0.00053355915190867,-0.999999805041357,6.14953641505519e-05,-0.0003185124799889554,0.01678942715834826,0.7814616909806416,-0.7081304812454803,-0.10000186605598153,-0.987602572268942,0.15697497363865381,0.0001299958195116596,solved,0,5.386275137631152e-10,5.386275137631153e-07,8.925403245478008e-09,8.925403245478008e-06,7.694103822603198,17,0.4609491641000735,0.0030019107437505403,3.0019107437505403,0.0009980892562494598,0.9980892562494598,0.10148639690787516,0.101161774658376,0.1011612702789209,0.9967963526259642,0.9999950141300229,2.3056687058142296,0.9991904196816072,0.10107937210551948,-0.09713008167907873,0.0291305889884431,-0.004079800919734372,-0.09693162111690246,0.028947631587783462,1.0253744422983324e-05,-0.09693108384667415,0.02894766980165997,1.3446084662360747e-06,-0.9570748852897901,0.2870393459222575,-0.040200470644729196,-0.9581842691495004,0.2861518758991705,0.0001013598709355415,-0.9581837355285939,0.2861536803743738,1.32917317322008e-05,mpc_3np1s_wadv_120/frames/frame_000007.png
8,25,25,1,0.003969701234970244,3.969701234970244,0.0031702505849022762,0.010086968517817634,-4.414803537892239e-07,0.0,0.0,0.0004090939449024872,0.00992861552175205,0.6643942515190008,-0.690991698358434,-0.1,-0.000533558500399919,-0.9999998049134781,6.354083347615225e-05,-0.0003185135713673805,0.01688871331356578,0.7813670187007372,-0.7080895007252538,-0.10000197391804735,-0.9872459840102779,0.15920223713469997,0.00012143675294976008,solved,0,1.8873377420256168e-07,0.0001887337742025617,1.9453999927007168e-07,0.0001945399992700717,7.611454040015287,17,0.5623629705866403,0.003001884383198563,3.001884383198563,0.0009981156168014371,0.9981156168014371,0.10086136695516916,0.1032138443502317,0.10316130696411913,1.022802982731458,0.9994909850859319,7.942616641549794,0.9904069579021777,0.10217167620354596,-0.09624159883238308,0.029109089888161063,-0.007951784965332406,-0.09464835883754574,0.041167731925084716,-6.0688198147418326e-05,-0.0946722799043398,0.040980520226496786,-0.00010786206582069635,-0.9541968519538362,0.2886049512009833,-0.07883875863854606,-0.9170122422373784,0.3988586239011869,-0.0005879850569414633,-0.9177111330827562,0.39724700503019367,-0.0010455670734979365,mpc_3np1s_wadv_120/frames/frame_000008.png
9,26,26,1,0.0043913778942210055,4.391377894221005,0.0041303843526642745,0.011623752355297692,-4.456133359687082e-08,0.0,0.0,0.0004792389937554588,0.010001119577877755,0.6644355553625274,-0.690875460834881,-0.1,-0.00053355773717777,-0.9999998047583509,6.593702797727949e-05,-0.0003185148498766603,0.01698872450934456,0.7812737503587277,-0.708033699363614,-0.10000188659813826,-0.9866704564595525,0.1627310478131852,0.0001281698911155744,solved,0,2.3983178387117314e-06,0.002398317838711731,3.315654097400017e-05,0.033156540974000163,21.92350291456159,18,0.42984279550347,0.003002121436209147,3.002121436209147,0.0009978785637908532,0.9978785637908532,0.1127401791218964,0.11434370918060918,0.1086866284637572,0.9640451994159381,0.950525649750294,14.129786032352124,0.9697452374759125,0.10539834033004249,-0.09287276364567897,0.057757175084643356,-0.027369809781819614,-0.09276649087297528,0.05814658527347749,-0.032982368340192525,-0.0932683420095115,0.055801361639740144,8.73199090950516e-05,-0.8237769743585693,0.5123033822945714,-0.24276890452894312,-0.8112950991160164,0.5085245676404749,-0.28844934781760423,-0.8581399876675069,0.5134151498530267,0.000803409861261539,mpc_3np1s_wadv_120/frames/frame_000009.png
