k,stage,controller,solver_mode,inverse_sequence_mode,rollout_steps_used,was_applied,ref_idx,ref_s_mm,ref_x_mm,ref_y_mm,ref_z_mm,pred_x_mm,pred_y_mm,pred_z_mm,nl_x_mm,nl_y_mm,nl_z_mm,actual_x_mm,actual_y_mm,actual_z_mm,linearisation_err_xy_mm,linearisation_err_xyz_mm,execution_err_xy_mm,execution_err_xyz_mm,plant_vs_nl_err_xy_mm,plant_vs_nl_err_xyz_mm,tracking_pred_xy_mm,tracking_nl_xy_mm,tracking_actual_xy_mm,pred_step_mm,actual_step_mm,local_gain,direction_error_deg,u_plan_vx,u_applied_vx,u_plan_vy,u_applied_vy,u_plan_vz,u_applied_vz,u_plan_wx,u_applied_wx,u_plan_wy,u_applied_wy,u_plan_wz,u_applied_wz,u_plan_dL,u_applied_dL
0,0,sqp_full,sqp_full,,10,1,32,12.9290310921763,786.0993808447178,-713.9449164252301,-100.00823104316345,785.442194133114,-711.9975859321726,-100.01857887951063,785.4443162566354,-711.9956479064363,-100.01717647220971,785.4443162566354,-711.9956479064363,-100.01717647220971,0.0028739088354683704,0.003197827111060987,0.0028739088354683704,0.003197827111060987,0.0,0.0,2.055234882708094,2.0563942649502587,2.0563942649502587,0.2493386505069178,0.24894553898833588,0.9983423826639423,0.7298388844915964,0.2500000072795244,0.2500000072795244,-0.25001136812196684,-0.25001136812196684,-1.8055330940604677e-11,-1.8055330940604677e-11,4.2159786288366084e-18,4.2159786288366084e-18,-2.3919374680880865e-11,-2.3919374680880865e-11,2.6179943719068985,2.6179943719068985,-0.009988019299987308,-0.009988019299987308
0,1,sqp_full,sqp_full,,10,1,33,13.333071496216668,785.7496003424849,-714.1471593044437,-100.00848826326231,785.5850315989618,-712.2195694478573,-100.01694685290101,785.5901311458407,-712.1975772364249,-100.0141969216368,785.5901311458407,-712.1975772364249,-100.0141969216368,0.022575711330171635,0.02274257821842427,0.022575711330171635,0.02274257821842427,0.0,0.0,1.9346021623474468,1.9560932147060546,1.9560932147060546,0.2639732683368741,0.2490909752384838,0.9422488102573732,3.091374821927404,0.25000048344265696,0.25000048344265696,-0.2500117252850784,-0.2500117252850784,-1.9119797464411366e-11,-1.9119797464411366e-11,4.7389637503493525e-18,4.7389637503493525e-18,-2.5191277980356244e-11,-2.5191277980356244e-11,2.617994397378254,2.617994397378254,-0.00998711040889519,-0.00998711040889519
0,2,sqp_full,sqp_full,,10,1,34,13.737111900257037,785.399819840252,-714.3494021836574,-100.00874548336117,785.7316911501327,-712.4575635502703,-100.01520081763888,785.7401397479421,-712.3956440958176,-100.01120053573482,785.7401397479421,-712.3956440958176,-100.01120053573482,0.062493180785263766,0.06262108191313624,0.062493180785263766,0.06262108191313624,0.0,0.0,1.9207269407956347,1.9831763172672565,1.9831763172672565,0.27955905524973296,0.2484794555341947,0.8847252912734495,5.506104529522698,0.2500011218759144,0.2500011218759144,-0.25001201670664364,-0.25001201670664364,-2.0411140425943234e-11,-2.0411140425943234e-11,5.380263210450945e-18,5.380263210450945e-18,-2.6534528380369903e-11,-2.6534528380369903e-11,2.617994423460746,2.617994423460746,-0.009987037298685643,-0.009987037298685643
0,3,sqp_full,sqp_full,,10,1,35,14.141152304297446,785.050039338019,-714.551645062871,-100.00900270346003,785.8824504346283,-712.7124562221974,-100.01334908563446,785.8940341291246,-712.5888999661508,-100.0081832940299,785.8940341291246,-712.5888999661508,-100.0081832940299,0.12409806761760737,0.12420553848088259,0.12409806761760737,0.12420553848088259,0.0,0.0,2.0187926652869628,2.1365148073702476,2.1365148073702476,0.29614534434152184,0.24706358640098935,0.8262758589932138,7.935474433254019,0.2500020134649322,0.2500020134649322,-0.2500123606878952,-0.2500123606878952,-2.2238602894278253e-11,-2.2238602894278253e-11,6.082747497514075e-18,6.082747497514075e-18,-2.829662446584018e-11,-2.829662446584018e-11,2.617994457240096,2.617994457240096,-0.009988013016202698,-0.009988013016202698
0,4,sqp_full,sqp_full,,10,1,35,14.141152304297446,785.050039338019,-714.551645062871,-100.00900270346003,786.0375956770647,-712.9851384415687,-100.01141351653743,786.0514171911772,-712.776364082464,-100.00514137947422,786.0514171911772,-712.776364082464,-100.00514137947422,0.20923137258045435,0.20932536151943126,0.20923137258045435,0.20932536151943126,0.0,0.0,1.8518127652042171,2.0382296642405944,2.0382296642405944,0.31373457801081994,0.2447886361134992,0.7674664644578115,10.382288348804861,0.25000323643651023,0.25000323643651023,-0.2500128702361803,-0.2500128702361803,-2.487818887770875e-11,-2.487818887770875e-11,6.975406194347795e-18,6.975406194347795e-18,-3.0797235002819794e-11,-3.0797235002819794e-11,2.61799450528117,2.61799450528117,-0.009990271186785664,-0.009990271186785664
0,5,sqp_full,sqp_full,,10,1,36,14.545192708337813,784.7002588357861,-714.7538879420846,-100.00925992355889,786.1974323786729,-713.2765498472103,-100.0093571367263,786.2117959358823,-712.95701970111,-100.00206826886894,786.2117959358823,-712.95701970111,-100.00206826886894,0.3198528193444508,0.31993585862987567,0.3198528193444508,0.31993585862987567,0.0,0.0,2.1033441145203287,2.3480800413083798,2.3480800413083798,0.332374197579986,0.2415931255443773,0.7086447833828581,12.857825191962963,0.25000483968863624,0.25000483968863624,-0.25001363341006816,-0.25001363341006816,-2.851898237027428e-11,-2.851898237027428e-11,8.20000742098058e-18,8.20000742098058e-18,-3.4268269689863594e-11,-3.4268269689863594e-11,2.617994572419023,2.617994572419023,-0.00999411720818162,-0.00999411720818162
0,6,sqp_full,sqp_full,,10,1,37,14.949233112378183,784.3504783335532,-714.9561308212983,-100.00951714365775,785.5871949555434,-713.854473760871,-100.00997912660284,785.6819906858101,-713.5863996195511,-99.99881862085336,785.6819906858101,-713.5863996195511,-99.99881862085336,0.28434130146910813,0.28456024425370874,0.28434130146910813,0.28456024425370874,0.0,0.0,1.6562355756039684,1.910258806877313,1.910258806877313,0.8404678158264424,0.8226926795306909,0.97261062593879,6.473098980903598,0.25000684480422875,0.25000684480422875,-0.25001471392242536,-0.25001471392242536,-3.327283886163442e-11,-3.327283886163442e-11,9.780344861021143e-18,9.780344861021143e-18,-3.885757121266561e-11,-3.885757121266561e-11,2.6179946618335217,2.6179946618335217,0.07153663979244525,0.07153663979244525
0,7,sqp_full,sqp_full,,10,1,37,14.949233112378183,784.3504783335532,-714.9561308212983,-100.00951714365775,784.7968897446694,-714.5193644152445,-100.01108863852974,785.0404748302946,-714.396560085271,-99.9945202634075,785.0404748302946,-714.396560085271,-99.9945202634075,0.2727903909584268,0.2732930816055226,0.2727903909584268,0.2732930816055226,0.0,0.0,0.6245382625844221,0.8883774952876385,0.8883774952876385,1.0327938514652677,1.0334026557784128,0.9803063757893102,11.556150334246691,0.25000765242048384,0.25000765242048384,-0.2500142417682385,-0.2500142417682385,-3.327913637254853e-11,-3.327913637254853e-11,1.0193199230358602e-17,1.0193199230358602e-17,-3.874181554038844e-11,-3.874181554038844e-11,2.61799465151051,2.61799465151051,0.09112331543772988,0.09112331543772988
0,8,sqp_full,sqp_full,,10,1,38,15.35327320469802,784.0004553550353,-715.1579531306428,-100.0097743637566,784.1144635481425,-715.085529304816,-100.01512348969237,784.5331315154727,-715.1418825161713,-99.9929393564005,784.5331315154727,-715.1418825161713,-99.9929393564005,0.42244354806129025,0.42302563405605004,0.42244354806129025,0.42302563405605004,0.0,0.0,0.13506694133993719,0.5329185271200599,0.5329185271200599,0.886715555245182,0.9016125910637428,0.9770165195825935,16.080472915201852,0.2500086442350092,0.2500086442350092,-0.2500138807507201,-0.2500138807507201,-3.365450840964017e-11,-3.365450840964017e-11,1.0748879880219753e-17,1.0748879880219753e-17,-3.9051969251928185e-11,-3.9051969251928185e-11,0.5007664581614985,0.5007664581614985,0.07864509059438164,0.07864509059438164
0,9,sqp_full,sqp_full,,10,1,39,15.757310027259642,783.6487279970987,-715.3567835948639,-100.01003158385546,783.837559222348,-715.2500874141208,-100.01630349807992,784.3174311359259,-715.3829848488567,-99.9924287481916,784.3174311359259,-715.3829848488567,-99.9924287481916,0.49793451537358085,0.49850655490429907,0.49793451537358085,0.49850655490429907,0.0,0.0,0.2168900795664182,0.66921625323067,0.66921625323067,0.3221129761456871,0.3235077267759438,0.9580397523862589,17.463309006851283,0.022198770183206762,0.022198770183206762,-0.06762162306029097,-0.06762162306029097,-1.8135809092170586e-12,-1.8135809092170586e-12,6.401398121494068e-19,6.401398121494068e-19,-2.243797927775017e-12,-2.243797927775017e-12,0.13375388439040115,0.13375388439040115,0.03061522036836425,0.03061522036836425
0,10,sqp_full,sqp_full,,10,0,40,16.161340512108996,783.2934879974588,-715.5492546554972,-100.01028880395431,783.5758225942624,-715.3962660676905,-100.01666598995673,784.1031506832018,-715.5827068477687,-99.99208296565197,nan,nan,nan,0.5593166168286666,0.5598565914094733,nan,nan,nan,nan,0.32112043309532273,0.810353449954002,nan,0.2997905813087317,nan,nan,nan,-0.05244866225796807,nan,-0.13649635855455847,nan,2.5744803224806763e-13,nan,1.644175705317299e-19,nan,-4.902285014986109e-13,nan,0.06869628237526193,nan,0.02878118155707998,nan
0,11,sqp_full,sqp_full,,10,0,40,16.161340512108996,783.2934879974588,-715.5492546554972,-100.01028880395431,783.3120761086708,-715.53915073758,-100.01727777081973,783.8785395307856,-715.7637186495734,-99.9917964045909,nan,nan,nan,0.60935339146594,0.6098859366438376,nan,nan,nan,nan,0.021156725543108632,0.6231212573834868,nan,0.2999643509271982,nan,nan,nan,-0.08847794174206837,nan,-0.15246823698584744,nan,1.465920369809446e-13,nan,1.0513724250507394e-19,nan,-2.998386215150581e-13,nan,0.04482527346303656,nan,0.02894005022314025,nan
0,12,sqp_full,sqp_full,,10,0,41,16.56536498529333,782.933522146907,-715.7327220782353,-100.01054602405317,783.045039637733,-715.6758425515169,-100.01773492925925,783.6457973229618,-715.9326981079575,-99.99155177308458,nan,nan,nan,0.6533640434213648,0.6538884697738462,nan,nan,nan,nan,0.12518558750844766,0.7398150707355935,nan,0.29998889613141866,nan,nan,nan,-0.10559683107549393,nan,-0.14799469769610152,nan,7.001111481847191e-14,nan,5.633434650989771e-20,nan,-1.5480018072581643e-13,nan,0.025657218117570685,nan,0.029155388568728426,nan
0,13,sqp_full,sqp_full,,10,0,42,16.96937925491037,782.5674133537459,-715.9035782032709,-100.01080324415203,782.7750925549946,-715.8066000638402,-100.01826206770816,783.4089899002728,-716.0972476560576,-99.99132973339869,nan,nan,nan,0.6973534736505721,0.6978733537282222,nan,nan,nan,nan,0.2292060430240204,0.8635733556604864,nan,0.2999487162547463,nan,nan,nan,-0.10693859089761275,nan,-0.13255299115137759,nan,1.6580066953939173e-14,nan,1.756365846731169e-20,nan,-4.6918540249010976e-14,nan,0.011205475342323308,nan,0.029333223710245767,nan
0,14,sqp_full,sqp_full,,10,0,43,17.373382614129284,782.1949156949905,-716.0599883765966,-100.01106046425089,782.5022111007185,-715.930850557796,-100.01884532209901,783.1754896615587,-716.2713364532665,-99.99110400790384,nan,nan,nan,0.7544764181214381,0.7549862555137213,nan,nan,nan,nan,0.3333272305498836,1.003091876860363,nan,0.29983797878486823,nan,nan,nan,-0.07977227932784749,nan,-0.09405735229112172,nan,-4.2479669533129776e-15,nan,3.1927913781478337e-22,nan,-9.450199950381137e-16,nan,0.0023816684862383243,nan,0.029491363619745452,nan
1,0,sqp_full,sqp_full,,10,1,35,14.141152304297446,785.050039338019,-714.551645062871,-100.00900270346003,784.2526031139456,-715.0358662983139,-99.99375289017502,784.2612937126434,-715.0434534668849,-99.99506576471977,784.2612937126434,-715.0434534668849,-99.99506576471977,0.011536534689847928,0.011610997899418694,0.011536534689847928,0.011610997899418694,0.0,0.0,0.9329387634342428,0.9295134037807281,0.9295134037807281,0.3531228028843322,0.34415101843913015,0.9743751990518447,1.2113861650580273,-0.30243808318380755,-0.30243808318380755,0.11348156399642581,0.11348156399642581,-1.537511355768646e-11,-1.537511355768646e-11,1.083461953916847e-18,1.083461953916847e-18,-1.143787232085912e-10,-1.143787232085912e-10,-1.3371990679192642,-1.3371990679192642,-0.009998136035378894,-0.009998136035378894
1,1,sqp_full,sqp_full,,10,1,35,14.141152304297446,785.050039338019,-714.551645062871,-100.00900270346003,784.3302594036393,-714.965490613607,-99.99164390595647,784.3403767428057,-714.9756579075082,-99.99520549186809,784.3403767428057,-714.9756579075082,-99.99520549186809,0.014343445091005498,0.014779015910559393,0.014343445091005498,0.014779015910559393,0.0,0.0,0.830271819225275,0.8266848803880824,0.8266848803880824,0.10482215482128043,0.10416517198441033,0.9931263757318475,2.0011133871272593,-0.15965420517283496,-0.15965420517283496,-0.3472943613326498,-0.3472943613326498,-1.1471449900061906e-12,-1.1471449900061906e-12,4.813108782370595e-21,4.813108782370595e-21,-1.9603428107677393e-12,-1.9603428107677393e-12,0.0189011846237977,0.0189011846237977,-0.009999656717607684,-0.009999656717607684
