x_src,y_src,z_src,rx,ry,rz,L
-8.149300227317691464e-09,-3.085272662786819135e-06,-3.275405441190344984e-06,-4.941724935022760969e-12,1.313899782266674066e-07,-1.237637046961065064e-07,-9.999999825999352776e-01
8.880202546580189275e-05,1.172076483468196539e-01,-2.942311816887290855e-03,-3.071930780308643166e-06,1.181303440132316473e-04,4.709698069936843652e-03,3.179985320150475222e-04
8.501221403278455655e-05,-2.942239716924770557e-03,1.115374489418731324e-01,2.929874916334257580e-06,-4.481775624278494692e-03,-1.181327230602857042e-04,3.237062851513701749e-04
