sample_index,time_s,path_s_m,path_speed_m_s,path_acceleration_m_s2,position_error_m,position_error_mm,tangent_error_rad,tangent_error_deg,beam_feasible,insertion_m,insertion_rate_m_s,insertion_acceleration_m_s2,q1_rad,qd1_rad_s,qdd1_rad_s2,q2_rad,qd2_rad_s,qdd2_rad_s2,q3_rad,qd3_rad_s,qdd3_rad_s2,q4_rad,qd4_rad_s,qdd4_rad_s2,q5_rad,qd5_rad_s,qdd5_rad_s2,q6_rad,qd6_rad_s,qdd6_rad_s2,desired_x,desired_y,desired_z,achieved_x,achieved_y,achieved_z,desired_tangent_x,desired_tangent_y,desired_tangent_z,achieved_tangent_x,achieved_tangent_y,achieved_tangent_z
0,0.0,0.0,0.0,0.019847249756262612,0.0,0.0,9.996002811937589e-08,5.72728773124927e-06,1,0.034,0.0,0.01316896994466858,-0.85634357,0.0,0.0003856064263421043,-1.94584002,0.0,3.9643927077111185e-05,-1.76176286,-0.0,-5.646375719737754e-05,-1.0331945,0.0,0.00025239411782683013,1.56234264,-0.0,-5.988155497488869e-05,-2.05640871,-0.0,-3.3241540084995134e-05,0.4915750000000001,-0.6700279993753606,-0.016566997954844186,0.4915750000000001,-0.6700279993753606,-0.016566997954844186,-1.0,0.0,0.0,-0.999999999999995,2.9506103442897364e-08,9.608369706488439e-08
1,0.1,9.923624878131308e-05,0.0019847249756262614,0.019847249756262612,3.259723734682094e-05,0.03259723734682094,8.965497587020295e-07,5.136851729709864e-05,1,0.0340666390165375,0.001364547003316548,0.01555147038715308,-0.856341726163155,3.350892543516634e-05,0.00013302056638990012,-1.9458398419274978,2.7555647141767576e-06,-2.079747259960687e-05,-1.7617631149421717,-4.003778880051929e-06,2.5666084786913684e-05,-1.033193261127301,2.3853538376010023e-05,0.00018310044749318067,1.5623423330204125,-6.4424642643420706e-06,-8.259699331754876e-05,-2.0564088784621872,-3.459423212784042e-06,-4.000500029922155e-05,0.49147576375121876,-0.6700279993753606,-0.016566997954844186,0.49150836098346934,-0.6700279812939903,-0.016566995650264846,-1.0,0.0,0.0,-0.9999999999995981,8.738184886194799e-07,2.0087002041471786e-07
2,0.2,0.0003037482783973472,0.001827084479095321,-0.004447869354108051,7.968241616308219e-05,0.07968241616308219,1.2821061618525323e-06,7.345927196186693e-05,1,0.03422406586671632,0.0015977568693068924,-0.0006799728441546438,-0.8563400385259029,-3.5349410647868086e-06,-0.00020710388361603243,-1.9458399738166245,-5.020627375408613e-06,6.1592558963812205e-06,-1.7617629628975884,6.5386005347161714e-06,-1.0723567500734243e-05,-1.0331913057655675,1.0659071275988911e-05,-0.00021209075192125606,1.5623415217960896,-7.862710406677554e-06,7.861388935557795e-05,-2.056409276830788,-3.5578820535420772e-06,4.010274566696925e-05,0.49127125172160274,-0.6700279993753606,-0.016566997954844186,0.4913509341332968,-0.6700280257057453,-0.016566993605203903,-1.0,0.0,0.0,-0.9999999999991781,-1.249546592617578e-06,2.8699341911890036e-07
3,0.30000000000000004,0.0004748610480663205,0.0016489943375464636,-0.0004825466007932132,9.108438697401323e-05,0.09108438697401323,1.3573968217393883e-06,7.77731090101387e-05,1,0.03438377666681922,0.0015976586362626782,-8.219254547800855e-05,-0.856340311755698,7.597910356731279e-06,0.00038141513314189163,-1.9458400183970321,8.029898538099224e-06,0.0002446896848511661,-1.7617629564011308,-1.1834232543674887e-05,-0.0003425978003520246,-1.0331914393247772,-1.5234678569123224e-05,-0.000322964050078423,1.562341503578048,1.1152466038968202e-05,0.0003000153104628325,-2.0564092720686866,5.231059706445335e-06,0.00013557045571598004,0.4911001389519338,-0.6700279993753606,-0.016566997954844186,0.49119122333319876,-0.6700280315892119,-0.016566996446607415,-1.0,0.0,0.0,-0.9999999999990787,-1.3488862333994311e-06,1.5195637512502235e-07
4,0.4,0.0006387197593977066,0.0016317042058296982,-0.00018370156893416723,9.553286149680424e-05,0.09553286149680423,0.00105256565068115,0.060307569444471194,1,0.03454318719951751,0.001593723888649301,-1.317861687357902e-05,-0.8563386239595222,6.547451490560996e-06,-0.0006304002081322103,-1.945838726059397,4.494429964742596e-06,-0.0004540694099370062,-1.7617648110763469,-6.408890519838245e-06,0.0006466080507697296,-1.0331934660213593,-6.823500801755586e-06,0.000661544364677451,1.562343200758069,6.62845582886162e-06,-0.000552304988114044,-2.0564085088614648,2.409274544410632e-06,-0.00026720411896665483,0.4909362802406024,-0.6700279993753606,-0.016566997954844186,0.4910318128015345,-0.6700277597546984,-0.016567001029278463,-0.9999994346322234,0.0010633603497904934,0.0,-0.9999999999417338,1.0794900728258286e-05,-4.942845924456539e-08
5,0.5,0.0008008622849751738,0.0016104146462868991,-0.00021891717386950138,9.829083760156761e-05,0.09829083760156761,0.010291421306104744,0.5896550060308151,1,0.034702572093918964,0.0015940763940832867,-2.1166826601100102e-05,-0.8563428731164276,-8.925687887492698e-05,-4.743547221824387e-05,-1.9458417198361904,-6.237517586166818e-05,-2.4606483885185015e-05,-1.7617605574008006,8.884845956541276e-05,5.416699769444018e-05,-1.0331892407935208,8.769709392082321e-05,2.547041968840761e-07,1.5623396923163793,-7.370638514774616e-05,2.1458205032018256e-05,-2.056410294513112,-3.8653014690838705e-05,-0.00015596757418838599,0.4907741377150249,-0.6700279993753606,-0.016566997954844186,0.4908724279084543,-0.6700283552079429,-0.01656699405544672,-0.9999472182920767,0.010274270287371134,0.0,-0.9999999998559671,-1.6970246678109016e-05,2.766632784349024e-07
6,0.6000000000000001,0.0009611984779143611,0.001599173158244132,-2.3449621021760975e-05,9.922082142445958e-05,0.09922082142445958,0.019410014708970105,1.1121119231108358,1,0.034861979619214674,0.0015941686129389478,7.6215983401741605e-06,-0.8563447523754234,0.00012398186189806895,0.004298126688539832,-1.9458429877413772,8.757729022039011e-05,0.0030138700591096444,-1.7617585271571379,-0.00011898303713326609,-0.004196977633171687,-1.033187834466838,-0.0001326921779243765,-0.00439411970199043,1.5623388705033758,0.00012122832156218961,0.0038651883872069786,-2.056412729590641,1.187469098337557e-05,0.001161336719316039,0.4906138015220857,-0.6700279993753606,-0.016566997954844186,0.4907130203876867,-0.6700286221382913,-0.01656698124170537,-0.9998121533378292,0.019381899751392515,0.0,-0.9999999996378162,-2.6901240190955767e-05,8.312548805284146e-07
7,0.7000000000000001,0.0011210630793277475,0.0015982973706791907,-1.0466729605040502e-05,9.9606036668659e-05,0.099606036668659,0.03639526500668956,2.085295079143486,1,0.0350213697529402,0.001593863989347077,5.411428999102128e-06,-0.8563110154747435,0.0004782945888884533,0.0009141729190175712,-1.9458192788296136,0.0003356983814655137,0.0006351656373381696,-1.7617912565410594,-0.0004646159418722903,-0.0008811404592664368,-1.0332228813903563,-0.0004941911431765151,-0.0009306150889969646,1.5623700646881167,0.00043619408441236815,0.0007457867644044965,-2.056405647879562,0.00011043737889408184,0.0002764479839320843,0.49045402453497516,-0.6700237920643178,-0.016566997954844186,0.49055363057162493,-0.6700237902787539,-0.01656699719659074,-0.9993307083884145,0.03658053132350024,0.0,-0.9999999812925077,0.00019342951542071336,8.345547183589956e-08
8,0.8,0.00128076208954845,0.0015954916691811145,-2.631612003131343e-05,9.978214107348409e-05,0.09978214107348408,0.058046030201011956,3.3257925480068984,1,0.03518075629492203,0.001594025154101839,2.3180116971174098e-07,-0.8562681916565997,0.0003056706909290022,-0.00198457126378524,-1.9457892566427804,0.00021380679292901174,-0.0014036945692430585,-1.7618327427538074,-0.0002939168330989633,0.0019781675806275554,-1.033267179987376,-0.0003178709923950281,0.002016372797254102,1.5624086700294844,0.0002696949169584286,-0.0019029665567019498,-2.0563958233672452,6.582468342807752e-05,-0.0005760706624068355,0.49029446397212356,-0.6700171437075324,-0.016566997954844186,0.49039424570220147,-0.670017429362776,-0.016567018471910368,-0.9982886932503446,0.05847807220248795,0.0,-0.9999998916904506,0.00046542281488508357,-8.310312578443132e-07
9,0.9,0.0014403010235516274,0.0015965422173623291,6.389129591161711e-05,9.979779040241938e-05,0.09979779040241939,0.07972104198228092,4.5676792439699465,1,0.035340153779649906,0.0015939036593085028,1.3788559594537216e-05,-0.8562318829868396,0.0005773386017483866,0.007438497713402484,-1.9457639298816733,0.00040250674824140976,0.005192028912453206,-1.7618674126121767,-0.0005513512513915351,-0.007146519078865499,-1.0333049734489226,-0.0005990788285682334,-0.007661785257297313,1.5624404036946555,0.0005079352340393219,0.006686041367134567,-2.056388444527481,0.0001185554392328768,0.0016349965519016443,0.4901350633467151,-0.670010502014807,-0.016566997954844186,0.4902348507607725,-0.6700119409480276,-0.016567018838462247,-0.9967688947300516,0.08032291390774698,0.0,-0.9999997629873485,0.000688494436982192,-8.10522493305055e-07
