i_idx,j_idx,L_m,act_x,act_y,act_z,act_rx,act_ry,act_rz,pred_base_x_mm,pred_base_y_mm,pred_base_z_mm,meas_base_x_mm,meas_base_y_mm,meas_base_z_mm,pred_tip_angle_deg,meas_tip_angle_deg,err_x_mm,err_y_mm,err_z_mm,err_xy_mm,err_xyz_mm
0,0,0.035,0.623133288354404,-0.681256668403124,-0.1,3.140502763176754,0.0010334717139787882,0.0010040851319375874,-33.89515571832834,-2.2518219480635113,-0.016424109324716628,-23.72476882636034,-0.3000969049440621,0.0,-3.8008552603317405,-0.7246960163659981,10.170386891967999,1.951725043119449,0.016424109324716628,10.35596447349324,10.355977497446641
0,-5,0.035,0.6239279475629774,-0.6633957503702187,-0.1,3.1385929349663164,-0.136015485495509,0.0010604799249291396,-33.69406605162648,-3.8385947682539183,-0.019162326386824764,-23.716238569168176,-1.4375811615472514,0.0,-6.499397112477653,-3.4687861749623825,9.9778274824583,2.401013606706667,0.019162326386824764,10.2626462283999,10.262664118251324
0,-10,0.035,0.6262366409249102,-0.6456918421975888,-0.1,3.1296224432063715,-0.2728623735956344,0.001051809021310464,-33.39162697508197,-5.39548203976692,-0.020595435273130614,-23.648454027525215,-2.3523815994370114,0.0,-9.178628049464871,-5.680688611379615,9.743172947556753,3.0431004403299085,0.020595435273130614,10.207344384115677,10.207365161876591
0,-15,0.035,0.6301335760116139,-0.6281981521453682,-0.1,3.1147617844188864,-0.40901889389948287,0.0010084838374808064,-32.98863174381162,-6.926144608682005,-0.021895352501679514,-23.551238553258255,-3.7601181345620978,0.0,-11.857337022361065,-9.071105374335518,9.43739319055336,3.166026474119908,0.021895352501679514,9.954301274721951,9.954325355060092
0,-20,0.035,0.6355025507257567,-0.6111481885223994,-0.1,3.0939120204355732,-0.5445546072632823,0.0010081399783495502,-32.49485371919614,-8.403390872183087,-0.02332076940459975,-23.354839936647544,-4.800131386645886,0.0,-14.499422051913287,-11.614287882970498,9.140013782548602,3.6032594855372,0.02332076940459975,9.824628790203331,9.824656468476535
0,-25,0.035,0.6423520370525073,-0.5946107264088358,-0.1,3.067201778610225,-0.6789258489245318,0.0009926032997021159,-31.913923380583686,-9.828802892363365,-0.024440622509024915,-23.094495201903907,-6.119796314317544,0.0,-17.117708253657614,-14.841656245433754,8.81942817867978,3.709006578045821,0.024440622509024915,9.567603837684654,9.567635054646825
0,-30,0.035,0.6505787582970332,-0.5787685830071027,-0.1,3.0346435075211144,-0.8121590903581027,0.0009529837116655274,-31.258360548450387,-11.183936153914615,-0.02532127952807842,-22.708875387496033,-7.106753582447529,0.0,-19.686713379440004,-17.377533529034242,8.549485160954356,4.077182571467087,0.02532127952807842,9.471911857616377,9.471945703267659
0,-35,0.035,0.6602310577055606,-0.5636785181380848,-0.1,2.996291721854183,-0.9436654119360692,0.0010191048953340134,-30.528310867719238,-12.479122348573432,-0.02675196339256072,-22.30270553945871,-8.14293798061222,0.0,-22.233375192901786,-20.057634860245095,8.22560532826053,4.33618436796121,0.02675196339256072,9.298552462037259,9.298590944697187
0,-40,0.035,0.6710862373395955,-0.5495041637648675,-0.1,2.9522380177178413,-1.0734931833520667,0.000992020877950872,-29.744258905536928,-13.688909662007639,-0.027491897398007132,-21.91679602720858,-9.08940533784875,0.0,-24.712843870888854,-22.52492096684275,7.8274628783283475,4.5995043241588895,0.027491897398007132,9.078800313894156,9.07884193848462
0,-45,0.035,0.6831822553394338,-0.5363070873368527,-0.1,2.9025927835360457,-1.2012155621255456,0.0009621892812397336,-28.90706027774739,-14.82403403085949,-0.028062914754379532,-21.53674099935989,-10.187795882966489,0.0,-27.1495256334316,-25.31614222551807,7.370319278387501,4.636238147893001,0.028062914754379532,8.707256194080244,8.707301416428244
0,-50,0.035,0.6963443347349412,-0.5242280756384059,-0.1,2.847413854088417,-1.3266872372339478,0.0009139539623781705,-28.034919243065698,-15.87065339308406,-0.028444230486862312,-20.94950476490911,-11.300329030562912,0.0,-29.514332800275394,-28.342774572231953,7.0854144781565855,4.570324362521149,0.028444230486862312,8.431545712734131,8.431593691596701
0,-55,0.035,0.7105407274965938,-0.5133408134746307,-0.1,2.7867930969578065,-1.449631612802218,0.0008939131181091933,-27.13230408932702,-16.83481448215102,-0.028973390959685364,-20.464582189463037,-12.105694424022971,0.0,-31.81841197046669,-30.606168523991947,6.667721899863984,4.729120058128049,0.028973390959685364,8.174539244392603,8.174590590084527
0,-60,0.035,0.7256264995380499,-0.5037114241314927,-0.1,2.7209438751488753,-1.5697332466421468,0.0008357130496610556,-26.214414958744342,-17.710738800199756,-0.0290239931212459,-19.957368279552153,-12.94649797359363,0.0,-34.04338067267675,-32.97178414617899,6.257046679192191,4.7642408266061285,0.0290239931212459,7.864389601201779,7.864443158397634
0,-65,0.035,0.7414924385835022,-0.4954653226535288,-0.1,2.649819512087116,-1.6870051537514705,0.0008079276885885214,-25.29079490520899,-18.500568819776355,-0.029085888391110624,-19.472379333212615,-13.570719302768358,0.0,-36.18599015550736,-34.87346888259918,5.818415571996375,4.929849517007994,0.029085888391110624,7.626098349011364,7.626153815502108
0,-70,0.035,0.7580226682445871,-0.4886088198954825,-0.1,2.57374169044795,-1.8008661517619533,0.0007962810799257674,-24.373876134578005,-19.204208777868804,-0.029298041329223933,-18.916685122847692,-14.32871207666852,0.0,-38.23462112609934,-37.142626625675675,5.457191011730311,4.875496701200285,0.029298041329223933,7.317882331790049,7.317940980709717
0,-75,0.035,0.7750964880677059,-0.4832504463283144,-0.1,2.492709211776735,-1.9115019809659737,0.0008886836632483184,-23.471279381499688,-19.82655939497712,-0.029549818092990572,-18.415068487729307,-14.863439268998166,0.0,-40.188306817816645,-38.90820133800177,5.056210893770379,4.963120125978956,0.029549818092990572,7.085042694802878,7.085104316728792
0,-80,0.035,0.7925163301595717,-0.4793820711783488,-0.1,2.406916526112553,-2.018356281973407,0.0007365884336429754,-22.60432993616818,-20.363489347005704,-0.0290288313639913,-17.899151718419972,-15.475723672916288,0.0,-42.014637897114405,-40.846909071581344,4.705178217748209,4.887765674089415,0.0290288313639913,6.78446426371154,6.784526366566006
0,-85,0.035,0.8102570981608511,-0.4770342220306472,-0.1,2.3165699992705058,-2.1214110150970367,0.0007035964561283206,-21.774910394970032,-20.824835449245555,-0.028733720839104204,-17.51375914048142,-15.972491555249942,0.0,-43.72238059313782,-42.36471547594559,4.261151254488612,4.852343893995612,0.028733720839104204,6.457758998230452,6.457822923086358
0,-90,0.035,0.828144051193632,-0.4762499818257667,-0.1,2.2218476266739327,-2.2204166004643033,0.0007852789951062705,-20.99559828636176,-21.21360523045862,-0.02877526647683299,-16.954775835361453,-16.389822609859106,0.0,-45.295925193844724,-44.02933963224469,4.040822451000306,4.823782620599512,0.02877526647683299,6.292624639314346,6.292690431545701
