controller,key,rep,run_dir,stop_reason,steps,n_track,rms_track_mm,mean_track_mm,max_track_mm,p95_track_mm,mean_hold_mm,final_mm,duration_s
naive_inverse_jacobian,inv,1,close_loop_logs/compare_noFF_triangle8mm_2026-09-11/runs/inv_rep1_20260911T120239Z,path_complete,148,127,1.6580214064516685,1.4015984251968503,3.584,3.0746999999999995,0.3587619047619047,0.645,39.8035
mpc_lti,lti,1,close_loop_logs/compare_noFF_triangle8mm_2026-09-11/runs/lti_rep1_20260911T120416Z,path_complete,149,127,1.3844744646641507,1.1751181102362205,3.13,2.2822,0.4417727272727273,0.406,42.9989
