k,status,infeasible,solver_mode,rollout_steps,solver_mode_used,N_sqp_used,rollout_steps_used,rollout_steps_next,rollout_adaptation_reason,hierarchy_enabled,hierarchy_solver_mode,hierarchy_rollout_steps,hierarchy_N_sqp,hierarchy_confidence,hierarchy_risk,hierarchy_level,hierarchy_reason,i_ref,i_ref_mpc,idx_ref_0,idx_ref_terminal,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_now_x,p_now_y,p_now_z,p_now_qw,p_now_qx,p_now_qy,p_now_qz,p_now_L,tip_x,tip_y,tip_z,tip_tx,tip_ty,tip_tz,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,sqp_iters_done,sqp_du_final,sqp_du_rel_final,frame_path,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,tip_vessel_angle_deg,trust_vx,trust_vy,trust_vz,trust_wx,trust_wy,trust_wz,trust_dL,adapt_pred_err_xy_mm,adapt_pred_err_xyz_mm,adapt_clearance_mm,adapt_tip_vessel_angle_deg,cond_H_beam,lambda_min_H_beam,lambda_max_H_beam,num_negative_H_beam,num_near_zero_H_beam,stationarity_norm,cond_H_mpc,lambda_min_H_mpc,lambda_max_H_mpc,num_negative_H_mpc,num_near_zero_H_mpc,valid_H_mpc,norm_H_mpc,norm_H_track,norm_H_effort,norm_H_smooth,qp_reg,path_idx_nearest,curvature_local_1pm,curvature_max_ahead_1pm,curvature_mean_ahead_1pm,curvature_lookahead_points,sqp_status_0,sqp_du_0,sqp_du_rel_0,sqp_status_1,sqp_du_1,sqp_du_rel_1,sqp_status_2,sqp_du_2,sqp_du_rel_2,sqp_status_3,sqp_du_3,sqp_du_rel_3,sqp_status_4,sqp_du_4,sqp_du_rel_4,u_applied_0_vx,u_applied_0_vy,u_applied_0_vz,u_applied_0_wx,u_applied_0_wy,u_applied_0_wz,u_applied_0_dL,x_rollout_0_x,x_rollout_0_y,x_rollout_0_z,x_rollout_0_tx,x_rollout_0_ty,x_rollout_0_tz,x_pred_0_x,x_pred_0_y,x_pred_0_z,x_pred_0_tx,x_pred_0_ty,x_pred_0_tz,rollout_err_xy_0_m,rollout_err_xy_0_mm,rollout_err_xyz_0_m,rollout_err_xyz_0_mm,u_applied_1_vx,u_applied_1_vy,u_applied_1_vz,u_applied_1_wx,u_applied_1_wy,u_applied_1_wz,u_applied_1_dL,x_rollout_1_x,x_rollout_1_y,x_rollout_1_z,x_rollout_1_tx,x_rollout_1_ty,x_rollout_1_tz,x_pred_1_x,x_pred_1_y,x_pred_1_z,x_pred_1_tx,x_pred_1_ty,x_pred_1_tz,rollout_err_xy_1_m,rollout_err_xy_1_mm,rollout_err_xyz_1_m,rollout_err_xyz_1_mm,u_applied_2_vx,u_applied_2_vy,u_applied_2_vz,u_applied_2_wx,u_applied_2_wy,u_applied_2_wz,u_applied_2_dL,x_rollout_2_x,x_rollout_2_y,x_rollout_2_z,x_rollout_2_tx,x_rollout_2_ty,x_rollout_2_tz,x_pred_2_x,x_pred_2_y,x_pred_2_z,x_pred_2_tx,x_pred_2_ty,x_pred_2_tz,rollout_err_xy_2_m,rollout_err_xy_2_mm,rollout_err_xyz_2_m,rollout_err_xyz_2_mm,u_applied_3_vx,u_applied_3_vy,u_applied_3_vz,u_applied_3_wx,u_applied_3_wy,u_applied_3_wz,u_applied_3_dL,x_rollout_3_x,x_rollout_3_y,x_rollout_3_z,x_rollout_3_tx,x_rollout_3_ty,x_rollout_3_tz,x_pred_3_x,x_pred_3_y,x_pred_3_z,x_pred_3_tx,x_pred_3_ty,x_pred_3_tz,rollout_err_xy_3_m,rollout_err_xy_3_mm,rollout_err_xyz_3_m,rollout_err_xyz_3_mm,u_applied_4_vx,u_applied_4_vy,u_applied_4_vz,u_applied_4_wx,u_applied_4_wy,u_applied_4_wz,u_applied_4_dL,x_rollout_4_x,x_rollout_4_y,x_rollout_4_z,x_rollout_4_tx,x_rollout_4_ty,x_rollout_4_tz,x_pred_4_x,x_pred_4_y,x_pred_4_z,x_pred_4_tx,x_pred_4_ty,x_pred_4_tz,rollout_err_xy_4_m,rollout_err_xy_4_mm,rollout_err_xyz_4_m,rollout_err_xyz_4_mm,u_plan_0_vx,u_plan_0_vy,u_plan_0_vz,u_plan_0_wx,u_plan_0_wy,u_plan_0_wz,u_plan_0_dL,u_plan_1_vx,u_plan_1_vy,u_plan_1_vz,u_plan_1_wx,u_plan_1_wy,u_plan_1_wz,u_plan_1_dL,u_plan_2_vx,u_plan_2_vy,u_plan_2_vz,u_plan_2_wx,u_plan_2_wy,u_plan_2_wz,u_plan_2_dL,u_plan_3_vx,u_plan_3_vy,u_plan_3_vz,u_plan_3_wx,u_plan_3_wy,u_plan_3_wz,u_plan_3_dL,u_plan_4_vx,u_plan_4_vy,u_plan_4_vz,u_plan_4_wx,u_plan_4_wy,u_plan_4_wz,u_plan_4_dL,u_plan_5_vx,u_plan_5_vy,u_plan_5_vz,u_plan_5_wx,u_plan_5_wy,u_plan_5_wz,u_plan_5_dL,u_plan_6_vx,u_plan_6_vy,u_plan_6_vz,u_plan_6_wx,u_plan_6_wy,u_plan_6_wz,u_plan_6_dL,u_plan_7_vx,u_plan_7_vy,u_plan_7_vz,u_plan_7_wx,u_plan_7_wy,u_plan_7_wz,u_plan_7_dL,u_plan_8_vx,u_plan_8_vy,u_plan_8_vz,u_plan_8_wx,u_plan_8_wy,u_plan_8_wz,u_plan_8_dL,u_plan_9_vx,u_plan_9_vy,u_plan_9_vz,u_plan_9_wx,u_plan_9_wy,u_plan_9_wz,u_plan_9_dL,u_plan_10_vx,u_plan_10_vy,u_plan_10_vz,u_plan_10_wx,u_plan_10_wy,u_plan_10_wz,u_plan_10_dL,u_plan_11_vx,u_plan_11_vy,u_plan_11_vz,u_plan_11_wx,u_plan_11_wy,u_plan_11_wz,u_plan_11_dL,u_plan_12_vx,u_plan_12_vy,u_plan_12_vz,u_plan_12_wx,u_plan_12_wy,u_plan_12_wz,u_plan_12_dL,u_plan_13_vx,u_plan_13_vy,u_plan_13_vz,u_plan_13_wx,u_plan_13_wy,u_plan_13_wz,u_plan_13_dL,u_plan_14_vx,u_plan_14_vy,u_plan_14_vz,u_plan_14_wx,u_plan_14_wy,u_plan_14_wz,u_plan_14_dL,mpc_eig_logged,mpc_eig_failed,mpc_eig_cond,mpc_weak_lambda,mpc_strong_lambda,mpc_H_shape_0,mpc_H_shape_1,mpc_weak_channel_index,mpc_weak_channel_name,mpc_weak_channel_energy,mpc_strong_channel_index,mpc_strong_channel_name,mpc_strong_channel_energy,mpc_weak_energy_vx,mpc_weak_energy_vy,mpc_weak_energy_vz,mpc_weak_energy_wx,mpc_weak_energy_wy,mpc_weak_energy_wz,mpc_weak_energy_dL,mpc_strong_energy_vx,mpc_strong_energy_vy,mpc_strong_energy_vz,mpc_strong_energy_wx,mpc_strong_energy_wy,mpc_strong_energy_wz,mpc_strong_energy_dL,beam_soft_dir_0,beam_soft_dir_1,beam_soft_dir_2,beam_soft_dir_3,beam_soft_dir_4,beam_soft_dir_5,beam_soft_dir_6,beam_soft_dir_7,beam_soft_dir_8,beam_soft_dir_9,beam_soft_dir_10,beam_soft_dir_11,beam_soft_dir_12,beam_soft_dir_13,beam_soft_dir_14,beam_soft_dir_15,beam_soft_dir_16,beam_soft_dir_17,beam_soft_dir_18,beam_soft_dir_19,beam_stiff_direction_index,beam_stiff_direction_absmax,beam_stiff_dir_0,beam_stiff_dir_1,beam_stiff_dir_2,beam_stiff_dir_3,beam_stiff_dir_4,beam_stiff_dir_5,beam_stiff_dir_6,beam_stiff_dir_7,beam_stiff_dir_8,beam_stiff_dir_9,beam_stiff_dir_10,beam_stiff_dir_11,beam_stiff_dir_12,beam_stiff_dir_13,beam_stiff_dir_14,beam_stiff_dir_15,beam_stiff_dir_16,beam_stiff_dir_17,beam_stiff_dir_18,beam_stiff_dir_19
0,solved,0,lti,10,lti,50,10,,,,,,,,,,,34,34,34,48,0.007432019802171797,-0.060779748189275444,0.0,0.0,0.02381940749859267,-0.0919895150141462,0.040059485560987644,0.7818312519934875,-0.7162132113108678,0.1,0.0014575985014775542,0.0025097984087375787,-0.9999957881499109,9.973953047895091e-07,0.016999572439194307,0.781133304705395,-0.7099435505233362,-0.1000346633614006,-0.9999935008066274,-0.0015251363704392221,-0.0032668491788190052,1.6715394806332602e-07,0.00016715394806332602,7.007574367530037e-07,0.0007007574367530038,1,nan,nan,,42,0.07386850396682368,2.4447586839009812e-05,0.024447586839009813,0.00397555241316099,3.97555241316099,0.15906789341952596,0.5,0.5,0.0,0.0,0.5,5.235987755982988,0.5,0.0079437424552336,0.025578597472067418,3.97555241316099,0.15906789341952596,nan,,,,,3.3221483582985754e-15,19090.876979373767,2.0012052270635525e-06,0.038204762800350026,0,0,True,0.11616576914950363,0.038655185068412076,0.10954451287033962,4.878524367060188e-07,1e-09,32,6.124970546954603e-13,6.800812227822843e-10,1.3931403482630576e-10,10,solved,nan,nan,,nan,nan,,nan,nan,,nan,nan,,nan,nan,0.007432019802171797,-0.060779748189275444,0.0,0.0,0.02381940749859267,-0.0919895150141462,0.040059485560987644,0.7847322308314962,-0.7099290611466498,-0.10000857234843125,-0.9999994472302678,-0.0002089586689003864,-0.0010304734025802604,0.7847322271700881,-0.709928894032807,-0.1000092528780359,-1.0000001061867276,-0.00019717598928520734,-0.001073559978769789,1.6715394806332602e-07,0.00016715394806332602,7.007574367530037e-07,0.0007007574367530038,-0.028487508028142584,-0.06310004672611826,0.0,0.0,0.02922883958872201,-0.07922143369287517,0.03991636935411745,0.7843330667616294,-0.7099308169597042,-0.10000764662390314,-0.9999995185284037,-0.00040704034859006367,-0.0008928947952687867,0.7843330656088925,-0.7099302375099961,-0.10000878265756084,-0.9999997872550211,-0.0003652161966966416,-0.0009761025069857528,5.794508547106709e-07,0.0005794508547106709,1.2752787006976732e-06,0.0012752787006976732,-0.032665678934179564,-0.06461997287461488,0.0,0.0,0.03013180116358549,-0.06799275395592508,0.040005519407943925,0.7839330123709982,-0.709932570028648,-0.10000793698274199,-0.9999994183859677,-0.0005933988846753419,-0.0009006139515758846,0.7839330168480612,-0.7099313792864558,-0.10000901501338792,-0.9999987820303737,-0.0005080505347532065,-0.0009875171023198026,1.1907506087893662e-06,0.0011907506087893661,1.6062493847159643e-06,0.0016062493847159643,-0.034219033793230706,-0.06556461069569026,0.0,0.0,0.030499213228124336,-0.05833095883396217,0.04000018819344055,0.7835330119497522,-0.7099343115085553,-0.10000880499351533,-0.999999233252684,-0.0007680333252455632,-0.0009714004607848332,0.7835330249125538,-0.7099323484003429,-0.10000923946682747,-0.9999972379614799,-0.0006293010227233914,-0.0010206453673047523,1.963151009970044e-06,0.001963151009970044,2.010653860539476e-06,0.0020106538605394763,-0.035841825860003576,-0.06590809800625182,0.0,0.0,0.030674971694207825,-0.049947191299354377,0.039997998143281956,0.783133034263862,-0.7099360279756187,-0.10001038382773406,-0.9999989462484463,-0.0009304367357413015,-0.0011143560820753866,0.7831330589810847,-0.7099331689535047,-0.10000945377040811,-0.9999950880959791,-0.0007319649356882149,-0.0010767414418799202,2.859128956473633e-06,0.002859128956473633,3.0065969166636507e-06,0.0030065969166636506,0.007432019802171797,-0.060779748189275444,0.0,0.0,0.02381940749859267,-0.0919895150141462,0.040059485560987644,-0.028487508028142584,-0.06310004672611826,0.0,0.0,0.02922883958872201,-0.07922143369287517,0.03991636935411745,-0.032665678934179564,-0.06461997287461488,0.0,0.0,0.03013180116358549,-0.06799275395592508,0.040005519407943925,-0.034219033793230706,-0.06556461069569026,0.0,0.0,0.030499213228124336,-0.05833095883396217,0.04000018819344055,-0.035841825860003576,-0.06590809800625182,0.0,0.0,0.030674971694207825,-0.049947191299354377,0.039997998143281956,-0.03756801093415365,-0.06559250696715517,0.0,0.0,0.030636933794426828,-0.04260488457509057,0.039998461227180857,-0.039361035885292994,-0.06454128412987492,0.0,0.0,0.030347421404899474,-0.03611192565435755,0.03999792934649601,-0.04121328980933612,-0.06266240190207124,0.0,0.0,0.029767556774416802,-0.03031451351885572,0.03999638462066436,-0.04312129663101893,-0.05984785538005728,0.0,0.0,0.028853665083686007,-0.025092380762044036,0.039993851799981495,-0.04511134287336818,-0.05597293699564803,0.0,0.0,0.02756034039614538,-0.020354852547517982,0.039991056265336236,-0.04729246322592186,-0.05089291095350359,0.0,0.0,0.02584619358525449,-0.01603753029276007,0.039991233125702824,-0.04981349229586632,-0.04443083199110603,0.0,0.0,0.02366346511912777,-0.01209942350156613,0.03999834502478431,-0.05235403758504866,-0.0363528891536374,0.0,0.0,0.020880741342096894,-0.008520434824682453,0.040001817726030786,-0.05237200407292083,-0.02635471093644449,0.0,0.0,0.017043878049162884,-0.0052988327317238,0.03992355946190497,-0.04143557961428068,-0.014236811548344046,0.0,0.0,0.01095290200280993,-0.0024587211955321266,0.039150897693364155,False,False,19090.87697936204,2.001205227064784e-06,0.038204762800350074,105,105,-1,,nan,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,solved,0,lti,10,lti,50,10,,,,,,,,,,,36,36,36,50,0.05216260998935873,0.01585484702461039,0.0,0.0,-0.007170976696306835,0.0650454991702607,-0.00999919495355145,0.7820557607122683,-0.714710927064078,0.1,0.001376873689895893,0.001238555889697608,-0.999998285094273,2.5813280831082246e-06,0.018000289867666767,0.7801325758632748,-0.7099378780840615,-0.09996648009340012,-0.9999951863701655,-0.0009352843158535138,0.0029584590154361034,1.8281859106223625e-08,1.8281859106223627e-05,8.099787287123458e-08,8.099787287123457e-05,1,nan,nan,,44,0.5505550119326621,4.498817559641978e-05,0.04498817559641978,0.003955011824403581,3.955011824403581,0.20669269203490992,0.5,0.5,0.0,0.0,0.5,5.235987755982988,0.5,0.0012754676605276677,0.04502407278634434,3.955011824403581,0.20669269203490992,nan,,,,,6.381386073796859e-14,20838.920698015507,2.001205227063538e-06,0.04170295702723119,0,0,True,0.1174786069129267,0.0424371682459876,0.10954451287033962,4.878524367060188e-07,1e-09,42,0.0,97.51597792732625,17.346868157021643,10,solved,nan,nan,,nan,nan,,nan,nan,,nan,nan,,nan,nan,0.05216260998935873,0.01585484702461039,0.0,0.0,-0.007170976696306835,0.0650454991702607,-0.00999919495355145,0.7812332543119972,-0.7099418026666531,-0.1000112992010815,-0.9999984828306595,-0.0013692517826531519,-0.0010767942861956417,0.7812332368383421,-0.7099418080423159,-0.10001137810880632,-1.0000008137030112,-0.0013664344247710282,-0.0010444925889162037,1.8281859106223625e-08,1.8281859106223627e-05,8.099787287123458e-08,8.099787287123457e-05,0.01162793032958929,0.017897632787610328,0.0,0.0,-0.002777679215027331,0.039964894720838307,-0.00999919682769444,0.7813332434898561,-0.7099402970024766,-0.10000968089924879,-0.9999988065701918,-0.0012343583724414666,-0.0009290950438795153,0.781333236536035,-0.7099402456471153,-0.1000108272615464,-1.0000002380485813,-0.0012225299976418942,-0.0009353023321121497,5.182401722625402e-08,5.182401722625402e-05,1.147533113316082e-06,0.001147533113316082,0.013184742435230833,0.018529155431527763,0.0,0.0,-0.0034379018057089324,0.02525108845312469,-0.009999330342696369,0.7814332344059168,-0.7099393468510785,-0.10000732274240688,-0.9999990863863276,-0.00115101238132457,-0.0007087996953453286,0.7814332521361254,-0.7099391836821413,-0.10001071388312635,-0.999998311860406,-0.0011252216415656435,-0.000807157206089564,1.641294074130604e-07,0.0001641294074130604,3.395110284161619e-06,0.003395110284161619,0.015276705557264738,0.01847664058779564,0.0,0.0,-0.003920781260228148,0.017615633263270692,-0.009999502318764623,0.781533227429363,-0.709938695563276,-0.10000398368727723,-0.9999993234399029,-0.0010954395018056152,-0.00039132088424538315,0.7815332835435576,-0.7099383882413464,-0.10001065310973495,-0.9999951790963156,-0.0010528708951428626,-0.0006263343109714978,3.124028989774636e-07,0.0003124028989774636,6.676735092158544e-06,0.006676735092158544,0.014331263235357623,0.01785643834023348,0.0,0.0,-0.0038317763302304665,0.014719956767801246,-0.009998652178047936,0.7816332129410756,-0.7099381339320786,-0.10000122017463525,-0.9999994430991307,-0.001047858513647654,-0.00012567403731995587,0.7816332932937785,-0.709937769634555,-0.10001050474686184,-0.9999934894343047,-0.000994207251866186,-0.00046231733214515455,3.730539405557958e-07,0.00037305394055579577,9.292063854344548e-06,0.009292063854344548,0.05216260998935873,0.01585484702461039,0.0,0.0,-0.007170976696306835,0.0650454991702607,-0.00999919495355145,0.01162793032958929,0.017897632787610328,0.0,0.0,-0.002777679215027331,0.039964894720838307,-0.00999919682769444,0.013184742435230833,0.018529155431527763,0.0,0.0,-0.0034379018057089324,0.02525108845312469,-0.009999330342696369,0.015276705557264738,0.01847664058779564,0.0,0.0,-0.003920781260228148,0.017615633263270692,-0.009999502318764623,0.014331263235357623,0.01785643834023348,0.0,0.0,-0.0038317763302304665,0.014719956767801246,-0.009998652178047936,0.013587887016186045,0.01677927205611891,0.0,0.0,-0.004302446095044963,0.015094009250402992,-0.009559012582690665,-0.024823085902602324,0.014417990853825153,0.0,0.0,0.0019274439899788192,0.01788256187817718,0.03955512296540883,-0.025355165606761158,0.012233259004701904,0.0,0.0,0.0023259906016877305,0.019427761887716805,0.04006386628578672,-0.02430212383763607,0.010103475078788803,0.0,0.0,0.002465553048414144,0.019862216488317846,0.04001119746723461,-0.023239891337901705,0.008079713513761555,0.0,0.0,0.0025779999853512096,0.019385611848499674,0.039996445332261314,-0.022199266292829648,0.006220698284056582,0.0,0.0,0.0026510951494967895,0.018086296638910433,0.039999525387754725,-0.021154835537141883,0.0045699125168102706,0.0,0.0,0.002669992244788656,0.0159865287603305,0.04000325936325892,-0.02009374651419414,0.0031423492231476813,0.0,0.0,0.0026327206829561242,0.013084626821904803,0.040003208311947425,-0.018938200838108203,0.0019230650903153605,0.0,0.0,0.002533684532974248,0.009396054254718863,0.03998738169694311,-0.016482903473919994,0.0008828593608705376,0.0,0.0,0.0022200904920490843,0.005048038192019877,0.039449186803872806,False,False,20838.920698017326,2.001205227063365e-06,0.041702957027231216,105,105,-1,,nan,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,solved; using_best_qp_feasible_candidate_with_model_warning,0,lti,10,lti,50,10,,,,,,,,,,,39,39,39,52,-0.06940863518829822,-0.01587924390423664,-1.049300916069294e-10,-2.7007358756820944e-21,0.012547627116511818,-0.025791412900441364,-0.009995856214307083,0.7788436366887795,-0.7157668861134868,0.1,0.0016920787835137787,0.001566943163324477,-0.999997340772348,2.5973148409245167e-06,0.01900119211895235,0.7791321505654399,-0.7099376635984969,-0.10012408066314336,-0.9999454185461689,-0.000866240634858177,-0.010411990957035563,7.351408874342285e-08,7.351408874342285e-05,4.641647994645954e-06,0.004641647994645954,0,nan,nan,,47,0.026854606620533805,0.0001119980956038824,0.11199809560388241,0.0038880019043961178,3.8880019043961176,0.5602528428096542,0.5,0.5,0.0,0.0,0.5,5.235987755982988,0.5,0.0010906429106433792,0.1119765625798728,3.8880019043961176,0.5602528428096542,nan,,,,,3.718983980654712e-14,22437.425764523727,2.001205227063358e-06,0.04490189372181094,0,0,True,0.1186891972961812,0.04568134494278186,0.10954451287033962,4.878524367060188e-07,1e-09,45,6.800812227822843e-10,154.9107028144379,56.21479513030565,10,,nan,nan,,nan,nan,,nan,nan,,nan,nan,,nan,nan,-0.06940863518829822,-0.01587924390423664,-1.049300916069294e-10,-2.7007358756820944e-21,0.012547627116511818,-0.025791412900441364,-0.009995856214307083,0.7802325027155071,-0.7099375890543951,-0.10001516373129903,-0.9999986531378243,-0.0009146883151627151,-0.0013627427576405299,0.7802324339643152,-0.709937563023743,-0.10001052266549633,-1.0000066276568487,-0.0009130384108799463,-0.0009940867608518025,7.351408874342285e-08,7.351408874342285e-05,4.641647994645954e-06,0.004641647994645954,0.004983065915435009,-0.01520539167555239,-9.400193318413604e-11,-1.9676036696506634e-21,0.002672715746447767,-0.017428875463073642,-0.009995654747340661,0.7803324628854451,-0.7099380348056972,-0.10001787543171403,-0.9999982376880611,-0.0009599810298150534,-0.0016133992668959942,0.7803324041844211,-0.7099379267365105,-0.10001119574837655,-1.0000054533554465,-0.0009519884601518908,-0.0011179599987864012,1.2298276033582205e-07,0.00012298276033582205,6.680815387985163e-06,0.006680815387985164,0.0037677624725750906,-0.014112562137582003,-7.30169880712758e-11,-6.280068127187638e-22,0.0026086867812759387,-0.012314552745361718,-0.009995975415727483,0.780432427584233,-0.7099382472178771,-0.10002119802336983,-0.9999976680234012,-0.0009847655714349457,-0.001922026151984035,0.7804323939517602,-0.7099380786311533,-0.1000111718563769,-1.0000028271852357,-0.000971723796893506,-0.0012379272883247094,1.7190877426651308e-07,0.00017190877426651307,1.0027640659536146e-05,0.010027640659536145,0.0009923202584183868,-0.012624818916002506,-4.5846323150077827e-11,-7.12262348151942e-22,0.0026137742631817474,-0.008923593129088775,-0.009996876661656594,0.780532404734654,-0.7099382765418968,-0.10002600554592153,-0.9999967008639116,-0.0009932359884295481,-0.0023689118944154527,0.7805324127731434,-0.7099380942656456,-0.10001116553646115,-0.9999985184593696,-0.0009778260904381622,-0.0014270493526322217,1.824534161511577e-07,0.00018245341615115768,1.4841131022708595e-05,0.014841131022708594,-0.0020615732761137843,-0.010772445652702129,-1.3596895520832081e-11,-4.3737264737011754e-21,0.0025332591226464663,-0.006233096650433033,-0.009995036679889907,0.7806323687682091,-0.7099381515835723,-0.10003238263629763,-0.9999951189118785,-0.000987724524500848,-0.0029642119832490985,0.7806324428914894,-0.7099380396201058,-0.10001102406447711,-0.9999917281134298,-0.000974531366739685,-0.0016854420593214996,1.342761278538991e-07,0.00013427612785389909,2.1358993896971073e-05,0.021358993896971074,-0.06940863518829822,-0.01587924390423664,-1.049300916069294e-10,-2.7007358756820944e-21,0.012547627116511818,-0.025791412900441364,-0.009995856214307083,0.004983065915435009,-0.01520539167555239,-9.400193318413604e-11,-1.9676036696506634e-21,0.002672715746447767,-0.017428875463073642,-0.009995654747340661,0.0037677624725750906,-0.014112562137582003,-7.30169880712758e-11,-6.280068127187638e-22,0.0026086867812759387,-0.012314552745361718,-0.009995975415727483,0.0009923202584183868,-0.012624818916002506,-4.5846323150077827e-11,-7.12262348151942e-22,0.0026137742631817474,-0.008923593129088775,-0.009996876661656594,-0.0020615732761137843,-0.010772445652702129,-1.3596895520832081e-11,-4.3737264737011754e-21,0.0025332591226464663,-0.006233096650433033,-0.009995036679889907,-0.007491362179975058,-0.00861298010791819,4.165114762693092e-11,1.4417826700566826e-20,0.0003401755946643741,-0.0036934843863540207,-0.009437939024735956,-0.056760918084467274,-0.00831338081028674,-2.4612447223035248e-11,-1.0736999244815319e-20,0.009397101893676235,-0.0011173476618232523,0.03925880008916918,-0.062175190436534675,-0.0076247764593722,-2.3829244354214248e-11,-3.95714174001839e-21,0.009947003515506517,0.0010710942132144189,0.040197534762586515,-0.06502349805136827,-0.006721398857108783,-5.350771521614355e-13,2.358420091528523e-21,0.010060063146178466,0.003170469994163795,0.04004293554923544,-0.06803437377855952,-0.005728906420114548,3.522725240474476e-14,1.3845441257595478e-21,0.010320602725844816,0.0055830620872633656,0.040008293471224685,-0.07122095911825622,-0.004650509093360311,-1.0205285567903359e-11,-2.541913722643839e-22,0.01063166501920715,0.008658372621921947,0.040028340014049646,-0.07448025458837945,-0.003468117168217085,-1.4183217129631777e-11,-5.00367342737404e-22,0.010953088078660515,0.012695712608508377,0.04004841900886912,-0.07781431315991116,-0.0022412750249387525,-1.0746748404906852e-11,-2.1644640720073936e-22,0.011308826803166585,0.017928438798535482,0.04010636811290147,-0.08062585039641602,-0.0010720886235315277,-5.851179753628548e-12,-4.38025439686247e-23,0.011629806894642008,0.023898095619221932,0.03979676325908693,-0.07593410903696048,-0.0003248790403192935,-2.6490397799019002e-12,-1.3230399307367164e-23,0.010813933829369378,0.022255743864054062,0.035651129078100176,False,False,22437.425764504453,2.0012052270650775e-06,0.044901893721810957,105,105,-1,,nan,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
