x_src,y_src,z_src,rx,ry,rz,L
-3.743776541792684376e-03,6.566302129545870114e-03,-2.124491729945450925e-05,2.475114518783419255e-08,1.221830088729981908e-05,-3.626326448907400864e-05,-2.699792604756429126e-02
-1.169163143696621415e-03,2.223685345396048119e-03,2.793378125813712753e-05,9.118206052064301804e-07,-6.693929331381322132e-07,-1.268297209729019460e-05,-6.854335896987140408e-03
-1.493141333095910142e-04,-7.367971090643018334e-05,-3.275398948822783041e-03,2.553474170276532343e-05,3.564535143271742312e-04,1.881667857262132870e-06,-5.562550580281622192e-02
