simulation_sample,time_s,reference_index,reference_time_s,reference_path_s_m,reference_is_terminal_hold,qp_status,qp_success,qp_iterations,qp_solve_time_s,qp_objective,qp_primal_residual,qp_dual_residual,beam_position_error_m,beam_position_error_mm,beam_tangent_error_rad,beam_tangent_error_deg,beam_feasible,desired_x,desired_y,desired_z,achieved_x,achieved_y,achieved_z,desired_tangent_x,desired_tangent_y,desired_tangent_z,achieved_tangent_x,achieved_tangent_y,achieved_tangent_z,magnet_x,magnet_y,magnet_z,magnet_qx,magnet_qy,magnet_qz,magnet_qw,q1_actual,q1_reference,q1_error,q2_actual,q2_reference,q2_error,q3_actual,q3_reference,q3_error,q4_actual,q4_reference,q4_error,q5_actual,q5_reference,q5_error,q6_actual,q6_reference,q6_error,insertion_actual,insertion_reference,insertion_error,qd1_command,qd1_reference,qd1_error,qd1_acceleration,qd2_command,qd2_reference,qd2_error,qd2_acceleration,qd3_command,qd3_reference,qd3_error,qd3_acceleration,qd4_command,qd4_reference,qd4_error,qd4_acceleration,qd5_command,qd5_reference,qd5_error,qd5_acceleration,qd6_command,qd6_reference,qd6_error,qd6_acceleration,insertion_rate_command,insertion_rate_reference,insertion_rate_error,insertion_rate_acceleration,beam_residual_x_m,beam_residual_instantaneous_x_m,predicted_next_beam_x_m,predicted_next_beam_error_x_m,beam_residual_y_m,beam_residual_instantaneous_y_m,predicted_next_beam_y_m,predicted_next_beam_error_y_m,beam_residual_z_m,beam_residual_instantaneous_z_m,predicted_next_beam_z_m,predicted_next_beam_error_z_m,beam_residual_norm_m,predicted_next_beam_error_m
248,2.4799999999999747,248,2.48,0.021360111041028584,0,riccati_dare,1,1,0.10886912466958165,0.0,0.9991838365030682,0.0,0.0018800063255871146,1.8800063255871147,0.4825645487713801,27.648911987235056,0,0.7772061541344597,-0.7118936043376028,-0.10001359859945985,0.7771532620740572,-0.7106171658877551,-0.1013928487935669,-0.8657067430264966,-0.5005511260538288,-0.0006366197446766544,-0.9931312747204619,-0.05190389462615265,-0.10486303874458199,0.5316201311837803,-0.7270399234502601,-0.13879835826472853,0.9997720677625973,-0.016466481629226752,-0.013035576147612232,-0.003839434718129197,-0.7427442116263316,-0.7739675429768456,0.031223331350513917,-2.5327284670701045,-2.507509875605684,-0.025218591464420292,-1.6978591247037098,-1.6658220814807312,-0.03203704322297862,-0.5063948760213712,-0.49755737399133776,-0.008837502030033473,1.5592246861742176,1.553861515924237,0.0053631702499805645,-2.2804607427961727,-2.2759099353334067,-0.004550807462766038,0.021052746356474354,0.02103402457561499,1.8721780859362602e-05,-0.03534199748119945,-0.014818886135426009,-0.02052311134577344,0.0535072723212028,-0.03761682374687224,-0.03263788338809408,-0.004978940358778161,0.02308230362506626,0.04964382325225253,0.06334330583983658,-0.01369948258758405,-0.02675995654986787,0.005865842948083089,0.008912609255095658,-0.0030467663070125692,-0.004071428882740931,-0.0128712351435936,-0.009960755582392263,-0.0029104795612013377,0.012915975454749026,0.011635531642493122,0.012146340906755962,-0.00051080926426284,-0.008656998312803981,0.0037581713133938875,0.0037581713133938875,0.0,0.00017507321225353727,nan,0.0,0.7771697572109799,-3.6396923479786736e-05,nan,0.0,-0.711908923745324,-1.531940772114826e-05,nan,nan,-0.1000217921094772,-8.193510017351358e-06,nan,4.0330557870238606e-05
249,2.4899999999999745,249,2.49,0.021400948829530215,0,riccati_dare,1,1,0.10864537488669157,0.0,0.9991838365030682,0.0,0.0018878216005778971,1.8878216005778972,0.4815237236020578,27.5892770978219,0,0.7771708005855835,-0.7119140457386229,-0.10001362459760234,0.7771167911814026,-0.7106334239635881,-0.10139961206117303,-0.8657067430264872,-0.5005511260538452,-0.0006366197446766576,-0.9930380126124284,-0.05302875771372414,-0.10518296612141041,0.5315155956533139,-0.7273895151987043,-0.13893362094572106,0.9997689470318922,-0.01669808196077459,-0.01301086638431165,-0.0037341619544905436,-0.7430925467909151,-0.7741138514672804,0.031021304676365324,-2.5331022785420507,-2.5078347241549688,-0.025267554387081947,-1.6973654127841613,-1.6651916168999343,-0.032173795884226974,-0.5063366464221092,-0.4974687505173816,-0.008867895904727585,1.5590972359023285,1.5537625640843895,0.005334671817939007,-2.2803452696701663,-2.2757890877821843,-0.004556181887982014,0.021090345545088277,0.021071615029142357,1.8730515945919457e-05,-0.03483351645834416,-0.014447805563456324,-0.02038571089488784,0.050848102285529044,-0.03738114719463273,-0.03233166046349435,-0.005049486731138378,0.023567655223951062,0.049371191954840514,0.06274960322803784,-0.013378411273197326,-0.02726312974120168,0.00582295992620999,0.00881185877337221,-0.002988898847162221,-0.004288302187309976,-0.012745027188905965,-0.009830312359312563,-0.0029147148295934015,0.012620795468763723,0.011547312600630539,0.012023051821167268,-0.00047573922053672883,-0.008821904186258424,0.003759918861392443,0.003759918861392443,0.0,0.0001747547998555699,nan,0.0,0.7771344026651676,-3.639792041587597e-05,nan,0.0,-0.7119293447208722,-1.5298982249278836e-05,nan,nan,-0.10002185769256472,-8.23309496238156e-06,nan,4.0331765658396145e-05
250,2.4999999999999742,250,2.5,0.02144178661803185,0,riccati_dare,1,1,0.10840766690671444,0.0,0.9991838365030682,0.0,0.0018954531330901989,1.895453133090199,0.480478229022948,27.529374670935102,0,0.7771354470367073,-0.7119344871396429,-0.10001365059574484,0.7770803080969967,-0.7106497805898843,-0.10140621346975673,-0.8657067430264866,-0.5005511260538462,-0.0006366197446766533,-0.9929445955244952,-0.05415629887434172,-0.10548993085090891,0.5314136005196909,-0.7277355769183392,-0.13906790686300877,0.9997658073460831,-0.016926843024770127,-0.012986088759103008,-0.003629593033686418,-0.7434360697077179,-0.7742565989603531,0.03082052925263523,-2.53347368658652,-2.508156505494845,-0.0253171810916748,-1.6968744805383662,-1.664567089558,-0.03230739098036617,-0.5062788680578701,-0.4973811413511255,-0.008897726706744657,1.5589710170266884,1.5536648956776076,0.005306121349080817,-2.2802306953184504,-2.275669476647316,-0.004561218671134348,0.021127962177340948,0.021109222942229087,1.873923511186079e-05,-0.03435229168028831,-0.014106686663022202,-0.020245605017266112,0.048122477805585616,-0.03714080444690425,-0.032024441506294736,-0.005116362940609513,0.024034274772848332,0.04909322457951655,0.06215585806731018,-0.013062633487793629,-0.027796737532396622,0.005777836423900672,0.008709747715085009,-0.0029319112911843368,-0.004512350230931808,-0.012621887564008387,-0.009704068969198969,-0.002917818594809418,0.012313962489757893,0.011457435171603827,0.011899057635952554,-0.000441622464348727,-0.0089877429026713,0.00376166322526702,0.00376166322526702,0.0,0.00017443638745768929,nan,0.0,0.777099047921997,-3.639911471031709e-05,nan,0.0,-0.7119497701056272,-1.5282965984297903e-05,nan,nan,-0.10002191976595326,-8.269170208421994e-06,nan,4.033415149606947e-05
251,2.5099999999999745,251,2.5100000000000002,0.021482624406533483,0,riccati_dare,1,1,0.25478041684255004,0.0,0.9991838365030682,0.0,0.0019028597539515575,1.9028597539515575,0.47942570197115597,27.46906931304407,0,0.7771000934878313,-0.711954928540663,-0.10001367659388732,0.7770438111027701,-0.7106662595589859,-0.10141261897726259,-0.8657067430264901,-0.5005511260538401,-0.0006366197446766457,-0.9928511784476851,-0.0552884037475398,-0.10578151949226376,0.5313138489629814,-0.7280782589146423,-0.13920122705332558,0.9997626473308399,-0.01715292995190435,-0.01296129232421595,-0.003525747776313423,-0.7437751294602174,-0.7743960850727792,0.03062095561256184,-2.53384265726171,-2.508475209664986,-0.025367447596723824,-1.6963864279397374,-1.6639484998804177,-0.032437928059319665,-0.5062215735184528,-0.49729456009833506,-0.008927013420117702,1.5588459882621228,1.5535684687055622,0.005277519556560639,-2.2801170369087456,-2.2755511089797973,-0.004565927928948277,0.021165596221391123,0.02114684828303395,1.8747938357172728e-05,-0.03390597524995228,-0.013795529434123674,-0.020110445815828604,0.04463164303360374,-0.0368970675189964,-0.03171622651649526,-0.005180841002501137,0.024373692790785162,0.04880525986288683,0.06156207035765365,-0.012756810494766825,-0.028796471662972545,0.005729453941736575,0.00860627608023406,-0.0028768221384974854,-0.00483824821640978,-0.012502876456554061,-0.00958202541205149,-0.002920851044502572,0.011901110745432663,0.011365840970485496,0.011774358351111828,-0.0004085173806263314,-0.009159420111833166,0.003763404405017617,0.003763404405017617,0.0,0.00017411797505967856,nan,0.0,0.7770636793479733,-3.6414139857998684e-05,nan,0.0,-0.7119700065361773,-1.5077995514256592e-05,nan,nan,-0.10002191631726287,-8.239723375547126e-06,nan,4.026448275628743e-05
252,2.5199999999999743,252,2.52,0.021523462195035117,0,riccati_dare,1,1,0.10850854171440005,0.0,0.9991838365030682,0.0,0.0019100090399514907,1.9100090399514906,0.47836430941454644,27.408255999143744,0,0.7770647399389551,-0.7119753699416831,-0.10001370259202981,0.7770072990859851,-0.7106828807670875,-0.10141880287836519,-0.8657067430264935,-0.5005511260538341,-0.000636619744676638,-0.9927578644608892,-0.05642654161367617,-0.1060559661338044,0.5312162294345733,-0.728417664714768,-0.13933353967267906,0.9997594678099941,-0.017376423360996537,-0.012936467752796953,-0.0034226068336445236,-0.7441098979668875,-0.7745326024035315,0.030422704436643966,-2.534209142005834,-2.5087908278463447,-0.025418314159489253,-1.69590125816598,-1.663335847116261,-0.032565411049719106,-0.5061647684751577,-0.4972090189707587,-0.00895574950439898,1.5587221296498723,1.5534732417147152,0.005248887935157098,-2.280004304618945,-2.2754339907118823,-0.004570313907062751,0.021203247630280215,0.021184491016820017,1.8756613460197552e-05,-0.03347685066701933,-0.013510670154611451,-0.01996618051240788,0.04291245829329523,-0.036648474412398,-0.0314076113161851,-0.005240863096212897,0.02485931065984046,0.048516977375742995,0.060968854265292555,-0.01245187688954956,-0.028828248714383598,0.005680504329506665,0.008502171637362475,-0.0028216673078558093,-0.004894961222991002,-0.012385861225052856,-0.009463897270653774,-0.002921963954399082,0.011701523150120638,0.01127322898003383,0.011649538024145409,-0.000376309044111579,-0.00926119904516672,0.0037651408889092697,0.0037651408889092697,0.0,0.0001736483891652905,nan,0.0,0.7770283240088364,-3.641593011871613e-05,nan,0.0,-0.7119904387568847,-1.5068815201635388e-05,nan,nan,-0.10002197167448025,-8.269082450440557e-06,nan,4.026868364578657e-05
253,2.529999999999974,253,2.5300000000000002,0.021564299983536754,0,riccati_dare,1,1,0.10898429108783603,0.0,0.9991838365030682,0.0,0.0019168729800268993,1.9168729800268993,0.4772925227225761,27.346847145155554,0,0.7770293863900789,-0.7119958113427031,-0.1000137285901723,0.7769707711633137,-0.7106996608161266,-0.10142474244170031,-0.8657067430264971,-0.5005511260538281,-0.0006366197446766304,-0.9926647416757161,-0.057571913769062205,-0.10631173678786252,0.5311206805907203,-0.7287538350208486,-0.13946484156578243,0.9997562698669116,-0.01759737226667194,-0.012911617825459005,-0.0033201620798897023,-0.7444404566569977,-0.7746663272272271,0.030225870570229407,-2.534573130911511,-2.509103370137415,-0.025469760774095906,-1.695418993678399,-1.6627291110146283,-0.03268988266377071,-0.5061084343298671,-0.49712450707325934,-0.008983927256607738,1.5585994234023277,1.5533791822818679,0.005220241120459823,-2.279892481194754,-2.2753181092318093,-0.0045743719629447455,0.021240916288888547,0.0212221510608523,1.8765228036246584e-05,-0.033055869011013005,-0.013235589838248523,-0.01982027917276448,0.04209816560063308,-0.036398890567696546,-0.031101282347318498,-0.005297608220378048,0.02495838447014548,0.04822644875811232,0.0603789789421966,-0.012152530184084277,-0.0290528617630677,0.005633414529065194,0.008400715748445147,-0.0027673012193799532,-0.004708980044147155,-0.012270624754460675,-0.009348402164985966,-0.002922222589474709,0.011523647059218219,0.011182342419118368,0.011527230052842797,-0.00034488763372442915,-0.009088656091546268,0.0037668658608331017,0.0037668658608331017,0.0,0.0001724971923832055,nan,0.0,0.7769929687542544,-3.641763582451496e-05,nan,0.0,-0.7120108724578357,-1.5061115132608549e-05,nan,nan,-0.10002202682325205,-8.298233079753747e-06,nan,4.0273341807337085e-05
254,2.5399999999999743,254,2.54,0.021605137772038385,0,riccati_dare,1,1,0.10926954168826342,0.0,0.9991838365030682,0.0,0.0019234271236737133,1.9234271236737133,0.47620912927604453,27.284773273117164,0,0.7769940328412027,-0.7120162527437232,-0.10001375458831478,0.7769342263944592,-0.7107166120508381,-0.10143041585989984,-0.8657067430265005,-0.5005511260538221,-0.0006366197446766227,-0.9925719034690654,-0.05872541069114155,-0.10654737248263386,0.5310271591598177,-0.7290868010382843,-0.13959512990197598,0.9997530547203453,-0.01781581674296847,-0.012886742377323169,-0.0032184036446315954,-0.7447668654397883,-0.7747973401053717,0.030030474665583395,-2.5349346172832616,-2.509412862202279,-0.025521755080982533,-1.6949396517222683,-1.6621282552797985,-0.03281139644246989,-0.5060525478876603,-0.4970409944980709,-0.009011553389589422,1.5584778533692438,1.553286265414093,0.005191587955150734,-2.2797815458198865,-2.2752034366695764,-0.004578109150310095,0.021278602073813283,0.021259828292902398,1.8773780910884275e-05,-0.0326408782790724,-0.012968281044422677,-0.019672597234649723,0.04149907319406066,-0.03614863717506437,-0.03079756607500691,-0.005351071100057461,0.025025339263217823,0.047934195613065486,0.05979278090466578,-0.01185858529160029,-0.02922531450468379,0.005588644220676351,0.008302307175197712,-0.0027136629545213616,-0.004477030838884397,-0.012157003308390564,-0.009235384256082238,-0.0029216190523083264,0.011362144607011208,0.011093537486773782,0.011407754456217004,-0.0003142169694432227,-0.008880493234458747,0.0037685784924735254,0.0037685784924735254,0.0,0.0001712631640423644,nan,0.0,0.7769576135633509,-3.6419277851806875e-05,nan,0.0,-0.7120313063850711,-1.5053641347906321e-05,nan,nan,-0.1000220824635309,-8.327875216124214e-06,nan,4.027815068612065e-05
255,2.549999999999974,255,2.5500000000000003,0.02164597556054002,0,riccati_dare,1,1,0.10895095812156796,0.0,0.9991838365030682,0.0,0.0019296513940201601,1.92965139402016,0.4751133828059259,27.22199162496301,0,0.7769586792923266,-0.7120366941447431,-0.10001378058645728,0.7768976635802767,-0.7107337404523677,-0.10143580142345378,-0.865706743026504,-0.5005511260538161,-0.0006366197446766151,-0.9924794681414839,-0.05988744350191045,-0.10676141357439353,0.5309356227707296,-0.7294165942033823,-0.13972440146099777,0.9997498235416867,-0.018031796616000188,-0.012861840748099375,-0.0031173212436454356,-0.7450891836739236,-0.7749257187531906,0.02983653507926698,-2.535293594560586,-2.5097193301679037,-0.025574264392682178,-1.6944632482469695,-1.6615332431389165,-0.032930005108052995,-0.505997085801012,-0.4969584507720365,-0.009038635028975506,1.5583574034753738,1.5531944663394237,0.005162937135950063,-2.2796714776448375,-2.2750899447014366,-0.004581532943400912,0.021316304861651588,0.021297522589567488,1.8782272084100216e-05,-0.03223182341353539,-0.012708743773133843,-0.01952307964040155,0.040905486553701326,-0.03589772773243902,-0.030496462499250247,-0.005401265233188776,0.02509094426253492,0.04764034752988995,0.05921026015269995,-0.01156991262281,-0.029384808317553825,0.005546208664831041,0.008206945917620147,-0.0026607372527891054,-0.004243555584530984,-0.012044989387009888,-0.00912484354394256,-0.0029201458430673285,0.011201392138067711,0.01100681750490588,0.011291111234267995,-0.00028429372936211554,-0.008671998186790283,0.0037702787838305414,0.0037702787838305414,0.0,0.00017002913570161003,nan,0.0,0.7769222584028735,-3.642088945310373e-05,nan,0.0,-0.7120517414013281,-1.5047256584965751e-05,nan,nan,-0.10002213721932604,-8.356632868758429e-06,nan,4.028317802994461e-05
256,2.559999999999974,256,2.56,0.021686813349041652,0,riccati_dare,1,1,0.10837112506851554,0.0,0.9991838365030682,0.0,0.0019355322975581472,1.9355322975581473,0.4740052543268735,27.158500539955057,0,0.7769233257434505,-0.7120571355457632,-0.10001380658459977,0.7768610809686904,-0.7107510415157502,-0.10144087674673971,-0.8657067430265075,-0.5005511260538101,-0.0006366197446766074,-0.9923876053973969,-0.061057673749384964,-0.10695233111033334,0.5308460295913493,-0.7297432462304799,-0.13985265278358466,0.999746577451166,-0.01824535161517822,-0.01283691192300727,-0.0030169042741135387,-0.7454074704741271,-0.7750515408859094,0.029644070411782297,-2.5356500563840054,-2.510022800161253,-0.025627256222752415,-1.6939897981369776,-1.660944037819126,-0.03304576031785156,-0.5059420246086684,-0.4968768454219995,-0.009065179186668937,1.5582380576718449,1.5531037602858917,0.005134297385953168,-2.279562255788409,-2.274977605003642,-0.004584650784766886,0.02135402452900063,0.02133523382744473,1.8790701555901346e-05,-0.03182868002035698,-0.012456978024382045,-0.019371701995974933,0.04031433931784192,-0.03564618234193725,-0.030197971620048548,-0.0054482107218887,0.025154539050177817,0.04734501099917862,0.058631416686299176,-0.011286405687120554,-0.029533653071133228,0.0055061192343527215,0.008114631975712458,-0.002608512741359736,-0.004008943047832016,-0.011934580352892278,-0.009016780028566944,-0.002917800324325334,0.011040903411761145,0.010922185642863676,0.011177300386995784,-0.00025511474413210736,-0.008463186204220405,0.00377196673490415,0.00377196673490415,0.0,0.00016879510736085568,nan,0.0,0.7768869032465672,-3.642249688329269e-05,nan,0.0,-0.712072177058298,-1.5041512534730295e-05,nan,nan,-0.10002219134353542,-8.384758935650605e-06,nan,4.0288330332180396e-05
257,2.5699999999999736,257,2.57,0.021727651137543286,0,riccati_dare,1,1,0.25346491672098637,0.0,0.9991838365030682,0.0,0.0019410600123004353,1.9410600123004353,0.472885049138103,27.094317510449848,0,0.7768879721945743,-0.7120775769467833,-0.10001383258274225,0.7768244766878,-0.7107685066393242,-0.10144562070327554,-0.865706743026511,-0.500551126053804,-0.0006366197446765997,-0.9922964977674381,-0.06223543540215285,-0.10711867763738142,0.5307584518233868,-0.7300667671932243,-0.13997985096368576,0.9997433189677185,-0.018456471695985514,-0.012811918672091333,-0.0029171170503696046,-0.7457216816921812,-0.7751748842187534,0.02945320252657213,-2.5360039962825476,-2.510323298309293,-0.025680697973254674,-1.6935192435286144,-1.660360602547572,-0.033158640981042486,-0.5058873268908609,-0.49679614797480337,-0.00909117891605754,1.5581198118413901,1.5530141224815295,0.005105689359860666,-2.2794538563995794,-2.2748663892524474,-0.004587467147131985,0.021391760952457574,0.021372961883131293,1.8799069326280726e-05,-0.0314211218054051,-0.012212983798167284,-0.019208138007237814,0.04075582149518822,-0.035393989854216684,-0.029902093437401807,-0.005491896416814877,0.02521924877205662,0.04705546083631397,0.05805625050546344,-0.011000789669149469,-0.02895501628646548,0.005469771780753109,0.008025365349474645,-0.002555593568721536,-0.0036347453599613047,-0.011824583045474697,-0.00891119370995539,-0.0029133893355193074,0.010999730741758267,0.010839938882939576,0.011066321914400367,-0.0002263830314607907,-0.008224675992410127,0.0037736423456943505,0.0037736423456943505,0.0,0.00016756107902005793,nan,0.0,0.7768515350160319,-3.643717854240336e-05,nan,0.0,-0.7120924299634026,-1.4853016619298387e-05,nan,nan,-0.10002219717880899,-8.364596066734453e-06,nan,4.0227435292145624e-05
258,2.5799999999999734,258,2.58,0.02176848892604492,0,riccati_dare,1,1,0.10879754181951284,0.0,0.9991838365030682,0.0,0.00194617087949865,1.94617087949865,0.47173871805777456,27.02863757762236,0,0.7768526186456981,-0.7120980183478033,-0.10001385858088474,0.7767878838112703,-0.7107864552113609,-0.10145024036597722,-0.8657067430265144,-0.500551126053798,-0.0006366197446765921,-0.992203516330189,-0.06343793895787048,-0.10727446146583935,0.5306727233030593,-0.7303872130901995,-0.14010602609883394,0.9997400475136541,-0.01866525127186607,-0.012786899631525843,-0.0028179762539970233,-0.7460319893553125,-0.775295826466948,0.029263837111635493,-2.5363554107861557,-2.5106208507389893,-0.025734560047166344,-1.6930516760461964,-1.6597829005513982,-0.03326877549479823,-0.5058329843144624,-0.49671632795729115,-0.009116656357171293,1.5580026366979516,1.5529255281543701,0.0050771085435814545,-2.2793462613714235,-2.2747562691241052,-0.004589992247318264,0.021429514008619584,0.021410706633224343,1.8807375395241827e-05,-0.03103076631312022,-0.011976761094489558,-0.01905400521863066,0.03903554922848854,-0.03514145036079182,-0.029608827951310025,-0.005532622409481793,0.025253949342486905,0.0467567482418008,0.05748476161019274,-0.010728013368391937,-0.02987125945131705,0.005434257639848513,0.00793914603890671,-0.0025048883990581973,-0.0035514140904596026,-0.011717514343845792,-0.008808084588107893,-0.002909429755737899,0.010706870162890547,0.01075950281560031,0.010958175816481746,-0.00019867300088143545,-0.008043606733926663,0.0037753056162011423,0.0037753056162011423,0.0,0.00016632705067917347,nan,0.0,0.7768161798289004,-3.643881679771255e-05,nan,0.0,-0.7121128680470012,-1.4849699197960753e-05,nan,nan,-0.10002225053582939,-8.391954944647617e-06,nan,4.023339214732173e-05
259,2.5899999999999737,259,2.59,0.021809326714546554,0,riccati_dare,1,1,0.10864166729152203,0.0,0.9991838365030682,0.0,0.0019509158145339437,1.9509158145339436,0.4705844034954001,26.962500224967812,0,0.776817265096822,-0.7121184597488234,-0.10001388457902724,0.7767512570629984,-0.7108044743855503,-0.10145442542189614,-0.865706743026518,-0.500551126053792,-0.0006366197446765844,-0.9921123890449579,-0.06464216945711629,-0.10739831205090573,0.5305888033267795,-0.7307046165768065,-0.14023117426773485,0.9997367640523118,-0.018871729990679213,-0.012761852921625523,-0.0027194704223081493,-0.7463384522844574,-0.7754144453457182,0.029075993061260852,-2.536704294326847,-2.5109154835773073,-0.02578881074953987,-1.692587107601738,-1.6592108950577493,-0.033376212543988704,-0.505778973088403,-0.4966373548963063,-0.009141618192096745,1.5578865161447015,1.552837952532445,0.005048563612256585,-2.279239449742781,-2.274647216294869,-0.00459223344791182,0.02146728357408383,0.021448467954321038,1.8815619762791586e-05,-0.030646292914499065,-0.011748309913348869,-0.018897983001150198,0.038447339862115716,-0.03488835406913321,-0.029318175161773204,-0.005570178907360005,0.025309629165861085,0.04645684444583072,0.0569169500004871,-0.01046010555465638,-0.02999037959700887,0.005401122605945637,0.00785597404400865,-0.002454851438063014,-0.0033135033902876613,-0.011612055324998974,-0.008707452663024456,-0.002904602661974518,0.010545901884681973,0.010681162864266168,0.010852862093239924,-0.00017169922897375574,-0.007833995133414266,0.0037769565464245273,0.0037769565464245273,0.0,0.00016509302233850583,nan,0.0,0.7767808246498034,-3.6440447018670774e-05,nan,0.0,-0.7121333062857204,-1.484653689698412e-05,nan,nan,-0.10002230331288083,-8.418733853585159e-06,nan,4.023929567539128e-05
260,2.5999999999999734,260,2.6,0.021850164503048188,0,riccati_dare,1,1,0.10861412482336164,0.0,0.9991838365030682,0.0,0.001955425690744193,1.955425690744193,0.4694235528890587,26.895988384579244,0,0.7767819115479458,-0.7121389011498434,-0.10001391057716973,0.7767146033397362,-0.7108224827032454,-0.10145827954339226,-0.8657067430265234,-0.5005511260537825,-0.0006366197446765864,-0.9920219498480783,-0.06584877163212738,-0.10750065252898196,0.530506650639238,-0.7310190107522135,-0.14035529178286155,0.9997334694843651,-0.019075947874652995,-0.012736776731808272,-0.0026215880533618013,-0.7466411299997103,-0.77553081857029,0.02888968857057972,-2.5370506417782948,-2.5112072229512132,-0.02584341882708152,-1.6921255496909051,-1.65864454929377,-0.033481000397135086,-0.5057252694189197,-0.49655919831869216,-0.009166071100227546,1.55777143395434,1.552751370843787,0.00502006311055303,-2.2791334005132105,-2.2745392024409914,-0.004594198072219058,0.021505069525447475,0.021486245723018552,1.8823802428923064e-05,-0.030267771525299948,-0.011527630254745213,-0.018740141270554733,0.0378521389199121,-0.03463474514475176,-0.029030135068791336,-0.005604610075960425,0.025360892438145138,0.0461557910832902,0.056352815676346486,-0.010197024593056284,-0.03010533625405171,0.005370366948332967,0.007775849364780469,-0.002405482416447502,-0.003075565761266986,-0.011508219036156028,-0.008609297934705083,-0.0028989211014509454,0.010383628884294666,0.010604922957037782,0.010750380744674895,-0.0001454577876371134,-0.007623990722838746,0.003778595136364504,0.003778595136364504,0.0,0.00016385899399766474,nan,0.0,0.776745469482604,-3.6442065341812935e-05,nan,0.0,-0.7121537461542112,-1.4845004367880499e-05,nan,nan,-0.1000223549245883,-8.444347418576359e-06,nan,4.024556229430733e-05
261,2.6099999999999732,261,2.61,0.021891002291549822,0,riccati_dare,1,1,0.10900595784187317,0.0,0.9991838365030682,0.0,0.0019594202753136438,1.9594202753136438,0.468233582062248,26.827808078459302,0,0.7767465579990697,-0.7121593425508634,-0.10001393657531221,0.7766779605210538,-0.7108410493757734,-0.1014619439322794,-0.8657067430265294,-0.5005511260537722,-0.0006366197446765908,-0.9919300521111561,-0.06708177300434996,-0.10758627909427901,0.5304262233380048,-0.7313304291804696,-0.14047837524448795,0.9997301646469968,-0.019277945364583684,-0.012711669360205367,-0.0025243176277374444,-0.7469400828068105,-0.7756450238558883,0.028704941049077837,-2.537394448498846,-2.5114960949876717,-0.02589835351117431,-1.6916670134322636,-1.658083826486604,-0.03358318694565954,-0.5056718495150362,-0.49648182775129185,-0.009190021763744338,1.5576573737478199,1.5526657583164283,0.004991615431391594,-2.2790280926400373,-2.2744321992387264,-0.0045958934013108355,0.021542871739307686,0.021524039815914046,1.8831923393639732e-05,-0.029895280710012684,-0.011314722118678596,-0.01858055859133409,0.03724908152872682,-0.034380672055107066,-0.02874470767236443,-0.0056359643827426364,0.025407308964469754,0.04585362586415316,0.055792358637770934,-0.009938732773617773,-0.0302165219137045,0.005341990388349524,0.007698772001222163,-0.0023567816128726394,-0.0028376559983443682,-0.011406020652015684,-0.008513620403149765,-0.002892400248865919,0.01021983841403451,0.010530787317314123,0.010650731770786665,-0.0001199444534725428,-0.00741356397236597,0.003780221386021072,0.003780221386021072,0.0,0.00016262496565682362,nan,0.0,0.7767101143995478,-3.644359952181819e-05,nan,0.0,-0.7121741858155909,-1.484326472744879e-05,nan,nan,-0.10002240689170308,-8.470316390868371e-06,nan,4.0251766590265406e-05
262,2.6199999999999735,262,2.62,0.021931840080051456,0,riccati_dare,1,1,0.10841525020077825,0.0,0.9991838365030682,0.0,0.001963176761961243,1.9631767619612428,0.4670391647394705,26.759373006886833,0,0.7767112044501935,-0.7121797839518834,-0.1000139625734547,0.7766412927517258,-0.7108596232401959,-0.10146528991366391,-0.8657067430265355,-0.5005511260537617,-0.0006366197446765953,-0.991838952518207,-0.06831489675279151,-0.10765020738132122,0.5303474787755602,-0.7316389059127315,-0.14060042158749214,0.999726850313045,-0.019477763365082064,-0.012686529251107465,-0.0024276476295750677,-0.7472353718868496,-0.7757571389177387,0.028521767030889045,-2.537735710363806,-2.5117821258136486,-0.025953584550157505,-1.6912115096120632,-1.6575286898633959,-0.03368281974866738,-0.5056186895949678,-0.49640521272094873,-0.009213476874019078,1.5575443189748022,1.5525810901784014,0.004963228796400765,-2.278923505036555,-2.274326178364327,-0.004597326672227897,0.02158069009226163,0.021561850109604694,1.883998265693465e-05,-0.029528908003914757,-0.011109585505149015,-0.018419322498765742,0.03663727060979306,-0.03412618649600817,-0.02846189297249248,-0.0056642935235156865,0.025448555909890046,0.045550382020034245,0.055235578884760404,-0.009685196864726159,-0.03032438441189184,0.005315992006835382,0.007624741953333736,-0.0023087499464983533,-0.002599838151414189,-0.011305477301762666,-0.008420420068358513,-0.0028850572334041535,0.01005433502530184,0.010458760348205963,0.01055391517157523,-9.515482336926694e-05,-0.007202696910816012,0.0037818352953942333,0.0037818352953942333,0.0,0.00016139093731611264,nan,0.0,0.7766747593766686,-3.6445073524848937e-05,nan,0.0,-0.7121946264561443,-1.4842504260870193e-05,nan,nan,-0.10002245839485492,-8.49582140022287e-06,nan,4.025819541695926e-05
