sample_index,time_s,path_s_m,path_speed_m_s,path_acceleration_m_s2,position_error_m,position_error_mm,tangent_error_rad,tangent_error_deg,beam_feasible,insertion_m,insertion_rate_m_s,insertion_acceleration_m_s2,q1_rad,qd1_rad_s,qdd1_rad_s2,q2_rad,qd2_rad_s,qdd2_rad_s2,q3_rad,qd3_rad_s,qdd3_rad_s2,q4_rad,qd4_rad_s,qdd4_rad_s2,q5_rad,qd5_rad_s,qdd5_rad_s2,q6_rad,qd6_rad_s,qdd6_rad_s2,desired_x,desired_y,desired_z,achieved_x,achieved_y,achieved_z,desired_tangent_x,desired_tangent_y,desired_tangent_z,achieved_tangent_x,achieved_tangent_y,achieved_tangent_z
0,0.0,0.0,0.0,0.01973119406533584,0.0,0.0,0.5866058696732553,33.61004056987874,1,0.025,0.0,0.0156718700579538,-0.85634357,0.0,0.11472237947217127,-1.94584002,0.0,0.13887025963037353,-1.76176286,-0.0,-0.09443882650027079,-1.0331945,-0.0,-0.13798911460919006,1.56234264,0.0,0.10743413256955618,-2.05640871,0.0,0.01927221856944801,0.5005820546791916,-0.6695089513990475,-0.016558422038837062,0.5005820546791916,-0.6695089513990475,-0.016558422038837062,-0.8137334712067719,0.5812381937190447,0.0,-0.999433944674365,0.03363749698597587,0.0005559039099070523
1,0.1,9.865597032667922e-05,0.0019731194065335843,0.01973119406533584,1.7051530254873782e-05,0.01705153025487378,0.5835905530628147,33.437275654204804,1,0.02507832744745784,0.0015652728358795736,0.015576161562163474,-0.8557664030548695,0.011685540813401157,0.1253875227813727,-1.9451568123542378,0.013218406819655248,0.10543930246126831,-1.7622369635364454,-0.009558446886667628,-0.10016703833229826,-1.0338812994127837,-0.013610141845184602,-0.12855063382246987,1.5628790034966846,0.010694983287155591,0.10501263407955476,-2.0563112154151972,0.0019952313742728706,0.022672694435851452,0.5005017750140024,-0.6694516087810553,-0.016558422038837062,0.5005050966730984,-0.6694601478540079,-0.01654404130526771,-0.8137334712067678,0.5812381937190505,0.0,-0.9993269778197836,0.03665234486394343,0.0014822339735323252
2,0.2,0.00033192519689607855,0.002399114823478537,-0.00011923753406059085,3.982551942832992e-05,0.03982551942832992,0.575979976397802,33.00122173163882,1,0.025262505715347123,0.0018864813798150288,-4.791545230372418e-05,-0.8542830709556567,0.01646366760641989,0.016950268702141003,-1.9439141643397,0.008924274034782029,-0.06075314487996178,-1.7634211130792308,-0.012782917761512146,-0.0059523699969372176,-1.0353995148633295,-0.014490348324814396,0.02009841953908242,1.5641198452730523,0.012453496614601397,-0.006907183699334064,-2.056042904533435,0.003141663668650716,0.0053104356721250775,0.5003119560365403,-0.6693160237971538,-0.016558422038837062,0.5003249122444834,-0.6693363584783178,-0.016526724887302106,-0.8137334712067579,0.5812381937190643,0.0,-0.9990167233313815,0.04426000991337149,0.0025764368221065453
3,0.30000000000000004,0.0005696590984431342,0.0023421109230410755,-0.0006917696319345583,4.250585621846262e-05,0.04250585621846262,0.567767563921534,32.53068515712809,1,0.025451192436240645,0.0018873253051632933,3.8927595757535334e-05,-0.8526297024631807,0.016013176160162092,-0.012642315241293781,-1.9431425890424248,0.00786374569056032,0.009308867108395336,-1.7646716249326462,-0.011805476488745496,0.014765029795495536,-1.0367813069378287,-0.013394608280013858,0.006351603682966023,1.5653274154132835,0.01166455752323877,-0.008154450915022034,-2.0557264351881934,0.0030087638853162966,-0.003627554424359962,0.5001185040036109,-0.6691778437736329,-0.016558422038837062,0.5001413997920663,-0.669200811622295,-0.016530944618803473,-0.8137334712067479,0.5812381937190784,0.0,-0.9986203153769668,0.052461787571157936,0.0022861673705475536
4,0.4,0.0008009182653208411,0.0022893318234791247,-0.00038600635362800713,4.7729154719474594e-05,0.047729154719474594,0.5600134480747782,32.086407045253466,1,0.025639929913685976,0.0018872430013804468,-8.325556007987805e-06,-0.8510716487406149,0.015327062917004931,-0.003408538403005008,-1.9423566563326802,0.007476031525951098,-0.010285141798325442,-1.7657989762317898,-0.010921901860482901,0.00543645419750306,-1.0380850250678018,-0.01265743558656643,0.0076368289021498045,1.5664529738467856,0.010857117937577094,-0.007561909273089254,-2.055435844698414,0.002869793177054836,-0.00021908842141694533,0.4999303206789992,-0.6690434271131959,-0.016558422038837062,0.49995844931593214,-0.6690703423278708,-0.01653081002671312,-0.8137334712067283,0.5812381937191057,0.0,-0.9981835275894005,0.06020358103876272,0.0022746602580801948
5,0.5,0.001028159788149055,0.0022573895778592455,-0.000261260675939069,5.0504510951969885e-05,0.05050451095196989,0.5524729669675666,31.654369302312112,1,0.025828654469022525,0.0018872947653339764,1.5218804190356779e-06,-0.8495577008087547,0.014934026466889303,-0.004168339363745178,-1.9416457107263747,0.006879073149018558,-0.002847081580952913,-1.7668612682829246,-0.010296474934739836,0.006848783428564219,-1.039315188983475,-0.011968860158428967,0.006152585604843245,1.5675044791629626,0.010205196597683845,-0.0056462791281956075,-2.0551519369846845,0.0027896077979629366,-0.0011925142676079716,0.49974540664582584,-0.6689113456609291,-0.016558422038837062,0.4997761953091656,-0.6689413288756293,-0.016531893362419045,-0.8137334712067099,0.5812381937191317,0.0,-0.9977014011964891,0.06772835008770876,0.002187383130405039
6,0.6000000000000001,0.0012527967513598685,0.002237448425709627,-0.00013027387734871002,5.238922021579988e-05,0.052389220215799885,0.5451390598271907,31.23416737582771,1,0.026017380222181887,0.001887195031806249,4.961377226480313e-06,-0.8480821475175733,0.014606908044370776,-0.0023625424151857777,-1.9409740081418767,0.006535599783604723,-0.003971151233756475,-1.76785758829364,-0.009638859977582136,0.0062726112698518206,-1.0404842917033905,-0.011442627302116301,0.004380682979340028,1.5684984629929493,0.009691201806445154,-0.004622384535443482,-2.0548780422874167,0.002697163882545995,-0.000657716146169584,0.49956261202999097,-0.66878077807819,-0.016558422038837062,0.4995946163819816,-0.6688132613686143,-0.01653263080599154,-0.8137334712067126,0.5812381937191279,0.0,-0.997178011840544,0.07504335893260052,0.0021229653442090646
7,0.7000000000000001,0.0014759394498608958,0.002226147819918874,-9.233490536119155e-05,5.4097814159532246e-05,0.05409781415953224,0.5379506926728885,30.822304276295732,1,0.02620610164150239,0.0018872235243769435,-1.2127052212933102e-06,-0.8466341857923789,0.014344835184997845,-0.0028552120921907322,-1.9403391953294795,0.0061722909570219465,-0.003291933993401698,-1.7687927581677503,-0.009091730966459686,0.004668595499547077,-1.041605783291607,-0.010979768140383761,0.0048605537856876505,1.5694451333147579,0.009249748354151504,-0.004197980162843982,-2.0546115406016168,0.002633893185871911,-0.0006042314501647603,0.49938103334736533,-0.6686510790191716,-0.016558422038837062,0.4994136939965684,-0.6686859575321187,-0.016533057795795357,-0.8137334712067152,0.581238193719124,0.0,-0.9966129147880128,0.0822093526468421,0.002078560831045677
8,0.8,0.001698147066932003,0.002218436106640153,-6.262973264113393e-05,5.5399987206170546e-05,0.055399987206170544,0.5309068609869936,30.41872244909343,1,0.026394821882053537,0.0018871997509699995,1.8584730986693929e-06,-0.8452132639433663,0.014085715863655703,-0.0022057281144316617,-1.9397385035659498,0.005836255451735878,-0.003525582394000936,-1.769679352579294,-0.008640721680244809,0.0045044011263686646,-1.0426801400773151,-0.01051912417784166,0.004235416331172707,1.570350026370633,0.00885762303405025,-0.003629470209083157,-2.0543509112288465,0.0025818318490002106,-0.0004234677439010333,0.4992002155717975,-0.6685219234651946,-0.016558422038837062,0.4992334593256659,-0.668558537098294,-0.01653345299235067,-0.8137334712067239,0.5812381937191119,0.0,-0.9960092206398349,0.08922714890938119,0.00203673707969921
9,0.9,0.0019196839484350466,0.002212303089073051,-6.220243646517285e-05,5.665632476452667e-05,0.056656324764526665,0.523962616251741,30.02084653385752,1,0.026583540896307,0.0018871857232478728,2.0928584077162937e-07,-0.8438153468858459,0.013869961881926728,-0.002279550217567358,-1.9391714224634704,0.005532161800421664,-0.002142900054593516,-1.7705201084331712,-0.00816066325785267,0.005248823496503036,-1.0437113393318602,-0.010103909464816886,0.004216986261765199,1.5712184513497216,0.008518868702392365,-0.0031508985957982697,-2.0540948104981345,0.002538267126819918,-0.000507378752628553,0.4990199435962117,-0.6683931577683476,-0.016558422038837062,0.499053873930727,-0.6684313226759965,-0.016533884081308767,-0.8137334712067331,0.5812381937190991,0.0,-0.9953656914250987,0.0961413884013824,0.0019934317369433184
