placement,placement_label,distance_m,distance_mm,zrot_rad,zrot_deg,Bnorm_tip_T,Fnorm_N,Tnorm_Nm,J_norm,Jtrans_norm,Jrot_norm,cond_xyz,manip_xyz,sigma1_xyz,sigma2_xyz,sigma3_xyz,cond_xy,manip_xy,sigma1_xy,sigma2_xy,theta_y_deg,theta_z_deg,theta_total_deg
above,Above tip,0.2,200.0,-1.9477874452256716,-111.6,0.003748855233983439,6.438336598400963e-05,3.545595779519162e-05,1.22830754285846,0.21070057096747352,0.020534774397434227,5755.858517981164,6.343444631794664e-07,0.1719605370958243,0.12347461421170201,2.987574078803773e-05,13.53025686834537,0.001416601817786469,0.1384448860551227,0.01023224373359981,32.69941086509425,-5.602807674432691,33.000749613665235
above,Above tip,0.2,200.0,-1.8849555921538759,-108.0,0.0037466266795725634,7.444696787406683e-05,3.5325503016575006e-05,1.2140595225540765,0.2037726238727835,0.019928568502396684,5645.653292712048,5.849006261171159e-07,0.1657302282185022,0.12022445955569616,2.9355367683035497e-05,13.913673775638864,0.0012877802417074606,0.13385721563603126,0.009620551537610348,32.43503195206846,-5.413379793786175,32.72091078037019
above,Above tip,0.2,200.0,-1.82212373908208,-104.39999999999999,0.0037439563316803547,9.360041821391006e-05,3.5082725232757156e-05,1.200057922190616,0.19708130269749727,0.0193805731439527,5571.355845100323,5.360994550806307e-07,0.15980014163683653,0.11696392776619062,2.8682451108803487e-05,14.34907996541557,0.001163638565480002,0.12921742462576016,0.009005275943628616,32.06787002454622,-5.196042343850762,32.337202489965996
above,Above tip,0.2,200.0,-1.7592918860102842,-100.8,0.003740912839494472,0.00011685105651695564,3.473521989023411e-05,1.1864126776211559,0.1906295143893714,0.0188853939945428,5530.602808087799,4.886482118474882e-07,0.1541818575318554,0.11368475664530986,2.78779480071113e-05,14.8377472036902,0.0010454788393739695,0.12454939070681313,0.008394090355969757,31.60676952001949,-4.95664174745455,31.858813187454672
above,Above tip,0.2,200.0,-1.6964600329384885,-97.2,0.003737562103162194,0.00014167446076857946,3.428992750194073e-05,1.1732019098048534,0.1844162175450373,0.01843804365452058,5521.883031529286,4.4308228463449194e-07,0.14888583732942515,0.1103734998228465,2.6962874164357515e-05,15.382079491240779,0.0009341356233741887,0.11987054856945274,0.007792870179725193,31.059673358457303,-4.7004643399457615,31.293981228583327
above,Above tip,0.2,200.0,-1.6336281798666923,-93.6,0.0037339669415968756,0.00016691882908764855,3.375322828458795e-05,1.1604796530837802,0.1784379413550202,0.018033953161557967,5544.441352040114,3.9979086370139e-07,0.14392164833780122,0.10701346105781462,2.595782680338828e-05,15.985648342791958,0.0008300912430122164,0.11519351849485436,0.00720605858609394,30.433730415629302,-4.432234636687567,30.650109886455187
above,Above tip,0.2,200.0,-1.5707963267948966,-90.0,0.003730186833267776,0.0001920233540783374,3.313102463141262e-05,1.1482817976943436,0.17268985774311088,0.01766896324461609,5598.1812652685385,3.5904027969870887e-07,0.1392972972737297,0.10358687939389785,2.488259859285706e-05,16.65328003880909,0.0007335664038283134,0.11052731223555116,0.006636969532607176,29.73539935834322,-4.156134695788696,29.93387774262683
above,Above tip,0.2,200.0,-1.5079644737231006,-86.39999999999999,0.0037262776064932454,0.0002166876003990303,3.242881514836434e-05,1.1366306377524038,0.1671665559942705,0.017339305383442496,5683.572690241385,3.2099409558880166e-07,0.13501787900333215,0.10007737376284842,2.3755811064958483e-05,17.391232247013175,0.0006445894057515481,0.1058782511160313,0.006088024678884681,28.970524005621733,-3.8758287718026723,29.151318992326352
above,Above tip,0.2,200.0,-1.4451326206513049,-82.8,0.003722291226335916,0.00024073536009768244,3.1651758966308406e-05,1.1255383352303363,0.1618625773743519,0.017041576384343112,5801.549140365343,2.8573124431849065e-07,0.13108392129217522,0.09647235017392525,2.2594641210592317e-05,18.207435150180377,0.0005630498165697907,0.10125064454864187,0.0055609504421406,28.144412676883103,-3.5945014351172158,28.307907040091244
above,Above tip,0.2,200.0,-1.3823007675795091,-79.2,0.003718275592801503,0.00026405476274383804,3.0804732359214104e-05,1.1150096068636242,0.1567727767492598,0.0167727095117039,5953.422171312133,2.532615453237616e-07,0.1274900207993667,0.0927648718644627,2.1414577554016787e-05,19.111840771210574,0.0004887388710370273,0.09664729422990012,0.005056932787734728,27.261905662446853,-3.314898181306791,27.40862515818734
above,Above tip,0.2,200.0,-1.319468914507713,-75.6,0.00371427436783055,0.00028656973656262066,2.9892381015224726e-05,1.1050437179512709,0.15189259487034484,0.016529947683217815,6140.836684941251,2.2353937654636493e-07,0.12422437100413884,0.08895450964544256,2.022922565401644e-05,20.116914797450086,0.0004213799694222449,0.0920698916162033,0.004576740148438348,26.327429669521457,-3.039366641018495,26.45802329345186
above,Above tip,0.2,200.0,-1.2566370614359172,-72.0,0.00371032685891875,0.00030822542655827305,2.8919167682036285e-05,1.0956360548220894,0.14721822378422056,0.016310815320667756,6365.79286379468,1.9647558859337936e-07,0.12126939503610483,0.08504693748321693,1.9050163527283788e-05,21.238317717340585,0.0003606513961000731,0.08751930607343616,0.004120821019735415,25.34504844716455,-2.769898656531713,25.460270479705013
above,Above tip,0.2,200.0,-1.1938052083641213,-68.39999999999999,0.0037064679560947825,0.0003289802480211053,2.7889417958825126e-05,1.0867790929197023,0.14274671029099575,0.016113091157094826,6630.757373212579,1.7194793192795288e-07,0.11860330872908702,0.08105251287968857,1.7886841887508866e-05,22.49586107935882,0.00030620315368332497,0.0829958047573589,0.003689381102798153,24.318505824516603,-2.508170883984049,24.419199176108542
above,Above tip,0.2,200.0,-1.1309733552923256,-64.8,0.0037027281208812375,0.00034880134436961516,2.6807364520149914e-05,1.0784636401536527,0.13847603944397996,0.015934785903871675,6938.872707038547,1.4981037830583023e-07,0.11620213358183587,0.07698438005514742,1.6746543493147604e-05,23.91486828318864,0.00025766936680988013,0.07849922909093376,0.0032824445512884604,23.25126620000826,-2.255583192516069,23.338346669864084
above,Above tip,0.2,200.0,-1.0681415022205298,-61.20000000000001,0.00369913344844499,0.0003676618234152278,2.5677195707816013e-05,1.0706790627779654,0.13440515766443378,0.015774117941227125,7294.2739928077835,1.2990127800624893e-07,0.1140415629192276,0.07285664613561747,1.5634395284804705e-05,25.528145800750845,0.00021467722780856471,0.07402912650840913,0.0028999022132751903,22.146544553458146,-2.0132944721872366,22.22098578468343
above,Above tip,0.2,200.0,-1.0053096491487337,-57.599999999999994,0.0036957057705822027,0.00038553906401438966,2.4503106799357077e-05,1.0634143006106636,0.1305340126716224,0.015629496550992952,7702.5312139497755,1.1205074157873332e-07,0.11209841936352422,0.06868299491860604,1.455345213798119e-05,27.37891986919336,0.00017685336192201057,0.06958486922212458,0.0025415491025422505,21.007336347727843,-1.782254714008618,21.07015521576942
above,Above tip,0.2,200.0,-0.9424777960769379,-54.0,0.0036924628664315967,0.0004024136319224295,2.3289359713190685e-05,1.0566577934706693,0.12686350790547746,0.01549949927973426,8171.254699401452,9.608698418171191e-08,0.11035149839534084,0.06447581512108211,1.3504841356055653e-05,29.525275031688,0.00014382835620862708,0.06516572545760006,0.002207116627623653,19.83644863178169,-1.5632371888622443,19.888691173461563
above,Above tip,0.2,200.0,-0.8796459430051422,-50.400000000000006,0.003689418675231702,0.00041826854639266187,2.2040357674157093e-05,1.050398058183372,0.12339550463480414,0.015382858723741236,8710.941461258197,8.184194460629764e-08,0.10878199743990402,0.06024582793544967,1.2487972502594651e-05,32.04721486904011,0.00011523962410471958,0.06077095519334349,0.001896294434373845,18.63651923998819,-1.3568632035386197,18.679246788693266
above,Above tip,0.2,200.0,-0.8168140899333459,-46.79999999999998,0.003686583560271056,0.00043308877283887773,2.0760742911185587e-05,1.044623822639104,0.1201327803390244,0.015278447476925168,9336.193954254895,6.915585522716617e-08,0.10737358017348542,0.05600205369224808,1.1500787226528297e-05,35.058293692005456,9.073312765199757e-05,0.056399899262480534,0.001608746271508979,17.410031660737676,-1.1636245419764757,17.44430725324517
above,Above tip,0.2,200.0,-0.7539822368615502,-43.19999999999999,0.0036839646808901746,0.00044686091938969083,1.9455523966814177e-05,1.0393241896203131,0.11707894866340526,0.015185263727720506,10067.50447123389,5.7880992840286136e-08,0.10611223155569428,0.051751972501406056,1.0540072950440816e-05,38.725513617425,6.996463612217789e-05,0.052052055376205705,0.0013441282119699058,16.159341824183183,-0.9839072112365022,16.186217126889904
above,Above tip,0.2,200.0,-0.6911503837897544,-39.599999999999994,0.0036815663434803837,0.0004595729877272178,1.8130258345100867e-05,1.0344887849935827,0.11423838969505416,0.015102420465513957,10934.014216845919,4.7884381768361896e-08,0.10498603623847139,0.04750184087776341,9.601783403273843e-06,43.30578985619845,5.260004624246646e-05,0.04772720973409794,0.0011020976615963198,14.886689017754344,-0.8180083250063994,14.907191599611044
above,Above tip,0.2,200.0,-0.6283185307179586,-36.0,0.003679390409764402,0.0004712142193526187,1.6791313699873548e-05,1.0301078641286852,0.11161614678806771,0.015029135643486626,11977.955262425565,3.904948097823273e-08,0.10398492192281164,0.04325708126245436,8.681358349117297e-06,49.21735971607974,3.831540644508257e-05,0.04342560467829353,0.0008823229228224123,13.594212702484166,-0.6661529169130875,13.609333864658927
above,Above tip,0.2,200.0,-0.5654866776461629,-32.400000000000006,0.003677436565565339,0.00048177493576558093,1.5446260928893503e-05,1.026172346329176,0.10921780196055607,0.014964722266384367,13262.24762743675,3.127676879061289e-08,0.10310040361850922,0.03902278681579571,7.773976667817345e-06,57.19443657150996,2.6796023911496595e-05,0.03914822460820869,0.0006844760951401598,12.283945859694501,-0.5284986683372971,12.294628741078181
above,Above tip,0.2,200.0,-0.5026548245743666,-28.799999999999983,0.0036757033164812125,0.0004912466329904465,1.4104451511201647e-05,1.0226739385104615,0.10704929453278032,0.014908580807811291,14883.885981191244,2.448403459794604e-08,0.10232535629278315,0.034804290740648614,6.874908637575672e-06,68.65605497943446,1.7737867157072483e-05,0.03489716296139091,0.0005082896617325909,10.95790086818153,-0.4051827483523497,10.965030712206286
above,Above tip,0.2,200.0,-0.4398229715025708,-25.19999999999999,0.003674187549582814,0.0004996216554083924,1.2777960772509195e-05,1.019605114409303,0.1051167892215463,0.014860191646059687,17000.600636929095,1.8604653007478496e-08,0.10165382502295466,0.030608242263377564,5.979425503481323e-06,86.78374238172071,1.084361566318051e-05,0.03067653090230134,0.00035348246181145037,9.61796635084426,-0.29627919769149047,9.622359622663888
above,Above tip,0.2,200.0,-0.3769911184307751,-21.599999999999994,0.0036728855303008795,0.0005068933431984687,1.1483017411222614e-05,1.0169591661274373,0.10342645026084131,0.014819109170975044,19886.356418231873,1.3586674584157322e-08,0.10108086160909989,0.02644420542775728,5.08292517157284e-06,120.52762716896548,5.823786238968835e-06,0.02649390753592583,0.00021981605510896273,8.265993945446,-0.20184336083150273,8.268390253416992
above,Above tip,0.2,200.0,-0.3141592653589793,-18.0,0.003671793138304619,0.0005130559579571591,1.0242267966390665e-05,1.0147302716641708,0.10198424974362064,0.014784958791183928,24063.808782629618,9.390770077027721e-09,0.10060241021446384,0.02232794759464192,4.180651995833817e-06,208.82991288831727,2.3948988322084367e-06,0.022363508546433868,0.00010708958423209191,6.903787576597306,-0.12190985302416915,6.904843172548382
above,Above tip,0.2,200.0,-0.2513274122871835,-14.400000000000004,0.003670906213816298,0.000518104662508147,9.08817449321861e-06,1.0129134425302513,0.10079572011340995,0.014757428282309259,30672.982861968147,5.988175325434227e-09,0.10021517466937492,0.01828872980828275,3.2672132058481046e-06,1192.801920997936,2.8116967370078196e-07,0.01831337562866703,1.5353241226628374e-05,5.533110624606556,-0.056497710805588006,5.533395492458461
above,Above tip,0.2,200.0,-0.1884955592153873,-10.799999999999983,0.0036702209309798658,0.0005220355148020605,8.067506917387668e-06,1.0115046178375093,0.0998657743824965,0.01473626991985099,42766.24185329206,3.3586733378869977e-09,0.09991657696538808,0.014387779058200276,2.336342232458677e-06,255.12126939903715,8.132152634825741e-07,0.014403767226470538,5.6458511908473985e-05,4.155696333399436,-0.0056188091609797,4.155700106921783
above,Above tip,0.2,200.0,-0.12566370614359154,-7.1999999999999895,0.0036697339854648422,0.0005248454506386014,7.2451497909683135e-06,1.0105005881588047,0.09919846710976057,0.01472129219799575,71931.02579481159,1.4886961654835493e-09,0.09970465869744774,0.010771877877564902,1.386114789769055e-06,100.41692105653034,1.1574119500626547e-06,0.010780711684268642,0.00010735951242918086,2.77325013964968,0.030723711485060975,2.7734197935675065
above,Above tip,0.2,200.0,-0.06283185307179577,-3.5999999999999948,0.00366944288280483,0.0005265322865497965,6.700941493035077e-06,1.0098990858488914,0.09879682094946989,0.014712358124062052,210267.01649556833,3.697607238892699e-10,0.09957803933115067,0.007840879672065095,4.7357898062556765e-07,56.87470207154445,1.0817628562326521e-06,0.007843783536042735,0.00013791339998890537,1.387459489208101,0.05252788292381083,1.3884526888237032
above,Above tip,0.2,200.0,0.0,0.0,0.0036693459287766503,0.0005270947035904037,6.508996629671585e-06,1.0096987292904496,0.09866272937551254,0.014709389454026674,19151587.88781846,3.404073447384118e-12,0.09953592464898986,0.0065802743260780444,5.1972674658637875e-09,44.42270704502815,9.74726960303246e-07,0.006580274326078045,0.00014812862078414284,-6.917153763368256e-09,0.05980201221787995,0.05980212200207779
above,Above tip,0.2,200.0,0.06283185307179577,3.5999999999999948,0.00366944288280483,0.0005265322865500523,6.700941493035071e-06,1.0098990862209958,0.0987968219199802,0.014712358267428779,210267.01798697416,3.69760731646544e-10,0.09957804031003586,0.007840879738018044,4.735789819219514e-07,56.87470213355007,1.0817628734130648e-06,0.007843783602605396,0.00013791340100888883,-1.3874595013524815,0.052527561893278805,1.3884526888234408
above,Above tip,0.2,200.0,0.125663706143592,7.200000000000016,0.0036697339854648422,0.000524845450638623,7.245149790968311e-06,1.0105005879223388,0.09919846743956919,0.01472129224640561,71931.02780604163,1.4886961349615372e-09,0.0997046590318567,0.010771877885644158,1.3861147556615658e-06,100.41692079432931,1.1574119549059753e-06,0.010780711692750307,0.00010735951279397434,-2.7732501467404465,0.030723069433751218,2.7734197935675065
above,Above tip,0.2,200.0,0.1884955592153878,10.800000000000011,0.003670220930979866,0.0005220355148022923,8.067506917387672e-06,1.0115046180990932,0.09986577452943017,0.014736269938785927,42766.24382677292,3.3586732233606138e-09,0.09991657709547525,0.014387779194066218,2.336342127688206e-06,255.1212706256366,8.132152750175752e-07,0.014403767363251196,5.645851217316645e-05,-4.15569633210633,-0.005619772208636569,4.155700106921607
above,Above tip,0.2,200.0,0.2513274122871835,14.400000000000004,0.0036709062138162987,0.0005181046625079882,9.088174493218606e-06,1.0129134458451643,0.10079572326475712,0.01475742874456498,30672.981896077257,5.988176022143528e-09,0.10021517783466369,0.01828873020492323,3.267213411927196e-06,1192.8020502365569,2.8116965591031276e-07,0.01831337604141105,1.5353239909152684e-05,-5.533110611657999,-0.05649899480086672,5.5333954924583955
above,Above tip,0.2,200.0,0.3141592653589793,18.0,0.003671793138304619,0.000513055957957105,1.0242267966390662e-05,1.0147302716441204,0.10198424967742423,0.01478495877905544,24063.809068292503,9.390769974070883e-09,0.10060241013305925,0.022327947651037423,4.180651942822189e-06,208.82991551959816,2.394898814082255e-06,0.022363508602694326,0.0001070895831521589,-6.903787548802525,-0.12191145787949556,6.904843172548488
above,Above tip,0.2,200.0,0.3769911184307751,21.599999999999994,0.0036728855303008816,0.0005068933431984313,1.1483017411222617e-05,1.0169591697755,0.1034264518331703,0.01481910939199733,19886.35592924725,1.3586675539703098e-08,0.10108086314397599,0.02644420583424184,5.082925373739007e-06,120.52762855422232,5.823786357310613e-06,0.02649390795736033,0.00021981605607913703,-8.265993899717254,-0.2018452863999121,8.268390253417035
above,Above tip,0.2,200.0,0.4398229715025713,25.200000000000017,0.0036741875495828152,0.000499621655409061,1.2777960772509207e-05,1.0196051123737973,0.10511678899220309,0.014860191606456158,17000.601614891628,1.860465188417402e-08,0.10165382475831121,0.030608242335439174,5.979425143947132e-06,86.78374409240116,1.0843615496233224e-05,0.030676530968502612,0.0003534824556064373,-9.617966284216912,-0.2962814437416103,9.622359622663888
above,Above tip,0.2,200.0,0.502654824574367,28.800000000000008,0.0036757033164812147,0.0004912466329905763,1.4104451511201664e-05,1.0226739454232798,0.10704929369035547,0.014908580691531788,14883.884103617247,2.448403710994164e-08,0.10232535548684273,0.03480429046923359,6.874909450683944e-06,68.65605490890717,1.773786689617919e-05,0.034897162686828354,0.0005082896582556324,-10.957900777833617,-0.4051853145367918,10.96503071220632
above,Above tip,0.2,200.0,0.5654866776461629,32.400000000000006,0.003677436565565339,0.00048177493576525844,1.5446260928893517e-05,1.0261723458291874,0.10921780201445404,0.01496472225634627,13262.247211770697,3.1276769945537716e-08,0.10310040358089867,0.03902278706216613,7.773976908633821e-06,57.19443786988311,2.679602364157437e-05,0.03914822485538705,0.0006844760839235617,-12.283945742964708,-0.5285015541549759,12.294628741078121
above,Above tip,0.2,200.0,0.6283185307179586,36.0,0.0036793904097644,0.0004712142193524034,1.6791313699873558e-05,1.0301078631281593,0.11161614724812949,0.015029135679833907,11977.95440986428,3.90494843971391e-08,0.10398492223540384,0.04325708171074419,8.68135899313229e-06,49.21736129607533,3.831540601540749e-05,0.043425605131835854,0.000882322903712814,-13.59421255688628,-0.6661561216693466,13.609333864658927
above,Above tip,0.2,200.0,0.6911503837897544,39.599999999999994,0.0036815663434803837,0.00045957298772708594,1.8130258345100894e-05,1.0344887848177688,0.11423838939771384,0.01510242042086337,10934.015311887184,4.788437666849697e-08,0.10498603591097201,0.047501840872308104,9.601782411703216e-06,43.30579013909565,5.260004587443779e-05,0.047727209723020754,0.0011020976541410228,-14.88668884099769,-0.8180118477470855,14.90719159961102
above,Above tip,0.2,200.0,0.7539822368615506,43.20000000000002,0.0036839646785035082,0.0004468609184319198,1.9455524041320764e-05,1.0393242014556212,0.11707894904495449,0.015185263790306052,10067.505858881443,5.788098535316126e-08,0.1061122319674813,0.0517519725386246,1.0540071538559897e-05,38.72551934314604,6.996462602079375e-05,0.05205205546665979,0.0013441280155710137,-16.159341252589158,-0.9839108883253193,16.186216757167493
above,Above tip,0.2,200.0,0.8168140899333465,46.80000000000002,0.0036865835602233367,0.00043308877288024346,2.0760742906509955e-05,1.0446238328626103,0.12013277880691106,0.015278447336820402,9336.19513879292,6.915584360482177e-08,0.10737357900848568,0.056002052601084366,1.1500785642572596e-05,35.058292508877656,9.073312713986641e-05,0.05639989815163342,0.0016087462941143389,-17.41003140774122,-1.1636286930403492,17.44430724518517
above,Above tip,0.2,200.0,0.8796459430051422,50.400000000000006,0.003689418675231703,0.0004182685463928639,2.2040357674157093e-05,1.0503980752154305,0.12339550378827467,0.015382858595638075,8710.94136396143,8.184194394533656e-08,0.10878199657011421,0.06024582773940207,1.248797254222866e-05,32.047215416510255,0.00011523962144495464,0.06077095501111988,0.0018962943962929015,-18.636518958099668,-1.3568676710790373,18.679246788693288
above,Above tip,0.2,200.0,0.9424777960769379,54.0,0.003692462866431597,0.0004024136319222408,2.328935971319068e-05,1.0566578009438117,0.1268635058509326,0.015499498993192687,8171.254953319851,9.608697673327156e-08,0.11035149633815762,0.06447581453055437,1.3504840684639703e-05,29.525275737073102,0.00014382834996466942,0.06516572482152802,0.0022071165533503675,-19.83644831171177,-1.5632419667526922,19.888691173461563
above,Above tip,0.2,200.0,1.0053096491487337,57.599999999999994,0.0036957057705822053,0.00038553906401423874,2.4503106799357077e-05,1.0634144425235765,0.13053400023584721,0.01562949495091408,7702.5312902486985,1.1205070904967126e-07,0.11209840770923513,0.06868298994106171,1.4553450480772498e-05,27.378921687281235,0.00017685332343480233,0.06958486396089937,0.002541548741608211,-21.007335988299133,-1.7822597989672868,21.07015521576939
