k,i_ref,i_ref_mpc,ref_advanced,dist_to_ref_m,dist_to_ref_mm,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,vessel_tip_alignment_deg,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,jac_pred_mm,jac_mpc_pred_mm,jac_actual_mm,jac_gain_actual_over_jac,jac_gain_actual_over_mpc,jac_angle_actual_deg,jac_cos_actual,jac_actual_along_pred_mm,jac_dp_pred_x_mm,jac_dp_pred_y_mm,jac_dp_pred_z_mm,mpc_dp_pred_x_mm,mpc_dp_pred_y_mm,mpc_dp_pred_z_mm,actual_dp_x_mm,actual_dp_y_mm,actual_dp_z_mm,jac_dir_pred_x,jac_dir_pred_y,jac_dir_pred_z,mpc_dir_pred_x,mpc_dir_pred_y,mpc_dir_pred_z,actual_dir_x,actual_dir_y,actual_dir_z,frame_path
0,17,17,1,0.0016370738619995045,1.6370738619995044,-0.00031947971953461706,-0.6473939656495528,-9.210134275265511e-12,0.0,0.0,-0.026071273943002307,0.010139983450006116,0.6621296272257577,-0.7164012563486957,-0.1,-0.000533721575311388,-0.9999997062815186,-0.00044866614332278714,-0.00031824023715008805,0.01610139983450006,0.7820503730619907,-0.710635113795164,-0.10000076984474054,-0.9979634095043598,-0.06378858867697736,0.00022191221870229428,solved,0,3.163428335392339e-05,0.03163428335392339,3.163428802747831e-05,0.03163428802747831,2.97656243853736,16,0.07041293241610601,0.0013477359319386134,1.3477359319386133,0.002652264068061387,2.652264068061387,0.6892325156990459,0.6892325039521711,0.7118032208859962,1.0327475919560445,1.0327476095575892,1.8132063783439636,0.9994992937988402,0.711446816599293,-0.10145713029011202,-0.6817242185444026,3.549865328456542e-05,-0.10145713029019454,-0.6817242066688989,3.548405845543723e-05,-0.082450236798981,-0.7070118693353056,1.8288444397773773e-05,-0.14720305264067574,-0.9891062928930042,5.150461197925541e-05,-0.14720305514963802,-0.989106292520712,5.1483437377032976e-05,-0.11583290771900903,-0.993268713304322,2.5693118352302154e-05,mpc_1np1s_bc_60/frames/frame_000000.png
1,18,18,1,0.001956349188896055,1.9563491888960551,0.01449610359652511,-0.1697042929480837,-4.3456669739667405e-11,0.0,0.0,-0.006858653047311127,0.010149993142173908,0.662274588261723,-0.7180982992781765,-0.1,-0.0005337324884944116,-0.9999996903072778,-0.0004829593982162334,-0.0003182219339074173,0.0162028997659218,0.7819605643190365,-0.7108297026210182,-0.10000073917886475,-0.9967308665088984,-0.0807931278337765,0.0002241500734759669,solved,0,7.18713813713772e-06,0.00718713813713772,7.187138406880689e-06,0.007187138406880689,6.646280888769299,16,0.11589774315427792,0.0006374243167198506,0.6374243167198506,0.0033625756832801495,3.3625756832801494,0.20874711304621962,0.2087471130460909,0.21431384089396838,1.0266673285513472,1.0266673285519803,1.2314849385594908,0.9997690243332017,0.21426433961166377,-0.09152922494588898,-0.18761065300481802,3.263497840293139e-05,-0.09152922494592985,-0.18761065300465507,3.263497712346908e-05,-0.08980874295416719,-0.1945888258542139,3.0665875797031283e-05,-0.43846941694289726,-0.8987460964946534,0.0001563373879844055,-0.43846941694336344,-0.898746096494427,0.00015633738185525636,-0.4190524633385671,-0.9079620104913643,0.00014308863892837983,mpc_1np1s_bc_60/frames/frame_000001.png
2,18,18,0,0.001832345758868823,1.832345758868823,0.006954142792868395,-0.062104749830169115,-3.6461605835444384e-11,0.0,0.0,-0.002511257856866263,0.010148240432284626,0.6623441296896517,-0.7187193467764782,-0.1,-0.000533736484138996,-0.9999996841642697,-0.0004955156835735716,-0.000318215232182806,0.016304382170244647,0.7818644030038973,-0.7109079750415943,-0.10000070925024518,-0.9961929869289906,-0.08717500557920242,0.00022626480493440066,solved,0,2.5355541612549607e-06,0.0025355541612549605,2.5355548818846396e-06,0.0025355548818846397,7.62311452413883,16,0.1954572855604353,0.0004384513213834818,0.4384513213834818,0.0035615486786165183,3.5615486786165182,0.12270175774519772,0.12270175774527829,0.12399020625788901,1.01050065244678,1.0105006524461162,1.014425376267056,0.9998432694693115,0.12397077320706201,-0.09651848131250984,-0.07576214823436289,3.184026226640303e-05,-0.09651848131253526,-0.07576214823445948,3.184026589608813e-05,-0.09616131513923154,-0.07827242057611983,2.9928619568742043e-05,-0.7866104209602276,-0.6174495755121165,0.0002594931226048324,-0.7866104209599182,-0.6174495755124982,0.0002594931521860238,-0.7755557317101662,-0.6312790577452537,0.00024137889976965664,mpc_1np1s_bc_60/frames/frame_000002.png
3,18,18,0,0.0017275498816713265,1.7275498816713266,0.002911265197600635,-0.02189747206069382,-3.002775276521298e-11,0.0,0.0,-0.0008849462854818509,0.010146284622684798,0.6623732423416278,-0.7189383214970851,-0.1,-0.0005337378921507096,-0.9999996819619567,-0.0004999404135986275,-0.0003182128705390956,0.016405845016471497,0.7817652435067088,-0.7109421913687936,-0.10000067994115673,-0.9959809590239804,-0.0895649325814943,0.00022828347440956314,solved,0,8.39419426800589e-07,0.000839419426800589,8.394196653927133e-07,0.0008394196653927134,7.990059639595709,16,0.287428543440853,0.0003552983054884294,0.3552983054884294,0.003644701694511571,3.644701694511571,0.10470820906233738,0.10470820906229658,0.10489691982459738,1.0018022537482965,1.0018022537486868,0.44716672770519117,0.9999695447970298,0.10489372516761317,-0.09924465265256657,-0.03338123826929011,2.9941984668395503e-05,-0.09924465265254145,-0.03338123826923667,2.9941984794334964e-05,-0.09915949718841688,-0.0342163271992435,2.930908844789304e-05,-0.9478211263596523,-0.3188024947443882,0.0002859564205760575,-0.9478211263597818,-0.318802494744002,0.0002859564217789348,-0.9453041839000202,-0.3261900087863217,0.00027940847545287334,mpc_1np1s_bc_60/frames/frame_000003.png
4,18,18,0,0.0016256379844674798,1.6256379844674798,0.0012319631589056302,-0.006938835561300928,-2.457659652894988e-11,0.0,0.0,-0.000279993609188899,0.010144134416332058,0.6623855619732169,-0.7190077098526981,-0.1,-0.0005337383376380372,-0.9999996812610761,-0.0005013403811988385,-0.0003182121233227898,0.016507286360634817,0.7816648820947754,-0.7109598043918322,-0.10000065103174396,-0.9958999686772659,-0.09046103793989287,0.0002302247989432151,solved,0,2.2195605065872217e-07,0.00022195605065872219,2.2195606037544014e-07,0.00022195606037544015,8.127528342694903,16,0.38469228522823934,0.0003159774268889356,0.3159774268889356,0.0036840225731110646,3.6840225731110645,0.1018754246252544,0.1018754246252268,0.10189520313338662,1.0001941440558897,1.0001941440561608,0.12432171113955057,0.9999976459345833,0.10189496326541281,-0.1003799046470987,-0.01739183870825982,2.8843736527732163e-05,-0.10037990464706326,-0.017391838708302743,2.884373652423111e-05,-0.10036141193348058,-0.017613023038598463,2.8909412766453535e-05,-0.9853201104814343,-0.17071672360861473,0.0002831275220086979,-0.9853201104813534,-0.17071672360908233,0.00028312752197440867,-0.9849473659923105,-0.1728542904570494,0.00028371711206669334,mpc_1np1s_bc_60/frames/frame_000004.png
5,18,18,0,0.0015241644957635974,1.5241644957635974,0.0005762036129752311,-0.0014047154757533343,-1.990226351286669e-11,0.0,0.0,-5.6365462114519265e-05,0.01014177433433058,0.6623913240093466,-0.7190217570074556,-0.1,-0.0005337384273188828,-0.9999996811197449,-0.0005016222084195618,-0.00031821197290073696,0.016608704103978123,0.7815640724961483,-0.710971182447112,-0.10000062261343219,-0.9958691733175091,-0.09079942607681858,0.00023207761908268138,solved,0,2.8451980465503544e-09,2.8451980465503544e-06,2.880334566958892e-09,2.880334566958892e-06,8.179080395134893,16,0.4840225086057751,0.0002931702393232373,0.2931702393232373,0.003706829760676763,3.706829760676763,0.10144879028157663,0.10144879028161238,0.10144967286734705,1.0000086998156208,1.0000086998152684,0.0015484843924834164,0.9999999996347936,0.10144967283029696,-0.10080841809275762,-0.011380644003605198,2.886683745947504e-05,-0.1008084180927904,-0.011380644003633478,2.8866837462060424e-05,-0.10080959862701633,-0.011378055279842592,2.8418311773248384e-05,-0.9936877296708848,-0.11218117014522895,0.0002845459012310897,-0.9936877296708578,-0.11218117014546818,0.00028454590125647405,-0.9936907214953008,-0.11215467687826101,0.00028012226131480416,mpc_1np1s_bc_60/frames/frame_000005.png
6,19,19,1,0.0023862596357663653,2.3862596357663652,-0.01885286530010721,0.1685462196566639,-6.334388069522088e-11,0.0,0.0,0.006798937163546647,0.010158214916438379,0.6622027953563455,-0.717336294810889,-0.1,-0.0005337276094944383,-0.9999996975944152,-0.00046762753315876326,-0.00031823011698701,0.016710286253142508,0.7814492948868207,-0.7107849496821388,-0.10000059781127695,-0.9972561056368663,-0.07402840793341293,0.00023364253825877758,solved,0,6.817433743450518e-06,0.006817433743450518,6.8174346561252885e-06,0.0068174346561252885,8.198549014927318,16,0.5841255895303161,0.0002765646022158913,0.2765646022158913,0.003723435397784109,3.7234353977841086,0.2135114758952759,0.21351147589530362,0.21876138362993425,1.0245884101200882,1.0245884101199552,1.1530478777960955,0.999797509448221,0.2187170865166551,-0.11565810333755094,0.1794724296897274,2.127452037760956e-05,-0.1156581033375792,0.17947242968974209,2.127452142230979e-05,-0.11477760932765424,0.1862327649732043,2.4802155246250734e-05,-0.5416950206193107,0.8405750976015728,9.964110963311586e-05,-0.5416950206193727,0.8405750976015324,9.964111452604941e-05,-0.524670339084236,0.8513054812646609,0.00011337538113311204,mpc_1np1s_bc_60/frames/frame_000006.png
7,19,19,0,0.002266471493710417,2.266471493710417,-0.004877244594062029,0.05667447669243034,-5.662580421759946e-11,0.0,0.0,0.002281587569135687,0.01015539761239284,0.6621540229104049,-0.7167695500439647,-0.1,-0.0005337239791103133,-0.9999997028640105,-0.00045621959873272757,-0.0003182362056976981,0.016811840229266437,0.7813440574794579,-0.7107265398749051,-0.10000057050107382,-0.9976526963534762,-0.06847658049846597,0.00023533354147975348,solved,0,2.3103538403322057e-06,0.0023103538403322055,2.31037620251871e-06,0.00231037620251871,7.2343696443103145,16,0.7084870443321272,0.00045649134820162704,0.45649134820162707,0.003543508651798373,3.543508651798373,0.1192671019409626,0.11926710194110772,0.12036036820884091,1.0091665367069913,1.0091665367057634,0.9733356677246838,0.9998557088908714,0.12034300127781693,-0.10524964557274182,0.05609948580698839,3.747532125925778e-05,-0.10524964557279137,0.05609948580720392,3.747532127673647e-05,-0.10523740736279041,0.05840980723370581,2.7310203126740262e-05,-0.8824700513377155,0.4703684829598503,0.0003142133970674337,-0.8824700513370572,0.4703684829610851,0.00031421339721360227,-0.8743526538585343,0.4852910314494651,0.00022690361896661454,mpc_1np1s_bc_60/frames/frame_000007.png
8,19,19,0,0.0021628119743537966,2.162811974353797,-0.0013262504639755207,0.019562993655655586,-4.878245577679226e-11,0.0,0.0,0.0007869934672151387,0.010153981040731064,0.6621407604057652,-0.7165739201074082,-0.1,-0.0005337227268571066,-0.9999997046514777,-0.0004522846325623504,-0.0003182383058816586,0.01691338003967375,0.7812414689226718,-0.7107107750040194,-0.10000054190503115,-0.9977768934228504,-0.06664243945575296,0.00023709667283384927,solved,0,8.185990269789924e-07,0.0008185990269789923,8.186008413537362e-07,0.0008186008413537362,6.915470888752711,16,0.8166526265260015,0.0005093250138482599,0.5093250138482599,0.00349067498615174,3.49067498615174,0.10364240110891387,0.10364240305167655,0.1037927933685121,1.0014510688481657,1.0014510500761022,0.4445210432088652,0.9999699041086144,0.10378966963187626,-0.10255895685321213,0.014946798233345628,2.9989558514515544e-05,-0.10255895741717591,0.01494680716918051,3.031955481125337e-05,-0.10258855678613177,0.01576487088572609,2.8596042672690558e-05,-0.9895463223149067,0.1442150902856699,0.0002893560762163417,-0.9895463092074349,0.14421517380032156,0.00029254006003832147,-0.9883976859731991,0.15188791412283853,0.00027551086876678873,mpc_1np1s_bc_60/frames/frame_000008.png
9,19,19,0,0.002061039157433686,2.061039157433686,-0.0002796391201347067,0.007274892695513769,-4.1535215591539594e-11,0.0,0.0,0.0002927780183880541,0.010152458576289445,0.6621379640145638,-0.716501171180453,-0.1,-0.0005337222609906318,-0.9999997053125013,-0.0004508207429022838,-0.0003182390871927293,0.017014904625436644,0.7811397150288973,-0.7107092298578013,-0.10000051351174565,-0.9978170426078332,-0.06603856795334141,0.00023879704644079805,solved,0,3.30378075908376e-07,0.000330378075908376,3.303781946910465e-07,0.00033037819469104653,6.810145360525926,16,0.9199482582924423,0.0005197192113254879,0.5197192113254879,0.003480280788674512,3.480280788674512,0.10174431663505609,0.10174431643532957,0.10176562868312171,1.0002094667178518,1.000209468681287,0.18563879750032589,0.9999947511779076,0.10176509453344164,-0.10173705535675288,0.001215200793055572,2.866887000125486e-05,-0.1017370551946728,0.001215197532267176,2.867343973367298e-05,-0.10175389377442556,0.0015451462180848807,2.8393285500527554e-05,-0.9999286320991349,0.011943672464913619,0.000281773674927578,-0.999928632469005,0.01194364043950874,0.00028181858936462864,-0.999884686913961,0.015183380067312945,0.000279006633850204,mpc_1np1s_bc_60/frames/frame_000009.png
