k,i_ref,i_ref_mpc,ref_advanced,dist_to_ref_m,dist_to_ref_mm,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,vessel_tip_alignment_deg,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,jac_pred_mm,jac_mpc_pred_mm,jac_actual_mm,jac_gain_actual_over_jac,jac_gain_actual_over_mpc,jac_angle_actual_deg,jac_cos_actual,jac_actual_along_pred_mm,jac_dp_pred_x_mm,jac_dp_pred_y_mm,jac_dp_pred_z_mm,mpc_dp_pred_x_mm,mpc_dp_pred_y_mm,mpc_dp_pred_z_mm,actual_dp_x_mm,actual_dp_y_mm,actual_dp_z_mm,jac_dir_pred_x,jac_dir_pred_y,jac_dir_pred_z,mpc_dir_pred_x,mpc_dir_pred_y,mpc_dir_pred_z,actual_dir_x,actual_dir_y,actual_dir_z,frame_path
0,17,17,1,0.0016370738741009242,1.637073874100924,0.0012945598785368694,-0.8776039785889921,-3.467477813937809e-08,0.0,0.0,-0.035341985650825976,0.009999959584600072,0.6621457676217385,-0.71870335647809,-0.1,-0.0005337363263054538,-0.9999996844099204,-0.0004950196877483953,-0.0003182154969139183,0.016099999595846,0.7820675800811537,-0.7108848298257363,-0.1000007773723999,-0.9962590453759256,-0.08641681221173632,0.00022152609574219867,solved,0,4.770538225578983e-05,0.04770538225578983,4.770538963231245e-05,0.047705389632312446,2.97656256518257,16,0.0704129315662358,0.0013477359162074117,1.3477359162074116,0.0026522640837925884,2.6522640837925886,0.9295365793356337,0.9295365985497768,0.9589499367761196,1.0316430338454334,1.0316430125206821,2.2794560280512552,0.999208720536907,0.9581911393850142,-0.1000772693332831,-0.9241335353162167,3.727915477154031e-05,-0.10007726933058958,-0.9241335546419371,3.7305219621752705e-05,-0.0652432176359019,-0.9567279151772023,1.0775995804013228e-05,-0.10766361599756642,-0.9941873788083964,4.01050970992285e-05,-0.10766361376918977,-0.9941873790485827,4.0133136963035894e-05,-0.0680361040068913,-0.9976828596429262,1.1237287152070625e-05,mpc_3np1s_bc_60/frames/frame_000000.png
1,18,18,1,0.0019320255904515435,1.9320255904515435,0.0042743255975019835,0.03185484672477305,-2.825415810724153e-08,0.0,0.0,0.0012775438693226207,0.00999996959674356,0.6621885108777135,-0.7183848080108423,-0.1,-0.0005337342936232788,-0.9999996875515658,-0.0004886319704076274,-0.0003182189062652838,0.016199999291813438,0.7819655583515214,-0.7108597902316001,-0.10000074568176036,-0.9965053027441224,-0.0835292256287085,0.00022376039247354353,solved,0,5.063502407051155e-06,0.005063502407051155,5.063701579384141e-06,0.005063701579384141,7.946452667929717,16,0.08568654917485834,0.0003889896256624494,0.3889896256624494,0.0036110103743375505,3.6110103743375506,0.10467141835713457,0.10326279395600295,0.10504958636750224,1.0036129061428916,1.0173033514109697,0.7261517601784475,0.9999196892438046,0.10504114975578305,-0.10196248334930608,0.02365919297052068,1.9952955473141214e-05,-0.10130204223335326,0.020027498100261276,-1.3221038722144307e-05,-0.10202172963236222,0.02503959413624468,3.1690639543113797e-05,-0.9741196302644365,0.2260329834243431,0.00019062467850643384,-0.9810120213918955,0.19394689348415622,-0.00012803293631370635,-0.9711768809393743,0.2383597594439538,0.00030167314921401253,mpc_3np1s_bc_60/frames/frame_000001.png
2,18,18,0,0.0018334165218514124,1.8334165218514125,0.007622166503553633,-0.004832591020631819,-1.820539906628942e-08,0.0,0.0,-0.0002014126547808949,0.009999978637869245,0.662264732542749,-0.7184331339210486,-0.1,-0.0005337346140895817,-0.9999996870589754,-0.0004896390333666286,-0.0003182183687609173,0.01629999907819213,0.7818664091225032,-0.7108749600455585,-0.10000071358204199,-0.9964431426218274,-0.08426750531944756,0.00022598489641591178,solved,0,8.900270504981605e-06,0.008900270504981605,8.900375047904101e-06,0.008900375047904101,7.780411649925995,16,0.1888996960462564,0.00040867239818508056,0.40867239818508055,0.0035913276018149196,3.5913276018149194,0.10028920889044722,0.09798522220269773,0.10030301042756273,1.0001376173694878,1.0236544672019041,0.10252879051370696,0.9999983989079833,0.1003028498332135,-0.09916256960728759,-0.014990304469588132,3.131550169493479e-05,-0.09777756315054731,-0.0063758758298559925,-1.103879700148358e-05,-0.09914922901821388,-0.01516981395843775,3.2099718369482666e-05,-0.9887660966157352,-0.1494707619636632,0.0003122519565304664,-0.9978807105042753,-0.06506976956858349,-0.00011265777382887498,-0.9884970410715429,-0.15123986701668493,0.00032002746709845347,mpc_3np1s_bc_60/frames/frame_000002.png
3,18,18,0,0.0017331637360272466,1.7331637360272465,0.006343232721823973,0.001243519093732181,-1.216233418381063e-08,0.0,0.0,4.508416610046328e-05,0.009999982371569998,0.6623281648699673,-0.7184206987301113,-0.1,-0.0005337345423565192,-0.9999996871693247,-0.0004894136126066573,-0.0003182184890758092,0.01639999890190783,0.7817667779719608,-0.7108833100133776,-0.10000068199205837,-0.9964327122976105,-0.08439074488262374,0.00022812580546871297,solved,0,8.086759050280089e-06,0.00808675905028009,8.086790303236541e-06,0.008086790303236542,7.822859796036663,16,0.2871465152700344,0.00038836169774384425,0.38836169774384427,0.0036116383022561558,3.611638302256156,0.0999802744158675,0.09843230344519471,0.099980443682242,1.0000016929976987,1.0157279692017902,0.04562977129760969,0.9999996828817029,0.09998041197661396,-0.09962430045531452,-0.00842929385319077,3.219002867954945e-05,-0.09843167127010499,-0.00035266068398875916,9.107296194965642e-06,-0.09963115054234528,-0.008349967819065718,3.158998361507681e-05,-0.9964395580765032,-0.08430956908688968,0.0003219637960349576,-0.9999935775648076,-0.003582773862293227,9.25234488699781e-05,-0.9965063853786562,-0.08351601084711724,0.0003159616266104614,mpc_3np1s_bc_60/frames/frame_000003.png
4,18,18,0,0.0016332507529377186,1.6332507529377187,0.005745184712587294,0.0014857372991922521,-6.802146335915613e-09,0.0,0.0,5.5620428676754046e-05,0.009999985455664193,0.6623856167170932,-0.7184058413571194,-0.1,-0.0005337344538592547,-0.9999996873053931,-0.0004891355105502536,-0.0003182186375085171,0.01649999875646447,0.7816671206926953,-0.7108912912562828,-0.10000065073484066,-0.9964252316097987,-0.08447902000375708,0.00023019679375478722,solved,0,7.968248474055869e-06,0.00796824847405587,7.968278393350213e-06,0.007968278393350212,7.8299468204196945,16,0.3862303929849876,0.00037483503632994715,0.37483503632994714,0.0036251649636700528,3.625164963670053,0.09997602398663318,0.09839969951609492,0.09997636983774735,1.0000034593405538,1.0160231213042934,0.052145256410736106,0.9999995858531865,0.09997632843285235,-0.09964962953864955,-0.008071906515174122,3.209666722182349e-05,-0.0983996343324467,-0.00011286867884763296,9.421246519036863e-06,-0.09965727926553036,-0.007981242905241714,3.1257217716906815e-05,-0.9967352727687263,-0.0807384230068335,0.00032104364568563785,-0.9999993375625276,-0.0011470429219061933,9.57446675687852e-05,-0.9968083400834133,-0.07983129331655624,0.00031264605593936314,mpc_3np1s_bc_60/frames/frame_000004.png
5,18,18,0,0.0015333662566564409,1.5333662566564408,0.005233262725443988,0.0014078080277138087,-2.3952687889837957e-09,0.0,0.0,5.309247787915141e-05,0.009999987412793104,0.6624379493443476,-0.7183917632768423,-0.1,-0.0005337343693841561,-0.999999687435205,-0.0004888700482438492,-0.00031821877919492933,0.0165999986305924,0.7815674633038352,-0.7108992696278427,-0.1000006197887237,-0.9964179419077194,-0.08456495211406494,0.00023220321010776422,solved,0,7.963458459546732e-06,0.007963458459546732,7.96345852877137e-06,0.00796345852877137,7.835023363220666,16,0.4853595994316865,0.00036167561408443185,0.36167561408443183,0.0036383243859155682,3.6383243859155683,0.09997589610522575,0.09837880750633445,0.0999762498037394,1.000003537837893,1.0162376668095117,0.05209507607250533,0.9999995866498851,0.09997620847854506,-0.09964974100851486,-0.008068947050541885,3.1819402205944787e-05,-0.0983787319113194,-0.00011823752510409236,2.9896100248172353e-05,-0.09965738886008602,-0.007978371559858033,3.0946116960639536e-05,-0.9967376626825368,-0.08070892449965368,0.0003182707377031611,-0.9999992315924846,-0.001201859710451148,0.0003038876055317848,-0.9968106330825638,-0.07980266888906268,0.0003095346847015066,mpc_3np1s_bc_60/frames/frame_000005.png
6,19,19,1,0.002385986695977723,2.385986695977723,-0.015655518236647892,0.24975471875937355,-5.320371456669731e-08,0.0,0.0,0.010048489519680338,0.009999907775552102,0.6622813941619812,-0.7158942160892485,-0.1,-0.0005337183806201704,-0.9999997107350812,-0.0004386276157535775,-0.0003182455949143629,0.01669999770834792,0.7814502075500629,-0.7106188613962539,-0.10000059214815499,-0.9982183720675627,-0.0596659615088921,0.0002338888719478625,solved,0,2.6270519389377783e-06,0.0026270519389377783,2.6270533075057773e-06,0.002627053307505777,7.8399652346503315,16,0.5844890661833426,0.0003485196177868895,0.3485196177868895,0.0036514803822131105,3.6514803822131103,0.29540972999800036,0.3021122815006705,0.3039369817897752,1.0288658460634743,1.0060398083786628,1.1860929360254087,0.9997857372528617,0.3038718594171,-0.11958313237013578,0.27012364351721985,1.558909788793639e-05,-0.1182879192781483,0.27799244263726486,2.4959039238159342e-05,-0.11725575377230513,0.28040823158881345,2.764056870885323e-05,-0.40480431152672336,0.9144033391149585,5.277110502772509e-05,-0.3915362814466905,0.9201626668614857,8.261510956847331e-05,-0.38578968930279006,0.9225867478764532,9.09417753183173e-05,mpc_3np1s_bc_60/frames/frame_000006.png
7,19,19,0,0.00227556706706616,2.27556706706616,0.008161266245411929,0.015597868454566021,-4.10277951120105e-08,0.0,0.0,0.0006272622953097731,0.009999933269667435,0.6623630068244353,-0.7157382374047029,-0.1,-0.0005337173825002338,-0.9999997121058358,-0.0004354913051821014,-0.00031824726881988006,0.016799997041044595,0.7813495386389436,-0.7106076756243133,-0.10000055934416785,-0.9983007201955851,-0.05827191782079752,0.00023590350173066687,solved,0,1.241508055791907e-05,0.01241508055791907,1.2415081498961043e-05,0.012415081498961042,6.409632310561533,16,0.7162374325998909,0.000622372045170557,0.622372045170557,0.003377627954829443,3.377627954829443,0.10119648513892138,0.09894828382774191,0.1012884605270822,1.0009088792761383,1.0236505031599565,0.362814239499545,0.9999799510360202,0.10128642979838552,-0.10064624874010433,0.010538507619509162,3.280503819628177e-05,-0.09628533679584272,0.02280121430886517,3.763784943433546e-05,-0.10066891111926157,0.011185771940591671,3.2803987137786095e-05,-0.9945626925869837,0.10413906772593948,0.00032417171556153743,-0.9730874864233615,0.2304356723211044,0.00038037900182138394,-0.993883316968225,0.11043481046491821,0.0003238669732670591,mpc_3np1s_bc_60/frames/frame_000007.png
8,19,19,0,0.0021763164181970336,2.176316418197034,0.008261603535162546,0.003045930091600471,-3.419144026647394e-08,0.0,0.0,0.00012204399366232832,0.009999940680342895,0.6624456228597869,-0.7157077781037868,-0.1,-0.0005337171882992961,-0.9999997123713952,-0.0004348810853893875,-0.00031824759450482505,0.016899996447848023,0.7812495897631412,-0.7106109155765877,-0.10000052686469317,-0.998309014151785,-0.05812964551547707,0.0002378561250076968,solved,0,1.060694463562682e-05,0.01060694463562682,1.0606948532561852e-05,0.010606948532561852,6.329623610803628,16,0.8173767562822422,0.0006282944407736481,0.6282944407736482,0.003371705559226352,3.371705559226352,0.09999881223933076,0.09734897948878624,0.10000138058962026,1.000025683807957,1.0272463164458703,0.07806067405770563,0.9999990719117666,0.10000128777951561,-0.09994180184477318,-0.003376033185476948,3.306399212391076e-05,-0.09709864340323726,0.006976869627361992,2.3387216246950615e-05,-0.09994887580244693,-0.003239952274469715,3.2479474679214526e-05,-0.9994298892828734,-0.03376073285147594,0.00033064384849669536,-0.9974284672847771,0.07166864680040809,0.00024024100067371142,-0.9994749593769232,-0.03239907544642448,0.00032479026277148983,mpc_3np1s_bc_60/frames/frame_000008.png
9,19,19,0,0.002076519416836969,2.076519416836969,0.007602264900101274,0.0009080367495653526,-2.7333604082672783e-08,0.0,0.0,3.65789064612087e-05,0.009999948991810951,0.6625216455087879,-0.7156986977362911,-0.1,-0.0005337171300935422,-0.9999997124509158,-0.00043469819090967985,-0.0003182476921187753,0.016999995937766132,0.7811497599965979,-0.7106165754679595,-0.10000049483248369,-0.9983052438748763,-0.05819435176588116,0.00023973834251037615,solved,0,1.0481446816950588e-05,0.010481446816950587,1.0481457990445493e-05,0.010481457990445493,6.321459374522605,16,0.9170445055614563,0.0006198501856721174,0.6198501856721174,0.0033801498143278827,3.3801498143278828,0.09998990422006103,0.09711720453193458,0.09999008793124302,1.0000018372973094,1.0295816113442986,0.029427117442748556,0.9999998681074773,0.09999007474329807,-0.09982666305552872,-0.0057111490469650686,3.26450343545403e-05,-0.09701580442222912,0.004436758793358031,1.6727670609784084e-05,-0.09982976654332454,-0.005659891371800896,3.2032209482113494e-05,-0.9983674235333494,-0.057117256902214704,0.000326483304581371,-0.9989558996246426,0.04568458096319189,0.00017224209335930387,-0.9983966271934003,-0.05660452439738679,0.0003203538485148654,mpc_3np1s_bc_60/frames/frame_000009.png
