k,status,infeasible,solver_mode,rollout_steps,i_ref,i_ref_mpc,idx_ref_0,idx_ref_terminal,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_now_x,p_now_y,p_now_z,p_now_qw,p_now_qx,p_now_qy,p_now_qz,p_now_L,tip_x,tip_y,tip_z,tip_tx,tip_ty,tip_tz,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,sqp_iters_done,sqp_du_final,sqp_du_rel_final,frame_path,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,tip_vessel_angle_deg,trust_vx,trust_vy,trust_vz,trust_wx,trust_wy,trust_wz,trust_dL,sqp_status_0,sqp_du_0,sqp_du_rel_0,u_applied_0_vx,u_applied_0_vy,u_applied_0_vz,u_applied_0_wx,u_applied_0_wy,u_applied_0_wz,u_applied_0_dL,x_rollout_0_x,x_rollout_0_y,x_rollout_0_z,x_rollout_0_tx,x_rollout_0_ty,x_rollout_0_tz,x_pred_0_x,x_pred_0_y,x_pred_0_z,x_pred_0_tx,x_pred_0_ty,x_pred_0_tz,rollout_err_xy_0_m,rollout_err_xy_0_mm,rollout_err_xyz_0_m,rollout_err_xyz_0_mm,u_plan_0_vx,u_plan_0_vy,u_plan_0_vz,u_plan_0_wx,u_plan_0_wy,u_plan_0_wz,u_plan_0_dL,u_plan_1_vx,u_plan_1_vy,u_plan_1_vz,u_plan_1_wx,u_plan_1_wy,u_plan_1_wz,u_plan_1_dL,u_plan_2_vx,u_plan_2_vy,u_plan_2_vz,u_plan_2_wx,u_plan_2_wy,u_plan_2_wz,u_plan_2_dL,u_plan_3_vx,u_plan_3_vy,u_plan_3_vz,u_plan_3_wx,u_plan_3_wy,u_plan_3_wz,u_plan_3_dL,u_plan_4_vx,u_plan_4_vy,u_plan_4_vz,u_plan_4_wx,u_plan_4_wy,u_plan_4_wz,u_plan_4_dL,u_plan_5_vx,u_plan_5_vy,u_plan_5_vz,u_plan_5_wx,u_plan_5_wy,u_plan_5_wz,u_plan_5_dL,u_plan_6_vx,u_plan_6_vy,u_plan_6_vz,u_plan_6_wx,u_plan_6_wy,u_plan_6_wz,u_plan_6_dL,u_plan_7_vx,u_plan_7_vy,u_plan_7_vz,u_plan_7_wx,u_plan_7_wy,u_plan_7_wz,u_plan_7_dL,u_plan_8_vx,u_plan_8_vy,u_plan_8_vz,u_plan_8_wx,u_plan_8_wy,u_plan_8_wz,u_plan_8_dL,u_plan_9_vx,u_plan_9_vy,u_plan_9_vz,u_plan_9_wx,u_plan_9_wy,u_plan_9_wz,u_plan_9_dL,u_plan_10_vx,u_plan_10_vy,u_plan_10_vz,u_plan_10_wx,u_plan_10_wy,u_plan_10_wz,u_plan_10_dL,u_plan_11_vx,u_plan_11_vy,u_plan_11_vz,u_plan_11_wx,u_plan_11_wy,u_plan_11_wz,u_plan_11_dL
0,solved,0,lti,1,18,18,18,29,0.010001234914794339,0.010000001575537423,6.279796906515637e-08,0.0,0.0,0.5235987756645515,0.04000338778090646,0.662332846721249,-0.7097273166606893,-0.1,0.0005320061119357532,0.9999877151810278,-0.0049176571107882126,0.0003210997747698008,0.01680006775561813,0.7813327682833973,-0.7099477344922563,-0.10000428890533197,-0.9999988141673197,-0.0015394313956584563,-4.2602024953270566e-05,5.6203440887721565e-05,0.05620344088772156,5.620345790068702e-05,0.05620345790068702,1,1.8155830692040054,26.20568434314824,,16,0.07022126994254205,0.001344009888818573,1.344009888818573,0.0026559901111814273,2.6559901111814272,2.993590876038872,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8155830692040054,26.20568434314824,0.010001234914794339,0.010000001575537423,6.279796906515637e-08,0.0,0.0,0.5235987756645515,0.04000338778090646,0.7813327682833973,-0.7099477344922563,-0.10000428890533197,-0.9999988141673197,-0.0015394313956584563,-4.2602024953270566e-05,0.781332748519838,-0.7098915310548435,-0.10000433263603842,-0.9999999959502582,-6.354858895205216e-05,-6.37264509150148e-05,5.6203440887721565e-05,0.05620344088772156,5.620345790068702e-05,0.05620345790068702,0.010001234914794339,0.010000001575537423,6.279796906515637e-08,0.0,0.0,0.5235987756645515,0.04000338778090646,0.01000061592009065,0.010000001481224145,6.28277796396068e-08,0.0,0.0,0.523598775658998,0.04000379327497372,0.010000371394364129,0.01000000130167145,6.289691728472307e-08,0.0,0.0,0.5235987756514077,0.04000419553199003,0.0100005098959482,0.010000001057348143,6.300581475810262e-08,0.0,0.0,0.5235987756417676,0.0400045722784076,0.010000436954424213,0.010000000805475017,6.314695242846566e-08,0.0,0.0,0.5235987756315222,0.040004912680777,0.009999772906562008,0.010000000547608589,6.331586508424559e-08,0.0,0.0,0.5235987756202164,0.040005182249895244,0.00999905669410473,0.010000000229472632,6.351653471306083e-08,0.0,0.0,0.5235987756064325,0.040005300239742525,0.0050852111452461745,0.009999999859905864,6.375082679351889e-08,0.0,0.0,0.5235987755920669,0.04000520190015158,-0.0043071431892769615,0.010000000536600672,6.10249316084124e-08,0.0,0.0,0.5235987756194542,0.04000474106363106,-0.010001959289857514,0.010000000220938507,6.098971111897463e-08,0.0,0.0,0.5235987756064857,0.04000320965000091,-0.010002331116413746,0.010000000023906405,6.108534165505167e-08,0.0,0.0,0.5235987755964945,0.034253782177179434,-0.010000140830825305,0.010000000027391282,6.107238694430171e-08,0.0,0.0,0.5235987745155436,0.02492527156736937
1,solved,0,lti,1,19,19,19,30,-1.30239768235674e-06,0.020000075958487747,6.089922861907596e-08,0.0,0.0,1.0471975573625165,0.06000369819806007,0.6623328206732954,-0.7093273151415196,-0.1,0.0005286144541617787,0.9998813885755535,-0.01538904300645412,0.00032665322185072474,0.01800014171957933,0.7801327948209231,-0.7099864912046356,-0.10000393160465763,-0.999988724018369,-0.004748863863960464,1.1318832815001036e-05,6.397118835091245e-05,0.06397118835091245,6.397120758050944e-05,0.06397120758050943,1,1.8150446644368028,0.9977997910699857,,16,0.8685486975863907,0.0012863976979460344,1.2863976979460343,0.002713602302053966,2.7136023020539657,3.0771900727358137,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8150446644368028,0.9977997910699857,-1.30239768235674e-06,0.020000075958487747,6.089922861907596e-08,0.0,0.0,1.0471975573625165,0.06000369819806007,0.7801327948209231,-0.7099864912046356,-0.10000393160465763,-0.999988724018369,-0.004748863863960464,1.1318832815001036e-05,0.7801326702969191,-0.7099225201374818,-0.10000398120587446,-0.9999951201047177,-0.0031240569359586388,-5.917095471287611e-06,6.397118835091245e-05,0.06397118835091245,6.397120758050944e-05,0.06397120758050943,-1.30239768235674e-06,0.020000075958487747,6.089922861907596e-08,0.0,0.0,1.0471975573625165,0.06000369819806007,0.013199336574541568,0.02000006373881385,6.09132605273476e-08,0.0,0.0,1.0471975571054866,0.060004151650697266,0.02000282493777921,0.020000046061269896,6.021438104065632e-08,0.0,0.0,1.047197556804633,0.06000453443272417,0.020006841463214874,0.020000010975359892,5.956983889739949e-08,0.0,0.0,1.0471975566509826,0.052427009808466644,0.020011084288348243,0.019999961196218614,5.8957499019796834e-08,0.0,0.0,1.0471975565612526,0.03251862363001827,0.020017191815877727,0.019999885761619755,5.834384279540793e-08,0.0,0.0,1.0471975561720654,0.028320560590540868,0.00860440993490796,0.019999961872569187,5.768098179110823e-08,0.0,0.0,1.047197554590044,0.025663109648654134,-0.014302250873291714,0.01999999165164179,5.7206746758708046e-08,0.0,0.0,1.047197553181139,0.02498173277314002,-0.019998463117001642,0.019999989038764626,5.6828298637412145e-08,0.0,0.0,1.0471975522817336,0.024977196852669026,-0.019999634215244654,0.019999988963639477,5.655880437659252e-08,0.0,0.0,1.047197551615994,0.024871273335412027,-0.019997083812895392,0.019999973003479533,5.614789747731243e-08,0.0,0.0,1.0471975501916462,0.025504867541687983,-0.01999612399507382,0.01999995679136422,5.5626771070741805e-08,0.0,0.0,1.0471975501582003,0.026792058105543616
2,solved,0,lti,1,20,20,20,31,0.0031993365745415676,0.03000006373881385,0.0,0.0,0.0,1.5707963327037855,0.08000415165069731,0.6623968074047862,-0.7087273138667433,-0.1,0.0005234183944820826,0.9995163151065464,-0.031092598802009187,0.0003349160384514496,0.01960022475259328,0.778533135250332,-0.7100593094475522,-0.10000335344314742,-0.9999497669998175,-0.01002283679182395,7.886479084606589e-05,7.48264903910575e-05,0.0748264903910575,7.482651159120518e-05,0.07482651159120518,1,1.8146420850516864,0.49975262213451505,,18,0.30558812622077414,0.0010513765651143654,1.0513765651143654,0.0029486234348856345,2.9486234348856346,15.79613136559403,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8146420850516864,0.49975262213451505,0.0031993365745415676,0.03000006373881385,0.0,0.0,0.0,1.5707963327037855,0.08000415165069731,0.778533135250332,-0.7100593094475522,-0.10000335344314742,-0.9999497669998175,-0.01002283679182395,7.886479084606589e-05,0.7785327550520945,-0.7099844839230733,-0.10000340976956879,-0.9999659989398066,-0.008246027164713707,6.32480308996155e-05,7.48264903910575e-05,0.0748264903910575,7.482651159120518e-05,0.07482651159120518,0.0031993365745415676,0.03000006373881385,0.0,0.0,0.0,1.5707963327037855,0.08000415165069731,0.01000282493777921,0.030000046061269894,0.0,0.0,0.0,1.570796332402932,0.05506640323685585,0.010006841463214873,0.03000001097535989,0.0,0.0,0.0,1.5707963322492815,0.03723935145857941,0.010011084288348243,0.029999961196218616,0.0,0.0,0.0,1.5707963321595515,0.032395846779815385,0.010017191815877726,0.029999885761619757,0.0,0.0,0.0,1.5707963317703642,0.028192615153467084,-0.0013955900650920398,0.02999996187256919,0.0,0.0,0.0,1.570796330188343,0.02553622532817588,-0.024302250873291714,0.029999991651641793,0.0,0.0,0.0,1.570796328779438,0.024862141673019696,-0.02999846311700164,0.029999989038764628,0.0,0.0,0.0,1.5707963278800325,0.024866990747669137,-0.029999634215244653,0.02999998896363948,0.0,0.0,0.0,1.5707963272142926,0.024536852863138465,-0.02999708381289539,0.029999973003479535,0.0,0.0,0.0,1.5707963257899449,0.025468107170939416,-0.02999612399507382,0.02999995679136422,0.0,0.0,0.0,1.5707963257564992,0.026995323243481178,-0.02999612399507382,0.02999995679136422,0.0,0.0,0.0,1.5707963257564992,0.02836830112225719
3,solved,0,lti,1,22,22,22,33,2.824937779210418e-06,0.040000046061269896,0.0,0.0,0.0,2.0943951080012306,0.07506640323685583,0.6623968639035418,-0.7079273129455178,-0.1,0.0005162896478562892,0.9986459503991884,-0.05201807008851334,0.000345804233650548,0.021101552817330397,0.7770330070824653,-0.710172157766123,-0.10000269017071133,-0.9998488414741383,-0.017386050238882195,0.0001394987971617968,8.805065307343566e-05,0.08805065307343567,8.805067178774712e-05,0.08805067178774711,1,1.814618758589642,0.33332110004269133,,19,0.9012241266020217,0.0004259809262566942,0.4259809262566942,0.003574019073743306,3.574019073743306,24.515292308430503,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.814618758589642,0.33332110004269133,2.824937779210418e-06,0.040000046061269896,0.0,0.0,0.0,2.0943951080012306,0.07506640323685583,0.7770330070824653,-0.710172157766123,-0.10000269017071133,-0.9998488414741383,-0.017386050238882195,0.0001394987971617968,0.7770321354405512,-0.710084111427488,-0.10000274757815894,-0.9998799221291959,-0.015495986340855467,0.0001254202431095037,8.805065307343566e-05,0.08805065307343567,8.805067178774712e-05,0.08805067178774711,2.824937779210418e-06,0.040000046061269896,0.0,0.0,0.0,2.0943951080012306,0.07506640323685583,6.841463214873195e-06,0.04000001097535989,0.0,0.0,0.0,2.09439510784758,0.04916116898920586,1.1084288348242599e-05,0.03999996119621862,0.0,0.0,0.0,2.09439510775785,0.02797324692995461,1.7191815877726224e-05,0.03999988576161976,0.0,0.0,0.0,2.094395107368663,0.025318900489939383,-0.01139559006509204,0.03999996187256919,0.0,0.0,0.0,2.0943951057866417,0.024654562446640618,-0.034302250873291716,0.039999991651641795,0.0,0.0,0.0,2.0943951043777367,0.024674210270979557,-0.03999846311700164,0.03999998903876463,0.0,0.0,0.0,2.0943951034783312,0.02459664492399022,-0.039999634215244655,0.03999998896363948,0.0,0.0,0.0,2.0943951028125913,0.024239454654780945,-0.03999708381289539,0.03999997300347954,0.0,0.0,0.0,2.0943951013882436,0.025370026254730078,-0.03999612399507382,0.03999995679136422,0.0,0.0,0.0,2.094395101354798,0.026938088724170056,-0.03999612399507382,0.03999995679136422,0.0,0.0,0.0,2.094395101354798,0.028574097822160183,-0.03999612399507382,0.03999995679136422,0.0,0.0,0.0,2.094395101354798,0.029827253549544585
4,solved,0,lti,1,23,23,23,34,0.010005634304349484,0.05000114979338148,1.0174691050781049e-07,0.0,0.0,2.6179939402068575,0.04855382735687331,0.6625969765896288,-0.7069272899496502,-0.1,0.0005070606285161984,0.9969420649933272,-0.07814174883679183,0.0003592006229156231,0.022072629364467862,0.7760644690408247,-0.7103192291069081,-0.10000208767346179,-0.9996450721690519,-0.026640110698298664,0.00018490568790185995,9.706079765422483e-05,0.09706079765422483,9.70608102342396e-05,0.0970608102342396,1,1.8144572024702144,0.24999114751249768,,21,0.09561402673368304,0.0004925707934183519,0.49257079341835186,0.0035074292065816483,3.5074292065816484,42.519758594405744,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8144572024702144,0.24999114751249768,0.010005634304349484,0.05000114979338148,1.0174691050781049e-07,0.0,0.0,2.6179939402068575,0.04855382735687331,0.7760644690408247,-0.7103192291069081,-0.10000208767346179,-0.9996450721690519,-0.026640110698298664,0.00018490568790185995,0.7760628987491054,-0.7102221810125158,-0.10000213709059136,-0.9996909347245804,-0.024859654031345338,0.0001806403513434576,9.706079765422483e-05,0.09706079765422483,9.70608102342396e-05,0.0970608102342396,0.010005634304349484,0.05000114979338148,1.0174691050781049e-07,0.0,0.0,2.6179939402068575,0.04855382735687331,0.010016356277689084,0.05000100214064063,1.0154471606814489e-07,0.0,0.0,2.6179939433078436,0.027692300421420322,0.0100305328302731,0.05000067249362954,1.0116644109110511e-07,0.0,0.0,2.6179939443660047,0.025042978000791985,-0.0013795480264935374,0.05000044763576164,1.006655642181879e-07,0.0,0.0,2.617993935809189,0.02439558994511008,-0.024292230011103606,0.050000369107272936,1.0015218117772888e-07,0.0,0.0,2.6179939178947915,0.024272719537269997,-0.02999865112564424,0.050000477474933754,9.915459262113731e-08,0.0,0.0,2.617993897580754,0.024098462633829015,-0.030006113911645135,0.050000444181482216,9.537890662450602e-08,0.0,0.0,2.617993880658991,0.025184745622067243,-0.03000532703536046,0.050000162458057766,8.983788433065606e-08,0.0,0.0,2.6179938647183976,0.0265771158752389,-0.030008589428536854,0.05000009019230492,8.299917778661865e-08,0.0,0.0,2.6179938523150823,0.0281209924526173,-0.03001195216707641,0.05000027250026099,7.581723471587507e-08,0.0,0.0,2.6179938508855187,0.029647963476656616,-0.030005306762434136,0.05000000522774603,6.889509583425173e-08,0.0,0.0,2.6179938616563994,0.03100289972424718,-0.03151662329708872,0.04999993517467886,6.209759294310824e-08,0.0,0.0,2.6179938686656135,0.03256083693900966
5,solved,0,lti,1,24,24,24,35,0.020016356277689086,0.06000100214064063,0.0,0.0,0.0,3.1415927189061423,0.02655205572099868,0.6629973037151826,-0.7057272699068373,-0.1,0.0004955276602330912,0.9939956425472662,-0.10941789826842349,0.00037495053865560984,0.022603670478887835,0.7755379625123954,-0.7104958638469555,-0.10000155268526695,-0.9992869819239387,-0.037755513731249926,0.00022122440024673485,0.00010453333599372241,0.10453333599372241,0.00010453334733051595,0.10453334733051595,1,1.8144630103911228,0.20001550854815167,,21,0.7238187503754179,0.0012446896606871927,1.2446896606871927,0.0027553103393128074,2.7553103393128073,43.05011018748034,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8144630103911228,0.20001550854815167,0.020016356277689086,0.06000100214064063,0.0,0.0,0.0,3.1415927189061423,0.02655205572099868,0.7755379625123954,-0.7104958638469555,-0.10000155268526695,-0.9992869819239387,-0.037755513731249926,0.00022122440024673485,0.7755354395606701,-0.7103913609615955,-0.1000016013694104,-0.9993534225486109,-0.03595399294676938,0.00021732823345161446,0.00010453333599372241,0.10453333599372241,0.00010453334733051595,0.10453334733051595,0.020016356277689086,0.06000100214064063,0.0,0.0,0.0,3.1415927189061423,0.02655205572099868,0.0200305328302731,0.060000672493629545,0.0,0.0,0.0,3.1415927199643034,0.02467778160524085,0.008620451973506462,0.06000044763576164,0.0,0.0,0.0,3.1415927114074877,0.024048469073795573,-0.014292230011103605,0.06000036910727294,0.0,0.0,0.0,3.1415926934930902,0.023859629790317763,-0.019998651125644237,0.060000477474933755,0.0,0.0,0.0,3.1415926731790527,0.023903463268276845,-0.020006113911645133,0.06000044418148222,0.0,0.0,0.0,3.1415926562572896,0.025063435678055045,-0.02000532703536046,0.06000016245805777,0.0,0.0,0.0,3.1415926403166963,0.02659611364111475,-0.020008589428536852,0.06000009019230492,0.0,0.0,0.0,3.141592627913381,0.028288573265143255,-0.020011952167076408,0.06000027250026099,0.0,0.0,0.0,3.1415926264838174,0.029899814826717937,-0.020005306762434137,0.06000000522774603,0.0,0.0,0.0,3.141592637254698,0.031360424314364685,-0.02151662329708872,0.05999993517467886,0.0,0.0,0.0,3.141592644263912,0.03354957148790406,-0.02151662329708872,0.05999993517467886,0.0,0.0,0.0,3.141592644263912,0.03477616639705268
6,solved,0,lti,1,24,24,24,35,0.0300305328302731,0.07000067249362954,6.140017359603312e-06,0.0,0.0,3.665191495562602,0.00467778160524085,0.6635979143717881,-0.7043272564569647,-0.1,0.0004814552821950115,0.9893185912015582,-0.14576809996496368,0.00039285669109833884,0.022697226110992653,0.775451557447355,-0.7106932518546568,-0.10000112002164539,-0.9987126164591101,-0.05072521409667976,0.0002497603740838377,0.00010552397584107426,0.10552397584107426,0.00010552398331415647,0.10552398331415647,1,1.814450702517575,0.1666860192825674,,21,1.0,0.0017259584685620237,1.7259584685620237,0.002274041531437976,2.2740415314379763,43.687311514486886,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.814450702517575,0.1666860192825674,0.0300305328302731,0.07000067249362954,6.140017359603312e-06,0.0,0.0,3.665191495562602,0.00467778160524085,0.775451557447355,-0.7106932518546568,-0.10000112002164539,-0.9987126164591101,-0.05072521409667976,0.0002497603740838377,0.7754480495995809,-0.7105877861991983,-0.10000115973535524,-0.998793646897008,-0.04910382558044111,0.00025540466060871095,0.00010552397584107426,0.10552397584107426,0.00010552398331415647,0.10552398331415647,0.0300305328302731,0.07000067249362954,6.140017359603312e-06,0.0,0.0,3.665191495562602,0.00467778160524085,0.018620451973506463,0.07000044763576165,6.140017359603313e-06,0.0,0.0,3.6651914870057865,0.01822459773440398,-0.004292230011103605,0.07000036910727293,6.140017359603313e-06,0.0,0.0,3.665191469091389,0.02344656178541753,-0.009998651125644237,0.07000047747493375,6.140017359603313e-06,0.0,0.0,3.6651914487773514,0.023668008622563855,-0.010006113911645133,0.07000044418148221,6.140017359603313e-06,0.0,0.0,3.6651914318555883,0.02485501538411295,-0.01000532703536046,0.07000016245805776,6.140017359603313e-06,0.0,0.0,3.665191415914995,0.02639208265133226,-0.010008589428536852,0.07000009019230492,6.140017359601823e-06,0.0,0.0,3.6651914035116797,0.028164314183901952,-0.01639400957923903,0.07000027250026099,6.140015870472184e-06,0.0,0.0,3.665191402082116,0.029542893822565044,-0.022691471281352883,0.07000000522774603,4.650883178023766e-06,0.0,0.0,3.6651914128529968,0.03137045714158499,-0.02248777489923203,0.06999993517467885,3.2746139019996012e-06,0.0,0.0,3.665191419862211,0.03376266487347653,-0.02230208580363496,0.06999993517467885,2.004210283593162e-06,0.0,0.0,3.665191419862211,0.03552683364610241,-0.021671505457258367,0.06999993517467885,9.080159808874219e-07,0.0,0.0,3.665191419862211,0.037295752636907376
7,solved,0,lti,1,24,24,24,35,0.02862045197350646,0.08000044763576164,1.425916120007777e-05,0.0,0.0,4.188790262604085,-0.0017754022655960201,0.6641703234112581,-0.7027272475042494,-0.1,0.00046458183311249304,0.9823466561236615,-0.18706859989611407,0.0004126733439853482,0.022661718065680733,0.7754979241631168,-0.7109183422521435,-0.10000071904925938,-0.9978295224628448,-0.06584958260082946,0.00027671802907683546,0.00010714404967746905,0.10714404967746904,0.00010714405484256182,0.10714405484256183,1,1.8144051887192565,0.14287256467629986,,21,0.9349378764719807,0.0019310176946542542,1.931017694654254,0.0020689823053457457,2.0689823053457457,44.431155553902656,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8144051887192565,0.14287256467629986,0.02862045197350646,0.08000044763576164,1.425916120007777e-05,0.0,0.0,4.188790262604085,-0.0017754022655960201,0.7754979241631168,-0.7109183422521435,-0.10000071904925938,-0.9978295224628448,-0.06584958260082946,0.00027671802907683546,0.7754931933683901,-0.7108113026942102,-0.10000075231813284,-0.9979336313568726,-0.06425252853976018,0.0002828128938625812,0.00010714404967746905,0.10714404967746904,0.00010714405484256182,0.10714405484256183,0.02862045197350646,0.08000044763576164,1.425916120007777e-05,0.0,0.0,4.188790262604085,-0.0017754022655960201,0.005707769988896395,0.08000036910727293,1.425916120007777e-05,0.0,0.0,4.188790244689688,0.017717760945053198,1.3488743557631133e-06,0.08000047747493375,1.425916120007777e-05,0.0,0.0,4.1887902243756505,0.022852969272451507,-6.113911645132947e-06,0.08000044418148221,1.425916120007777e-05,0.0,0.0,4.188790207453887,0.023423975814369863,-5.3270353604605025e-06,0.08000016245805776,1.4259161200075308e-05,0.0,0.0,4.188790191513294,0.024793222313001358,-0.013742436894229808,0.08000009019230492,1.4259158740094523e-05,0.0,0.0,4.188790179109978,0.0261182208026669,-0.021267359421737252,0.08000027250026098,1.1799172910111698e-05,0.0,0.0,4.188790177680415,0.028487784982979526,-0.02127733465104323,0.08000000522774603,9.342301551752894e-06,0.0,0.0,4.1887901884512955,0.030340775826424766,-0.021282450143765418,0.07999993517467885,7.018012730990834e-06,0.0,0.0,4.18879019546051,0.032290798061026006,-0.0208127343878595,0.07999993517467885,4.892105405525794e-06,0.0,0.0,4.18879019546051,0.034738628154806314,-0.020539399199241495,0.07999993517467885,2.9710435730002943e-06,0.0,0.0,4.18879019546051,0.037005911729400216,-0.019655825864659807,0.07999993517467885,1.3402452877285736e-06,0.0,0.0,4.18879019546051,0.03872011057999012
8,solved,0,lti,1,24,24,24,35,0.015707769988896395,0.09000036910727292,2.3454595521704056e-05,0.0,0.0,4.712389020287987,-0.0022822390549468025,0.6644844788110361,-0.700927240122104,-0.1,0.0004446265124764915,0.9724439906313165,-0.2331357950840489,0.0004341000263731922,0.022616073284581796,0.7755597723388774,-0.7111798584160041,-0.10000034235673426,-0.9965019666652295,-0.08356876597530918,0.0003029615386143194,0.0001084629214734921,0.1084629214734921,0.00010846292617375326,0.10846292617375326,1,1.8143780559719118,0.12501285764112563,,21,0.7508366349375759,0.0020688002983362667,2.0688002983362668,0.0019311997016637334,1.9311997016637334,45.29920345957511,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8143780559719118,0.12501285764112563,0.015707769988896395,0.09000036910727292,2.3454595521704056e-05,0.0,0.0,4.712389020287987,-0.0022822390549468025,0.7755597723388774,-0.7111798584160041,-0.10000034235673426,-0.9965019666652295,-0.08356876597530918,0.0003029615386143194,0.7755536064434515,-0.7110715708956328,-0.10000037428803765,-0.9966326627323845,-0.08199536369454738,0.0003096894509066115,0.0001084629214734921,0.1084629214734921,0.00010846292617375326,0.10846292617375326,0.015707769988896395,0.09000036910727292,2.3454595521704056e-05,0.0,0.0,4.712389020287987,-0.0022822390549468025,0.010001348874355763,0.09000047747493374,2.3454595521704052e-05,0.0,0.0,4.71238899997395,0.017077957836979275,0.009993886088354867,0.0900004441814822,2.3454595521704052e-05,0.0,0.0,4.712388983052186,0.02224274989426833,0.00999467296463954,0.09000016245805775,2.3454595521700732e-05,0.0,0.0,4.712388967111593,0.023098572993130118,-0.01140223771240489,0.09000009019230491,2.345459220105888e-05,0.0,0.0,4.712388954708278,0.023907217820809835,-0.018782112135759383,0.09000027250026098,2.0133943546497592e-05,0.0,0.0,4.712388953278714,0.02635675512956666,-0.019235014992291553,0.09000000522774602,1.6542194851355193e-05,0.0,0.0,4.712388964049595,0.028525659977811597,-0.019201026263388883,0.08999993517467884,1.300995851546141e-05,0.0,0.0,4.712388971058809,0.030549102951189108,-0.019132460431420056,0.08999993517467884,9.704949649068439e-06,0.0,0.0,4.712388971058809,0.03260173711833429,-0.01857693913644447,0.08999993517467884,6.718953998379162e-06,0.0,0.0,4.712388971058809,0.035319093109271116,-0.01807797790088049,0.08999993517467884,4.061903543798395e-06,0.0,0.0,4.712388971058809,0.037690439096133205,-0.016848955407817476,0.08999993517467884,1.8241303202861874e-06,0.0,0.0,4.712388971058809,0.03946095619990334
9,solved,0,lti,1,24,24,24,35,0.020001348874355764,0.10000047747493374,3.066129343440809e-05,0.0,0.0,5.235987775572249,-0.0029220421630207255,0.6648845057885232,-0.6989272305726053,-0.1,0.0004212981272191405,0.9589099051132735,-0.28371007690965905,0.0004567750611579608,0.02255763244132138,0.7756418394059104,-0.7114824632334318,-0.0999999692837941,-0.9945503534733777,-0.10425682609564495,0.0003295731206278351,0.00011026806960842866,0.11026806960842866,0.00011026807141315185,0.11026807141315186,1,1.8143991579050691,0.11112460691696342,,21,0.5309643392894698,0.0022235907547739475,2.2235907547739475,0.0017764092452260526,1.7764092452260527,46.317297759431085,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8143991579050691,0.11112460691696342,0.020001348874355764,0.10000047747493374,3.066129343440809e-05,0.0,0.0,5.235987775572249,-0.0029220421630207255,0.7756418394059104,-0.7114824632334318,-0.0999999692837941,-0.9945503534733777,-0.10425682609564495,0.0003295731206278351,0.7756339390661762,-0.7113724785444644,-0.09999998923389906,-0.9947119185821973,-0.10270387241621774,0.00033707749463483225,0.00011026806960842866,0.11026806960842866,0.00011026807141315185,0.11026807141315186,0.020001348874355764,0.10000047747493374,3.066129343440809e-05,0.0,0.0,5.235987775572249,-0.0029220421630207255,0.019993886088354867,0.1000004441814822,3.066129343440809e-05,0.0,0.0,5.235987758650485,0.01604187442112785,0.01999467296463954,0.10000016245805775,3.066129343440809e-05,0.0,0.0,5.235987742709892,0.021801666110056992,-0.0014022377124048892,0.10000009019230491,3.0661293434403596e-05,0.0,0.0,5.235987730306577,0.022663886576464166,-0.012435973337461732,0.10000027250026097,3.066128894428435e-05,0.0,0.0,5.235987728877014,0.023406861987786406,-0.015742989111944914,0.10000000522774602,2.6171160491491405e-05,0.0,0.0,5.235987739647894,0.02601421062894568,-0.016444059492293883,0.09999993517467884,2.1401318858499155e-05,0.0,0.0,5.235987746657108,0.02837964352146607,-0.016379163439298003,0.09999993517467884,1.675543275007641e-05,0.0,0.0,5.235987746657108,0.030552762887121932,-0.016299056745549982,0.09999993517467884,1.2437013947924636e-05,0.0,0.0,5.235987746657108,0.0327548251457913,-0.015569509270785752,0.09999993517467884,8.567398180371505e-06,0.0,0.0,5.235987746657108,0.03551122643097572,-0.01484197104410276,0.09999993517467884,5.164918359736309e-06,0.0,0.0,5.235987746657108,0.037932806052544996,-0.013153311985296656,0.09999993517467884,2.3134928157426843e-06,0.0,0.0,5.235987746657108,0.039779197748132405
