i_idx,j_idx,L_m,act_x,act_y,act_z,act_rx,act_ry,act_rz,pred_base_x_mm,pred_base_y_mm,pred_base_z_mm,meas_base_x_mm,meas_base_y_mm,meas_base_z_mm,pred_tip_angle_deg,meas_tip_angle_deg,err_x_mm,err_y_mm,err_z_mm,err_xy_mm,err_xyz_mm
0,0,0.015,0.6716473981143368,-0.6812799799039978,0.1700347969550776,3.1404575765585965,0.0010006971144450958,0.0010357607764459652,-13.999981922027553,-6.431434070041762e-06,-0.018709237855496295,-14.226458690852214,1.5508809838249795,0.0,-2.632103601864118e-05,6.221457746470681,-0.22647676882465995,1.5508874152590495,0.018709237855496295,1.567336435366113,1.5674480971334543
0,5,0.015,0.6716348933276592,-0.6812887242093192,0.17003616094498147,3.1375831838984296,-0.13601738207760555,0.0011102936891473534,-13.999981974411197,0.0013038273632987208,-0.01863656233909212,-14.109185225020743,1.594054968609444,0.0,0.005335992935651779,6.4459324615513,-0.1092032506095457,1.5927511412461453,0.01863656233909212,1.5964903845261924,1.5965991573780842
0,10,0.015,0.6716393358272672,-0.6812935474707998,0.17004376913608682,3.1286731249895534,-0.27275646266115655,0.0011913218312548978,-13.999982125245182,0.0026035545791797906,-0.018420711295126693,-14.004839719013287,1.9048852352705739,0.0,0.01065520556131948,7.745614280087526,-0.004857593768104601,1.902281680691394,0.018420711295126693,1.9022878827641445,1.90237706870008
0,15,0.015,0.6716437679439069,-0.6812840024258127,0.1700287090611281,3.11387129706475,-0.4089424437781019,0.0012749449864300664,-13.999982358486552,0.0038827174715604118,-0.01806958294377187,-13.965296643475128,2.134991405551458,0.0,0.015890257056188555,8.691976622345248,0.034685715011424645,2.1311086880798977,0.01806958294377187,2.1313909400284774,2.1314675341330536
0,20,0.015,0.6716390102406643,-0.6812735316508346,0.17000912088603976,3.09310396560838,-0.5443737382412651,0.0012813706741450026,-13.999982673225311,0.005132827163584497,-0.01758254126268475,-13.868239056310351,2.439852643389028,0.0,0.0210064060171264,9.977983874206338,0.13174361691496023,2.4347198162254435,0.01758254126268475,2.438281559647838,2.438344953011355
0,25,0.015,0.6716498163420302,-0.6812635564176571,0.1700277932671694,3.0664449723852685,-0.6787669850931674,0.0013782968227605565,-13.999983077930862,0.0063425739084929595,-0.016953698297675568,-13.677174982567939,3.0431241203083763,0.0,0.02595736647117138,12.543775360705027,0.3228080953629232,3.0367815463998835,0.016953698297675568,3.053890506712168,3.05393756564745
0,30,0.015,0.6716596721424464,-0.6812727531706179,0.17002220145191538,3.0339376395119033,-0.8118932955522815,0.001439642854849064,-13.999983536766026,0.0075066675606144245,-0.01619946149794249,-13.561282997731002,3.5443203208887315,0.0,0.030721488141995334,14.646946914378997,0.43870053903502343,3.536813653328117,0.01619946149794249,3.5639176451368515,3.563954461531548
0,35,0.015,0.671641179472623,-0.6812953809984164,0.17004624314927191,2.9956553401430455,-0.9435076105694119,0.0015378219974674604,-13.999984057134341,0.008611356711512834,-0.01531477242434778,-13.406422484266255,4.026909966964183,0.0,0.03524249250665952,16.718771015451676,0.5935615728680856,4.01829861025267,0.01531477242434778,4.061900917297734,4.061929788191641
0,40,0.015,0.6716292976567036,-0.6812865149372451,0.1700150436060312,2.951716118100799,-1.0732532038352454,0.001530810739819256,-13.999984587982393,0.009652167526813343,-0.014326745496068658,-13.21861435281974,4.397240385441321,0.0,0.03950207025876525,18.399961202647653,0.7813702351626532,4.387588217914507,0.014326745496068658,4.456620896416964,4.456643924526262
0,45,0.015,0.6716541949815935,-0.681280320863755,0.17004475378209086,2.9021447766172734,-1.2009860851931453,0.0016562135021984698,-13.99998515463301,0.010616512518715602,-0.013218875877963837,-13.165578485882621,4.621908962994619,0.0,0.04344870634885971,19.344127462089357,0.8344066687503877,4.611292450475903,0.013218875877963837,4.686176752179881,4.686195396198356
0,50,0.015,0.6716114820905411,-0.6812942213741726,0.170021868549125,2.8470065277399534,-1.326537405299177,0.0016469625027869443,-13.999985709658542,0.01150296163466036,-0.012016032600723002,-13.05148416044984,5.110552053529883,0.0,0.04707654842823765,21.38374322206777,0.948501549208702,5.099049091895223,0.012016032600723002,5.186516830244437,5.186530749494142
0,55,0.015,0.6716321204884559,-0.681285816813156,0.17003233879329668,2.7865111110548555,-1.4494296373490811,0.0016784766021691584,-13.999986250819035,0.012299852518855035,-0.010720977862293982,-13.000848018005794,5.4308570105014145,0.0,0.05033786776772988,22.671794638136266,0.999138232813241,5.418557157982559,0.010720977862293982,5.509903709012817,5.50991413925476
0,60,0.015,0.6716374753672757,-0.681278034522685,0.17002943657610564,2.7206410756208426,-1.5696396260340975,0.001748907193454599,-13.99998675697751,0.013004254245055382,-0.009344268484303354,-12.921000093090628,5.743614928701338,0.0,0.053220669604936294,23.96598926658663,1.0789866638868817,5.730610674456283,0.009344268484303354,5.831304392932857,5.831311879705248
0,65,0.015,0.6716452524665603,-0.6812752401983911,0.1700199392229884,2.6496702318059313,-1.6868363088802873,0.0017488734264200336,-13.999987211165529,0.013610514889206955,-0.007898502653154267,-12.777783942659811,6.10588233734213,0.0,0.0557018233452204,25.54085906463549,1.2222032685057176,6.092271822452923,0.007898502653154267,6.213658888947792,6.213663909043044
0,70,0.015,0.6716351659630705,-0.6812922340343064,0.17002550547766548,2.57360876420814,-1.8008578936018258,0.0018573630965437813,-13.99998760988518,0.014110944161384796,-0.006387026633866028,-12.604619374285843,6.348864210301257,0.0,0.057749856223693434,26.734085054776052,1.3953682355993362,6.334753266139873,0.006387026633866028,6.486613250055023,6.486616394538728
0,75,0.015,0.6716270027788672,-0.6812859599138159,0.17002754872981507,2.492597932715704,-1.9114538536064487,0.0018420695010022033,-13.999987930926176,0.014503822831498826,-0.004830769393711983,-12.46057625638917,6.683603269458329,0.0,0.05935773243888342,28.20820546088766,1.5394116745370052,6.669099446626831,0.004830769393711983,6.8444631442282695,6.844464848987981
0,80,0.015,0.6716486530365219,-0.6812802819549821,0.17002290360387876,2.4069251283168063,-2.0183466851107386,0.0019026065845766944,-13.999988163019125,0.014788945906524863,-0.0032389504488835783,-12.27915614081384,6.866653517300012,0.0,0.0605246132243385,29.2144401352071,1.7208320222052864,6.851864571393487,0.0032389504488835783,7.064652217438902,7.064652959924104
0,85,0.015,0.6716613658433291,-0.6812667823496628,0.17002197164767574,2.3166729188749273,-2.1214102891614295,0.001903176072519078,-13.999988304954831,0.014960562838774,-0.0016239934089387232,-12.213876154406694,7.288343148017157,0.0,0.06122696425534376,30.825634268017776,1.7861121505481377,7.273382585178382,0.0016239934089387232,7.489478676430814,7.489478852501452
0,90,0.015,0.6716673221710362,-0.6812834780577379,0.1700515820706317,2.2219491366431408,-2.2205158783234555,0.0020421776682808335,-13.999988358220074,0.015014145144906222,9.41870724932292e-06,-12.016410982516286,7.524663108995578,0.0,0.06144625252471856,32.0547405480473,1.9835773757037896,7.509648963850672,-9.41870724932292e-06,7.7672007033208175,7.7672007033265285
