k,i_ref,i_ref_mpc,ref_advanced,dist_to_ref_m,dist_to_ref_mm,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,vessel_tip_alignment_deg,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,jac_pred_mm,jac_mpc_pred_mm,jac_actual_mm,jac_gain_actual_over_jac,jac_gain_actual_over_mpc,jac_angle_actual_deg,jac_cos_actual,jac_actual_along_pred_mm,jac_dp_pred_x_mm,jac_dp_pred_y_mm,jac_dp_pred_z_mm,mpc_dp_pred_x_mm,mpc_dp_pred_y_mm,mpc_dp_pred_z_mm,actual_dp_x_mm,actual_dp_y_mm,actual_dp_z_mm,jac_dir_pred_x,jac_dir_pred_y,jac_dir_pred_z,mpc_dir_pred_x,mpc_dir_pred_y,mpc_dir_pred_z,actual_dir_x,actual_dir_y,actual_dir_z,frame_path
0,17,17,1,0.0016297075467440077,1.6297075467440076,0.0017517496035561202,0.0027310950531014505,-4.101799842515021e-08,0.0,0.0,0.03879171905438659,0.010141525454906588,0.7821503395189886,-0.7099000057416691,0.1,-2.2089386369672282e-07,0.9999999416077845,0.00012435127354115807,0.00031830981707539147,0.016101415254549067,0.782031509448629,-0.7099362618413113,-0.10005210822012159,-0.9999883804796464,-0.0005077247737404541,-0.004793862873299224,solved,0,2.4833736596673617e-06,0.0024833736596673616,2.558253159867115e-06,0.002558253159867115,3.037157311643428,16,0.06983479943254361,0.0013391388557504825,1.3391388557504826,0.0026608611442495173,2.6608611442495174,0.1015358541872234,0.10153585418614496,0.10156722131781683,1.00030892664315,1.0003089266537746,1.4433062731747233,0.9996827374778475,0.10153499784501352,-0.10143449631756041,-0.001240100941532085,0.004362888032797669,-0.10143449631749846,-0.001240100872323957,0.004362888028811018,-0.10143757246594554,0.001243270882134162,0.004977310112105893,-0.9990017529229025,-0.012213428955307208,0.04296894006281641,-0.9990017529329032,-0.01221342827382423,0.042968940024009326,-0.9987235167981449,0.012240867338920382,0.049005083013261265,mpc_1np1s_above_60/frames/frame_000000.png
1,18,18,1,0.002206280584792505,2.206280584792505,0.0031559144427063877,0.002167838962537137,-1.825821499832176e-07,0.0,0.0,0.03504976079641289,0.01014926112405466,0.7821818986634157,-0.7098783273520437,0.1,-2.766772747573349e-07,0.9999999480441256,-5.089752122024318e-05,0.0003183097734760179,0.016202907865789613,0.7819299937404747,-0.7099351031376641,-0.10004622709038273,-0.9999911704578617,-0.00038852988459228785,-0.0041842622819932675,solved,0,2.281101861256906e-06,0.002281101861256906,2.3858766816001854e-06,0.0023858766816001855,3.0272612740641227,16,0.1712202398252957,0.0013349264576526158,1.3349264576526159,0.0026650735423473845,2.6650735423473844,0.10165166711764545,0.10165166711758965,0.10169252324147711,1.0004019228114025,1.0004019228119516,1.3443586255004019,0.9997247450797252,0.10166453187409971,-0.10151329965596331,-0.0011223969426449975,0.005181857375337546,-0.10151329965590872,-0.0011223969424989377,0.005181857375344268,-0.10151570815430944,0.001158703647252679,0.005881129738857793,-0.9986388077480126,-0.01104159896704895,0.050976609850779724,-0.9986388077480237,-0.011041598965618144,0.05097660985087383,-0.9982612774122261,0.011394187205889696,0.05783246940281515,mpc_1np1s_above_60/frames/frame_000001.png
2,19,19,1,0.0028841074184155985,2.8841074184155984,0.0041798127922843395,0.001427199553752646,-5.206127697371083e-07,0.0,0.0,0.02733651343045546,0.010172743587308488,0.7822236967913385,-0.7098640553565062,0.1,-3.2018466902576885e-07,0.9999999317462602,-0.0001875800803700345,0.0003183097326857065,0.016304635301662696,0.7818282441752449,-0.7099341732385671,-0.10003959673783858,-0.9999937993850978,-0.0002931487359131022,-0.003509309786169393,solved,0,1.8086498500977954e-06,0.0018086498500977954,1.9640562178956034e-06,0.0019640562178956035,3.017902505207685,16,0.27267874213568083,0.0013306189749658858,1.3306189749658859,0.0026693810250341143,2.6693810250341143,0.10192069109962759,0.1019206910996074,0.10196960484204061,1.000479919650125,1.0004799196503231,1.1035245217430127,0.9998145293087335,0.1019506924689424,-0.10174802685760376,-0.0008787500989549453,0.005864648589100225,-0.10174802685758433,-0.0008787500989093644,0.005864648589093413,-0.10174956522979173,0.0009298990969464072,0.006630352544154117,-0.9983058960829156,-0.008621900906224882,0.0575412953525553,-0.9983058960829226,-0.00862190090577937,0.057541295352499855,-0.9978421058648825,0.009119375311759794,0.06502283258256304,mpc_1np1s_above_60/frames/frame_000002.png
3,19,19,0,0.0027876610827940423,2.7876610827940422,0.0033955122164647613,0.001162910028187027,-4.81117941681389e-07,0.0,0.0,0.02782775242123689,0.010169162709232819,0.7822576519135032,-0.7098524262562244,0.1,-3.644738879557822e-07,0.9999998959668033,-0.00032671883071479593,0.00031830968505443437,0.016406326928755023,0.7817265346537858,-0.7099331947575402,-0.10003316200062395,-0.9999958859501785,-0.00019427390626775283,-0.002861877070510457,solved,0,1.8710136137518547e-06,0.0018710136137518546,2.0079228152794744e-06,0.0020079228152794742,3.010090803864824,16,0.37435842847834394,0.0013260797204454429,1.3260797204454429,0.0026739202795545572,2.673920279554557,0.1018723270363737,0.10187232712794038,0.10191756484320912,1.0004440637428385,1.0004440628436015,1.1287856665465819,0.9998059410555951,0.10189778682815932,-0.10170848547682977,-0.0008925209071260111,0.0057059972174657095,-0.10170848547264022,-0.0008925323000674723,0.005705997144861419,-0.10170952145904799,0.0009784810268698152,0.006434737214622288,-0.9983916970946838,-0.008761171292448584,0.05601125824315737,-0.9983916961561662,-0.008761283120062139,0.056011257480113485,-0.9979587092324941,0.009600710420967367,0.06313668526638705,mpc_1np1s_above_60/frames/frame_000003.png
4,19,19,0,0.0026916593334347506,2.6916593334347505,0.0026680221751540787,0.000905662025058425,-4.4236756461944754e-07,0.0,0.0,0.02832475029038379,0.010165501961076781,0.7822843321352547,-0.7098433696359737,0.1,-4.0955409587079353e-07,0.9999998396670144,-0.0004683425636831653,0.0003183096302440609,0.01650798194836579,0.7816248655879723,-0.7099321666640699,-0.10002690936198863,-0.9999974866507613,-9.187254251379547e-05,-0.002240145440882914,solved,0,1.9349898713474376e-06,0.0019349898713474376,2.0557591418965897e-06,0.00205575914189659,3.002632698353459,16,0.4760007754659585,0.001321627247746992,1.3216272477469921,0.002678372752253008,2.6783727522530083,0.10182436911359098,0.10182436911356914,0.10186634090555736,1.0004121979083374,1.0004121979085518,1.1562998817320018,0.9997963656860154,0.10184559742310893,-0.10166849961690966,-0.0009068963204155539,0.005558405355070676,-0.10166849961690261,-0.0009068963181535494,0.005558405355168827,-0.10166906581354773,0.0010280934703565947,0.0062526386353234376,-0.9984692318937185,-0.008906476203195117,0.0545881639479637,-0.9984692318938634,-0.008906476180982262,0.05458816394893934,-0.9980633927727655,0.010092572887346213,0.06138081116627526,mpc_1np1s_above_60/frames/frame_000004.png
5,19,19,0,0.0025961475770832254,2.5961475770832254,0.0019953214306507924,0.0006549064947374704,-4.0482874370046115e-07,0.0,0.0,0.0288276706215576,0.010161756336908008,0.7823042853495612,-0.7098368205710264,0.1,-4.5543471733923284e-07,0.9999997617729581,-0.0006124808883166101,0.0003183095679050293,0.01660959951173487,0.7815232374835588,-0.7099310878200814,-0.1000208248057697,-0.9999986513413051,1.4098045525584268e-05,-0.0016422901132283087,solved,0,2.000701778176837e-06,0.002000701778176837,2.107419794761931e-06,0.002107419794761931,2.995468561707979,16,0.5776054150258839,0.001317259890663936,1.317259890663936,0.002682740109336064,2.682740109336064,0.1017767136362448,0.10177671363620217,0.10181580101051967,1.0003840502692452,1.000384050269664,1.1859733335498914,0.999785780460518,0.1017939900765152,-0.10162798268813295,-0.0009218577860201026,0.005422430410533767,-0.10162798268809059,-0.0009218577859959609,0.005422430410531587,-0.10162810441349812,0.0010788439884779066,0.006084556218935444,-0.9985386544446363,-0.009057649368743323,0.05327771173584767,-0.9985386544446383,-0.009057649368509915,0.05327771173584856,-0.9981565081730078,0.01059603693896628,0.059760431667249606,mpc_1np1s_above_60/frames/frame_000005.png
6,19,19,0,0.002501177950608762,2.501177950608762,0.0013778868530727568,0.0004100607599830554,-3.6861732419686407e-07,0.0,0.0,0.029336499054967255,0.010157920303692327,0.7823180642180919,-0.7098327199634266,0.1,-5.021251539624568e-07,0.9999996611748588,-0.0007591633415327181,0.0003183094976763935,0.01671117871477179,0.7814216509421626,-0.709929957206484,-0.10001489245241735,-0.9999994237906852,0.00012366711497708804,-0.001066360512319575,solved,0,2.068025389266949e-06,0.0020680253892669488,2.162606923405243e-06,0.002162606923405243,2.9885445556947987,16,0.6791718929966402,0.0013129764305776367,1.3129764305776366,0.0026870235694223636,2.6870235694223634,0.10172931611505553,0.10172931611506947,0.10176589063253372,1.000359527802554,1.000359527802417,1.217648939246045,0.9997741851059039,0.10174291037871792,-0.10158684594972806,-0.0009374117693880599,0.005299787391747715,-0.10158684594974154,-0.0009374117694305184,0.0052997873917493,-0.10158654139613699,0.0011306135974109566,0.005932353352347541,-0.9985995171228091,-0.009214765273049217,0.052096952915260654,-0.9985995171228049,-0.009214765273465323,0.0520969529152691,-0.9982376291773012,0.011109946470114306,0.05829412306495372,mpc_1np1s_above_60/frames/frame_000006.png
7,20,20,1,0.003187625783980643,3.187625783980643,0.0013819174667943103,9.08770705495477e-05,-9.150292952827724e-07,0.0,0.0,0.016162036130253347,0.010186263586666123,0.7823318833927598,-0.7098318111927211,0.1,-5.278478003051938e-07,0.9999995965615907,-0.0008399734922367352,0.00031830945606024325,0.016813041350638453,0.7813197837101156,-0.7099292891161341,-0.1000087568937449,-0.9999998678810768,0.00018818531977421056,-0.00047835563602267194,solved,0,1.1584022189739242e-06,0.0011584022189739243,1.32441099695177e-06,0.00132441099695177,2.981813884585138,16,0.78069965157806,0.0013087758105703965,1.3087758105703964,0.002691224189429604,2.6912241894296036,0.1020172593788862,0.10201725937496726,0.10205402681850748,1.0003604041104919,1.0003604041489202,0.7434123111555848,0.9999158259653339,0.10204543651931625,-0.10186806005323057,-0.0004903136346219708,0.0054935548336262205,-0.10186806005330062,-0.0004903115731202945,0.005493554943544754,-0.10186723204708148,0.0006680903499312052,0.006135558672445973,-0.9985375089806959,-0.004806183165546276,0.05384926890873901,-0.9985375090197409,-0.004806162958349437,0.053849269988257974,-0.998169648202533,0.006546437909004166,0.06012069159561365,mpc_1np1s_above_60/frames/frame_000007.png
8,20,20,0,0.0030870546152121443,3.0870546152121445,0.0006336900941686666,-4.312625044927432e-05,-8.506801774446658e-07,0.0,0.0,0.016447723182172365,0.010182961222618019,0.7823382202937015,-0.7098322424552256,0.1,-5.540251275884531e-07,0.9999995241017396,-0.0009222120720362313,0.00031830941157437714,0.016914870962864634,0.7812179524547044,-0.7099285912049692,-0.10000286425880739,-0.9999999643971657,0.0002547041797448938,7.957039777291016e-05,solved,0,1.1970958817453398e-06,0.0011970958817453397,1.3408585720610613e-06,0.0013408585720610614,2.9780301331501735,16,0.8824835344445954,0.0013041263126830271,1.3041263126830271,0.002695873687316973,2.695873687316973,0.10197078812981594,0.10197078811667022,0.10200399406454443,1.0003256416404884,1.0003256417694468,0.7530613889213995,0.9999136267523548,0.10199518364830429,-0.10183232884343217,-0.0004991887817397573,0.005288595720896709,-0.10183232884330984,-0.0004991842356139031,0.005288595898891857,-0.10183125541118887,0.0006979111648597325,0.005892634937512686,-0.9986421671448935,-0.004895409664817487,0.051863830984261464,-0.9986421672724353,-0.004895365082819207,0.051863832736497945,-0.9983065501018886,0.006841998406632191,0.057768668683542336,mpc_1np1s_above_60/frames/frame_000008.png
9,20,20,0,0.0029866117490643575,2.9866117490643576,-5.113623180986749e-05,-0.00017238932401357563,-7.882381572284213e-07,0.0,0.0,0.01673681883369146,0.010179594749155208,0.7823377089313834,-0.7098339663484657,0.1,-5.806625603903325e-07,0.9999994434257458,-0.001005896123052762,0.0003183093640967215,0.017016666910356186,0.7811161574527252,-0.7099278628642224,-0.09999719512968991,-0.9999997618403597,0.0003232429982739554,0.0006097812624129695,solved,0,1.2367594576227106e-06,0.0012367594576227106,1.361401069052145e-06,0.001361401069052145,8.288754926360133,17,0.10473307323022796,0.0012954104269428369,1.2954104269428368,0.0027045895730571632,2.7045895730571634,0.10192524008983611,0.10192524028323073,0.10195534283758874,1.0002953414456135,1.0002953395476368,0.7649776360035954,0.9999108716707186,0.10194625572822032,-0.10179629412950743,-0.0005083796091605952,0.0051000606900836,-0.10179629413298308,-0.0005084180357828316,0.005100060655169325,-0.1017950019791547,0.0007283407468250402,0.005669129117480409,-0.9987348966731396,-0.004987769552590835,0.050037269331800895,-0.9987348948122238,-0.004988146551041089,0.05003726889431149,-0.9984273422660207,0.007143723188546002,0.05560404153131172,mpc_1np1s_above_60/frames/frame_000009.png
