sample_index,time_s,path_s_m,path_speed_m_s,path_acceleration_m_s2,position_error_m,position_error_mm,tangent_error_rad,tangent_error_deg,beam_feasible,insertion_m,insertion_rate_m_s,insertion_acceleration_m_s2,q1_rad,qd1_rad_s,qdd1_rad_s2,q2_rad,qd2_rad_s,qdd2_rad_s2,q3_rad,qd3_rad_s,qdd3_rad_s2,q4_rad,qd4_rad_s,qdd4_rad_s2,q5_rad,qd5_rad_s,qdd5_rad_s2,q6_rad,qd6_rad_s,qdd6_rad_s2,desired_x,desired_y,desired_z,achieved_x,achieved_y,achieved_z,desired_tangent_x,desired_tangent_y,desired_tangent_z,achieved_tangent_x,achieved_tangent_y,achieved_tangent_z
0,0.0,0.0,0.0,0.019053152835263147,0.0,0.0,0.6952108278002742,39.832646304751954,1,0.025,0.0,0.011901238408130366,-0.8563330794749153,0.0,0.11084209197973105,-1.9202845676220412,0.0,0.11217391909578617,-1.737470984736671,-0.0,-0.15580022607182925,-1.083041076516786,-0.0,-0.17157518811410524,1.5624128895518443,0.0,0.1145339398618609,-2.056483300904421,0.0,0.026894925936722217,0.5005820547675611,-0.6695089478050362,0.013441556889184119,0.5005820547675611,-0.6695089478050362,0.013441556889184119,-0.7459376616259822,0.6660157693087767,0.0,-0.9994339375540411,0.03363773107760265,0.0005545387056087045
1,0.1,9.526576417631574e-05,0.0019053152835263147,0.019053152835263147,1.3012553725432246e-05,0.013012553725432247,0.6912819016567976,39.60753541871213,1,0.025059868966150034,0.0012118902873759605,0.012989560736276554,-0.8557792441594885,0.0110617005296658,0.10971665856436574,-1.9197240606392865,0.011195635146133835,0.11108608092354703,-1.738249313511415,-0.015539681270269924,-0.15378315922617916,-1.0838983204377497,-0.017119597634998915,-0.1696791292935248,1.562985165820405,0.011429788141272261,0.11335364761616941,-2.0563489317412604,0.0026831646022982677,0.026578526368024512,0.5005109924461985,-0.6694454993038196,0.013441556889184119,0.5005239576550224,-0.6694465803252423,0.013441309286091965,-0.7459376616259696,0.6660157693087909,0.0,-0.9992940739431192,0.03756415362488842,0.0005367910297885234
2,0.2,0.0003157319181896511,0.002114689286999447,-0.00217306180895281,3.208002072517224e-05,0.03208002072517224,0.6821817675396747,39.08613614079798,1,0.02521017506684868,0.0015623291074855084,0.0004091629693071658,-0.8545098269329859,0.012040630671613024,-0.015225866941386564,-1.9184388450153818,0.012192211267585754,-0.015606552487194073,-1.7400285492519338,-0.016825179255649508,0.022276580405314973,-1.0858614655298495,-0.0186004598163811,0.024031871362574293,1.56429666597732,0.012438123736436397,-0.01574179297955866,-2.0560414201651667,0.0029118794211042626,-0.0037692330410554315,0.500346538438806,-0.6692986653686478,0.013441556889184119,0.5003785416024423,-0.6693008192363081,0.013441022004991875,-0.7459376616259404,0.6660157693088237,0.0,-0.9989108752389236,0.04665617234437341,0.0005146956184285102
3,0.30000000000000004,0.0005198644615821346,0.00201543045884369,0.00019898035117862822,3.348909692977735e-05,0.033489096929777355,0.6738523062205481,38.60889316159456,1,0.025366520160732733,0.0015613149081170668,-1.911023663452515e-05,-0.8533605496689007,0.011221205607025178,-0.0013284090752316029,-1.9172775352760956,0.011299544973482333,-0.002314709954045319,-1.7416305674151873,-0.015609143390546911,0.0023977767124742175,-1.08763399909489,-0.017273008911958102,0.0027748319004378503,1.5654839787260753,0.011595034972433268,-0.0012992991456432994,-2.0557637554043664,0.0027095482461850593,-0.00033583832734327974,0.5001942682867261,-0.6691627098757194,0.013441556889184119,0.5002276632067435,-0.6691651734388524,0.0134410775282638,-0.7459376616259134,0.666015769308854,0.0,-0.9984876068769597,0.05497484986880984,0.0005145823782998115
4,0.4,0.0007217986368558825,0.002015602023147112,-0.0002123790021312722,3.4261929429705e-05,0.034261929429705004,0.6657279154647041,38.143399860169595,1,0.025522658684803357,0.0015612656197242461,5.14208701978504e-06,-0.852248339453197,0.010982251809452693,-0.0035097906021200366,-1.9161619455674486,0.010976559221664298,-0.004192646085424554,-1.7431748540533683,-0.015219197595541257,0.005475093293463441,-1.089342570364752,-0.016837715936573516,0.006012305818255417,1.566633642491544,0.011356445731773962,-0.0035347771273088174,-2.0554953492722583,0.002647942398783575,-0.0009099961657654105,0.50004363798022,-0.6690282185306246,0.013441556889184119,0.500077799726927,-0.6690307951708229,0.013441092351283794,-0.7459376616258944,0.6660157693088752,0.0,-0.9980080231806262,0.06308505090335767,0.0005118785203588156
5,0.5,0.0009222479792223084,0.0019952120376062455,-0.0001445070789365286,3.4676455207997196e-05,0.0346764552079972,0.6577761109975454,37.68779502468813,1,0.025678831500310566,0.00156178500684006,-1.0469502728886241e-05,-0.8511676364646151,0.010644591380093339,-0.0029729510022646053,-1.9150850447498544,0.010574181569934607,-0.003628968966441516,-1.7446694855063352,-0.014692057362705143,0.004684583500192022,-1.0909965204114407,-0.016262685016743595,0.005079385439042053,1.5677514558097423,0.011010188596539015,-0.0031332190265785788,-2.0552350423331602,0.0025624679105564797,-0.0007200628532228188,0.4998941152665008,-0.6688947161076609,0.013441556889184119,0.4999286759281949,-0.6688975112349017,0.0134411047025349,-0.7459376616258822,0.6660157693088887,0.0,-0.9974748373959045,0.07101893846239109,0.0005090596125115564
6,0.6000000000000001,0.0011213012519215686,0.0019864907783444068,-8.255106329365534e-05,3.4802746172239255e-05,0.03480274617223925,0.6499909571205345,37.24173856467549,1,0.02583500066743289,0.0015616598495691476,3.557787710530653e-06,-0.8501162678103626,0.010393864943176807,-0.002206358210504648,-1.9140443917686156,0.010239637206139601,-0.0034349071675395474,-1.7461172698648277,-0.014264251249897749,0.004431792021188049,-1.0925995219996174,-0.01579424025490579,0.0050057013796483115,1.5688385520103365,0.010746168401537888,-0.0021905668276344364,-2.054981938946355,0.0025007241159770524,-0.0006146615305105357,0.49974563393372456,-0.6687621434891107,0.013441556889184119,0.4997803053750539,-0.6687651323210624,0.013441121939946486,-0.7459376616258848,0.666015769308886,0.0,-0.9968917231534709,0.07878220411414004,0.0005065797288181151
7,0.7000000000000001,0.0013194642977971223,0.001976479684934507,-0.00010117301139475875,3.501104097377927e-05,0.035011040973779266,0.6423432439994553,36.80355687991083,1,0.02599116634187431,0.0015616723741318868,1.3540411049866978e-06,-0.8490872842006262,0.010192906482909412,-0.0018117380166562534,-1.91303840924813,0.00987605995838721,-0.003650007906494313,-1.7475202792188727,-0.013789533060350034,0.0047778139933277695,-1.094151974935459,-0.01524483506050735,0.005519320576943997,1.5699033601034615,0.01055696432932542,-0.0018931730470000824,-2.0547350557536848,0.0024373661327586945,-0.0005736641486190355,0.49959781665466346,-0.6686301637756633,0.013441556889184119,0.49963267533139716,-0.6686333994386099,0.013441137208663353,-0.7459376616258981,0.6660157693088709,0.0,-0.9962600738255765,0.08640376890744922,0.0005040036162503314
8,0.8,0.0015166212648848017,0.0019668688940433104,-9.027426698526705e-05,3.5177267230559206e-05,0.03517726723055921,0.6348373332290613,36.37349987136547,1,0.02614733388922542,0.0015616672589103056,2.578178533434606e-08,-0.848076563343172,0.010026601077809418,-0.0015285363502473,-1.912068704823165,0.009521734251424576,-0.003442453955169508,-1.7488758687070425,-0.013327783116214631,0.004473731790680102,-1.0956499186963466,-0.014724859382590043,0.004903670230101379,1.570948507488757,0.010335838184820445,-0.002453350337720956,-2.054493791985866,0.002391781130882293,-0.00036822932311551706,0.4994507498476608,-0.6684988541265539,0.013441556889184119,0.49948575100913867,-0.6685023463358403,0.013441152786090309,-0.7459376616259098,0.6660157693088579,0.0,-0.9955834782470571,0.09387910505555165,0.0005014732897244435
9,0.9,0.0017128573440652487,0.0019578602320903466,-8.985404093148239e-05,3.53457411033591e-05,0.0353457411033591,0.62746726484396,35.95122605817636,1,0.02630350061099144,0.0015616673527168562,1.0721812475982212e-08,-0.8470814972471931,0.009875215228743676,-0.0014990381229897807,-1.9111336485810875,0.009180347246736328,-0.0033852118253309767,-1.7501862731481475,-0.012880270889293902,0.004476041536321805,-1.0970982626817363,-0.014245777090544842,0.004678506058642262,1.571970171164723,0.010100889771036153,-0.002246252953961275,-2.0542567276274903,0.0023468013479354148,-0.0005305515838005064,0.4993043699656303,-0.6683681578033123,0.013441556889184119,0.4993395154903312,-0.6683718938627841,0.013441162722632162,-0.7459376616258993,0.6660157693088696,0.0,-0.9948645515505787,0.10121400813727047,0.0004986229582707172
