N_sqp,Np,adaptive_rollout_enabled,bend_angle_deg,error,final_i_ref,final_infeasible,final_status,final_tip,hierarchical_mpc_enabled,hierarchy_policy,jacobian_variant,log_csv_path,max_jac_cond,mean_jac_cond,mean_sqp_iters,n_steps,num_infeasible_steps,plant_contact,python_success,rollout_steps,run_name,solver_mode
5,5,False,-30.0,,43,0,solved,"[0.754834852547709, -0.7014691899354544, -0.10001024426866442]",False,,contact,run_baseline_ltv_rollout3_np5/bend_m30_jac_contact_plant_contact_1_ltv_oneshot_rollout3_Np5_sqp5/log.csv,13504.78293254997,9052.059569259776,1.0,8,0,True,True,3,bend_m30_jac_contact_plant_contact_1_ltv_oneshot_rollout3_Np5_sqp5,ltv_oneshot
5,5,False,-60.0,,42,0,solved,"[0.7627953333284742, -0.6917582795398699, -0.10002728329092102]",False,,contact,run_baseline_ltv_rollout3_np5/bend_m60_jac_contact_plant_contact_1_ltv_oneshot_rollout3_Np5_sqp5/log.csv,43170.730541094796,19418.988335731523,1.0,9,0,True,True,3,bend_m60_jac_contact_plant_contact_1_ltv_oneshot_rollout3_Np5_sqp5,ltv_oneshot
5,5,False,-90.0,,23,0,solved,"[0.7769089525466245, -0.7099448189102299, -0.10001351366578402]",False,,contact,run_baseline_ltv_rollout3_np5/bend_m90_jac_contact_plant_contact_1_ltv_oneshot_rollout3_Np5_sqp5/log.csv,480842511.8826239,290688335.3871421,1.0,100,0,True,True,3,bend_m90_jac_contact_plant_contact_1_ltv_oneshot_rollout3_Np5_sqp5,ltv_oneshot
