N_sqp,Np,bend_angle_deg,error,final_i_ref,final_infeasible,final_status,final_tip,jacobian_variant,log_csv_path,max_jac_cond,mean_jac_cond,mean_sqp_iters,n_steps,num_infeasible_steps,plant_contact,rollout_steps,run_name,solver_mode,success
1,5,-60.0,,40,0,solved,"[0.7647539428322865, -0.6951312081464941, -0.10002400043442954]",no_contact,runs_hessian_adaptive_001/bend_m60_jac_no_contact_plant_contact_1_lti_rollout5_Np5_sqp1/log.csv,126996.15984196225,14759.126811313323,1.0,21,0,True,5,bend_m60_jac_no_contact_plant_contact_1_lti_rollout5_Np5_sqp1,lti,True
1,5,-60.0,,41,0,solved,"[0.7641476158179211, -0.6940848631972646, -0.10002549017584632]",no_contact,runs_hessian_adaptive_001/bend_m60_jac_no_contact_plant_contact_1_ltv_oneshot_rollout5_Np5_sqp1/log.csv,24866.01563159436,9145.650700613345,1.0,21,0,True,5,bend_m60_jac_no_contact_plant_contact_1_ltv_oneshot_rollout5_Np5_sqp1,ltv_oneshot,True
1,5,-60.0,,41,0,solved,"[0.7641476158179211, -0.6940848631972646, -0.10002549017584632]",no_contact,runs_hessian_adaptive_001/bend_m60_jac_no_contact_plant_contact_1_sqp_full_rollout5_Np5_sqp1/log.csv,24866.01563159436,9145.650700613345,1.0,21,0,True,5,bend_m60_jac_no_contact_plant_contact_1_sqp_full_rollout5_Np5_sqp1,sqp_full,True
1,5,-60.0,,40,0,solved,"[0.7649023661207025, -0.6953917925072843, -0.10002479845307026]",contact,runs_hessian_adaptive_001/bend_m60_jac_contact_plant_contact_1_lti_rollout5_Np5_sqp1/log.csv,60109.06448763176,14092.96618971303,1.0,23,0,True,5,bend_m60_jac_contact_plant_contact_1_lti_rollout5_Np5_sqp1,lti,True
1,5,-60.0,,40,0,solved,"[0.7648899257639729, -0.6953842475917553, -0.10002711096710314]",contact,runs_hessian_adaptive_001/bend_m60_jac_contact_plant_contact_1_ltv_oneshot_rollout5_Np5_sqp1/log.csv,6396477.180017461,617959.6465168444,1.0,34,0,True,5,bend_m60_jac_contact_plant_contact_1_ltv_oneshot_rollout5_Np5_sqp1,ltv_oneshot,True
1,5,-60.0,,40,0,solved,"[0.7648899257639729, -0.6953842475917553, -0.10002711096710314]",contact,runs_hessian_adaptive_001/bend_m60_jac_contact_plant_contact_1_sqp_full_rollout5_Np5_sqp1/log.csv,6396477.180017461,617959.6465168444,1.0,34,0,True,5,bend_m60_jac_contact_plant_contact_1_sqp_full_rollout5_Np5_sqp1,sqp_full,True
