k,status,infeasible,solver_mode,rollout_steps,solver_mode_used,N_sqp_used,rollout_steps_used,rollout_steps_next,rollout_adaptation_reason,hierarchy_enabled,hierarchy_solver_mode,hierarchy_rollout_steps,hierarchy_N_sqp,hierarchy_confidence,hierarchy_risk,hierarchy_level,hierarchy_reason,i_ref,i_ref_mpc,idx_ref_0,idx_ref_terminal,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_now_x,p_now_y,p_now_z,p_now_qw,p_now_qx,p_now_qy,p_now_qz,p_now_L,tip_x,tip_y,tip_z,tip_tx,tip_ty,tip_tz,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,sqp_iters_done,sqp_du_final,sqp_du_rel_final,frame_path,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,tip_vessel_angle_deg,trust_vx,trust_vy,trust_vz,trust_wx,trust_wy,trust_wz,trust_dL,adapt_pred_err_xy_mm,adapt_pred_err_xyz_mm,adapt_clearance_mm,adapt_tip_vessel_angle_deg,cond_H_beam,lambda_min_H_beam,lambda_max_H_beam,num_negative_H_beam,num_near_zero_H_beam,stationarity_norm,cond_H_mpc,lambda_min_H_mpc,lambda_max_H_mpc,num_negative_H_mpc,num_near_zero_H_mpc,valid_H_mpc,norm_H_mpc,norm_H_track,norm_H_effort,norm_H_smooth,qp_reg,path_idx_nearest,curvature_local_1pm,curvature_max_ahead_1pm,curvature_mean_ahead_1pm,curvature_lookahead_points,sqp_status_0,sqp_du_0,sqp_du_rel_0,sqp_status_1,sqp_du_1,sqp_du_rel_1,sqp_status_2,sqp_du_2,sqp_du_rel_2,sqp_status_3,sqp_du_3,sqp_du_rel_3,sqp_status_4,sqp_du_4,sqp_du_rel_4,u_applied_0_vx,u_applied_0_vy,u_applied_0_vz,u_applied_0_wx,u_applied_0_wy,u_applied_0_wz,u_applied_0_dL,x_rollout_0_x,x_rollout_0_y,x_rollout_0_z,x_rollout_0_tx,x_rollout_0_ty,x_rollout_0_tz,x_pred_0_x,x_pred_0_y,x_pred_0_z,x_pred_0_tx,x_pred_0_ty,x_pred_0_tz,rollout_err_xy_0_m,rollout_err_xy_0_mm,rollout_err_xyz_0_m,rollout_err_xyz_0_mm,u_applied_1_vx,u_applied_1_vy,u_applied_1_vz,u_applied_1_wx,u_applied_1_wy,u_applied_1_wz,u_applied_1_dL,x_rollout_1_x,x_rollout_1_y,x_rollout_1_z,x_rollout_1_tx,x_rollout_1_ty,x_rollout_1_tz,x_pred_1_x,x_pred_1_y,x_pred_1_z,x_pred_1_tx,x_pred_1_ty,x_pred_1_tz,rollout_err_xy_1_m,rollout_err_xy_1_mm,rollout_err_xyz_1_m,rollout_err_xyz_1_mm,u_applied_2_vx,u_applied_2_vy,u_applied_2_vz,u_applied_2_wx,u_applied_2_wy,u_applied_2_wz,u_applied_2_dL,x_rollout_2_x,x_rollout_2_y,x_rollout_2_z,x_rollout_2_tx,x_rollout_2_ty,x_rollout_2_tz,x_pred_2_x,x_pred_2_y,x_pred_2_z,x_pred_2_tx,x_pred_2_ty,x_pred_2_tz,rollout_err_xy_2_m,rollout_err_xy_2_mm,rollout_err_xyz_2_m,rollout_err_xyz_2_mm,u_applied_3_vx,u_applied_3_vy,u_applied_3_vz,u_applied_3_wx,u_applied_3_wy,u_applied_3_wz,u_applied_3_dL,x_rollout_3_x,x_rollout_3_y,x_rollout_3_z,x_rollout_3_tx,x_rollout_3_ty,x_rollout_3_tz,x_pred_3_x,x_pred_3_y,x_pred_3_z,x_pred_3_tx,x_pred_3_ty,x_pred_3_tz,rollout_err_xy_3_m,rollout_err_xy_3_mm,rollout_err_xyz_3_m,rollout_err_xyz_3_mm,u_applied_4_vx,u_applied_4_vy,u_applied_4_vz,u_applied_4_wx,u_applied_4_wy,u_applied_4_wz,u_applied_4_dL,x_rollout_4_x,x_rollout_4_y,x_rollout_4_z,x_rollout_4_tx,x_rollout_4_ty,x_rollout_4_tz,x_pred_4_x,x_pred_4_y,x_pred_4_z,x_pred_4_tx,x_pred_4_ty,x_pred_4_tz,rollout_err_xy_4_m,rollout_err_xy_4_mm,rollout_err_xyz_4_m,rollout_err_xyz_4_mm,u_plan_0_vx,u_plan_0_vy,u_plan_0_vz,u_plan_0_wx,u_plan_0_wy,u_plan_0_wz,u_plan_0_dL,u_plan_1_vx,u_plan_1_vy,u_plan_1_vz,u_plan_1_wx,u_plan_1_wy,u_plan_1_wz,u_plan_1_dL,u_plan_2_vx,u_plan_2_vy,u_plan_2_vz,u_plan_2_wx,u_plan_2_wy,u_plan_2_wz,u_plan_2_dL,u_plan_3_vx,u_plan_3_vy,u_plan_3_vz,u_plan_3_wx,u_plan_3_wy,u_plan_3_wz,u_plan_3_dL,u_plan_4_vx,u_plan_4_vy,u_plan_4_vz,u_plan_4_wx,u_plan_4_wy,u_plan_4_wz,u_plan_4_dL,beam_eig_logged,beam_eig_failed,beam_eig_lambda_min,beam_eig_lambda_max,beam_eig_cond,beam_soft_direction_index,beam_soft_direction_absmax,beam_soft_dir_0,beam_soft_dir_1,beam_soft_dir_2,beam_soft_dir_3,beam_soft_dir_4,beam_soft_dir_5,beam_soft_dir_6,beam_soft_dir_7,beam_soft_dir_8,beam_soft_dir_9,beam_soft_dir_10,beam_soft_dir_11,beam_soft_dir_12,beam_soft_dir_13,beam_soft_dir_14,beam_soft_dir_15,beam_soft_dir_16,beam_soft_dir_17,beam_soft_dir_18,beam_soft_dir_19,beam_stiff_direction_index,beam_stiff_direction_absmax,beam_stiff_dir_0,beam_stiff_dir_1,beam_stiff_dir_2,beam_stiff_dir_3,beam_stiff_dir_4,beam_stiff_dir_5,beam_stiff_dir_6,beam_stiff_dir_7,beam_stiff_dir_8,beam_stiff_dir_9,beam_stiff_dir_10,beam_stiff_dir_11,beam_stiff_dir_12,beam_stiff_dir_13,beam_stiff_dir_14,beam_stiff_dir_15,beam_stiff_dir_16,beam_stiff_dir_17,beam_stiff_dir_18,beam_stiff_dir_19
0,solved,0,ltv_oneshot,3,ltv_oneshot,5,3,1,bad:tip_angle,False,,,,nan,nan,,,18,18,18,22,-0.049999826033438215,-0.050000000128670695,3.640218436124182e-09,0.0,0.0,-2.0943951024016325,0.09855993112173446,0.6602523765945996,-0.7096622578259022,-0.1,0.000533675311906427,0.9999997609333099,0.00030331131625109184,0.00031831781281573283,0.01969516420539205,0.7784376795244797,-0.709904777953092,-0.10000378396688775,-0.999997782436945,0.00210543179921112,4.772977565322294e-05,0.00022976323001395386,0.22976323001395385,0.00022976325094881353,0.22976325094881353,1,4.1917985716415735,93.73146553967491,,20,0.07290092222773839,6.32977169705498e-05,0.0632977169705498,0.00393670228302945,3.93670228302945,49.1637834388639,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,0.24096344746658221,0.24096345981473724,3.93670228302945,49.1637834388639,3.2308442169439333,2.061596481386204e-09,6.883781491252973e-09,0,0,1.147080263506833e-17,4719137.593992855,2.0010000000032297e-06,9.442994325594945,0,0,True,9.573297840977313,9.572981933354928,0.07745966744054612,2.4819347291981716e-07,1e-09,16,70.64066035580598,233.18519139449108,142.05205494697663,10,solved,4.1917985716415735,93.73146553967491,,nan,nan,,nan,nan,,nan,nan,,nan,nan,-0.049999826033438215,-0.050000000128670695,3.640218436124182e-09,0.0,0.0,-2.0943951024016325,0.09855993112173446,0.780161729389569,-0.7098751262912094,-0.10000430540481098,nan,nan,nan,0.7801616574633898,-0.7101048895099653,-0.10000420732258836,nan,nan,nan,0.00022976323001395386,0.22976323001395385,0.00022976325094881353,0.22976325094881353,-0.049999842565542255,0.013253417076798921,3.640316681177573e-09,0.0,0.0,0.0014998633068371943,0.045819947065698224,0.7792454620014927,-0.709845618618277,-0.10000417615888815,nan,nan,nan,0.7792452553569259,-0.7100865819771368,-0.10000409901675851,nan,nan,nan,0.00024096344746658222,0.24096344746658221,0.00024096345981473725,0.24096345981473724,0.005977397181300732,0.04999952636676469,3.6404883263222217e-09,0.0,0.0,2.094395088677018,0.0403783320821701,0.7784376795244797,-0.709904777953092,-0.10000378396688775,nan,nan,nan,0.7784376580153289,-0.7098930709364082,-0.10000391741304726,nan,nan,nan,1.1707036443074461e-05,0.011707036443074461,1.1707796981369377e-05,0.011707796981369376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.049999826033438215,-0.050000000128670695,3.640218436124182e-09,0.0,0.0,-2.0943951024016325,0.09855993112173446,-0.049999842565542255,0.013253417076798921,3.640316681177573e-09,0.0,0.0,0.0014998633068371943,0.045819947065698224,0.005977397181300732,0.04999952636676469,3.6404883263222217e-09,0.0,0.0,2.094395088677018,0.0403783320821701,0.0423093734186585,0.049999353678798854,3.2438142861247267e-09,0.0,0.0,2.094395076344478,0.03253283127943389,0.028159385664270918,0.04999970114782101,1.898990113006775e-09,0.0,0.0,2.094393827661072,0.02319685632531993,True,False,2.0615964813862046e-09,6.883781491252976e-09,3.3390537641121525,6,0.7025885210230289,-0.43981593997923923,4.382848015352691e-05,4.4593164870083465e-05,-0.34947631518845595,-8.047073481917713e-05,-7.965215040819973e-05,-0.7025885210230289,-0.0001969409957165465,-0.00019615558982476807,-0.37300798297526405,-0.0002494566123533199,-0.0002551152421829004,-0.20598271016620348,-0.00021918843466231327,-0.00022544241873731396,-0.09120343407177221,-0.00017279117924151767,-0.00017573002365929807,-0.029950942845587476,-0.00011671810446623588,2,0.3837625857792929,-5.274656076944035e-05,-0.2988423688185282,0.3837625857792929,-3.7025834510571566e-05,-0.28476906181929923,0.3656900672922172,-2.5515892717826788e-05,-0.2629331565009548,0.33765016288647165,-1.540841008718708e-05,-0.2341191455851506,0.3006564752455023,-8.797231230453222e-06,-0.19914574526548778,0.2557394182643393,-4.908569484179737e-06,-0.15897179194136699,0.20415149716289424,-1.1920652923744928e-06,-0.11471735319646724
1,solved,0,ltv_oneshot,3,ltv_oneshot,5,3,1,bad:tip_angle,False,,,,nan,nan,,,22,22,22,26,0.0923093734186585,0.09999935367879886,1.854755722990862e-07,0.0,0.0,4.188790178737673,0.05756669742681664,0.6652249394895436,-0.7036622827064133,-0.1,0.0004895713317460031,0.9921524823411648,-0.12503225843235938,0.00038269502169045673,0.021202567520430312,0.776935074957024,-0.7103346199251827,-0.10000174343336936,-0.9995811993123421,-0.02893758325455512,0.00020556430986643816,0.0003364734451097975,0.3364734451097975,0.0003364735120137776,0.3364735120137776,1,4.685857351123554,1.0000946038557847,,20,0.7289892470695165,0.0013566902961590019,1.356690296159002,0.0026433097038409984,2.6433097038409983,50.942656477213205,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,1.0638054292913048,1.063805585968908,2.6433097038409983,50.942656477213205,4.660504284571554,2.54608096171573e-09,1.2232071659399381e-08,0,0,2.9390264767780375e-15,4719043.934673,2.0010000004455554e-06,9.442806915383269,0,0,True,9.57362249166743,9.573306578042837,0.07745966744054612,2.4819347291981716e-07,1e-09,20,233.18519139449108,233.18519139449108,85.74683997505485,10,solved,4.685857351123554,1.0000946038557847,,nan,nan,,nan,nan,,nan,nan,,nan,nan,0.0923093734186585,0.09999935367879886,1.854755722990862e-07,0.0,0.0,4.188790178737673,0.05756669742681664,0.7772867128938793,-0.7100435847965563,-0.1000028986007334,nan,nan,nan,0.7772868018484566,-0.7097071113632051,-0.10000311078657145,nan,nan,nan,0.0003364734451097975,0.3364734451097975,0.0003364735120137776,0.3364735120137776,0.07815938566427091,0.09999970114782102,1.854755722990862e-07,0.0,0.0,4.188788930054267,0.01306083318862096,0.7770270946322267,-0.7101890374227595,-0.10000228796805569,nan,nan,nan,0.7770251916474483,-0.7094953435328346,-0.10000269451599678,nan,nan,nan,0.0006936965001138578,0.6936965001138579,0.0006936966192446406,0.6936966192446407,0.07815938566427091,0.09999970114782102,1.854755722990862e-07,0.0,0.0,4.188788930054267,0.004742635136475272,0.776935074957024,-0.7103346199251827,-0.10000174343336936,nan,nan,nan,0.7769289586837279,-0.7092708320785748,-0.10000232079720105,nan,nan,nan,0.001063805429291305,1.0638054292913048,0.0010638055859689079,1.063805585968908,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0923093734186585,0.09999935367879886,1.854755722990862e-07,0.0,0.0,4.188790178737673,0.05756669742681664,0.07815938566427091,0.09999970114782102,1.854755722990862e-07,0.0,0.0,4.188788930054267,0.01306083318862096,0.07815938566427091,0.09999970114782102,1.854755722990862e-07,0.0,0.0,4.188788930054267,0.004742635136475272,0.07815938566427091,0.09999970114782102,1.854755722990862e-07,0.0,0.0,4.188788930054267,-0.0004609396380919829,0.02579329778104149,0.09999970114782102,1.854755722990862e-07,0.0,0.0,4.188788930054267,-0.002679949017423754,True,False,2.54608096171573e-09,1.2232071659399376e-08,4.804274429339646,6,0.5756385402347655,-0.42896936051090334,-0.0016504687684827568,6.702933506279223e-05,-0.4493150239834357,0.002595803993193891,-0.0001389921274636523,-0.5756385402347655,0.005248453085332864,-0.00021567368154079504,-0.3797688048236635,0.00617359619713729,-0.00029566348166630975,-0.3178057989067605,0.005577448995187337,-0.0002577097368199592,-0.15978045068478453,0.004489756061357563,-0.00017627496156251562,0.09533110680410968,0.0028796752994984577,2,0.4889241617656779,0.0003706441852625199,0.0013303165093196266,-0.4889241617656779,0.0002440381857652376,0.0012771959391830589,-0.4640311451386638,0.00015917132627384496,0.0011855880094532147,-0.42720775476678347,8.826192036479711e-05,0.001057975622390867,-0.37964042553715777,5.3077685968151477e-05,0.0008921605811878031,-0.32263238558709884,1.8542979276429176e-05,0.0007022746516279892,-0.25769575783441107,6.461023014467422e-06,0.000504099281546418
2,solved,0,ltv_oneshot,3,ltv_oneshot,5,3,1,bad:tip_angle,False,,,,nan,nan,,,23,23,23,27,0.046483060612829,0.14997788647175775,7.943339122703073e-07,0.0,0.0,6.283184247165671,-0.005000071954745327,0.6681078197192594,-0.6946633629170991,-0.1,0.00040918979496749213,0.9511500342899346,-0.30872840189183726,0.0004676529484443308,0.02104128502693316,0.7771285021087011,-0.7110452386025282,-0.10000028750599538,-0.9967329339287984,-0.08076732667634039,0.0003120308430647208,0.0004009340095089798,0.4009340095089798,0.0004009340393699409,0.4009340393699409,1,4.684927089775457,0.5000159617755595,,20,0.0624337540892583,0.0016736190344021626,1.6736190344021626,0.0023263809655978372,2.326380965597837,53.9171013663185,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,1.2503545651266963,1.2503546157570076,2.326380965597837,53.9171013663185,4.579305130641343,2.4565459768919388e-09,1.1607204108701745e-08,0,0,2.7327511324025913e-14,4718148.718472073,2.001000002130266e-06,9.441015595713528,0,0,True,9.572489698878446,9.572173736614902,0.07745966744054612,2.4819347291981716e-07,1e-09,21,227.27348749472696,227.27348749472696,64.5481862119294,10,solved,4.684927089775457,0.5000159617755595,,nan,nan,,nan,nan,,nan,nan,,nan,nan,0.046483060612829,0.14997788647175775,7.943339122703073e-07,0.0,0.0,6.283184247165671,-0.005000071954745327,0.7770418924656302,-0.710557089233029,-0.10000121468606875,nan,nan,nan,0.777031466224036,-0.7101562908130381,-0.10000136942633696,nan,nan,nan,0.0004009340095089798,0.4009340095089798,0.0004009340393699409,0.4009340393699409,0.07578545951947958,0.14998177622795697,7.943425038945498e-07,0.0,0.0,6.283184316207054,0.0019347208589698581,0.7770135218242218,-0.7107922614843449,-0.10000062128324608,nan,nan,nan,0.776987573680007,-0.7099746673243439,-0.10000089518525583,nan,nan,nan,0.0008180058170062141,0.8180058170062141,0.000818005862863045,0.818005862863045,0.021875491353478056,0.14998632676599505,6.34634559810534e-07,0.0,0.0,6.283184424174503,-0.004998773579082185,0.7771285021087011,-0.7110452386025282,-0.10000028750599538,nan,nan,nan,0.7770809757515601,-0.7097957876095277,-0.10000064333135229,nan,nan,nan,0.0012503545651266963,1.2503545651266963,0.0012503546157570076,1.2503546157570076,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.046483060612829,0.14997788647175775,7.943339122703073e-07,0.0,0.0,6.283184247165671,-0.005000071954745327,0.07578545951947958,0.14998177622795697,7.943425038945498e-07,0.0,0.0,6.283184316207054,0.0019347208589698581,0.021875491353478056,0.14998632676599505,6.34634559810534e-07,0.0,0.0,6.283184424174503,-0.004998773579082185,0.02537799921069805,0.1499930271635888,3.05530316152814e-07,0.0,0.0,6.283184529386889,-0.004997308719197087,0.028878803959865338,0.1499965855839286,7.778262023166362e-08,0.0,0.0,6.283184614771128,-0.004994612115834649,True,False,2.456545976891939e-09,1.1607204108701746e-08,4.725009919573076,0,0.7177116238058197,0.7177116238058197,0.00195757412118637,-0.00011546964522138014,0.6781635074673986,-0.023684010861405928,0.00033295046875805775,0.07702606494360131,-0.028558505254320785,-2.109664624769936e-05,0.05126746143015827,-0.020088587539484535,0.000444330700663045,0.05252368089511226,-0.014296483045631261,0.0002660949118738991,0.047627728313397344,-0.01033005878072278,1.755964562610499e-05,0.09428640113842388,-0.006502424943460728,2,0.48958142015801565,0.0004109685368749694,0.011554938129098361,0.48958142015801565,0.00024996754925383385,0.011136236513643634,0.4641310095354883,0.00011782952473596873,0.010177010780700952,0.42716731283991033,8.08233384646795e-05,0.008977879807730297,0.3792394544726221,5.27860692779673e-05,0.007924672503039229,0.3220510171060499,8.532512022690309e-05,0.006091764008954928,0.2572209436355017,8.244037100308647e-06,0.004481350457251261
3,solved,0,ltv_oneshot,3,ltv_oneshot,5,3,1,bad:tip_angle,False,,,,nan,nan,,,23,23,23,27,0.05251320397079498,0.1999930271635888,-5.954114498157169e-07,0.0,0.0,6.283185307179586,-0.004508540749699143,0.6712947146014816,-0.6826636389504702,-0.1,0.0003143124944754649,0.8764526184167155,-0.4814877169096995,0.0005360440507186187,0.02075111421193918,0.7774604162253154,-0.7115421850291983,-0.09999969283053603,-0.9928625462806911,-0.11926371156770302,0.0003623480622422499,3.1252496035576964e-06,0.0031252496035576965,3.1252512391370946e-06,0.0031252512391370946,1,0.1351492435101708,0.009616578201897047,,19,0.8864707320727798,0.0018216104825296935,1.8216104825296935,0.0021783895174703064,2.1783895174703063,42.77921374816704,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,0.017458341649966454,0.01745835997996931,2.1783895174703063,42.77921374816704,3.8716482104015406,2.3893357795777844e-09,9.537832416090868e-09,0,0,6.212942393425509e-15,4712948.028553654,2.001000072395054e-06,9.43060934632999,0,0,True,9.562551888665382,9.562235598625653,0.07745966744054612,2.4819347291981716e-07,1e-09,20,233.18519139449108,233.18519139449108,85.74683997505485,10,solved,0.1351492435101708,0.009616578201897047,,nan,nan,,nan,nan,,nan,nan,,nan,nan,0.05251320397079498,0.1999930271635888,-5.954114498157169e-07,0.0,0.0,6.283185307179586,-0.004508540749699143,0.7772287676198223,-0.7111848202518848,-0.09999998263123384,nan,nan,nan,0.7772306687570728,-0.7111873007482543,-0.09999997943386142,nan,nan,nan,3.1252496035576964e-06,0.0031252496035576965,3.1252512391370946e-06,0.0031252512391370946,0.04901561082934929,0.19999658558392858,-6.257094417389228e-07,0.0,0.0,6.283185307179586,-0.005000000000000002,0.7773423307574662,-0.7113496296838827,-0.09999979301372816,nan,nan,nan,0.7773479742581336,-0.7113560542280915,-0.09999976329102261,nan,nan,nan,8.55124950364341e-06,0.00855124950364341,8.551301159050983e-06,0.008551301159050983,0.05781592931096899,0.19999658558392858,-4.5416680542634e-07,0.0,0.0,6.283185307179586,-0.004999999999999999,0.7774604162253154,-0.7115421850291983,-0.09999969283053603,nan,nan,nan,0.7774724234679883,-0.7115548586165579,-0.09999966753185542,nan,nan,nan,1.7458341649966454e-05,0.017458341649966454,1.745835997996931e-05,0.01745835997996931,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.05251320397079498,0.1999930271635888,-5.954114498157169e-07,0.0,0.0,6.283185307179586,-0.004508540749699143,0.04901561082934929,0.19999658558392858,-6.257094417389228e-07,0.0,0.0,6.283185307179586,-0.005000000000000002,0.05781592931096899,0.19999658558392858,-4.5416680542634e-07,0.0,0.0,6.283185307179586,-0.004999999999999999,0.067138018479863,0.19999658558392858,-1.5751740976424452e-07,0.0,0.0,6.283185307179586,-0.004999999999999998,0.07706743290293314,0.19999658558392858,3.3025392454790855e-08,0.0,0.0,6.283185307179586,-0.004999999999999999,True,False,2.3893357795777844e-09,9.537832416090865e-09,3.9918342568729623,0,0.7577858639630904,-0.7577858639630904,-0.010348382788583176,-0.00015369969900090472,-0.5512083280783459,0.05517300334081285,-0.0033098211765805936,-0.2856673068256077,0.07357959732757496,0.004432282031247854,-0.00168929518198169,0.06108127517282679,-0.0013041297481567757,-0.0709067839423127,0.04798468874062603,-0.002131558791592928,0.019098921034501188,0.029298516279495954,-0.0016409323100421587,-0.11479533135961024,0.019180399305274556,2,0.4914251728311627,-0.0007640891522528438,-0.0017515643051672887,0.4914251728311627,-0.00110589560103287,-0.002360515085871428,0.4656323979490316,-0.0008042357141316088,-0.0006893644299206968,0.4258029990940452,-0.0002760923055025031,-0.0002721339395607558,0.3779473483052119,-0.0005000645230695098,-0.0013994753738448577,0.32321978312711425,-0.0001246159323262424,-0.0008196579532435136,0.25534092164559524,-0.00018526105134617337,-0.0019155241213184798
4,solved,0,ltv_oneshot,3,ltv_oneshot,5,3,1,bad:tip_angle,False,,,,nan,nan,,,23,23,23,27,0.079575076412037,0.24999658558392857,1.8295069070604832e-06,0.0,0.0,6.283185307179586,-0.002004594433556338,0.6770046192648126,-0.6676638438154345,-0.1,0.00020830051716846896,0.7707064315870972,-0.6371900895138866,0.0005854455252553928,0.020511022323268055,0.777741292597394,-0.711899736448448,-0.10000000298297985,-0.9889049338310595,-0.14854935749485246,0.0003467455181980056,3.114821245098798e-06,0.003114821245098798,3.1148339401871033e-06,0.0031148339401871035,1,0.1381698253707903,0.009828726343628774,,19,0.44803000392587333,0.0019463114751527664,1.9463114751527664,0.002053688524847234,2.053688524847234,44.47246898051671,0.05,0.05,0.0001,0.5235987755982988,0.5235987755982988,2.0943951023931953,0.08,0.020832113276531512,0.020832483818571116,2.053688524847234,44.47246898051671,3.5460553232512138,2.340062637772641e-09,8.552597105740077e-09,0,0,2.20373073057954e-14,4708965.489563837,2.0010000209799088e-06,9.422640043410903,0,0,True,9.554427611431723,9.554111052318268,0.07745966744054612,2.4819347291981716e-07,1e-09,20,233.18519139449108,233.18519139449108,85.74683997505485,10,solved,0.1381698253707903,0.009828726343628774,,nan,nan,,nan,nan,,nan,nan,,nan,nan,0.079575076412037,0.24999658558392857,1.8295069070604832e-06,0.0,0.0,6.283185307179586,-0.002004594433556338,0.77751028182993,-0.7116364013446288,-0.09999966216075869,nan,nan,nan,0.777511926395124,-0.7116390466266008,-0.09999967105379094,nan,nan,nan,3.114821245098798e-06,0.003114821245098798,3.1148339401871033e-06,0.0031148339401871035,0.09539280176366516,0.24999658558392857,2.32416659884084e-06,0.0,0.0,6.283185307179586,-0.004999999999999999,0.7776234485741865,-0.711752907755201,-0.0999997736125373,nan,nan,nan,0.7776285310661608,-0.7117607568055471,-0.09999985030002771,nan,nan,nan,9.350899208343338e-06,0.009350899208343338,9.351213663251524e-06,0.009351213663251524,0.11052735499084823,0.24999658558392857,2.877906332223793e-06,0.0,0.0,6.283185307179586,-0.005000000000000001,0.777741292597394,-0.711899736448448,-0.10000000298297985,nan,nan,nan,0.7777527513766719,-0.7119171339574946,-0.10000012723467919,nan,nan,nan,2.0832113276531513e-05,0.020832113276531512,2.0832483818571117e-05,0.020832483818571116,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.079575076412037,0.24999658558392857,1.8295069070604832e-06,0.0,0.0,6.283185307179586,-0.002004594433556338,0.09539280176366516,0.24999658558392857,2.32416659884084e-06,0.0,0.0,6.283185307179586,-0.004999999999999999,0.11052735499084823,0.24999658558392857,2.877906332223793e-06,0.0,0.0,6.283185307179586,-0.005000000000000001,0.12678525892209452,0.24999658558392857,2.69837436430971e-06,0.0,0.0,6.283185307179586,-0.005,0.12706743290293315,0.24999658558392857,2.6983715310196026e-12,0.0,0.0,6.283185307179586,-0.004999999999999999,True,False,2.340062637772639e-09,8.552597105740072e-09,3.6548581938305555,0,0.7254260084518745,0.7254260084518745,0.00594681104415676,-0.0084250762836633,0.4289942770296775,-0.05005167979502917,-0.004681218392181962,0.41038105695642507,-0.08874862497324283,0.013704289413473002,0.035851934940694614,-0.06536411278187598,0.006151440671450518,0.3091837842398567,-0.061812549649967526,-0.0031261451657783883,-0.02674798965962304,-0.053708891241225264,0.00300692341200752,-0.021312605812047067,-0.029852795697639715,2,0.49169858954978196,0.001452962834814166,0.010839570484072202,0.49169858954978196,-0.0007634933728043329,0.0069806194648768475,0.46524403729577796,-0.0005470243370363275,0.01082882802489072,0.42510719808864894,0.0007122563543992836,0.00928946135488636,0.3798037535218296,-0.0007753623268131314,0.0036255056718896158,0.3225152952559773,-0.0003653462955092071,0.006315172940878345,0.2540834761670978,0.00018790471216175228,0.002697715493306082
