k,i_ref,i_ref_mpc,ref_advanced,dist_to_ref_m,dist_to_ref_mm,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,vessel_tip_alignment_deg,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,jac_pred_mm,jac_mpc_pred_mm,jac_actual_mm,jac_gain_actual_over_jac,jac_gain_actual_over_mpc,jac_angle_actual_deg,jac_cos_actual,jac_actual_along_pred_mm,jac_dp_pred_x_mm,jac_dp_pred_y_mm,jac_dp_pred_z_mm,mpc_dp_pred_x_mm,mpc_dp_pred_y_mm,mpc_dp_pred_z_mm,actual_dp_x_mm,actual_dp_y_mm,actual_dp_z_mm,jac_dir_pred_x,jac_dir_pred_y,jac_dir_pred_z,mpc_dir_pred_x,mpc_dir_pred_y,mpc_dir_pred_z,actual_dir_x,actual_dir_y,actual_dir_z,frame_path
0,17,17,1,0.0016370738681107768,1.6370738681107768,0.0012945674728754703,-0.8776065819976989,-3.467501071489984e-08,0.0,0.0,-0.03534209036390466,0.009999959584491106,0.6621457676976819,-0.7187033825121771,-0.1,-0.0005337363264720606,-0.9999996844096611,-0.0004950202113136236,-0.00031821549663447253,0.016099999595844912,0.7820675802861039,-0.7108848326342891,-0.10000077746790646,-0.9962590229451347,-0.08641707083208044,0.00022151570791781596,solved,0,4.770929067596435e-05,0.04770929067596435,4.770929654415216e-05,0.047709296544152166,2.9765624804437305,16,0.07041293212089234,0.0013477359264255492,1.3477359264255493,0.002652264073574451,2.6522640735744507,0.9295339186125174,0.9295339200085133,0.9589527173349948,1.0316489781958573,1.0316489766465027,2.2794975894056666,0.9992086916856305,0.9581938900766804,-0.10007727447377653,-0.9241308585942162,3.433597697569919e-05,-0.10007727447380876,-0.9241308599983178,3.4337397467054664e-05,-0.06524301268606703,-0.9567307161714167,1.0674468850502272e-05,-0.10766392970700665,-0.9941873449584645,3.69389177610122e-05,-0.10766392954534912,-0.9941873449759143,3.694044588145872e-05,-0.06803569300828773,-0.9976828876717163,1.1131381826798993e-05,mpc_3np1s_nobc_60/frames/frame_000000.png
1,18,18,1,0.0019320255088940259,1.932025508894026,0.004277395931789538,0.0318322804987633,-2.8253850348134844e-08,0.0,0.0,0.001276629026043212,0.00999996959934085,0.6621885416569997,-0.7183850597071895,-0.1,-0.0005337342952454894,-0.9999996875490748,-0.0004886370681878251,-0.00031821890354442287,0.01619999929183832,0.7819655603149754,-0.7108598181107373,-0.10000074568780298,-0.996505092142813,-0.08353173807030095,0.0002237596891622978,solved,0,5.043116461753786e-06,0.005043116461753786,5.043185994156881e-06,0.0050431859941568805,7.94646733124335,16,0.08568619686624634,0.00038898682108658053,0.3889868210865805,0.0036110131789134194,3.6110131789134194,0.10466571666446467,0.10326136851846433,0.10504190548325998,1.003594193311658,1.0172430114992836,0.723077839429598,0.9999203677331377,0.10503354075821081,-0.10196104894771799,0.023640118397061392,3.9300635793925455e-05,-0.1013014922868205,0.020022849303580337,5.826264203034892e-05,-0.10201997112846417,0.025014523551858403,3.178010347937299e-05,-0.9741589910914453,0.22586305382923452,0.00037548718956288875,-0.9810202376768483,0.19390455105192625,0.000564224964924137,-0.9712311544531397,0.23813851659274068,0.0003025469057626495,mpc_3np1s_nobc_60/frames/frame_000001.png
2,18,18,0,0.001833415104488084,1.833415104488084,0.007618570194608296,-0.004814203837551302,-1.8207369634054365e-08,0.0,0.0,-0.00020067137847320712,0.009999978635741211,0.6622647273589458,-0.718433201745565,-0.1,-0.0005337346145323509,-0.999999687058294,-0.0004896404247664452,-0.0003182183680182789,0.016299999078195734,0.7818664096505633,-0.7108749674858639,-0.100000713603006,-0.9964430865098095,-0.08426816883398652,0.00022598267874184092,solved,0,8.909756303329463e-06,0.008909756303329464,8.909757219740887e-06,0.008909757219740886,7.78055508257123,16,0.18889628211325535,0.0004086446774166996,0.40864467741669963,0.0035913553225833004,3.5913553225833006,0.10028757642373642,0.09798531943935876,0.1003013402179994,1.000137243263361,1.0236364058605125,0.1023019367413152,0.9999984059852509,0.10030118033618374,-0.09916394592326915,-0.014970262678543325,3.2391497970946964e-05,-0.0977796149341792,-0.006345740609314809,3.612583716894324e-05,-0.09915066441212872,-0.015149375126588538,3.208479698590949e-05,-0.9887959153014158,-0.1492733518186816,0.0003229861476967592,-0.9979006599523629,-0.06476215667431759,0.0003686862213201319,-0.9885278122568477,-0.1510386111856752,0.0003198840306238677,mpc_3np1s_nobc_60/frames/frame_000002.png
3,18,18,0,0.0017331633750174702,1.7331633750174702,0.006341052670226656,0.0012778701109506052,-1.2165303734183857e-08,0.0,0.0,4.64763895759465e-05,0.009999982368630587,0.662328137885648,-0.7184204230444555,-0.1,-0.0005337345405841323,-0.9999996871720507,-0.0004894080428912742,-0.0003182184920485597,0.01639999890188204,0.781766775755339,-0.7108832789077637,-0.10000068198650222,-0.996432945440726,-0.08438799203230546,0.0002281251292264229,solved,0,8.013790179011613e-06,0.008013790179011613,8.01379955070374e-06,0.00801379955070374,7.822897999102774,16,0.2871456001114422,0.0003883543115361334,0.3883543115361334,0.0036116456884638668,3.6116456884638666,0.09997977337065195,0.09843078007151025,0.09997996704921147,1.000001937177421,1.015738846899067,0.04607554530306376,0.999999676655347,0.09997993472122371,-0.09962698618748596,-0.00839152402946179,3.210776184736127e-05,-0.09843001117437744,-0.0003885754272792141,1.9360662864564837e-05,-0.09963389522427146,-0.008311421899831473,3.1616503776144e-05,-0.9964714144544207,-0.08393221695304459,0.00032114257479189465,-0.999992188448245,-0.0039477024056592145,0.00019669317717993555,-0.996538588327703,-0.08313087256510576,0.000316228387638715,mpc_3np1s_nobc_60/frames/frame_000003.png
4,18,18,0,0.0016332523216486651,1.6332523216486652,0.0057480485771566345,0.0014461045530385784,-6.800282699950494e-09,0.0,0.0,5.4019695787237036e-05,0.009999985457427873,0.6623856183714196,-0.7184059619989251,-0.1,-0.0005337344546337821,-0.9999996873042025,-0.0004891379444968145,-0.00031821863620943566,0.01649999875645632,0.7816671216655992,-0.7108913048807542,-0.1000006507351616,-0.9964251299763488,-0.08448021875517257,0.00023019707786857318,solved,0,7.999816375360467e-06,0.007999816375360467,7.999827452608276e-06,0.007999827452608275,7.829788525391242,16,0.38623422868205703,0.0003748659668686268,0.37486596686862683,0.0036251340331313734,3.6251340331313733,0.09997643848367326,0.09839850744091129,0.09997677140704553,1.0000033300183255,1.0160395112403713,0.05149942453246284,0.9999995960482791,0.09997673102125669,-0.09964650364796904,-0.008115512311759918,3.1977064771883246e-05,-0.09839842600645188,-0.00012531664894677164,1.793848895814687e-05,-0.09965408973988676,-0.008025972990544084,3.125134062642587e-05,-0.9966998740832511,-0.0811742490015308,0.00031984600828829576,-0.9999991724014772,-0.0012735624981102972,0.0001823044823003947,-0.9967724336101532,-0.08027837744296751,0.00031258601559745443,mpc_3np1s_nobc_60/frames/frame_000004.png
5,18,18,0,0.001533365534799011,1.533365534799011,0.0052288964854950255,0.001447949861912961,-2.399226842625153e-09,0.0,0.0,5.4710563706689376e-05,0.009999987409683631,0.6624379073362746,-0.718391482500306,-0.1,-0.0005337343675841573,-0.9999996874379702,-0.0004888643917638015,-0.00031821878221398813,0.016599998630553156,0.781567460980401,-0.7108992371281329,-0.10000061979289081,-0.9964181823510535,-0.08456211895279356,0.000232203437268485,solved,0,7.906565619814276e-06,0.007906565619814275,7.906579848872646e-06,0.007906579848872646,7.835092282282623,16,0.48535791655089533,0.0003616620584264303,0.3616620584264303,0.0036383379415735697,3.6383379415735697,0.09997548356573496,0.09837770842359861,0.09997586548797532,1.0000038201589703,1.0162451137558044,0.05224113137079972,0.9999995843288749,0.09997582393089484,-0.09965303056521876,-0.008023081368579994,3.128455305858222e-05,-0.098377611160827,-0.00013048469860166279,4.5942476448179725e-05,-0.09966068519817739,-0.007932247378605872,3.094227078725975e-05,-0.9967746792611992,-0.08025048824399766,0.0003129222479630448,-0.9999990113332261,-0.0013263644853345907,0.00046700088042667966,-0.9968474362461425,-0.07934162249948144,0.0003094974035606759,mpc_3np1s_nobc_60/frames/frame_000005.png
6,19,19,1,0.002385983210318881,2.3859832103188814,-0.015650135905153552,0.24973238390261274,-5.321246422767156e-08,0.0,0.0,0.010047592996623615,0.00999990777307365,0.6622814059772231,-0.7158941586612799,-0.1,-0.0005337183802465927,-0.9999997107355962,-0.00043862644188738504,-0.00031824559554087707,0.01669999770828389,0.7814502072210195,-0.7106188548763149,-0.10000059214487907,-0.9982184059534845,-0.059665394590313815,0.0002338890048065674,solved,0,2.6215045308998822e-06,0.0026215045308998824,2.621529005366732e-06,0.0026215290053667323,7.839802399200373,16,0.5844930813158516,0.0003485519337224791,0.3485519337224791,0.003651448066277521,3.651448066277521,0.2954051435608171,0.30209297351776265,0.3039122438928387,1.028798077885432,1.006022220093011,1.1850842956452035,0.9997861014982934,0.30384723751921977,-0.11958358954663001,0.2701184140189828,7.97571280148023e-05,-0.11828570211280809,0.27797240115767785,3.897587343149045e-05,-0.11725375938143046,0.2803822518179233,2.7648011741154832e-05,-0.40481214411221145,0.9143998332695641,0.000269992346962578,-0.39155396676531123,0.9201551360853928,0.0001290194637022854,-0.38581452948231604,0.9225763602890173,9.097366854000027e-05,mpc_3np1s_nobc_60/frames/frame_000006.png
7,19,19,0,0.0022755672978320117,2.2755672978320116,0.00816217614597821,0.015586558541342275,-4.1027917363067734e-08,0.0,0.0,0.000626808286274561,0.009999933271041067,0.6623630277386828,-0.7157382930758664,-0.1,-0.0005337173828490896,-0.9999997121053584,-0.00043549240136042975,-0.00031824726823483047,0.016799997040994302,0.7813495389674693,-0.7106076822964095,-0.10000055934316798,-0.9983006867971009,-0.058272489991540194,0.00023590384175706648,solved,0,1.2422500191640537e-05,0.012422500191640536,1.2422549265799263e-05,0.012422549265799263,6.409599749458488,16,0.7162381018383045,0.0006223785438010804,0.6223785438010804,0.0033776214561989197,3.3776214561989195,0.10119438684778824,0.0989474635208592,0.10128635095883383,1.0009087866818533,1.0236376694737765,0.3629490844369828,0.9999799361303503,0.10128431876269088,-0.10064554127844885,0.010525099819289889,3.4986595270039925e-05,-0.09628565954966639,0.02279632202395465,-2.1160480173643137e-06,-0.10066825355026232,0.011172579905460722,3.28017110834411e-05,-0.9945763239796598,0.10400873158232818,0.00034573652116362037,-0.9730988155079724,0.23038813945088082,-2.138557111085751e-05,-0.9938975251579285,0.11030686563090454,0.00032385124721072054,mpc_3np1s_nobc_60/frames/frame_000007.png
8,19,19,0,0.002176316113267857,2.1763161132678572,0.008260843598191328,0.0030606069893303516,-3.419148085119425e-08,0.0,0.0,0.00012263288076064984,0.009999940678925751,0.6624456361746648,-0.7157076870059731,-0.1,-0.0005337171877110929,-0.999999712372199,-0.0004348792371330715,-0.0003182475954912716,0.01689999644778356,0.7812495892407403,-0.7106109049637584,-0.1000005268768136,-0.9983090671112844,-0.05812873599748421,0.00023785443383146258,solved,0,1.058391792635999e-05,0.01058391792635999,1.0583943807866879e-05,0.01058394380786688,6.329656455240222,16,0.8173760802681597,0.0006282877985073587,0.6282877985073587,0.0033717122014926414,3.3717122014926413,0.09999907655500953,0.09734859406704668,0.1000016725465519,1.0000259601551515,1.027253382598191,0.07827084753415628,0.9999990669074006,0.10000157923573132,-0.09994263630511305,-0.0033591134993357316,3.3417617152628666e-05,-0.09709874998975465,0.006970038391118649,9.060027048035657e-06,-0.09994972672899838,-0.0032226673489788027,3.2466354382698626e-05,-0.9994355922890406,-0.033591445191875166,0.00033417925748789915,-0.9974335111905165,0.07159875761860711,9.306787771167773e-05,-0.9994805505124993,-0.032226134492686756,0.00032465811376889895,mpc_3np1s_nobc_60/frames/frame_000008.png
9,19,19,0,0.0020765199339748803,2.0765199339748803,0.007603010219959821,0.0008994685224954063,-2.7337827472664598e-08,0.0,0.0,3.623687804870887e-05,0.009999948992680507,0.6625216662768644,-0.7156986923207481,-0.1,-0.0005337171300495876,-0.9999997124509759,-0.00043469805279493446,-0.0003182476921924896,0.016999995937710365,0.7811497599733935,-0.7106165750017671,-0.10000049482911373,-0.9983052463108025,-0.05819430997831285,0.00023973834881494717,solved,0,1.0479780622756911e-05,0.010479780622756911,1.0479781170552022e-05,0.010479781170552023,6.321407182675352,16,0.9170455807522668,0.0006198607540706837,0.6198607540706836,0.0033801392459293163,3.3801392459293162,0.09998998126977121,0.09711614420350279,0.09999016440162489,1.00000183150203,1.0295936398803036,0.029242256857751288,0.999999869759365,0.09999015137884239,-0.09982617764726397,-0.005720974854824446,3.2517327064886534e-05,-0.09701528067829202,0.0044248756081444185,3.543614279788443e-05,-0.09982926734675157,-0.005670038008664946,3.2047699868864576e-05,-0.9983617996480536,-0.057215480812916206,0.0003252058521458801,-0.9989614134082649,0.04556271920013915,0.00036488416100653135,-0.9983908711838191,-0.05670595745687968,0.00032050852261968863,mpc_3np1s_nobc_60/frames/frame_000009.png
