step,mag_x,mag_y,mag_z,pred_x,pred_y,pred_z,meas_x,meas_y,meas_z,meas_ref_err_xy,meas_ref_idx,meas_ref_x,meas_ref_y,meas_ref_z,raw_model_err_xy,nom_corr_resid_xy,pred0_current_resid_xy,nom_ref_err_xy,pred_ref_err_xy,one_step_pred_err_xy,pred_meas_err_xy,pred_meas_err_x,pred_meas_err_y,pred_meas_err_z,model_bias_x,model_bias_y,model_bias_z,i_ref,N_nodes_active,using_upgraded_nodes,left_wall_tan_x,left_wall_tan_y,right_wall_tan_x,right_wall_tan_y,dist_left_center_mm,dist_right_center_mm,dist_left_edge_mm,dist_right_edge_mm,closest_distance_mm,beam_left_wall_angle_deg,beam_right_wall_angle_deg,err_to_center,jac_prev_step,jac_dx_pred_x,jac_dx_pred_y,jac_dx_pred_z,jac_dx_real_x,jac_dx_real_y,jac_dx_real_z,jac_dx_pred_x_mm,jac_dx_pred_y_mm,jac_dx_pred_z_mm,jac_dx_real_x_mm,jac_dx_real_y_mm,jac_dx_real_z_mm,jac_pred_xy_mm,jac_real_xy_mm,jac_gain_real_over_pred,jac_cos_xy,jac_err_x_mm,jac_err_y_mm,jac_err_z_mm,jac_err_xy_mm,jac_err_xyz_mm,jac_interpretation,case,run_id,run_name,meas_ref_err_xy_mm,raw_model_err_xy_mm,nom_corr_resid_xy_mm,pred0_current_resid_xy_mm,nom_ref_err_xy_mm,pred_ref_err_xy_mm,one_step_pred_err_xy_mm,pred_meas_err_xy_mm,err_to_center_mm,jac_gain_abs_err_from_1,jac_angle_xy_deg
0,0.6731311734704194,-0.6812581317466296,-0.0999761501600503,0.8114667506251763,-0.6821255922420804,-0.1000096494214713,0.8126183225229364,-0.6815979324982195,-0.1000098770047555,0.0012984104359776,79,0.8114751957596867,-0.6822136685320831,-0.1000106050625085,0.0007911788772794,5.4651849029955574e-14,0.0012667054278727,0.0012984104359239,8.848024162233216e-05,,0.0012667054278727,0.0011515718977601,0.0005276597438608,-2.275832841902581e-07,-0.000724964059558,0.0003168455904731,-6.1762269317061635e-06,74,8,False,-0.4144819378852844,-10.0,-1.2362576723098757,-10.0,4.19264884211907,2.701590327648318,4.19264884211907,2.701590327648318,2.701590327648318,4.151336669921875,8.825439453125,0.0007331751766235,,,,,,,,,,,,,,,,,,,,,,,,BC,0,Proper-Research,1.2984104359776,0.7911788772794,5.465184902995557e-11,1.2667054278727001,1.2984104359239,0.08848024162233216,,1.2667054278727001,0.7331751766235,,
1,0.6726895583942032,-0.6896133355631802,-0.1000042610033033,0.8110690057611213,-0.6822124286835285,-0.1000096841343566,0.8117118321123133,-0.6826178551644339,-0.1000104546257135,,-1,,,,,,,,,,0.0007599975981581,0.000642826351192,-0.0004054264809053,-7.704913569522853e-07,,,,78,8,False,-0.8772565126419067,-10.0,-3.606276512145996,-10.0,3.1206463086880376,3.8030999492317505,3.1206463086880376,3.8030999492317505,3.1206463086880376,8.926895141601562,23.744125366210938,0.0007331751766235,0.0,-0.0011515718977601,-0.0005276597438608,2.2758328418634225e-07,-0.000906490410623,-0.0010199226662143,-5.776209580365954e-07,-1.1515718977601863,-0.5276597438608454,0.0002275832841863,-0.9064904106230732,-1.0199226662143124,-0.0005776209580365,1.2667054278727512,1.3645391564954443,1.0772347898672512,0.9152955344425584,0.2450814871371132,-0.4922629223534671,-0.0008052042422229,0.5498979178550457,0.5498985073767579,mixed_noise_backlash_delay_or_constraints,BC,0,Proper-Research,,,,,,,,0.7599975981581,0.7331751766235,0.07723478986725119,23.752268228689584
2,0.6713689529431686,-0.6818228203781612,-0.0999955722270783,0.8106552671589068,-0.6820674361434865,-0.1000096673570509,0.8109806490525644,-0.6821088371502179,-0.1000109198460584,,-1,,,,,,,,,,0.0003280052134929,0.0003253818936576,-4.140100673133418e-05,-1.2524890074666617e-06,,,,81,8,False,-1.4114084243774414,-10.0,-6.739023685455322,-10.0,3.51237539809847,3.440428427916572,3.51237539809847,3.440428427916572,3.440428427916572,10.013778686523438,35.95619201660156,0.0007331751766235,,,,,,,,,,,,,,,,,,,,,,,,BC,0,Proper-Research,,,,,,,,0.32800521349289996,0.7331751766235,,
3,0.6712746122168994,-0.6805906387960542,-0.0999935699322159,0.8102514728546097,-0.6819405028213177,-0.1000096605047669,0.8106686578746155,-0.6817682374624217,-0.1000111182883433,,-1,,,,,,,,,,0.0004513520740982,0.0004171850200057,0.000172265358896,-1.4577835764223446e-06,,,,83,8,False,-1.690596342086792,-10.0,-8.154622077941895,-10.0,3.7778763944394314,3.192634496998153,3.7778763944394314,3.192634496998153,3.192634496998153,10.444686889648438,40.04498291015625,0.0007331751766235,,,,,,,,,,,,,,,,,,,,,,,,BC,0,Proper-Research,,,,,,,,0.4513520740982,0.7331751766235,,
4,0.6717995995389706,-0.6806155986591539,-0.09996785849453,0.8098555361525542,-0.6817768381343787,-0.1000101893071646,0.8101950401462911,-0.6815930769555818,-0.1000114197114554,,-1,,,,,,,,,,0.0003860455058618,0.0003395039937368,0.0001837611787969,-1.2304042908140025e-06,,,,86,8,False,-2.140791177749634,-10.0,-10.227676391601562,-10.0,3.812563389010847,3.1789289844467703,3.812563389010847,3.1789289844467703,3.1789289844467703,13.013763427734377,46.57521057128906,0.0007331751766235,,,,,,,,,,,,,,,,,,,,,,,,BC,0,Proper-Research,,,,,,,,0.3860455058618,0.7331751766235,,
5,0.6731342850889674,-0.676503139810735,-0.1000111434346123,0.8087995784595711,-0.6811430990906626,-0.1000112441048843,0.8098884372269848,-0.6810816350713557,-0.1000116146344683,0.0010905679398458,93,0.8087998567154694,-0.6811474446555252,-0.1000123076805191,0.0009918384732472,3.040135125568647e-12,0.0010905921515594,0.0010905679397844,4.35446441255066e-06,0.0018923318306307,0.0010905921515594,0.0010888587674137,6.1464019306956e-05,-3.705295839873113e-07,-0.0006515481834387,0.0007478158340602,-8.865040735689389e-06,88,8,False,-2.4283926486968994,-10.0,-11.450304985046388,-10.0,4.181057819545231,2.8326302734977844,4.181057819545231,2.8326302734977844,2.8326302734977844,13.08636474609375,48.304931640625,0.0006778112285914,,,,,,,,,,,,,,,,,,,,,,,,BC,0,Proper-Research,1.0905679398458,0.9918384732472,3.0401351255686473e-09,1.0905921515594001,1.0905679397844,0.00435446441255066,1.8923318306307,1.0905921515594001,0.6778112285914,,
6,0.6730574228256647,-0.6764818240168214,-0.0999924290188263,0.8084965437642873,-0.680865179975699,-0.1000113693257204,0.8089259972248521,-0.6809621679927623,-0.1000122272804692,,-1,,,,,,,,,,0.000440269179304,0.0004294534605648,-9.69880170633708e-05,-8.579547488007933e-07,,,,93,8,False,-3.516925096511841,-10.0,-13.89722728729248,-10.0,3.648028137414599,3.2321900798907564,3.648028137414599,3.2321900798907564,3.2321900798907564,18.841506958007812,53.72752380371094,0.0006778112285914,5.0,-0.0010888587674137,-6.146401930694246e-05,3.705295839880749e-07,-0.0009624400021326,0.0001194670785933,-6.126460009164836e-07,-1.0888587674137649,-0.0614640193069424,0.000370529583988,-0.9624400021326364,0.1194670785933382,-0.0006126460009164,1.0905921515595034,0.9698263455756888,0.8892658390211318,0.983863175611706,0.1264187652811285,0.1809310979002807,-0.0009831755849045,0.220721014864027,0.2207232045726882,mixed_noise_backlash_delay_or_constraints,BC,0,Proper-Research,,,,,,,,0.440269179304,0.6778112285914,0.11073416097886823,10.307003255902394
7,0.6736150880197613,-0.6649306811453711,-0.0999932719314404,0.8082095029509965,-0.6805554343664769,-0.1000113022267158,0.8084234024782144,-0.6795976699702381,-0.1000125465313331,,-1,,,,,,,,,,0.0009813590812983,0.0002138995272179,0.0009577643962388,-1.2443046173288286e-06,,,,100,8,False,-4.401190757751465,-10.0,-14.630570411682127,-10.0,4.166181469692901,2.5629259979169774,4.166181469692901,2.5629259979169774,2.5629259979169774,18.012786865234375,49.90495300292969,0.0006778112285914,,,,,,,,,,,,,,,,,,,,,,,,BC,0,Proper-Research,,,,,,,,0.9813590812983,0.6778112285914,,
8,0.6748878193400968,-0.6624898171659023,-0.0999973528837909,0.807935705517173,-0.6802378266636699,-0.1000112207112998,0.8080427587626483,-0.6796691477273837,-0.1000127888938466,,-1,,,,,,,,,,0.0005786675469925,0.0001070532454753,0.0005686789362862,-1.568182546818342e-06,,,,101,8,False,-5.265108108520508,-10.0,-15.158549308776855,-10.0,3.8317819474410726,2.89308781166892,3.8317819474410726,2.89308781166892,2.89308781166892,23.180191040039062,52.00032043457031,0.0006778112285914,,,,,,,,,,,,,,,,,,,,,,,,BC,0,Proper-Research,,,,,,,,0.5786675469925,0.6778112285914,,
9,0.6769988229531051,-0.6607353188900205,-0.0999954778607654,0.8076715442365155,-0.6799191812382477,-0.1000128963802989,0.8077231962132726,-0.6795934648692963,-0.1000129922942245,,-1,,,,,,,,,,0.0003297864152838,5.165197675705002e-05,0.0003257163689514,-9.591392560737157e-08,,,,102,8,False,-6.1111578941345215,-10.0,-15.424636840820312,-10.0,3.639609213496442,3.0844878269392666,3.639609213496442,3.0844878269392666,3.0844878269392666,26.26719665527344,51.881561279296875,0.0006778112285914,,,,,,,,,,,,,,,,,,,,,,,,BC,0,Proper-Research,,,,,,,,0.32978641528380004,0.6778112285914,,
