x_src,y_src,z_src,rx,ry,rz,L
-9.809209000621876839e-09,-3.987976615604793551e-06,-4.007524756488578532e-06,1.054711873393898713e-12,1.611416000635301771e-07,-1.603421284634976018e-07,-9.999999625809329329e-01
8.690597302907221433e-05,1.077101738349850457e-01,1.081650879974915824e-07,-2.765732309839563641e-06,-2.358517825484796049e-07,4.340395714397260463e-03,2.675903998383688531e-04
8.688244820115320621e-05,-3.508190959955470589e-08,1.077102185503484022e-01,2.771955928682068304e-06,-4.340395090091098140e-03,2.275202942714216192e-07,2.673276155995552017e-04
