x_src,y_src,z_src,rx,ry,rz,L
4.215620860853428782e-10,7.225874021754005250e-08,2.347547841769330569e-07,2.500222850625602647e-12,-9.569028480309788075e-09,3.020627396511774124e-09,-4.641905970714788054e-09
-1.730768734562184124e-06,-1.912376512380520310e-03,-2.137661083555812073e-04,4.761643342208877650e-08,8.851130119952426228e-06,-7.713358406921666521e-05,2.130065903527733531e-05
-3.167390986818786587e-06,-2.145761442618061550e-04,-3.441555210237284834e-03,-9.013981360161075752e-08,1.386960328787038843e-04,-8.877967679843483588e-06,2.085319328444252673e-05
