k,status,infeasible,solver_mode,rollout_steps,i_ref,i_ref_mpc,idx_ref_0,idx_ref_terminal,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_now_x,p_now_y,p_now_z,p_now_qw,p_now_qx,p_now_qy,p_now_qz,p_now_L,tip_x,tip_y,tip_z,tip_tx,tip_ty,tip_tz,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,sqp_iters_done,sqp_du_final,sqp_du_rel_final,frame_path,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,tip_vessel_angle_deg,trust_vx,trust_vy,trust_vz,trust_wx,trust_wy,trust_wz,trust_dL,sqp_status_0,sqp_du_0,sqp_du_rel_0,sqp_status_1,sqp_du_1,sqp_du_rel_1,sqp_status_2,sqp_du_2,sqp_du_rel_2,sqp_status_3,sqp_du_3,sqp_du_rel_3,sqp_status_4,sqp_du_4,sqp_du_rel_4,u_applied_0_vx,u_applied_0_vy,u_applied_0_vz,u_applied_0_wx,u_applied_0_wy,u_applied_0_wz,u_applied_0_dL,x_rollout_0_x,x_rollout_0_y,x_rollout_0_z,x_rollout_0_tx,x_rollout_0_ty,x_rollout_0_tz,x_pred_0_x,x_pred_0_y,x_pred_0_z,x_pred_0_tx,x_pred_0_ty,x_pred_0_tz,rollout_err_xy_0_m,rollout_err_xy_0_mm,rollout_err_xyz_0_m,rollout_err_xyz_0_mm,u_applied_1_vx,u_applied_1_vy,u_applied_1_vz,u_applied_1_wx,u_applied_1_wy,u_applied_1_wz,u_applied_1_dL,x_rollout_1_x,x_rollout_1_y,x_rollout_1_z,x_rollout_1_tx,x_rollout_1_ty,x_rollout_1_tz,x_pred_1_x,x_pred_1_y,x_pred_1_z,x_pred_1_tx,x_pred_1_ty,x_pred_1_tz,rollout_err_xy_1_m,rollout_err_xy_1_mm,rollout_err_xyz_1_m,rollout_err_xyz_1_mm,u_applied_2_vx,u_applied_2_vy,u_applied_2_vz,u_applied_2_wx,u_applied_2_wy,u_applied_2_wz,u_applied_2_dL,x_rollout_2_x,x_rollout_2_y,x_rollout_2_z,x_rollout_2_tx,x_rollout_2_ty,x_rollout_2_tz,x_pred_2_x,x_pred_2_y,x_pred_2_z,x_pred_2_tx,x_pred_2_ty,x_pred_2_tz,rollout_err_xy_2_m,rollout_err_xy_2_mm,rollout_err_xyz_2_m,rollout_err_xyz_2_mm,u_applied_3_vx,u_applied_3_vy,u_applied_3_vz,u_applied_3_wx,u_applied_3_wy,u_applied_3_wz,u_applied_3_dL,x_rollout_3_x,x_rollout_3_y,x_rollout_3_z,x_rollout_3_tx,x_rollout_3_ty,x_rollout_3_tz,x_pred_3_x,x_pred_3_y,x_pred_3_z,x_pred_3_tx,x_pred_3_ty,x_pred_3_tz,rollout_err_xy_3_m,rollout_err_xy_3_mm,rollout_err_xyz_3_m,rollout_err_xyz_3_mm,u_applied_4_vx,u_applied_4_vy,u_applied_4_vz,u_applied_4_wx,u_applied_4_wy,u_applied_4_wz,u_applied_4_dL,x_rollout_4_x,x_rollout_4_y,x_rollout_4_z,x_rollout_4_tx,x_rollout_4_ty,x_rollout_4_tz,x_pred_4_x,x_pred_4_y,x_pred_4_z,x_pred_4_tx,x_pred_4_ty,x_pred_4_tz,rollout_err_xy_4_m,rollout_err_xy_4_mm,rollout_err_xyz_4_m,rollout_err_xyz_4_mm,u_applied_5_vx,u_applied_5_vy,u_applied_5_vz,u_applied_5_wx,u_applied_5_wy,u_applied_5_wz,u_applied_5_dL,x_rollout_5_x,x_rollout_5_y,x_rollout_5_z,x_rollout_5_tx,x_rollout_5_ty,x_rollout_5_tz,x_pred_5_x,x_pred_5_y,x_pred_5_z,x_pred_5_tx,x_pred_5_ty,x_pred_5_tz,rollout_err_xy_5_m,rollout_err_xy_5_mm,rollout_err_xyz_5_m,rollout_err_xyz_5_mm,u_applied_6_vx,u_applied_6_vy,u_applied_6_vz,u_applied_6_wx,u_applied_6_wy,u_applied_6_wz,u_applied_6_dL,x_rollout_6_x,x_rollout_6_y,x_rollout_6_z,x_rollout_6_tx,x_rollout_6_ty,x_rollout_6_tz,x_pred_6_x,x_pred_6_y,x_pred_6_z,x_pred_6_tx,x_pred_6_ty,x_pred_6_tz,rollout_err_xy_6_m,rollout_err_xy_6_mm,rollout_err_xyz_6_m,rollout_err_xyz_6_mm,u_applied_7_vx,u_applied_7_vy,u_applied_7_vz,u_applied_7_wx,u_applied_7_wy,u_applied_7_wz,u_applied_7_dL,x_rollout_7_x,x_rollout_7_y,x_rollout_7_z,x_rollout_7_tx,x_rollout_7_ty,x_rollout_7_tz,x_pred_7_x,x_pred_7_y,x_pred_7_z,x_pred_7_tx,x_pred_7_ty,x_pred_7_tz,rollout_err_xy_7_m,rollout_err_xy_7_mm,rollout_err_xyz_7_m,rollout_err_xyz_7_mm,u_applied_8_vx,u_applied_8_vy,u_applied_8_vz,u_applied_8_wx,u_applied_8_wy,u_applied_8_wz,u_applied_8_dL,x_rollout_8_x,x_rollout_8_y,x_rollout_8_z,x_rollout_8_tx,x_rollout_8_ty,x_rollout_8_tz,x_pred_8_x,x_pred_8_y,x_pred_8_z,x_pred_8_tx,x_pred_8_ty,x_pred_8_tz,rollout_err_xy_8_m,rollout_err_xy_8_mm,rollout_err_xyz_8_m,rollout_err_xyz_8_mm,u_applied_9_vx,u_applied_9_vy,u_applied_9_vz,u_applied_9_wx,u_applied_9_wy,u_applied_9_wz,u_applied_9_dL,x_rollout_9_x,x_rollout_9_y,x_rollout_9_z,x_rollout_9_tx,x_rollout_9_ty,x_rollout_9_tz,x_pred_9_x,x_pred_9_y,x_pred_9_z,x_pred_9_tx,x_pred_9_ty,x_pred_9_tz,rollout_err_xy_9_m,rollout_err_xy_9_mm,rollout_err_xyz_9_m,rollout_err_xyz_9_mm,u_plan_0_vx,u_plan_0_vy,u_plan_0_vz,u_plan_0_wx,u_plan_0_wy,u_plan_0_wz,u_plan_0_dL,u_plan_1_vx,u_plan_1_vy,u_plan_1_vz,u_plan_1_wx,u_plan_1_wy,u_plan_1_wz,u_plan_1_dL,u_plan_2_vx,u_plan_2_vy,u_plan_2_vz,u_plan_2_wx,u_plan_2_wy,u_plan_2_wz,u_plan_2_dL,u_plan_3_vx,u_plan_3_vy,u_plan_3_vz,u_plan_3_wx,u_plan_3_wy,u_plan_3_wz,u_plan_3_dL,u_plan_4_vx,u_plan_4_vy,u_plan_4_vz,u_plan_4_wx,u_plan_4_wy,u_plan_4_wz,u_plan_4_dL,u_plan_5_vx,u_plan_5_vy,u_plan_5_vz,u_plan_5_wx,u_plan_5_wy,u_plan_5_wz,u_plan_5_dL,u_plan_6_vx,u_plan_6_vy,u_plan_6_vz,u_plan_6_wx,u_plan_6_wy,u_plan_6_wz,u_plan_6_dL,u_plan_7_vx,u_plan_7_vy,u_plan_7_vz,u_plan_7_wx,u_plan_7_wy,u_plan_7_wz,u_plan_7_dL,u_plan_8_vx,u_plan_8_vy,u_plan_8_vz,u_plan_8_wx,u_plan_8_wy,u_plan_8_wz,u_plan_8_dL,u_plan_9_vx,u_plan_9_vy,u_plan_9_vz,u_plan_9_wx,u_plan_9_wy,u_plan_9_wz,u_plan_9_dL,u_plan_10_vx,u_plan_10_vy,u_plan_10_vz,u_plan_10_wx,u_plan_10_wy,u_plan_10_wz,u_plan_10_dL,u_plan_11_vx,u_plan_11_vy,u_plan_11_vz,u_plan_11_wx,u_plan_11_wy,u_plan_11_wz,u_plan_11_dL
0,solved,0,sqp_full,10,18,18,18,29,0.03000028115021701,0.04999915304274563,8.885073026864414e-08,0.0,0.0,2.617993930039292,0.09999993834227475,0.666150917514207,-0.6999273509894218,-0.1,0.00043311073298343345,0.9660079728840381,-0.258511528154748,0.00044559023942268615,0.020882187552816175,0.7772968887508803,-0.7111723360012676,-0.10000082907313834,-0.995874776372798,-0.09073783516799414,0.00027395885698367254,0.00308247840730134,3.08247840730134,0.003082479894964659,3.082479894964659,5,1.8144575016213873,0.24997384805623168,,16,0.10553101259267979,0.0013388390564553214,1.3388390564553214,0.0026611609435446787,2.6611609435446786,4.506128464555572,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8156572538865314,26.206755106808878,solved,1.8150933408895356,0.9988310054946421,solved,1.814729284045862,0.49985523760608525,solved,1.8146518220997878,0.3333057736393732,solved,1.8144575016213873,0.24997384805623168,0.03000028115021701,0.04999915304274563,8.885073026864414e-08,0.0,0.0,2.617993930039292,0.09999993834227475,0.7801331316416709,-0.7100233292760573,-0.10000382344621188,-0.9999686301854125,-0.007920746743290394,2.0399471101263084e-05,0.780133015463899,-0.709964835111338,-0.10000385750215882,-0.9999799321865668,-0.006335209323544667,1.8627304614999094e-05,5.849428009197473e-05,0.05849428009197473,5.849429000582803e-05,0.05849429000582803,-0.025028430248619903,0.049999483729248395,8.904805275712407e-08,0.0,0.0,2.617993942731113,0.05204505420176702,0.7790933104236673,-0.7101347998883911,-0.10000337897059139,-0.9998642422138259,-0.01647701592878647,7.133200262684172e-05,0.779092526358613,-0.7100011819614578,-0.10000345327996579,-0.9999135825627848,-0.013146217443205084,6.613163260855522e-05,0.000133620227345908,0.133620227345908,0.0001336202480085083,0.1336202480085083,-0.02998854860825721,0.04999960977927721,8.93675276016247e-08,0.0,0.0,2.6179939505448413,0.040614659741778296,0.7782830697133228,-0.7102598212278277,-0.10000297534495757,-0.9996765892320982,-0.025430386164820438,0.00011135881958464155,0.778280905187349,-0.7100422761199081,-0.10000309099855584,-0.9997945837910128,-0.02026769168547693,0.0001043834169644767,0.0002175558759317778,0.2175558759317778,0.00021755590667273984,0.21755590667273983,-0.02997969605440357,0.049999723306255385,8.973797828045997e-08,0.0,0.0,2.6179939600415945,0.031973279024949605,0.7776467621176393,-0.7103944839226427,-0.10000260851283947,-0.9993992188463933,-0.034658052308883865,0.00014415052430510772,0.777642385817919,-0.710085998659902,-0.1000027644430234,-0.9996195455941812,-0.027581618326718974,0.00013563392687665927,0.0003085163031793733,0.30851630317937334,0.0003085163425844557,0.3085163425844557,0.007303474251777756,0.049999877369331494,9.010070267856488e-08,0.0,0.0,2.617993971854843,0.021406026067751775,0.7772229120747406,-0.7105326865101439,-0.10000223144290085,-0.9990317718159749,-0.043994188329319395,0.000174055963558855,0.7772154350142165,-0.7101283065185747,-0.10000242445946113,-0.9993892397168826,-0.034944534677159335,0.0001644211301685552,0.0004044491117749708,0.40444911177497084,0.00040444915783192746,0.4044491578319275,0.04840919322717079,0.05000012163998002,9.041659243666668e-08,0.0,0.0,2.617993983365931,0.01105545069805611,0.7770070869602244,-0.7106689149030974,-0.10000184404061996,-0.9985783793083257,-0.05330271575802822,0.00020216522099648362,0.7769956133542752,-0.7101653224337838,-0.10000207349605318,-0.9991066637039383,-0.04225918488667205,0.00018930160998787118,0.000503723156885579,0.503723156885579,0.0005037232091462231,0.5037232091462231,0.050040072987384776,0.0500001410604655,9.096201814812942e-08,0.0,0.0,2.6179939992165036,0.002014385841259014,0.7769729628252237,-0.7107994710429743,-0.10000152971204485,-0.9980406837742126,-0.06256790894076814,0.0002242817025374148,0.7769566360937322,-0.7101950954040983,-0.10000179225790741,-0.9987730596547508,-0.0495210231183383,0.00020875152786882427,0.0006045961255482018,0.6045961255482019,0.0006045961825534684,0.6045961825534685,0.05004697644890168,0.05000015673526493,9.139154642281092e-08,0.0,0.0,2.617994014197636,-0.004999582499428293,0.7770798790940705,-0.710922811318056,-0.10000128494724816,-0.997419303057219,-0.0717960695462348,0.00024142610342988558,0.777057903875888,-0.7102175401879252,-0.1000015716106959,-0.9983883159784493,-0.05675138837498374,0.00022457788737759434,0.0007056134049252643,0.7056134049252644,0.0007056134631554001,0.7056134631554001,0.05005094991889353,0.05000009780971636,9.169916246577952e-08,0.0,0.0,2.617994023244874,-0.00499975632300211,0.7771878325287712,-0.7110469799450455,-0.10000105133820818,-0.9966997528536907,-0.08117595766001424,0.0002579910293240805,0.7771592897242071,-0.7102391462975558,-0.10000135250760118,-0.9979500234336669,-0.06399760793781831,0.00023855184099082685,0.000808337734928236,0.808337734928236,0.0008083377910328791,0.8083377910328791,0.05005050148962133,0.049999920666630886,9.188689529063998e-08,0.0,0.0,2.6179940190094806,-0.005000077454597331,0.7772968887508803,-0.7111723360012676,-0.10000082907313834,-0.995874776372798,-0.09073783516799414,0.00027395885698367254,0.7772608123422292,-0.7102602685493745,-0.10000114197341599,-0.9974545376730882,-0.07130485176425391,0.0002517741917007216,0.0009127806659126412,0.9127806659126412,0.000912780719543587,0.912780719543587,0.03000028115021701,0.04999915304274563,8.885073026864414e-08,0.0,0.0,2.617993930039292,0.09999993834227475,-0.025028430248619903,0.049999483729248395,8.904805275712407e-08,0.0,0.0,2.617993942731113,0.05204505420176702,-0.02998854860825721,0.04999960977927721,8.93675276016247e-08,0.0,0.0,2.6179939505448413,0.040614659741778296,-0.02997969605440357,0.049999723306255385,8.973797828045997e-08,0.0,0.0,2.6179939600415945,0.031973279024949605,0.007303474251777756,0.049999877369331494,9.010070267856488e-08,0.0,0.0,2.617993971854843,0.021406026067751775,0.04840919322717079,0.05000012163998002,9.041659243666668e-08,0.0,0.0,2.617993983365931,0.01105545069805611,0.050040072987384776,0.0500001410604655,9.096201814812942e-08,0.0,0.0,2.6179939992165036,0.002014385841259014,0.05004697644890168,0.05000015673526493,9.139154642281092e-08,0.0,0.0,2.617994014197636,-0.004999582499428293,0.05005094991889353,0.05000009780971636,9.169916246577952e-08,0.0,0.0,2.617994023244874,-0.00499975632300211,0.05005050148962133,0.049999920666630886,9.188689529063998e-08,0.0,0.0,2.6179940190094806,-0.005000077454597331,0.05004409602934632,0.049999661160383395,9.19711667431427e-08,0.0,0.0,2.6179939952796167,-0.00500033497492803,0.04992071088842629,0.04999893355441613,9.19830439193542e-08,0.0,0.0,2.617993958618265,-0.004998237207255707
1,primal infeasible,1,sqp_full,10,22,22,22,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666150917514207,-0.6999273509894218,-0.1,0.00043311073298343345,0.9660079728840381,-0.258511528154748,0.00044559023942268615,0.020882187552816175,0.7772968887508803,-0.7111723360012676,-0.10000082907313834,-0.995874776372798,-0.09073783516799414,0.00027395885698367254,nan,nan,nan,nan,0,nan,nan,,19,1.0,0.0016180843956671701,1.6180843956671702,0.00238191560433283,2.38191560433283,41.135652774707566,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
