sample_index,time_s,path_s_m,path_speed_m_s,path_acceleration_m_s2,position_error_m,position_error_mm,tangent_error_rad,tangent_error_deg,beam_feasible,insertion_m,insertion_rate_m_s,insertion_acceleration_m_s2,q1_rad,qd1_rad_s,qdd1_rad_s2,q2_rad,qd2_rad_s,qdd2_rad_s2,q3_rad,qd3_rad_s,qdd3_rad_s2,q4_rad,qd4_rad_s,qdd4_rad_s2,q5_rad,qd5_rad_s,qdd5_rad_s2,q6_rad,qd6_rad_s,qdd6_rad_s2,desired_x,desired_y,desired_z,achieved_x,achieved_y,achieved_z,desired_tangent_x,desired_tangent_y,desired_tangent_z,achieved_tangent_x,achieved_tangent_y,achieved_tangent_z
0,0.0,0.0,0.0,0.011740238879098773,0.0,0.0,0.026483017914252185,1.5173651552560026,1,0.025,0.0,0.007950651862468901,-0.85634357,-0.0,-0.10434996906522424,-1.94584002,0.0,0.3735161625526388,-1.76176286,0.0,0.12231978627247694,-1.0331945,-0.0,-0.15600974431433304,1.56234264,-0.0,-0.09304379013175175,-2.05640871,-0.0,-0.0430727103644602,0.5005794864881917,-0.669607395033303,-0.01656004894946191,0.5005794864881917,-0.669607395033303,-0.01656004894946191,-1.0,0.0,0.0,-0.9996493453761041,0.026476307031826483,0.00043755580570542735
1,0.1,5.8701194395493876e-05,0.0011740238879098773,0.011740238879098773,8.413213707209453e-05,0.08413213707209453,0.025029126767328755,1.4340633286658553,1,0.025040015690233872,0.000810811041538357,0.008737944627042249,-0.8568601886267754,-0.010127123793471035,-0.08895631341265478,-1.9439950492414062,0.035995013005089116,0.3056860000439006,-1.7611577276032293,0.011843986551737715,0.10292018249697796,-1.0339644267111634,-0.014993653806939749,-0.12564371308965533,1.5618822738451583,-0.009013211264163677,-0.07848540268117683,-2.0566217970296834,-0.00417067970811114,-0.03624314394771619,0.5005207852937963,-0.669607395033303,-0.01656004894946191,0.5005389982981718,-0.6696385191614082,-0.01648403716347033,-1.0,0.0,0.0,-0.9996867877583163,0.024477637365815617,0.005212643326242153
2,0.2,0.0002152612000560396,0.0015569082743314045,-0.002543668259392609,0.00026449259735589664,0.26449259735589664,0.025328883793091228,1.4512381411214392,1,0.025158718964754873,0.0013351551780400727,0.0018804187453005166,-0.8580038286398319,-0.008347869581081075,0.0930574012925083,-1.9401064332885696,0.025340830112235577,-0.3913499794895003,-1.7598389664482237,0.009302141686909788,-0.11528390814905334,-1.0355558497644957,-0.009858588116854463,0.17277084111635166,1.5608759542229154,-0.007146429589170618,0.08678519307822544,-2.0570862016746183,-0.0032761718963271467,0.040587579585198055,0.5003642252881357,-0.669607395033303,-0.01656004894946191,0.5004204113782981,-0.6697062137424759,-0.01632123035712506,-1.0,0.0,0.0,-0.9996792409720906,0.020118493554890884,0.01538380273361224
3,0.30000000000000004,0.0003652025260488657,0.0014371010413253714,-0.002084179989859683,0.0003113246781534131,0.31132467815341314,0.025791077106304017,1.4777198672877,1,0.025306016478474403,0.0015509251454923468,-0.000577378470975487,-0.8584418921965149,-0.0014771528763464926,0.03484591809921718,-1.9392774169469746,-0.004024116141128318,-0.1375343383764301,-1.75940380171637,0.0007527516911113199,-0.04191718771911103,-1.0357837482089247,0.0031778770580642582,0.05969435262843313,1.56053370801767,-0.000707471990973161,0.031921396124778165,-2.057239483435971,-0.0002644172228361466,0.014802454429032299,0.5002142839621428,-0.669607395033303,-0.01656004894946191,0.5002732944198444,-0.6697288084021513,-0.01627951443291521,-1.0,0.0,0.0,-0.9996674286064386,0.018593930837544317,0.017868909295183505
4,0.4,0.0005056877644970284,0.0014105508645465977,0.0008197440490164943,0.00029095175358798386,0.29095175358798386,0.02479906757276652,1.42088190777926,1,0.025461058425149504,0.0015456465650936695,-0.00010723570679040974,-0.8585191382493411,-0.0009906220807567629,-0.02018606934275209,-1.9399617727523917,-0.0058598455258569125,0.08464079518267185,-1.7594122334572206,0.0002202101625101955,0.02570876169857102,-1.0353420263147932,0.003992738745225962,-0.03682713326092854,1.5605278321159637,-0.0002653242898528787,-0.018787654977701358,-2.0572361452209487,-6.974329153303025e-05,-0.008935057142578015,0.5000737987236947,-0.669607395033303,-0.01656004894946191,0.5001179546271936,-0.6697286385186562,-0.016299274724582324,-1.0,0.0,0.0,-0.9996925188824924,0.018488459527489863,0.01652405987273607
5,0.5,0.0006502935233326972,0.0014703630770504495,0.00022219330083089652,0.0002906989472285726,0.2906989472285726,0.024246557029858114,1.3892253855341268,1,0.025615560564507898,0.001544321770057386,-3.384740104932422e-05,-0.858696826332604,-0.002307160591182017,-0.004959027421955965,-1.9402139456091476,-0.00018019683375403007,0.024856612642031237,-1.7592867341451477,0.0020023293741932187,0.008557945446929113,-1.035086482746009,0.0015628102482254465,-0.01008439925929545,1.5604274341198332,-0.0015137890150388538,-0.005141730269194244,-2.057278326495608,-0.0006660529013819354,-0.0025023223887486686,0.49992919296485905,-0.669607395033303,-0.01656004894946191,0.4999633005190259,-0.669735479127185,-0.016301327057147038,-1.0,0.0,0.0,-0.999706066636698,0.01794859222540267,0.01629810930470973
6,0.6000000000000001,0.0007974268420182678,0.0014632345960158871,-0.00023901215326318497,0.00030256831087962274,0.3025683108796227,0.02394751398726413,1.3720914813007405,1,0.0257700986383195,0.0015465191106390729,-2.613814649658793e-05,-0.8589236406805195,-0.0020218777135550666,0.005633330950074306,-1.9402225640136528,-0.0008219809802642557,-0.017824707010565127,-1.7590769057776736,0.0019462807960802294,-0.004333128876989073,-1.034929411162261,0.001942347208030512,0.00851636179858934,1.5602762990086128,-0.0013203924835437468,0.004535588394728298,-2.0573451871061867,-0.0005821833459670232,0.0020638264841639645,0.49978205964617345,-0.669607395033303,-0.01656004894946191,0.49980869273125444,-0.6697467451493732,-0.01629280410539779,-1.0,0.0,0.0,-0.9997132719901213,0.017145780035228198,0.016715143845908182
7,0.7000000000000001,0.0009430297949743193,0.0014522490804430848,3.2714135189818737e-05,0.0003092577273248461,0.3092577273248461,0.02352072227756244,1.347638117603661,1,0.02592474312293378,0.0015462887358055441,3.875963288158681e-05,-0.8591063468519291,-0.0017154244251494917,0.0005479666509564827,-1.9403642175885298,-0.001720135135325839,-0.0003879705020822258,-1.7588972759274637,0.001709838578431228,-0.0004314169707765713,-1.034707318327107,0.0023537492322996427,-0.00015089951897847024,1.560159784767515,-0.0010787111278770375,0.00034374297332566113,-2.0573964744396838,-0.00047621651791638985,7.663684709720284e-05,0.49963645669321743,-0.669607395033303,-0.01656004894946191,0.4996539384035595,-0.669756351672713,-0.01628959257351684,-1.0,0.0,0.0,-0.9997234005639195,0.016456734736952305,0.01680173344362079
8,0.8,0.0010884759603565302,0.001457133651779768,4.3280056507467385e-05,0.00031579975547758296,0.315799755477583,0.02309385865151777,1.3231806334036507,1,0.026079364816661628,0.0015459995761205778,-2.040525236942888e-06,-0.8592807867489216,-0.0017879847982654351,-0.0006014279971135539,-1.9405174335471072,-0.0012932146539451372,0.003789448978327504,-1.7587242338236513,0.0017609996167567495,0.0003735702372831743,-1.0344832939514663,0.002100985770480199,-0.0022876669494275325,1.5600488656071654,-0.0011534025137389231,-0.0007054882762056474,-2.0574459282715094,-0.000517776373926482,-0.00033355898338793637,0.4994910105278352,-0.669607395033303,-0.01656004894946191,0.49949920747273274,-0.669765785095658,-0.016286964926126163,-1.0,0.0,0.0,-0.9997333486976208,0.015785386745785696,0.016853873950145048
9,0.9,0.0012343296814677615,0.0014590104752405025,-2.5690356777083157e-06,0.0003242063535563532,0.3242063535563532,0.022723536441594396,1.3019627337150839,1,0.02623396816919012,0.0015460272243993192,6.0759897001540595e-06,-0.859460611184307,-0.0017884302035227422,0.0005900467338686069,-1.9406350020788574,-0.001130263841678352,-0.0005423388374189734,-1.7585479472871512,0.0017476770601744047,-0.0006370866580224186,-1.0342810135475975,0.001980765621442898,-0.00010668226003995847,1.5599313990387167,-0.001181727184748889,0.0001380853396334091,-2.0574984596250117,-0.0005236205695610196,0.00021634272130335457,0.499345156806724,-0.669607395033303,-0.01656004894946191,0.49934451314391765,-0.6697757339663306,-0.016282972517747425,-1.0,0.0,0.0,-0.9997418315550496,0.015089870530062761,0.016987231862222053
10,1.0,0.0013801939618797213,0.0014584002674746977,3.70633496134313e-06,0.00033294484215795617,0.33294484215795617,0.02236853376038515,1.2816225783659658,1,0.026388582442963028,0.0015461375960846146,3.1399373180776092e-06,-0.8596363364631268,-0.0017311745944962333,0.0003972988319287545,-1.9407521041603015,-0.0012043383319665373,-0.0004713552911443138,-1.7583764398026167,0.0016877341171911459,-0.000421305335464836,-1.0340824727091535,0.001990684649258967,0.0001028093104719165,1.5598145009533326,-0.0011535143005984823,0.00035216673537799163,-2.0575497181879467,-0.0005046265278931648,8.801599782103067e-05,0.499199292526312,-0.669607395033303,-0.01656004894946191,0.49918981269040846,-0.6697857470678197,-0.016279063269373766,-1.0,0.0,0.0,-0.9997498347798407,0.014401756011779817,0.01711307340773054
11,1.1,0.001526066160344137,0.0014592626447917382,1.4178796377051109e-05,0.000341806604919795,0.341806604919795,0.02202076575567082,1.2616969394461488,1,0.02654319723279271,0.0015461230952610598,-3.513061367738397e-08,-0.8598080527974036,-0.0017086962015136313,9.710673919184826e-05,-1.9408738941211718,-0.0012224928250996834,-1.1161812675677885e-06,-1.7582091845814236,0.0016624355629021536,-0.00018616848976149035,-1.033882950734672,0.0019988776681835567,1.8812637208957795e-05,1.5597011420701858,-0.0011121714340341766,0.0003885030732334417,-2.057600084264035,-0.0005056808694996379,-5.5681954473263275e-05,0.4990534203278476,-0.669607395033303,-0.01656004894946191,0.49903511436383863,-0.669795769853446,-0.016275423627354773,-1.0,0.0,0.0,-0.9997575527351797,0.013720593031598349,0.01722152942759485
12,1.2000000000000002,0.0016720619832558947,0.0014606375394922418,1.3376696545373292e-05,0.00035100790760161975,0.35100790760161976,0.021682577141160602,1.2423201591553368,1,0.026697809602408668,0.00154612360298716,1.0781278157542901e-07,-0.8599784897107959,-0.001700567810762111,6.53590685817343e-05,-1.9409963665337853,-0.0012291315391640269,-0.0001318279527616324,-1.7580444565373827,0.0016262673919579798,-0.0005374446129582223,-1.0336835380020009,0.0019836740965655055,-0.00032311951510766965,1.5595911400678277,-0.0010951507671214669,-4.8552816851287036e-05,-2.0576506622556985,-0.000503189100832698,0.00010564788483454563,0.49890742450493586,-0.669607395033303,-0.01656004894946191,0.49888042184646086,-0.6698059607936185,-0.016271866634833702,-1.0,0.0,0.0,-0.9997649421335362,0.013036179044647916,0.017323929018643488
13,1.3,0.0018181914847503564,0.0014619640946890887,1.4668117536739953e-05,0.0003603994244721798,0.3603994244721798,0.021353616125289628,1.2234720813215938,1,0.02685242226556426,0.001546127670137173,5.480633076336144e-07,-0.8601483804288711,-0.0017025647595241698,-0.0002650929986079173,-1.9411201350249598,-0.001247443341125907,-0.0002023889362473607,-1.7578849946394872,0.0015619835645879286,-0.0005851297038982468,-1.0334872103824517,0.0019437285244248831,-0.0002566520934375775,1.5594807615573127,-0.0011148457390130434,-0.00018356807064033289,-2.0577002415145946,-0.0004882935765511571,0.00010579227731042235,0.49876129500344135,-0.669607395033303,-0.01656004894946191,0.4987257317980004,-0.6698162575207923,-0.01626850227241272,-1.0,0.0,0.0,-0.9997720202021783,0.012356531234517203,0.017413321242824412
