k,i_ref,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err,vessel_tip alignment, i_seg, u_seg, rho, clearance
10,41,-0.32851849367033886,-0.42375520344544504,0.36286668880235706,2.0065733800504688e-13,-0.20717885279515355,-5.238467342341765,0.09983293053102858,0.7146873537325351,-0.6628112266923292,-0.09,0.023826399129063227,-0.9717835666208178,-0.23351223664542115,0.023260216833002518,0.042997855134217784,0.8161831034161369,-0.7046233487747641,-0.09817494200444453,-0.9987175203165788,0.025967075484892705,0.043462903543138476,solved,0,0.0003598444312225234,28.680048633479583,41,0.14948748819292895,0.002360845143248492,0.0006391548567515081
11,42,-0.41620797834217743,-0.9015122126485878,0.417468755155205,-7.458309718043647e-15,-0.21144161027592437,-5.264087976157103,0.10000691112626846,0.7105252739491134,-0.6718263488188151,-0.09,0.02418343910954429,-0.965276411877722,-0.2590312258109415,0.02365235718034698,0.04399792424548047,0.8151772791231667,-0.7051421292152197,-0.09813886501650315,-0.9990307107313885,0.007767863581251871,0.043327793960063074,solved,0,0.0012029909275992024,31.96155200023536,42,0.1228734028728104,0.0023408705138608338,0.0006591294861391663
12,43,-0.37223605752967537,-0.9992738662518154,0.305967420014376,3.8328896937541194e-13,-0.2937155534882944,-4.438883050309318,0.0961008332232025,0.7068029133738166,-0.6818190874813332,-0.09,0.024321987811792702,-0.9592543320478909,-0.28042464209209605,0.024527279991015557,0.044958932577712496,0.8141786754809691,-0.7057926494153594,-0.09810132249542398,-0.998972224768975,-0.013477871395849097,0.04327631658579727,solved,0,0.0015448439689454618,34.931122685046425,43,0.12824882833764184,0.0023540525968863972,0.0006459474031136028
13,44,-0.25646222248916994,-0.9999982214898697,0.42501912944698844,5.887654052840913e-13,-0.4772017373170993,-3.971219381605236,0.10000082211482751,0.7042382911489249,-0.691819069696232,-0.09,0.024135056645241057,-0.9534362217923775,-0.29947237091391443,0.02632810426533145,0.04595894079886077,0.8132316402734103,-0.7064949977391961,-0.09807110424398034,-0.9984397343042497,-0.035592303280230726,0.04302654293777158,solved,0,0.0015688247561847226,38.49602378390703,44,0.11703958059502836,0.002345006448091871,0.000654993551908129
14,45,-0.058394279618723094,-1.0000275595609949,0.4262845304839983,-1.068813477087697e-13,-0.5769582413553146,-4.419224326508546,-0.002017894298468284,0.7036543483527377,-0.7018193452918419,-0.09,0.023846921717398543,-0.9465069370443262,-0.3205331389777015,0.028538557578717295,0.04593876185587609,0.8122524048897306,-0.7064300407585123,-0.09802293893043,-0.9982701827593145,-0.04012306758463652,0.04297418040000673,solved,0,0.001886516695772709,38.64801512509334,44,0.8661752693535866,0.0030091081632544433,-9.108163254443243e-06
15,45,-0.11246867570794455,-1.0006965098092646,0.2855914352321285,5.22732213422034e-13,-0.5563715654908103,-4.229601534305947,-0.002323905906620702,0.7025296615956582,-0.7118263103899345,-0.09,0.02355337488539131,-0.9394341183199381,-0.34054177600237273,0.030660637062831304,0.04591552279680988,0.812274914252164,-0.7064169020681402,-0.09803178603703563,-0.9983056734120358,-0.039378330237652755,0.04283839469512404,solved,0,0.001493165874015347,38.18575489307466,44,0.8409524086958567,0.0030048735916451746,-4.873591645174549e-06
16,45,-0.056177131020841126,-1.0004353888296202,0.059794471454673453,2.0361859008611118e-13,-0.5578567405440771,-4.103803278121734,0.10048783521450377,0.7019678902854498,-0.7218306642782307,-0.09,0.02322760651380474,-0.932160108074292,-0.35980934353646615,0.032790966963807885,0.04692040114895492,0.8122747715653705,-0.7064222341110851,-0.09803961163867497,-0.9983147328488993,-0.0393088264449298,0.04269085217435444,solved,0,0.0027435657202878353,38.24346062239069,44,0.8081241586099601,0.0030081465971407827,-8.146597140782676e-06
17,45,0.16948309365101286,-1.0013611978561827,-1.0000163741128933,-1.9871445327588933e-12,-0.5119867279542097,3.6649861548576474,-0.0021994494529967257,0.7036627212219599,-0.7318442762567926,-0.09,0.021701737167682117,-0.9385097143502449,-0.34272641673339427,0.03559710588256386,0.04689840665442495,0.8113272131112248,-0.7073239342206682,-0.09801959714083396,-0.9968042179664199,-0.06794833782064387,0.04200444002511102,solved,0,0.0026075209860582393,40.63626303581154,45,0.9362660906664078,0.003004205195527007,-4.205195527007093e-06
18,45,0.25802409502545826,-0.9983425866661522,0.9998866676570843,4.344957106263324e-15,-0.8618827359416462,-1.7101037942244515,-0.0018479457825390348,0.7062429621722145,-0.7418277021234542,-0.09,0.020528184079234443,-0.9353828479972576,-0.35082884868995945,0.03945428060205846,0.04687992719659956,0.8113447306599653,-0.7073081870930007,-0.09802698569211757,-0.9968675460360505,-0.06708439277121747,0.04189007586607402,solved,0,0.002688915877579533,40.68659169407301,45,0.9088874809206833,0.003001489161877741,-1.48916187774073e-06
19,45,0.4740308709289585,-0.9996132077402685,0.9999970695152013,-1.4220013216417417e-11,-0.8402915336333778,1.3669993789228128,-0.0019325687415922975,0.710983270881504,-0.7518238342008569,-0.09,0.018783879653396174,-0.9375848677834087,-0.3445105345230103,0.0435232486311008,0.046860601509183634,0.8113630162204567,-0.7072897767576615,-0.09803484504810986,-0.9969320490631837,-0.06620889228590465,0.04174770271335902,solved,0,0.003069342677688726,40.73179576323655,45,0.884941429984878,0.0030000935056173988,-9.350561739869881e-08
20,45,0.37795627151928085,-1.0019719919693382,1.000075917909428,-5.449842311892869e-12,-1.047200140807258,-1.8938632954635501,0.10116000558328768,0.7147628335966969,-0.7618435541205503,-0.09,0.017391085193352866,-0.934039881450861,-0.35346683151885944,0.048251932925815526,0.04787220156501651,0.8113629295483014,-0.7072893229440004,-0.09804209024334988,-0.9969568224848546,-0.06593704972984035,0.04158603278402791,solved,0,0.0037844761446794656,40.779728920857785,45,0.8586388148695373,0.003000017223282387,-1.7223282387096583e-08
