k,i_ref,i_ref_mpc,ref_advanced,dist_to_ref_m,dist_to_ref_mm,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,vessel_tip_alignment_deg,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,jac_pred_mm,jac_mpc_pred_mm,jac_actual_mm,jac_gain_actual_over_jac,jac_gain_actual_over_mpc,jac_angle_actual_deg,jac_cos_actual,jac_actual_along_pred_mm,jac_dp_pred_x_mm,jac_dp_pred_y_mm,jac_dp_pred_z_mm,mpc_dp_pred_x_mm,mpc_dp_pred_y_mm,mpc_dp_pred_z_mm,actual_dp_x_mm,actual_dp_y_mm,actual_dp_z_mm,jac_dir_pred_x,jac_dir_pred_y,jac_dir_pred_z,mpc_dir_pred_x,mpc_dir_pred_y,mpc_dir_pred_z,actual_dir_x,actual_dir_y,actual_dir_z,frame_path
0,17,17,1,0.0015882011246732201,1.5882011246732202,0.0012537162495924177,-0.8069634387173268,-3.3543896558710065e-08,0.0,0.0,-0.03249722124801004,0.009999965166617168,0.662145359185449,-0.7179969510793733,-0.1,-0.0005337318000108719,-0.9999996913498338,-0.0004807958701736169,-0.0003182230886522357,0.016099999651666173,0.782062233155727,-0.7108083663867301,-0.10000077469274879,-0.9968357740654462,-0.07948830359670579,0.00022166339445016072,solved,0,4.2426546628927435e-05,0.04242654662892743,4.2426552567494226e-05,0.042426552567494225,6.001495882726959,16,0.14105781432957332,0.001336454450281658,1.336454450281658,0.002663545549718342,2.663545549718342,0.8556261719050832,0.8556261583639311,0.883090303540019,1.032098283732703,1.0320983000667057,2.1316382227489292,0.999308007092656,0.882479211313425,-0.1000710741912297,-0.8497540378664427,3.590036777037659e-05,-0.10007107419129913,-0.8497540242323742,3.5884591853552195e-05,-0.07059014306265432,-0.8802644578354002,1.3436745702199993e-05,-0.11695653718541331,-0.9931370331676906,4.195800566787608e-05,-0.11695653903645031,-0.9931370329504825,4.1939568470146145e-05,-0.07993536196658667,-0.99680004899466,1.5215596466563489e-05,mpc_3np1s_bc_120/frames/frame_000000.png
1,18,18,1,0.0018799628674295856,1.8799628674295856,-0.009351312105910238,0.14790963635798424,-3.4223908413056404e-08,0.0,0.0,0.005984999319851121,0.009999950598342324,0.6620518460643899,-0.7165178547157935,-0.1,-0.0005337222769470477,-0.999999705289896,-0.0004508708825999052,-0.0003182390604320483,0.016199999157649594,0.7819526664317181,-0.7106539043847482,-0.10000074687329248,-0.9978832897517185,-0.06502991643408725,0.00022361320101207867,solved,0,5.668674644528854e-06,0.005668674644528854,5.668722270663758e-06,0.005668722270663758,10.573204711790465,16,0.1190127693054683,0.00045370433525281827,0.4537043352528183,0.003546295664747182,3.546295664747182,0.18472355078971842,0.18517426842441476,0.18937628637241272,1.0251875603451928,1.0226922346379521,1.2556262861363305,0.9997598800986974,0.1893308133572199,-0.11015066332142322,0.14828897996636323,2.597626731083766e-06,-0.11018205942980863,0.14882682367545197,4.582494481097932e-06,-0.10956672400885825,0.15446200198188098,2.78194563080314e-05,-0.5963000540565297,0.8027616366857804,1.406223905927835e-05,-0.5950181975460767,0.8037122270916424,2.4746929041971263e-05,-0.578566229741103,0.8156353941703556,0.0001469004215940945,mpc_3np1s_bc_120/frames/frame_000001.png
2,19,19,1,0.002637560577029552,2.637560577029552,-0.026724164150190136,0.430367078657327,-7.311864953178766e-08,0.0,0.0,0.017396188048764562,0.009999846938410701,0.661784604422888,-0.7122141839292203,-0.1,-0.0005336945941953969,-0.9999997407242285,-0.00036388996639434936,-0.00031828548289361964,0.016299997627033703,0.7818352216264626,-0.7101819503955917,-0.10000072412186278,-0.9997480826352947,-0.022443719648093104,0.0002252008209328544,solved,0,3.844312390369788e-06,0.0038443123903697885,3.844312425501797e-06,0.003844312425501797,9.742631862749366,16,0.24427912636720403,0.0005958149639930241,0.5958149639930241,0.0034041850360069757,3.4041850360069756,0.4712494849838059,0.4838493600273888,0.4863474587985701,1.0320381757346282,1.0051629680176488,1.418121421129402,0.9996937124084347,0.48619849660675074,-0.12508153606440361,0.4543464384380966,1.7660365484147707e-05,-0.11966768107385395,0.46881750053839877,2.2231702048736146e-05,-0.11744480525555101,0.4719539891564484,2.2751429698542047e-05,-0.26542530029226863,0.9641314270162222,3.7475617580260257e-05,-0.24732425205043163,0.9689327697196103,4.594756939944634e-05,-0.24148333281246356,0.9704049658701249,4.678019651782529e-05,mpc_3np1s_bc_120/frames/frame_000002.png
3,19,19,0,0.002511356007018353,2.511356007018353,0.007315133743443841,0.02835289540017585,-6.201793240805009e-08,0.0,0.0,0.001158952992642964,0.009999888683111158,0.6618577557603225,-0.7119306549752186,-0.1,-0.0005336927497968717,-0.9999997428160956,-0.0003580952029274995,-0.0003182885755230112,0.016399996513864815,0.7817346889889843,-0.7101527797386471,-0.10000069175196584,-0.9998060455337657,-0.01969313599478162,0.00022739574474877957,solved,0,2.1643462325513657e-05,0.021643462325513656,2.164346511224378e-05,0.02164346511224378,7.300141882038794,16,0.41068324365377634,0.0010528344270240631,1.052834427024063,0.002947165572975937,2.947165572975937,0.10436787340123675,0.09973044209804278,0.10467922178120907,1.002983182178824,1.0496215556560078,0.6286111522467659,0.9999398155153084,0.10467292171618825,-0.10054667223616187,0.027982469623035928,3.308060288593402e-05,-0.08804284228192127,0.04684675598798371,2.138677422658386e-05,-0.10053263747822339,0.02917065694463261,3.23698969434405e-05,-0.9633871895579929,0.2681138238340721,0.0003169615496404473,-0.8828081018167784,0.46973376435983016,0.00021444579785938377,-0.9603877041457903,0.27866711701012115,0.00030922943820787185,mpc_3np1s_bc_120/frames/frame_000003.png
4,20,20,1,0.0031153027946533105,3.1153027946533105,-0.0020871121405734946,0.5416071704732184,-9.31627966848178e-08,0.0,0.0,0.021818007212708913,0.009999757625682252,0.6618368846389168,-0.7065145832704864,-0.1,-0.0005336580245091165,-0.9999997759303977,-0.0002490051930057494,-0.0003183467941902997,0.016499994090121636,0.7816383875866724,-0.7095417403629017,-0.1000006653566653,-0.999414362635104,0.03421811219134579,0.0002292525445275934,solved,0,6.827484057683973e-06,0.006827484057683973,6.827484076389226e-06,0.006827484076389226,7.14251464640649,16,0.5138172759045865,0.0010713118183157545,1.0713118183157544,0.0029286881816842454,2.928688181684245,0.5994254560523959,0.6148730126778522,0.6185815059434322,1.031957351323034,1.0060313157174179,1.6030521323817946,0.9996086262431014,0.6183394093755031,-0.10984704874422846,0.589274556422563,1.9969918128844437e-05,-0.10136547544770114,0.6064601070445708,2.5889909965881586e-05,-0.09630140231198236,0.6110393757453592,2.6395300542492173e-05,-0.1832538935994515,0.983065618039175,3.3315098528446316e-05,-0.16485595132276382,0.9863176534669458,4.21061087933062e-05,-0.15568102406344636,0.9878073784527874,4.267069139455644e-05,mpc_3np1s_bc_120/frames/frame_000004.png
5,20,20,0,0.002975885792939674,2.9758857929396743,0.01159524930188677,0.01995763209118627,-7.18697117585012e-08,0.0,0.0,0.0008408571489897037,0.009999849890271532,0.6619528371319356,-0.7063150069495746,-0.1,-0.0005336566860835113,-0.9999997769684487,-0.0002448009082006652,-0.00031834903783831126,0.01659999258902435,0.7815391495597349,-0.7095147269304042,-0.10000063127954409,-0.999339886728431,0.03632818769249727,0.00023145752340791327,solved,0,2.6857615273920046e-05,0.026857615273920048,2.6857616191239323e-05,0.026857616191239324,4.053304103655416,16,0.6737602075623469,0.001668883374043075,1.668883374043075,0.002331116625956925,2.331116625956925,0.10267781369837609,0.09328536066078678,0.10284897999975065,1.0016670232371463,1.1025200446374435,0.4510236124165406,0.9999690171720729,0.10284579344750083,-0.09928208998581617,0.026187761451726247,3.4410379405059755e-05,-0.08082945530196728,0.04656991450591175,2.7057575832656333e-05,-0.09923802693745376,0.027013432497557943,3.4077121208175853e-05,-0.9669283597863203,0.2550479067333357,0.0003351296464701018,-0.8664752403743942,0.49921996523392087,0.0002900516827184246,-0.9648907255832226,0.26265143803685204,0.00033133163992738157,mpc_3np1s_bc_120/frames/frame_000005.png
6,20,20,0,0.0028776355149461963,2.877635514946196,0.010445898006435073,-0.002274179621562301,-7.326302433432754e-08,0.0,0.0,-5.8491791746837545e-05,0.009999833338616537,0.662057296112,-0.7063377487457903,-0.1,-0.0005336567791875166,-0.9999997768968117,-0.0002450933670941614,-0.00031834888176561894,0.016699990922410517,0.781439163888699,-0.7095129518891237,-0.10000059757259368,-0.9993438634218766,0.03621861510188965,0.00023358325880966659,solved,0,2.3525257439045043e-05,0.023525257439045044,2.3525258933877614e-05,0.023525258933877614,3.9323412941779767,16,0.7753792964009684,0.0016853512649011736,1.6853512649011735,0.0023146487350988263,2.3146487350988263,0.10000005386128717,0.0899170066254747,0.10000143159074167,1.0000137772871245,1.112152587633071,0.057959945782065855,0.9999994883409695,0.10000138042410613,-0.09998244665112621,0.0018761583926372241,3.411159293190555e-05,-0.08728902963806018,0.021579915296499053,2.5320494409508676e-05,-0.09998567103586264,0.0017750412805161986,3.370695041138294e-05,-0.9998239279932251,0.018761573821147088,0.00034111574558972425,-0.9707733043387371,0.23999815058773513,0.00028159850243874825,-0.9998423967074439,0.01775015869553347,0.00033706467872709534,mpc_3np1s_bc_120/frames/frame_000006.png
7,20,20,0,0.0027778046449786547,2.7778046449786546,0.009499528059956462,-0.002872874316770811,-6.585204817040978e-08,0.0,0.0,-8.586894031061268e-05,0.009999846311762534,0.6621522913925996,-0.706366477488958,-0.1,-0.0005336569158688729,-0.9999997767914899,-0.00024552271169990357,-0.00031834865264287896,0.016799989385528142,0.7813391539294624,-0.7095119756177234,-0.10000056441172685,-0.9993502591583819,0.036041698070533576,0.0002356273912628288,solved,0,2.3139728321213228e-05,0.023139728321213228,2.313972834050747e-05,0.02313972834050747,14.56716680457773,17,0.18706542553850672,0.0016708919232490686,1.6708919232490687,0.0023291080767509314,2.3291080767509316,0.10001219096662765,0.08989787679404743,0.10001472967521233,1.0000253839912927,1.1125371726447135,0.07245670104825895,0.9999992003834117,0.10001464970177541,-0.10000610598862036,0.0011027153884228147,3.355160452280959e-05,-0.08753709814546262,0.020466647563388563,3.2215918668865307e-05,-0.10000995923664657,0.0009762714002770068,3.316086683025077e-05,-0.9999391576371992,0.011025809731443357,0.00033547514756481216,-0.9737393280823166,0.22766552774407414,0.000358361285246711,-0.9999523026400087,0.009761276198489452,0.0003315598306163234,mpc_3np1s_bc_120/frames/frame_000007.png
8,20,20,0,0.002677927283518103,2.677927283518103,0.008599444728730931,-0.0028561246649201014,-5.8659540988658434e-08,0.0,0.0,-8.818331349302481e-05,0.009999860701778305,0.6622382858398869,-0.7063950387356072,-0.1,-0.0005336570562340162,-0.9999997766831377,-0.0002459636281689286,-0.00031834841734467253,0.016899987992545926,0.7812391412549787,-0.70951109189269,-0.1000005317753611,-0.9993568210471557,0.035859277399182765,0.00023759404781222913,solved,0,2.3022303730635133e-05,0.023022303730635133,2.3022303971379762e-05,0.023022303971379762,14.577309886228289,17,0.28340602452914926,0.0016431853281506105,1.6431853281506106,0.0023568146718493895,2.3568146718493894,0.10001396914695679,0.08973102261236618,0.10001658408706166,1.0000261457487107,1.1146265937381392,0.07238973375428237,0.9999992018608018,0.10001650425990545,-0.10000886317793903,0.0010100569898626507,3.309474164968349e-05,-0.0874354218651785,0.020166857186532106,3.596577892450714e-05,-0.10001267448367379,0.0008837250333737501,3.2636365748794915e-05,-0.9999489474414294,0.010099159132245924,0.0003309011924229836,-0.9744168663149582,0.22474788093803397,0.0004008176645871699,-0.9999609104487666,0.008835784999460609,0.0003263095420294085,mpc_3np1s_bc_120/frames/frame_000008.png
9,20,20,0,0.00257805363446671,2.57805363446671,0.007754210655481087,-0.0027178149810915073,-5.199004254293523e-08,0.0,0.0,-8.54374312368614e-05,0.00999987504246208,0.6623158279464417,-0.7064222168854181,-0.1,-0.0005336571922283227,-0.9999997765779739,-0.0002463908152296923,-0.00031834818937320324,0.016999986742970548,0.7811391303508969,-0.7095101524302188,-0.10000049963638662,-0.9993630930043718,0.03568404386694498,0.0002394870299087077,solved,0,2.2852490344872877e-05,0.022852490344872876,2.285249789047623e-05,0.02285249789047623,14.587769012860262,17,0.37972265710752273,0.0016153893182458106,1.6153893182458106,0.0023846106817541892,2.3846106817541894,0.1000128943968878,0.08957552577262826,0.10001532161582703,1.0000242690600434,1.116547413516705,0.0692325452261944,0.999999269962309,0.10001524860087259,-0.10000726869120916,0.001060282256307042,3.2497758225610706e-05,-0.08732608138395381,0.019948186470664098,1.3568252563156413e-05,-0.10001090408184865,0.0009394624712610877,3.213897448173242e-05,-0.9999437501962865,0.010601455569313429,0.000324935683759413,-0.9748877344646096,0.22269683932750856,0.00015147276497820441,-0.9999558314275551,0.009393185524810844,0.0003213405102588457,mpc_3np1s_bc_120/frames/frame_000009.png
