k,status,infeasible,solver_mode,rollout_steps,i_ref,i_ref_mpc,idx_ref_0,idx_ref_terminal,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_now_x,p_now_y,p_now_z,p_now_qw,p_now_qx,p_now_qy,p_now_qz,p_now_L,tip_x,tip_y,tip_z,tip_tx,tip_ty,tip_tz,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,sqp_iters_done,sqp_du_final,sqp_du_rel_final,frame_path,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,tip_vessel_angle_deg,trust_vx,trust_vy,trust_vz,trust_wx,trust_wy,trust_wz,trust_dL,sqp_status_0,sqp_du_0,sqp_du_rel_0,u_applied_0_vx,u_applied_0_vy,u_applied_0_vz,u_applied_0_wx,u_applied_0_wy,u_applied_0_wz,u_applied_0_dL,x_rollout_0_x,x_rollout_0_y,x_rollout_0_z,x_rollout_0_tx,x_rollout_0_ty,x_rollout_0_tz,x_pred_0_x,x_pred_0_y,x_pred_0_z,x_pred_0_tx,x_pred_0_ty,x_pred_0_tz,rollout_err_xy_0_m,rollout_err_xy_0_mm,rollout_err_xyz_0_m,rollout_err_xyz_0_mm,u_applied_1_vx,u_applied_1_vy,u_applied_1_vz,u_applied_1_wx,u_applied_1_wy,u_applied_1_wz,u_applied_1_dL,x_rollout_1_x,x_rollout_1_y,x_rollout_1_z,x_rollout_1_tx,x_rollout_1_ty,x_rollout_1_tz,x_pred_1_x,x_pred_1_y,x_pred_1_z,x_pred_1_tx,x_pred_1_ty,x_pred_1_tz,rollout_err_xy_1_m,rollout_err_xy_1_mm,rollout_err_xyz_1_m,rollout_err_xyz_1_mm,u_applied_2_vx,u_applied_2_vy,u_applied_2_vz,u_applied_2_wx,u_applied_2_wy,u_applied_2_wz,u_applied_2_dL,x_rollout_2_x,x_rollout_2_y,x_rollout_2_z,x_rollout_2_tx,x_rollout_2_ty,x_rollout_2_tz,x_pred_2_x,x_pred_2_y,x_pred_2_z,x_pred_2_tx,x_pred_2_ty,x_pred_2_tz,rollout_err_xy_2_m,rollout_err_xy_2_mm,rollout_err_xyz_2_m,rollout_err_xyz_2_mm,u_applied_3_vx,u_applied_3_vy,u_applied_3_vz,u_applied_3_wx,u_applied_3_wy,u_applied_3_wz,u_applied_3_dL,x_rollout_3_x,x_rollout_3_y,x_rollout_3_z,x_rollout_3_tx,x_rollout_3_ty,x_rollout_3_tz,x_pred_3_x,x_pred_3_y,x_pred_3_z,x_pred_3_tx,x_pred_3_ty,x_pred_3_tz,rollout_err_xy_3_m,rollout_err_xy_3_mm,rollout_err_xyz_3_m,rollout_err_xyz_3_mm,u_applied_4_vx,u_applied_4_vy,u_applied_4_vz,u_applied_4_wx,u_applied_4_wy,u_applied_4_wz,u_applied_4_dL,x_rollout_4_x,x_rollout_4_y,x_rollout_4_z,x_rollout_4_tx,x_rollout_4_ty,x_rollout_4_tz,x_pred_4_x,x_pred_4_y,x_pred_4_z,x_pred_4_tx,x_pred_4_ty,x_pred_4_tz,rollout_err_xy_4_m,rollout_err_xy_4_mm,rollout_err_xyz_4_m,rollout_err_xyz_4_mm,u_applied_5_vx,u_applied_5_vy,u_applied_5_vz,u_applied_5_wx,u_applied_5_wy,u_applied_5_wz,u_applied_5_dL,x_rollout_5_x,x_rollout_5_y,x_rollout_5_z,x_rollout_5_tx,x_rollout_5_ty,x_rollout_5_tz,x_pred_5_x,x_pred_5_y,x_pred_5_z,x_pred_5_tx,x_pred_5_ty,x_pred_5_tz,rollout_err_xy_5_m,rollout_err_xy_5_mm,rollout_err_xyz_5_m,rollout_err_xyz_5_mm,u_applied_6_vx,u_applied_6_vy,u_applied_6_vz,u_applied_6_wx,u_applied_6_wy,u_applied_6_wz,u_applied_6_dL,x_rollout_6_x,x_rollout_6_y,x_rollout_6_z,x_rollout_6_tx,x_rollout_6_ty,x_rollout_6_tz,x_pred_6_x,x_pred_6_y,x_pred_6_z,x_pred_6_tx,x_pred_6_ty,x_pred_6_tz,rollout_err_xy_6_m,rollout_err_xy_6_mm,rollout_err_xyz_6_m,rollout_err_xyz_6_mm,u_applied_7_vx,u_applied_7_vy,u_applied_7_vz,u_applied_7_wx,u_applied_7_wy,u_applied_7_wz,u_applied_7_dL,x_rollout_7_x,x_rollout_7_y,x_rollout_7_z,x_rollout_7_tx,x_rollout_7_ty,x_rollout_7_tz,x_pred_7_x,x_pred_7_y,x_pred_7_z,x_pred_7_tx,x_pred_7_ty,x_pred_7_tz,rollout_err_xy_7_m,rollout_err_xy_7_mm,rollout_err_xyz_7_m,rollout_err_xyz_7_mm,u_applied_8_vx,u_applied_8_vy,u_applied_8_vz,u_applied_8_wx,u_applied_8_wy,u_applied_8_wz,u_applied_8_dL,x_rollout_8_x,x_rollout_8_y,x_rollout_8_z,x_rollout_8_tx,x_rollout_8_ty,x_rollout_8_tz,x_pred_8_x,x_pred_8_y,x_pred_8_z,x_pred_8_tx,x_pred_8_ty,x_pred_8_tz,rollout_err_xy_8_m,rollout_err_xy_8_mm,rollout_err_xyz_8_m,rollout_err_xyz_8_mm,u_applied_9_vx,u_applied_9_vy,u_applied_9_vz,u_applied_9_wx,u_applied_9_wy,u_applied_9_wz,u_applied_9_dL,x_rollout_9_x,x_rollout_9_y,x_rollout_9_z,x_rollout_9_tx,x_rollout_9_ty,x_rollout_9_tz,x_pred_9_x,x_pred_9_y,x_pred_9_z,x_pred_9_tx,x_pred_9_ty,x_pred_9_tz,rollout_err_xy_9_m,rollout_err_xy_9_mm,rollout_err_xyz_9_m,rollout_err_xyz_9_mm,u_plan_0_vx,u_plan_0_vy,u_plan_0_vz,u_plan_0_wx,u_plan_0_wy,u_plan_0_wz,u_plan_0_dL,u_plan_1_vx,u_plan_1_vy,u_plan_1_vz,u_plan_1_wx,u_plan_1_wy,u_plan_1_wz,u_plan_1_dL,u_plan_2_vx,u_plan_2_vy,u_plan_2_vz,u_plan_2_wx,u_plan_2_wy,u_plan_2_wz,u_plan_2_dL,u_plan_3_vx,u_plan_3_vy,u_plan_3_vz,u_plan_3_wx,u_plan_3_wy,u_plan_3_wz,u_plan_3_dL,u_plan_4_vx,u_plan_4_vy,u_plan_4_vz,u_plan_4_wx,u_plan_4_wy,u_plan_4_wz,u_plan_4_dL,u_plan_5_vx,u_plan_5_vy,u_plan_5_vz,u_plan_5_wx,u_plan_5_wy,u_plan_5_wz,u_plan_5_dL,u_plan_6_vx,u_plan_6_vy,u_plan_6_vz,u_plan_6_wx,u_plan_6_wy,u_plan_6_wz,u_plan_6_dL,u_plan_7_vx,u_plan_7_vy,u_plan_7_vz,u_plan_7_wx,u_plan_7_wy,u_plan_7_wz,u_plan_7_dL,u_plan_8_vx,u_plan_8_vy,u_plan_8_vz,u_plan_8_wx,u_plan_8_wy,u_plan_8_wz,u_plan_8_dL,u_plan_9_vx,u_plan_9_vy,u_plan_9_vz,u_plan_9_wx,u_plan_9_wy,u_plan_9_wz,u_plan_9_dL,u_plan_10_vx,u_plan_10_vy,u_plan_10_vz,u_plan_10_wx,u_plan_10_wy,u_plan_10_wz,u_plan_10_dL,u_plan_11_vx,u_plan_11_vy,u_plan_11_vz,u_plan_11_wx,u_plan_11_wy,u_plan_11_wz,u_plan_11_dL
0,solved,0,lti,10,18,18,18,29,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.040000000000000015,0.6641328220229529,-0.7079273166922003,-0.1,0.0005162896479176669,0.9986459504084212,-0.052018069911262725,0.0003458042335589113,0.02123193491339677,0.7769026362517724,-0.7101738649971012,-0.10000247319566492,-0.9998494299387954,-0.017352053982998994,0.0001538623960550121,0.004439167424057904,4.439167424057904,0.004439167813221373,4.439167813221373,1,1.8156576689051587,26.20676109708678,,16,0.10553101262013627,0.001338839056804895,1.3388390568048951,0.002661160943195105,2.661160943195105,4.506128464375424,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8156576689051587,26.20676109708678,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.040000000000000015,0.7813328360389269,-0.7099477343823639,-0.1000042889208965,-0.9999988141725547,-0.0015394278806463858,-4.2606158682967894e-05,0.7813328162753677,-0.7098915311922637,-0.10000433199197968,-0.9999999959502764,-6.354842700842408e-05,-6.372632632717593e-05,5.620319357512203e-05,0.056203193575122025,5.6203210078792155e-05,0.05620321007879216,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.04,0.7805328727950294,-0.709966693775339,-0.10000405209675362,-0.9999951201510044,-0.0031240421084135508,-5.923078206881518e-06,0.7805328087316847,-0.7098512446560064,-0.1000041611824195,-0.9999999977960563,-4.685485321160542e-05,-4.703732586466434e-05,0.000115449137107248,0.115449137107248,0.00011544918864370875,0.11544918864370875,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.04000000000000001,0.7797329424408015,-0.7099886745001246,-0.10000379032975594,-0.9999884173342782,-0.00481293617943605,2.9027884966649612e-05,0.7797328011911799,-0.7098109530107878,-0.1000039852663213,-0.9999999990574016,-3.060811534460176e-05,-3.079513071145716e-05,0.00017772154546804526,0.17772154546804525,0.00017772165237757328,0.17772165237757329,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.03999999999999998,0.7789330533115428,-0.7100136195601504,-0.1000035069538715,-0.9999783195156684,-0.006584575777696867,6.213250060283007e-05,0.7789327936539732,-0.7097706566636408,-0.1000038046488257,-0.9999999997770609,-1.4835165539199211e-05,-1.5026525570713045e-05,0.0002429630352592531,0.2429630352592531,0.0002429632176373099,0.2429632176373099,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.03999999999999998,0.7781332133609379,-0.7100414367744585,-0.10000320528192881,-0.9999645634212596,-0.008418028099738335,9.329866871577115e-05,0.7781327861201479,-0.7097303560415861,-0.10000361975764464,-0.9999999999998476,4.757268468047534e-07,2.8014982694779904e-07,0.0003110810262602853,0.3110810262602853,0.0003110813023781264,0.31108130237812637,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.03999999999999999,0.7773334298436885,-0.710072004736855,-0.10000288779354051,-0.9999470141208752,-0.010293393016985335,0.00012251915810616463,0.7773327785897445,-0.709690051512608,-0.10000343095997741,-0.9999999997690471,1.5296612237739514e-05,1.5097005194888497e-05,0.00038195377946073064,0.3819537794607306,0.0003819541656718966,0.3819541656718966,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.02025237439836318,0.7769286316136365,-0.7101004780666912,-0.1000026885520108,-0.9999266167369377,-0.012113705407812909,0.000138860771967751,0.7769277236010547,-0.7096498158549591,-0.10000331097863081,-0.9999999991280895,2.9629703903176703e-05,2.9426209388055145e-05,0.0004506631264815072,0.4506631264815072,0.00045066355630889914,0.45066355630889915,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.001249270632362887,0.7769039098101596,-0.7101251188529424,-0.1000026111409913,-0.9999038914603796,-0.013863152927921013,0.00014433740414191424,0.7769027307163531,-0.7096096466925229,-0.10000325743899988,-0.999999998119433,4.346897961374297e-05,4.32617838427859e-05,0.000515473508950482,0.515473508950482,0.0005154739141128661,0.5154739141128661,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,5.484535076478303e-05,0.7769031096388797,-0.7101494867308691,-0.10000254166711982,-0.9998781831976541,-0.015607579016796968,0.0001491395082036259,0.7769016263422333,-0.7095694790710522,-0.10000320543672835,-0.9999999967827546,5.682601312975666e-05,5.661532367917678e-05,0.0005800095564861303,0.5800095564861303,0.0005800099362987937,0.5800099362987937,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,4.025528834780717e-05,0.7769026362517724,-0.7101738649971012,-0.10000247319566492,-0.9998494299387954,-0.017352053982998994,0.0001538623960550121,0.776900813772667,-0.7095293089740069,-0.10000315096368197,-0.99999999515912,6.968352450065157e-05,6.946917601793828e-05,0.0006445585996146965,0.6445585996146965,0.000644558955958835,0.6445589559588351,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.040000000000000015,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.04,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.04000000000000001,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.03999999999999998,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.03999999999999998,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.03999999999999999,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.02025237439836318,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,0.001249270632362887,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,5.484535076478303e-05,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,4.025528834780717e-05,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,4.0255418716393365e-05,0.01,0.01,0.0,0.0,0.0,0.5235987755982988,4.025535431817194e-05
1,solved,0,lti,10,23,23,23,34,0.02,0.02,5.622140594071752e-07,0.0,0.0,1.0471975511965976,-0.0049999999999999975,0.6672396400305703,-0.7039273166922008,-0.1,0.00047731497408073497,0.98773789449206,-0.15612003602620592,0.0003978768452832133,0.021032642135384177,0.7771159250581094,-0.7106586216200779,-0.10000134459952288,-0.9986191781160503,-0.05253268598847998,0.00023238257317083523,0.0005474004104129016,0.5474004104129016,0.0005474014681389794,0.5474014681389794,1,1.8144101347109491,0.9999720528876991,,20,0.87237413867329,0.0012764137008472952,1.2764137008472953,0.002723586299152705,2.723586299152705,50.278670378628064,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8144101347109491,0.9999720528876991,0.02,0.02,5.622140594071752e-07,0.0,0.0,1.0471975511965976,-0.0049999999999999975,0.7770033821477711,-0.7102205877538096,-0.10000237340594302,-0.9997835348872194,-0.020805231738018362,0.00016031451458192915,0.7770019363203503,-0.7101232210438881,-0.10000242070383801,-0.9998176267688643,-0.01909680804183155,0.00015850832563340503,9.737744409182779e-05,0.09737744409182779,9.737745557852658e-05,0.09737745557852658,0.02,0.02,5.622140594071752e-07,0.0,0.0,1.0471975511965976,0.0005055370476720739,0.7769941758747848,-0.7102693414491853,-0.10000223604575126,-0.9997048018835102,-0.024295683497400633,0.00016986596423410028,0.7769911781551825,-0.7100744839032629,-0.10000232999190765,-0.999782768056141,-0.02084202644020126,0.00016319272815881305,0.0001948806032567601,0.1948806032567601,0.000194880625901086,0.194880625901086,0.02,0.02,5.622140594071752e-07,0.0,0.0,1.0471975511965976,0.0003948944884617229,0.776987324220242,-0.710318195813361,-0.10000210033975346,-0.9996137639539325,-0.027790120039673197,0.00017928199143314613,0.7769826677949413,-0.7100257297142394,-0.10000224028661796,-0.9997448474485413,-0.022587868946425036,0.00016785872576836558,0.0002925031648238718,0.2925031648238718,0.0002925031983023536,0.2925031983023536,0.02,0.02,5.622140594071752e-07,0.0,0.0,1.0471975511965976,-0.0007979977684075584,0.7770044621840421,-0.7103664846295008,-0.10000197449582725,-0.9995107021804016,-0.03127812181661014,0.0001879427194556969,0.7769980469552042,-0.7099765896459286,-0.10000215904116595,-0.9997038574711964,-0.024334494035185405,0.00017250293158527786,0.00038994775723913004,0.38994775723913006,0.00038994780090777475,0.38994780090777476,0.02,0.02,5.622140594071752e-07,0.0,0.0,1.0471975511965976,-0.0008108296256899029,0.7770219966293759,-0.7104147896418147,-0.10000185003470334,-0.9993952817626177,-0.03477113990329638,0.00019652084728456656,0.7770137182718141,-0.709927470363266,-0.10000207806755583,-0.9996597881190665,-0.02608211342352825,0.00017713583833891644,0.0004873895879572842,0.4873895879572842,0.0004873896413016521,0.4873896413016521,0.02,0.02,5.622140594071752e-07,0.0,0.0,1.0471975511965976,-0.0008090678428112632,0.7770396369693979,-0.7104631394863987,-0.10000172686535219,-0.9992673792119513,-0.03827091334128031,0.0002050241509780539,0.7770293900755694,-0.7098783794832885,-0.10000199736288137,-0.9996126299658685,-0.027830863816040906,0.0001817470022591932,0.0005848497756438276,0.5848497756438277,0.0005848498381974204,0.5848498381974203,0.02,0.02,5.622140594070367e-07,0.0,0.0,1.0471975511965976,-0.0008073001467767473,0.7770573845165148,-0.7105115552423651,-0.10000160499460439,-0.9991268509947054,-0.04177906245718098,0.0002134516393878682,0.7770450624126773,-0.7098293192111836,-0.1000019165391536,-0.9995623706271862,-0.029580948140859216,0.00018636857984998277,0.0006823472990238896,0.6823472990238896,0.0006823473701460301,0.6823473701460301,0.012137762813040591,0.02,5.622139209469959e-07,0.0,0.0,1.0471975511965976,-0.0009955793126885531,0.777079047188491,-0.7105601080964925,-0.10000150253597008,-0.9989725210351179,-0.04531946061977867,0.00022069407212509782,0.7770645368728865,-0.709780290636981,-0.10000185340935719,-0.9995089981189639,-0.0313325107676353,0.00019091417212698875,0.0007799524468952662,0.7799524468952662,0.0007799525258181082,0.7799525258181083,0.0015765650951871056,0.02,4.237535963664684e-07,0.0,0.0,1.0471975511965976,-0.0008230573089869306,0.7770974261401516,-0.7106092576633714,-0.10000142267974485,-0.9988029445587827,-0.04891448248882438,0.00022659116404736898,0.7770805991292611,-0.7097314417305536,-0.10000180972391233,-0.9994524969218878,-0.03308577017417854,0.0001954701644084763,0.000877977197997901,0.877977197997901,0.0008779772833094448,0.8779772833094448,0.0016265724726643534,0.02,2.954209772903814e-07,0.0,0.0,1.0471975511965976,-0.0008212384314024452,0.7771159250581094,-0.7106586216200779,-0.10000134459952288,-0.9986191781160503,-0.05253268598847998,0.00023238257317083523,0.7770966614799886,-0.7096826302609329,-0.10000176616725576,-0.9993928514017049,-0.03484090359832324,0.0002000090556574368,0.0009761814475637288,0.9761814475637288,0.0009761815385915523,0.9761815385915523,0.02,0.02,5.622140594071752e-07,0.0,0.0,1.0471975511965976,-0.0049999999999999975,0.02,0.02,5.622140594071752e-07,0.0,0.0,1.0471975511965976,0.0005055370476720739,0.02,0.02,5.622140594071752e-07,0.0,0.0,1.0471975511965976,0.0003948944884617229,0.02,0.02,5.622140594071752e-07,0.0,0.0,1.0471975511965976,-0.0007979977684075584,0.02,0.02,5.622140594071752e-07,0.0,0.0,1.0471975511965976,-0.0008108296256899029,0.02,0.02,5.622140594071752e-07,0.0,0.0,1.0471975511965976,-0.0008090678428112632,0.02,0.02,5.622140594070367e-07,0.0,0.0,1.0471975511965976,-0.0008073001467767473,0.012137762813040591,0.02,5.622139209469959e-07,0.0,0.0,1.0471975511965976,-0.0009955793126885531,0.0015765650951871056,0.02,4.237535963664684e-07,0.0,0.0,1.0471975511965976,-0.0008230573089869306,0.0016265724726643534,0.02,2.954209772903814e-07,0.0,0.0,1.0471975511965976,-0.0008212384314024452,0.0016767794407411322,0.02,1.8028351775838732e-07,0.0,0.0,1.0471975511965976,-0.0008194373018861826,0.001727148006808274,0.02,8.103116101199149e-08,0.0,0.0,1.0471975511965976,-0.0008176128801113326
2,solved,0,lti,10,23,23,23,34,0.010879185696421927,0.03,2.674204674729146e-06,0.0,0.0,1.5707963267948966,-0.005000000000000002,0.6682337356717467,-0.6979273166922003,-0.1,0.0004091967832472381,0.9511546476359768,-0.30871418844120596,0.00046764683370501675,0.020613879940236446,0.7775864433366446,-0.7114203140160903,-0.10000044649407892,-0.9938920895863079,-0.11035589220087769,0.0003021825784343333,0.0008751521270647536,0.8751521270647536,0.0008751525303552981,0.8751525303552982,1,1.8142068555131583,0.5000203172711494,,20,0.3644762883606895,0.0014309604131437152,1.4309604131437152,0.002569039586856285,2.569039586856285,52.29571178574023,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8142068555131583,0.5000203172711494,0.010879185696421927,0.03,2.674204674729146e-06,0.0,0.0,1.5707963267948966,-0.005000000000000002,0.7772191922434186,-0.7107285879143403,-0.10000124565732973,-0.9983223055728333,-0.05790092184489997,0.00023967739401244015,0.7772147554745347,-0.7106280139601354,-0.10000128666151359,-0.9984208565597591,-0.056175942466631615,0.00023806398811942374,0.0001006717695411428,0.1006717695411428,0.00010067177789176101,0.10067177789176102,-0.0012506925793411574,0.03,2.4526579984806054e-06,0.0,0.0,1.5707963267948966,0.0032018407674819778,0.7771591032883177,-0.7108088992851258,-0.1000011057192699,-0.9979791803622691,-0.06354127017573784,0.0002500957962145511,0.777149963060993,-0.7106064338057017,-0.10000118683777669,-0.9982075877353176,-0.059846072790693094,0.00024363737295595613,0.00020267169046020837,0.2026716904602084,0.00020267170669388134,0.20267170669388135,0.0034469505216040124,0.03,2.1994291826696975e-06,0.0,0.0,1.5707963267948966,-0.001365432881285994,0.7771905791915159,-0.7108845530512662,-0.10000099981315419,-0.9976068192491888,-0.06914164861122438,0.00025809850528453167,0.7771765474356945,-0.7105803162706195,-0.10000111771195414,-0.9979789369242991,-0.06354509743398994,0.00024909345764150887,0.00030456018923968956,0.3045601892396896,0.0003045602120596887,0.3045602120596887,0.004780195635810476,0.03,1.9273557790224144e-06,0.0,0.0,1.5707963267948966,-0.0025517509597843464,0.7772461099937958,-0.710959148496679,-0.10000090654770655,-0.9972001076801911,-0.07477883978417238,0.0002652605289212355,0.7772269946930251,-0.7105532498520317,-0.10000105779617174,-0.9977344448963872,-0.0672749041859821,0.00025442889997726276,0.00040634850122772795,0.406348501227728,0.0004063485293760998,0.40634852937609983,0.004940458610653907,0.03,1.647753444374892e-06,0.0,0.0,1.5707963267948966,-0.002558331211364854,0.7773021665346723,-0.7110342577658327,-0.10000081800963864,-0.9967554392172953,-0.08048925599125042,0.00027214097786732187,0.7772777499774973,-0.7105265016543522,-0.10000099958268319,-0.9974736214336963,-0.07103736431704694,0.00025964366818523435,0.0005083428341288505,0.5083428341288505,0.0005083428665565422,0.5083428665565422,0.0050867653656974975,0.03,1.3702860067369594e-06,0.0,0.0,1.5707963267948966,-0.0025501456629370392,0.7773584702378149,-0.7111099729342821,-0.10000073415949229,-0.9962709488690118,-0.08627930658155501,0.0002787390265558841,0.777328523470042,-0.7105001101916275,-0.10000094300136596,-0.9971959428485663,-0.07483436030018238,0.0002647353800138888,0.0006105975546775968,0.6105975546775968,0.0006105975903925505,0.6105975903925506,0.005233639989035969,0.03,1.1030879271186403e-06,0.0,0.0,1.5707963267948966,-0.0025417512191687323,0.7774150344775465,-0.7111863654359101,-0.10000065498108932,-0.9957446368955436,-0.09215496100649456,0.00028505377310933296,0.7773793163892397,-0.7104740985710728,-0.10000088806983358,-0.9969008516762702,-0.0786677773160312,0.00026970221107534365,0.0007131618810462363,0.7131618810462363,0.0007131619191374206,0.7131619191374206,0.005381111317500593,0.03,8.528491005724057e-07,0.0,0.0,1.5707963267948966,-0.0025331307421287293,0.7774718738860408,-0.7112635061628683,-0.10000058063991674,-0.9951743250384854,-0.09812226079734226,0.0002910673691257252,0.7774301299529355,-0.710448489883079,-0.10000083479259235,-0.9965877556792327,-0.08253950482458801,0.00027454242261515594,0.0008160846109765198,0.8160846109765199,0.0008160846505518163,0.8160846505518163,0.005529208243300701,0.03,6.249040521312825e-07,0.0,0.0,1.5707963267948966,-0.0025242666794827624,0.7775290044085773,-0.7113414656700316,-0.10000051113090362,-0.9945576570681198,-0.10418722901340907,0.00029677883969500524,0.7774809653781305,-0.7104233072033544,-0.10000078320907392,-0.9962560269063023,-0.08645143648371015,0.00027925395605772727,0.0009194143344419289,0.9194143344419289,0.0009194143746993657,0.9194143746993657,0.005677959258135573,0.03,4.2330881655168753e-07,0.0,0.0,1.5707963267948966,-0.002515141168715757,0.7775864433366446,-0.7114203140160903,-0.10000044649407892,-0.9938920895863079,-0.11035589220087769,0.0003021825784343333,0.7775318238781279,-0.7103985735381974,-0.10000073332348404,-0.9959050011138543,-0.09040546551184821,0.00028383445842824074,0.0010231993400181378,1.0231993400181378,0.0010231993802210105,1.0231993802210104,0.010879185696421927,0.03,2.674204674729146e-06,0.0,0.0,1.5707963267948966,-0.005000000000000002,-0.0012506925793411574,0.03,2.4526579984806054e-06,0.0,0.0,1.5707963267948966,0.0032018407674819778,0.0034469505216040124,0.03,2.1994291826696975e-06,0.0,0.0,1.5707963267948966,-0.001365432881285994,0.004780195635810476,0.03,1.9273557790224144e-06,0.0,0.0,1.5707963267948966,-0.0025517509597843464,0.004940458610653907,0.03,1.647753444374892e-06,0.0,0.0,1.5707963267948966,-0.002558331211364854,0.0050867653656974975,0.03,1.3702860067369594e-06,0.0,0.0,1.5707963267948966,-0.0025501456629370392,0.005233639989035969,0.03,1.1030879271186403e-06,0.0,0.0,1.5707963267948966,-0.0025417512191687323,0.005381111317500593,0.03,8.528491005724057e-07,0.0,0.0,1.5707963267948966,-0.0025331307421287293,0.005529208243300701,0.03,6.249040521312825e-07,0.0,0.0,1.5707963267948966,-0.0025242666794827624,0.005677959258135573,0.03,4.2330881655168753e-07,0.0,0.0,1.5707963267948966,-0.002515141168715757,0.005827393498063976,0.03,2.509395294534528e-07,0.0,0.0,1.5707963267948966,-0.002505735837733789,0.005977496991311697,0.03,1.09575288704106e-07,0.0,0.0,1.5707963267948966,-0.0024959890754465575
