x_src,y_src,z_src,rx,ry,rz,L
9.882676885847319070e-02,-1.387444825639017054e-01,-5.794509844170292467e-05,4.275345577564593214e-06,2.880935212612456553e-06,4.452322216741411154e-03,1.458810939825028186e-01
3.988910691843372547e-02,-6.863121656874859866e-02,-2.779501745431289805e-05,1.979023001030810747e-06,1.106394253991282994e-06,1.817476599219602917e-03,1.059195536234902590e+00
-2.156319887230973009e-05,-9.837351575003872028e-05,1.588810325068162888e-01,-6.752769468862385160e-03,-3.761521774614529079e-06,-3.096305503658136615e-07,3.700781257831575201e-04
