k,status,infeasible,solver_mode,rollout_steps,i_ref,i_ref_mpc,idx_ref_0,idx_ref_terminal,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_now_x,p_now_y,p_now_z,p_now_qw,p_now_qx,p_now_qy,p_now_qz,p_now_L,tip_x,tip_y,tip_z,tip_tx,tip_ty,tip_tz,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,sqp_iters_done,sqp_du_final,sqp_du_rel_final,frame_path,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,tip_vessel_angle_deg,trust_vx,trust_vy,trust_vz,trust_wx,trust_wy,trust_wz,trust_dL,sqp_status_0,sqp_du_0,sqp_du_rel_0,sqp_status_1,sqp_du_1,sqp_du_rel_1,sqp_status_2,sqp_du_2,sqp_du_rel_2,sqp_status_3,sqp_du_3,sqp_du_rel_3,sqp_status_4,sqp_du_4,sqp_du_rel_4,u_applied_0_vx,u_applied_0_vy,u_applied_0_vz,u_applied_0_wx,u_applied_0_wy,u_applied_0_wz,u_applied_0_dL,x_rollout_0_x,x_rollout_0_y,x_rollout_0_z,x_rollout_0_tx,x_rollout_0_ty,x_rollout_0_tz,x_pred_0_x,x_pred_0_y,x_pred_0_z,x_pred_0_tx,x_pred_0_ty,x_pred_0_tz,rollout_err_xy_0_m,rollout_err_xy_0_mm,rollout_err_xyz_0_m,rollout_err_xyz_0_mm,u_plan_0_vx,u_plan_0_vy,u_plan_0_vz,u_plan_0_wx,u_plan_0_wy,u_plan_0_wz,u_plan_0_dL,u_plan_1_vx,u_plan_1_vy,u_plan_1_vz,u_plan_1_wx,u_plan_1_wy,u_plan_1_wz,u_plan_1_dL,u_plan_2_vx,u_plan_2_vy,u_plan_2_vz,u_plan_2_wx,u_plan_2_wy,u_plan_2_wz,u_plan_2_dL,u_plan_3_vx,u_plan_3_vy,u_plan_3_vz,u_plan_3_wx,u_plan_3_wy,u_plan_3_wz,u_plan_3_dL,u_plan_4_vx,u_plan_4_vy,u_plan_4_vz,u_plan_4_wx,u_plan_4_wy,u_plan_4_wz,u_plan_4_dL,u_plan_5_vx,u_plan_5_vy,u_plan_5_vz,u_plan_5_wx,u_plan_5_wy,u_plan_5_wz,u_plan_5_dL,u_plan_6_vx,u_plan_6_vy,u_plan_6_vz,u_plan_6_wx,u_plan_6_wy,u_plan_6_wz,u_plan_6_dL,u_plan_7_vx,u_plan_7_vy,u_plan_7_vz,u_plan_7_wx,u_plan_7_wy,u_plan_7_wz,u_plan_7_dL,u_plan_8_vx,u_plan_8_vy,u_plan_8_vz,u_plan_8_wx,u_plan_8_wy,u_plan_8_wz,u_plan_8_dL,u_plan_9_vx,u_plan_9_vy,u_plan_9_vz,u_plan_9_wx,u_plan_9_wy,u_plan_9_wz,u_plan_9_dL,u_plan_10_vx,u_plan_10_vy,u_plan_10_vz,u_plan_10_wx,u_plan_10_wy,u_plan_10_wz,u_plan_10_dL,u_plan_11_vx,u_plan_11_vy,u_plan_11_vz,u_plan_11_wx,u_plan_11_wy,u_plan_11_wz,u_plan_11_dL
0,solved,0,sqp_full,1,18,18,18,29,-0.05002965063023162,-0.010027604818770745,1.8254073004918524e-07,0.0,0.0,-0.5815186308259324,0.0993589325791884,0.6611322290103485,-0.7101278687885755,-0.1,0.0005355220830001577,0.9999809971070805,0.0061334565426505805,0.0003152009947848929,0.01798717865158377,0.7801456594732166,-0.7099093445095201,-0.10000419123662868,-0.9999981901605208,0.0019025151059153193,-1.0580856183501606e-05,5.844644849080361e-05,0.058446448490803604,5.8446459553109206e-05,0.058446459553109203,5,1.737425441033836,0.24687008554149753,,16,0.03475368004677397,0.0013482495699617986,1.3482495699617987,0.0026517504300382017,2.6517504300382018,1.4811351601191358,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.8157234786448522,26.20771097885995,solved,1.814954372352675,0.9974005679877287,solved,1.8070545472429165,0.4974429227735287,solved,1.7921319826482893,0.3295697747380751,solved,1.737425441033836,0.24687008554149753,-0.05002965063023162,-0.010027604818770745,1.8254073004918524e-07,0.0,0.0,-0.5815186308259324,0.0993589325791884,0.7801456594732166,-0.7099093445095201,-0.10000419123662868,-0.9999981901605208,0.0019025151059153193,-1.0580856183501606e-05,0.7801456899035828,-0.7098508980689512,-0.10000422719639886,-0.9999939267543044,0.003485154177596241,-1.2444480043712156e-05,5.844644849080361e-05,0.058446448490803604,5.8446459553109206e-05,0.058446459553109203,-0.05002965063023162,-0.010027604818770745,1.8254073004918524e-07,0.0,0.0,-0.5815186308259324,0.0993589325791884,-0.050027988898430464,0.049970423926101536,1.8296257851932757e-07,0.0,0.0,2.617992091464612,0.051104609401455656,-0.03790218116908588,0.04997026506098116,1.837324201174721e-07,0.0,0.0,2.6179926670702445,0.049766255140742205,-0.0300200538571594,0.04997209547947155,1.847251064996137e-07,0.0,0.0,2.617992747306273,0.048474387140594294,-0.030014556498785788,0.04997441744005804,1.8581369227879067e-07,0.0,0.0,2.617992848855824,0.04683344678814712,0.01230520757705394,0.04997721144035583,1.8687450525056284e-07,0.0,0.0,2.61799296929163,0.044949218725799635,0.029993118211021998,0.04998043506756874,1.8676333162608755e-07,0.0,0.0,2.6179931017027065,0.04321690645893106,0.029994784845051598,0.04998383725745265,1.8672156243906455e-07,0.0,0.0,2.617993241366261,0.04203065326838373,0.028868790172038465,0.04998738706871586,1.8671570476982952e-07,0.0,0.0,2.6179933846894823,0.04145580471968613,0.02418241027491341,0.04999095339532639,1.8671835985073474e-07,0.0,0.0,2.617993526422641,0.04116425738272502,0.009998215790423306,0.049994412419177764,1.8671098143660633e-07,0.0,0.0,2.6179936615794723,0.0232786807014899,-0.030001243493042635,0.04999968837074312,1.8673041501754126e-07,0.0,0.0,2.1008157814272272,0.08206468991529181
1,solved,0,sqp_full,1,20,20,20,31,-0.03046135106548339,0.09993129513763543,7.759513185106897e-08,0.0,0.0,5.235984312695012,0.0999999487430833,0.6605230019890388,-0.7081292428858228,-0.1,0.0005182918349299093,0.9989315598088326,-0.04620987645865671,0.0003427960652329626,0.019987177626445436,0.7781468447037764,-0.710125334095976,-0.10000328850357856,-0.9998888661245677,-0.014907966841572261,8.902121449832328e-05,7.324893481459534e-05,0.07324893481459534,7.324894858942161e-05,0.07324894858942162,5,1.5763338641043012,0.10641083998971036,,18,0.16202116204611938,0.0012630388873408026,1.2630388873408025,0.0027369611126591975,2.7369611126591975,7.634861524765685,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.6578610728228445,0.18839399757899133,solved,1.5763602361273616,0.1518840444820895,solved,1.5721693207750844,0.13270453374500815,solved,1.5724487433396854,0.1180431014668382,solved,1.5763338641043012,0.10641083998971036,-0.03046135106548339,0.09993129513763543,7.759513185106897e-08,0.0,0.0,5.235984312695012,0.0999999487430833,0.7781468447037764,-0.710125334095976,-0.10000328850357856,-0.9998888661245677,-0.014907966841572261,8.902121449832328e-05,0.7781466610070178,-0.710052085391503,-0.10000333342554306,-0.9999128360734557,-0.013202769563067906,8.44476353578284e-05,7.324893481459534e-05,0.07324893481459534,7.324894858942161e-05,0.07324894858942162,-0.03046135106548339,0.09993129513763543,7.759513185106897e-08,0.0,0.0,5.235984312695012,0.0999999487430833,-0.08796261587029233,0.09992363988608821,7.761817808775793e-08,0.0,0.0,5.235984600438565,0.05726006642619534,-0.0800739100605614,0.09992226372852746,7.765546618726889e-08,0.0,0.0,5.235984550016739,0.047234984751747575,-0.055204607203199196,0.09992392614904703,7.769844751783848e-08,0.0,0.0,5.235984620245889,0.04442985681069263,0.0422758472651129,0.09992738711473181,7.773766008772918e-08,0.0,0.0,5.235984785007802,0.04083215030716539,0.05998103275695389,0.09993201037297866,7.775998715476231e-08,0.0,0.0,5.2359850155814724,0.03881981450300086,0.06000054243254539,0.0999373267616062,7.775445250466888e-08,0.0,0.0,5.23598528820047,0.005786665222571168,0.06939445175266552,0.09994265060856956,7.772245207470301e-08,0.0,0.0,5.23598556699438,-0.005000319170216433,0.06342047235864363,0.0999795199234852,7.77132228040035e-08,0.0,0.0,5.235991290952951,0.09999564424997501,-0.03996465818263754,0.09998866510014082,7.768732805521624e-08,0.0,0.0,3.350472087596711,0.09999595935595264,-0.07994624306810831,0.09999126270502172,5.126390285867116e-11,0.0,0.0,2.110959017297961,0.07118748856440525,-0.0799866936568448,0.0999975871463007,2.5779880155359834e-11,0.0,0.0,1.8955442599357197,0.04436402662215064
2,solved,0,sqp_full,1,22,22,22,33,-0.13797982281225762,0.14992539117540413,5.056242552110617e-06,0.0,0.0,6.283185363693959,0.10000008240985356,0.6577634055327937,-0.7051307350623147,-0.1,0.0004957447611458623,0.9940588543480237,-0.10884212399951787,0.00037466344936575523,0.021987179274642506,0.7761519135398944,-0.7103996398721586,-0.10000234803164826,-0.9994709700498215,-0.03252307456250692,0.00017218789217416088,3.2136325369847252e-06,0.003213632536984725,3.213633540575724e-06,0.0032136335405757244,5,0.053953580976055106,0.0029215925581874257,,20,0.2217975983881803,0.0006807467499752735,0.6807467499752735,0.0033192532500247265,3.3192532500247265,17.258117532169344,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.4863577627578568,0.09546629844061909,solved,1.5017091880424975,0.08830894847640629,solved,0.06459993726597517,0.0035011659842234507,solved,0.08333754605260436,0.004515509575397384,solved,0.053953580976055106,0.0029215925581874257,-0.13797982281225762,0.14992539117540413,5.056242552110617e-06,0.0,0.0,6.283185363693959,0.10000008240985356,0.7761519135398944,-0.7103996398721586,-0.10000234803164826,-0.9994709700498215,-0.03252307456250692,0.00017218789217416088,0.7761523087446299,-0.7104028291114566,-0.10000234549189504,-0.9994165320814068,-0.03415501872327505,0.0001734888671034423,3.2136325369847252e-06,0.003213632536984725,3.213633540575724e-06,0.0032136335405757244,-0.13797982281225762,0.14992539117540413,5.056242552110617e-06,0.0,0.0,6.283185363693959,0.10000008240985356,-0.07617059806310839,0.14992372733981868,5.056147734500187e-06,0.0,0.0,6.283185374521258,0.05501097467898159,-0.025211847817200282,0.14992452398119688,5.057365313959732e-06,0.0,0.0,6.283185387891627,0.04250108331643648,0.08590098497702052,0.1499271366622935,5.057915966945632e-06,0.0,0.0,6.283185403147115,0.03785984606086079,0.10999377680313421,0.14993065171626194,5.057812241464258e-06,0.0,0.0,6.2831854216603595,-0.0017552362860216435,0.11002341816023115,0.14993461148381748,5.057386558956196e-06,0.0,0.0,6.283185440169998,-0.004995679550553169,0.07272845271266637,0.1499386853406165,5.056822494222549e-06,0.0,0.0,6.283185464404234,0.055002538271606435,0.013456318268725438,0.14997164748224454,5.0582099540325706e-06,0.0,0.0,6.283185308794773,0.10000890996341903,-0.089978732793318,0.14999229990717639,-1.1119736273803784e-08,0.0,0.0,3.6999700780104448,0.09999850345506585,-0.12995182133965497,0.14999275121655833,-9.172580312569912e-09,0.0,0.0,2.2423834899473634,0.07254996652088341,-0.12999002618190753,0.14999851528404518,-6.047439355331565e-09,0.0,0.0,1.8253942640819387,0.04485571946826977,-0.12998821976572705,0.14999802766890064,-2.9656431800033193e-09,0.0,0.0,1.6735378019533191,0.04521301401300325
3,solved,0,sqp_full,1,24,24,24,35,-0.12616580581215872,0.19991258386464905,2.9691786568462504e-05,0.0,0.0,6.283185251199249,0.08937426634938143,0.6552400894165505,-0.7011324833850218,-0.1,0.000471241209694289,0.9852630528532615,-0.17104482028609597,0.0004050522074746377,0.023774664601630136,0.7743703666312526,-0.7106123891094409,-0.10000137236387843,-0.9990515109120282,-0.04354331036913585,0.00024221166575590764,2.5202915178480395e-06,0.0025202915178480396,2.520296410609274e-06,0.002520296410609274,5,0.40010195975595053,0.022343173979366335,,22,0.029020424309530037,0.00022830242958676058,0.22830242958676059,0.0037716975704132393,3.7716975704132394,26.504625922129325,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,0.6330461143361656,0.03628202038321455,solved,0.6237719481338614,0.035411718508440534,solved,0.36102075431661973,0.02029232399492912,solved,0.05251007866053248,0.002932955646996115,solved,0.40010195975595053,0.022343173979366335,-0.12616580581215872,0.19991258386464905,2.9691786568462504e-05,0.0,0.0,6.283185251199249,0.08937426634938143,0.7743703666312526,-0.7106123891094409,-0.10000137236387843,-0.9990515109120282,-0.04354331036913585,0.00024221166575590764,0.7743706866185177,-0.7106148890049357,-0.10000136739775387,-0.9989788467672128,-0.04517968499276721,0.00024449049855614107,2.5202915178480395e-06,0.0025202915178480396,2.520296410609274e-06,0.002520296410609274,-0.12616580581215872,0.19991258386464905,2.9691786568462504e-05,0.0,0.0,6.283185251199249,0.08937426634938143,-0.030348501548366616,0.1999123798984114,2.9691786633346146e-05,0.0,0.0,6.283185242953587,0.04284410444271032,0.12432562947387316,0.19991360389565166,2.9691786768403324e-05,0.0,0.0,6.283185237696335,0.036788207908817296,0.16000450818308046,0.19991501671330092,2.9691786956064696e-05,0.0,0.0,6.283185230594337,0.016019500421546057,0.16003715138754754,0.1999170199306048,2.9691787168650935e-05,0.0,0.0,6.283185225847276,-0.0049995423565893935,0.10064703222708217,0.19992232907192162,2.9691787464697132e-05,0.0,0.0,6.283185221076026,0.03500905786644814,-0.036524496458761435,0.19996614429307213,2.9691758557236045e-05,0.0,0.0,6.2831853080333,0.09999943732303494,-0.13588886831499938,0.19999302729347385,-7.252175702469579e-12,0.0,0.0,5.398861803393808,0.0999993769750246,-0.1799541581265542,0.19999343009637402,-3.32658076846536e-11,0.0,0.0,3.1813362284780786,0.08709466258762105,-0.17999058108318006,0.199998325737075,-2.6056512930316097e-11,0.0,0.0,2.1730763192540117,0.04529302804027181,-0.1778561791014211,0.19999781846016554,-1.6939762718711104e-11,0.0,0.0,1.6127666178187006,0.0455933124526529,-0.17645181424446385,0.19999811304721507,-8.368857049222302e-12,0.0,0.0,1.3005834338241484,0.04591906374882258
4,solved,0,sqp_full,1,25,25,25,36,-0.06415649665339884,0.2499168718501438,-0.00011179340121571915,0.0,0.0,6.283185231136655,0.0339414808136774,0.6539569594834825,-0.6961341459480189,-0.1,0.0004448778845978511,0.9725788683286848,-0.23257248062685015,0.0004338424095105905,0.024453494217903684,0.77369390393922,-0.7106861302180353,-0.10000074225949304,-0.998897184419224,-0.04695034207360338,0.0002834405021122977,1.1974177912543894e-07,0.00011974177912543895,1.198040597407428e-07,0.00011980405974074278,5,0.05340889342284306,0.0030697064188169943,,23,0.49720456919920636,0.0011923220072932298,1.19232200729323,0.0028076779927067703,2.80767799270677,30.18087202785952,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,0.6240500636157219,0.03679665425679506,solved,0.4218555370357743,0.02450973195439369,solved,0.052220931317135094,0.003002589094478395,solved,0.051912734606387095,0.0029843167408968876,solved,0.05340889342284306,0.0030697064188169943,-0.06415649665339884,0.2499168718501438,-0.00011179340121571915,0.0,0.0,6.283185231136655,0.0339414808136774,0.77369390393922,-0.7106861302180353,-0.10000074225949304,-0.998897184419224,-0.04695034207360338,0.0002834405021122977,0.7736939869765881,-0.7106860439458546,-0.10000073839697285,-0.9988227602791068,-0.04850785422277868,0.0002857046158471494,1.1974177912543894e-07,0.00011974177912543895,1.198040597407428e-07,0.00011980405974074278,-0.06415649665339884,0.2499168718501438,-0.00011179340121571915,0.0,0.0,6.283185231136655,0.0339414808136774,0.10883786620506077,0.24991788577211504,-0.00011179342231747215,0.0,0.0,6.283185228253576,0.037219411827288065,0.18454000132516427,0.24991923525021364,-0.00011179364499883384,0.0,0.0,6.283185226230889,0.03866530767635657,0.21001418248562664,0.2499210394230574,-0.00011179276696377907,0.0,0.0,6.28318521436642,0.04061464925324638,0.15061995945524875,0.24992611324427358,-0.00011179171995219235,0.0,0.0,6.283185205195513,-0.005001826435089076,-0.006509814732814284,0.2499606397699245,2.377523536445894e-08,0.0,0.0,6.283185255565314,0.02001291717045374,-0.08588027431301441,0.24998953589963263,2.4459332602229637e-08,0.0,0.0,6.283185306527742,0.10000044029111746,-0.18214032675590014,0.2499914576765902,2.4495820593818316e-08,0.0,0.0,3.6679716519067833,0.1000002676729509,-0.22449174936366045,0.24999740918753605,2.339737285702545e-08,0.0,0.0,2.421441175204876,0.09229617975065264,-0.2182255743587894,0.24999740031210857,1.607730790642889e-08,0.0,0.0,1.7172969294333678,0.045671214302965155,-0.2111131722136001,0.24999795904434366,9.716891779827196e-09,0.0,0.0,1.2974950061650543,0.04594605088331481,-0.21782351102499178,0.2499980617951987,4.9120106329650545e-09,0.0,0.0,1.1969053307093975,0.04625275443295753
5,solved,0,sqp_full,1,26,26,26,37,0.05884218423603995,0.2998998954237322,-0.0005643757572820127,0.0,0.0,6.283184811281252,0.029916630729752428,0.6551338031682034,-0.6901361480395443,-0.1,0.0004167588317139612,0.956056360663653,-0.293182279646985,0.00046092043205159396,0.025051826832498732,0.7730924642905478,-0.7106090527712774,-0.09999993536698258,-0.9991532433253961,-0.0411422749869473,0.0003310003627309748,4.807638847799249e-07,0.00048076388477992494,4.807776648897606e-07,0.00048077766488976054,5,0.5312257074096834,0.03104447795367669,,24,0.012148380861619353,0.0015730798502576811,1.573079850257681,0.002426920149742319,2.4269201497423194,32.19266654993407,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,0.6300026238939878,0.03871038226244181,solved,0.5892531713505264,0.03578027653001401,solved,0.6034651050503866,0.03620866586724612,solved,0.5671734818490366,0.03358029305715504,solved,0.5312257074096834,0.03104447795367669,0.05884218423603995,0.2998998954237322,-0.0005643757572820127,0.0,0.0,6.283184811281252,0.029916630729752428,0.7730924642905478,-0.7106090527712774,-0.09999993536698258,-0.9991532433253961,-0.0411422749869473,0.0003310003627309748,0.7730923434066909,-0.7106085874531002,-0.09999993172690728,-0.9990913342748536,-0.04261918384993797,0.00033308386057347714,4.807638847799249e-07,0.00048076388477992494,4.807776648897606e-07,0.00048077766488976054,0.05884218423603995,0.2998998954237322,-0.0005643757572820127,0.0,0.0,6.283184811281252,0.029916630729752428,0.16760515815908436,0.2998936294846034,-0.0005643758155961523,0.0,0.0,6.283184791118587,0.03897398335223341,0.25728202293349767,0.29989666548843746,-0.000564375631541165,0.0,0.0,6.283184768964341,0.03937018955720438,0.20061980605274432,0.29989821842744047,-0.0005643749122618694,0.0,0.0,6.28318476790036,0.02791294924878234,0.04342486960935059,0.299948480482849,2.0754806984430956e-08,0.0,0.0,6.283184670987204,0.039189119797547356,-0.035940085157373826,0.2999850176113114,1.9185470463893476e-08,0.0,0.0,6.283184751910806,0.020004194816271522,-0.13218378873200665,0.30001697413082823,1.6552807247391683e-08,0.0,0.0,6.283185267763764,0.09999774258403941,-0.17453255706065687,0.30002199649542294,1.3872340740222643e-08,0.0,0.0,3.4696944263203484,0.09999892481313125,-0.16826199581301246,0.30001978204102675,1.093719152964302e-08,0.0,0.0,2.2390707551624125,0.07458438022929806,-0.16114049583670373,0.30001521431690853,7.725441838851385e-09,0.0,0.0,1.5504503410846333,0.04599826777731798,-0.16784223477460294,0.3000102070058568,4.7150139958126826e-09,0.0,0.0,1.235710547270487,0.04626901501600813,-0.16783360720227908,0.30000478325175123,2.280131379387427e-09,0.0,0.0,1.0733449661671566,0.0465573385306623
6,solved,0,sqp_full,1,27,27,27,38,0.1176280827769928,0.34987433454122413,-0.0009984316340385026,0.0,0.0,6.283186051600164,0.0339061289958768,0.6574863648237432,-0.6831386613487198,-0.1,0.0003869950163496584,0.9357607315452747,-0.35263503394059387,0.0004861794173088175,0.02572994941241627,0.7724070884176406,-0.7103470706756269,-0.09999904517778806,-0.9996955466794262,-0.02467123947024212,0.0003793314186250345,6.47466184159817e-07,0.000647466184159817,6.474735249570414e-07,0.0006474735249570414,5,0.5275699515120018,0.03111419006666639,,24,0.5735737023031958,0.0018021748076586248,1.8021748076586248,0.002197825192341375,2.197825192341375,31.85957019278132,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,0.6271367170085484,0.038774104736356146,solved,0.5974529657098443,0.03651755369408524,solved,0.5674939013604947,0.03427498347632674,solved,0.5454083004912954,0.03254941940170123,solved,0.5275699515120018,0.03111419006666639,0.1176280827769928,0.34987433454122413,-0.0009984316340385026,0.0,0.0,6.283186051600164,0.0339061289958768,0.7724070884176406,-0.7103470706756269,-0.09999904517778806,-0.9996955466794262,-0.02467123947024212,0.0003793314186250345,0.772406756979297,-0.71034651447325,-0.09999904209462575,-0.9996598782365789,-0.026076480957417512,0.00038076883520227493,6.47466184159817e-07,0.000647466184159817,6.474735249570414e-07,0.0006474735249570414,0.1176280827769928,0.34987433454122413,-0.0009984316340385026,0.0,0.0,6.283186051600164,0.0339061289958768,0.29500018283374246,0.34987472380499757,-0.0009984320960828511,0.0,0.0,6.283186034811904,0.03661281925368222,0.2506262796806961,0.3498701619217408,-0.0009984312377066496,0.0,0.0,6.283185943169354,0.04361943102673955,0.09338682411661405,0.3499288895073692,-0.00039998752823626466,0.0,0.0,6.28318576891694,0.04902539098152222,0.0139797865252878,0.3499766747767984,-6.967882664375967e-07,0.0,0.0,6.283185584588702,0.06463237297229982,-0.08226235168478833,0.3500116422993157,-6.506144916658041e-07,0.0,0.0,6.2831853588322915,1.0586931530851253e-06,-0.1245850884662979,0.3500584861407615,-5.788810301551758e-07,0.0,0.0,6.087623428757774,0.07999642039321715,-0.11831209816372909,0.35005766814729183,-4.936075017200802e-07,0.0,0.0,3.079798928817502,0.09999825644598098,-0.11119092698795814,0.35005393836946813,-3.9708524424340463e-07,0.0,0.0,2.010017947930106,0.07283278828963131,-0.11788293993128002,0.3500423339605548,-2.949745067064878e-07,0.0,0.0,1.4892815638422463,0.046298251068704874,-0.11785837697225389,0.3500268090273772,-2.0637812617144575e-07,0.0,0.0,1.164281405541085,0.04656461132476691,-0.11936566222348825,0.35001303730829253,-1.3901094240295208e-07,0.0,0.0,1.024590847996256,0.04682101618238787
7,solved,0,sqp_full,1,27,27,27,38,0.3127646370562041,0.39983359178387184,-0.000733839621637421,0.0,0.0,6.28318486504761,-0.0031462851150197003,0.6637416575648674,-0.6751419895130424,-0.1,0.00035570391414096493,0.9117720863262284,-0.41069608771054567,0.000509519669845052,0.025667023710115876,0.772466664101857,-0.7097395917813373,-0.09999824833320618,-0.9999420047564483,0.010761480662018397,0.0004214945030783331,1.483961818341102e-06,0.001483961818341102,1.4839632752587099e-06,0.00148396327525871,5,0.9211950716707127,0.05358090451493358,,25,0.2838696995059418,0.001914001769452316,1.914001769452316,0.002085998230547684,2.085998230547684,31.37170606648665,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,0.6445038065752641,0.04032691634945333,solved,0.8491629867282814,0.052326011866753876,solved,0.7767712942197241,0.047073031750897325,solved,1.043070863027248,0.0621690072405055,solved,0.9211950716707127,0.05358090451493358,0.3127646370562041,0.39983359178387184,-0.000733839621637421,0.0,0.0,6.28318486504761,-0.0031462851150197003,0.772466664101857,-0.7097395917813373,-0.09999824833320618,-0.9999420047564483,0.010761480662018397,0.0004214945030783331,0.7724659749709977,-0.7097382775357982,-0.09999824625377782,-0.9999555668615646,0.009417307087317877,0.0004226461763219222,1.483961818341102e-06,0.001483961818341102,1.4839632752587099e-06,0.00148396327525871,0.3127646370562041,0.39983359178387184,-0.000733839621637421,0.0,0.0,6.28318486504761,-0.0031462851150197003,0.300605607409277,0.3998283859268524,-0.0007338393608501564,0.0,0.0,6.283184857326459,0.04388656884244586,0.14336379630466972,0.39988492190579494,-0.0004999840844642196,0.0,0.0,6.283184837929311,0.030819948985554294,0.06394233587397731,0.39993712704252876,-4.858177628431358e-09,0.0,0.0,6.283184787612058,0.07785290838026337,-0.03230430114449892,0.3999711172141774,-4.187567924919175e-09,0.0,0.0,6.283184778145415,0.06512375201486967,-0.07462827889881307,0.40001994743209107,-3.836585783022164e-09,0.0,0.0,6.283184802873031,0.04606471636372897,-0.06834853667791238,0.40003030863816874,-3.3560466668727515e-09,0.0,0.0,5.697847174654887,0.02001064469559145,-0.06121995955446612,0.40003605513699025,-2.7716589371688765e-09,0.0,0.0,4.347261089940248,0.0600154043115353,-0.06788882234410176,0.4000473812705348,-2.108260706797531e-09,0.0,0.0,3.1764590036879903,0.09988282559485645,-0.0678624130630854,0.4000303939909012,-1.4343655458748442e-09,0.0,0.0,2.136178909798369,0.04798472253529451,-0.06936820488110139,0.4000152356606877,-8.68634120907679e-10,0.0,0.0,1.660384426024974,0.046546212148735666,-0.06936695722109151,0.40001412847189277,-4.2205179659325345e-10,0.0,0.0,1.2982811509888812,0.04677470262144891
8,solved,0,sqp_full,1,28,28,28,39,0.29427577794220006,0.4498400610251451,-0.0007172948239381814,0.0,0.0,6.283185161913736,0.04780841125581512,0.6696271731237113,-0.6661451882925394,-0.1,0.0003230090097104054,0.8841850923509733,-0.46713631450437726,0.00053084908226361,0.026623191935232177,0.771541123842682,-0.7087624882773149,-0.09999714630984413,-0.9979131284943956,0.06456909090788665,0.0004695506969697075,3.1408894911241555e-06,0.0031408894911241557,3.1408901452682223e-06,0.0031408901452682223,5,0.742847711711794,0.04052880934729777,,25,0.5356065287049494,0.0013579803362023081,1.3579803362023082,0.002642019663797692,2.642019663797692,29.341413953079034,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.1706283628997503,0.07102561628569032,solved,0.9729626020561387,0.056973668136710016,solved,0.9129622063050928,0.052101177944749576,solved,0.828038378414971,0.046151027572516656,solved,0.742847711711794,0.04052880934729777,0.29427577794220006,0.4498400610251451,-0.0007172948239381814,0.0,0.0,6.283185161913736,0.04780841125581512,0.771541123842682,-0.7087624882773149,-0.09999714630984413,-0.9979131284943956,0.06456909090788665,0.0004695506969697075,0.7715397193309504,-0.708765297642651,-0.0999971442827307,-0.998021789449142,0.06286721801413203,0.0004697700457701339,3.1408894911241555e-06,0.0031408894911241557,3.1408901452682223e-06,0.0031408901452682223,0.29427577794220006,0.4498400610251451,-0.0007172948239381814,0.0,0.0,6.283185161913736,0.04780841125581512,0.19335233394705184,0.44989298693198376,-0.00071729502943133,0.0,0.0,6.2831851415486515,0.025316270154850978,0.11379468234125187,0.45000105341576924,3.300145566007807e-07,0.0,0.0,6.28318501185535,0.07616440969207922,0.017544189215381627,0.4500318679881895,3.1843545533121933e-07,0.0,0.0,6.283184977690441,0.057116121932720657,-0.024777964709867636,0.45007789688741767,2.9571787798397205e-07,0.0,0.0,6.283184953702602,0.05635975237190887,-0.018491910099824767,0.45008362120083567,2.639303788978912e-07,0.0,0.0,6.283184942929603,0.055358813713160385,-0.01135145166624054,0.4500840255391709,2.2422135983837946e-07,0.0,0.0,6.283184946463153,0.05997756730956198,-0.018005576917501407,0.45008696968393497,1.786380165863994e-07,0.0,0.0,5.794448520634761,0.019859669936496765,-0.01792060086785991,0.4500928591589198,1.2966719050313362e-07,0.0,0.0,4.754176901361187,0.06000105684137763,-0.01940377334317537,0.45006170457345757,8.316042660350928e-08,0.0,0.0,2.4983302301485795,0.08047065402583735,-0.019388691724295918,0.4500435654754799,4.9761027830387284e-08,0.0,0.0,1.7620794180549295,0.0469328544264454,-0.019377716276355775,0.4500291467076056,2.4167342733776116e-08,0.0,0.0,1.4743237140417842,0.047068282150657254
