node_index,s_m,insertion_m,position_error_m,position_error_mm,tangent_error_rad,tangent_error_deg,feasible,solver_success,termination_reason,function_evaluations,objective_value,jacobian_condition,jacobian_effective_rank,minimum_joint_margin_rad,minimum_state_margin,minimum_clearance_m,contact_active,source_magnet_lumen_distance_m,source_magnet_lumen_exclusion_radius_m,source_magnet_lumen_margin_m,source_magnet_lumen_segment_index,source_magnet_lumen_constraint_satisfied,delta_q_norm_rad,delta_insertion_m,attempt_count,chain_rule_relative_error,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,magnet_pose_x,magnet_pose_y,magnet_pose_z,magnet_pose_rx,magnet_pose_ry,magnet_pose_rz,tip_x,tip_y,tip_z,tip_tangent_x,tip_tangent_y,tip_tangent_z,desired_x,desired_y,desired_z,desired_tangent_x,desired_tangent_y,desired_tangent_z
0,0.0,0.025,0.0,0.0,0.5866058696732553,33.61004056987874,1,1,fixed_initial_state_feasible_and_committed,1,3.890897655596555e-07,16455144.30411726,5,4.226776597179587,0.025,nan,0,0.24100707699785096,0.2109370956932547,0.03006998130459626,56,1,0.0,0.0,1,0.009606262749006628,-0.85634357,-1.94584002,-1.76176286,-1.0331945,1.56234264,-2.05640871,0.24557497783369636,-0.6700279629478505,-0.016566991220873295,-3.077932948039142,0.5753726959665791,0.045033578217205016,0.5005820546791916,-0.6695089513990475,-0.016558422038837062,-0.999433944674365,0.03363749698597587,0.0005559039099070523,0.5005820546791916,-0.6695089513990475,-0.016558422038837062,-0.8137334712067719,0.5812381937190447,0.0
1,0.00025,0.025176462825261828,3.13699105571088e-05,0.031369910557108804,0.5776727586269853,33.09821100900577,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,25,0.006617803655660524,15937007.283756804,5,4.227118542534521,0.024823537174738175,nan,0,0.24041404483910325,0.2109370956932547,0.029476949145848558,51,1,0.0033118774486562107,0.00017646282526182638,1,nan,-0.8545757600517343,-1.9448129204373514,-1.763215759330385,-1.0348196066297044,1.5637281478715883,-2.0560667646450645,0.24616800999281985,-0.6678637754072491,-0.01656699122116162,-3.0760339039433466,0.572766874610666,0.04619045638512382,0.5004099398357533,-0.6693654333206791,-0.016558531378111124,-0.999093590529355,0.04256408537282194,0.0005440583945740244,0.5003786213113899,-0.6693636418506178,-0.016558422038837062,-0.8137334712067613,0.5812381937190595,0.0
12,0.003000000000000001,0.027515967328626,3.86589737050348e-05,0.0386589737050348,0.48950895740982947,28.046797293432395,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,26,0.009934225546948174,10316169.608094262,5,4.2303731662262,0.022484032671374003,nan,0,0.23372491772612305,0.2109370956932547,0.02278782203286836,37,1,0.002129918710458337,0.00021735763959517332,1,nan,-0.837002466839082,-1.9369923522289274,-1.774405799396635,-1.0482356793566998,1.5753993719359654,-2.052812140953386,0.2531605287053691,-0.6494533803646105,-0.016566991220931637,-3.0609564299048886,0.5476466764578917,0.05565164566734542,0.49817925530199625,-0.6677696816805574,-0.016558075852050148,-0.9914654599065457,0.13036861673608138,0.0005153470895739626,0.49814085426557136,-0.6677652368178902,-0.016558422038837062,-0.8137334712067312,0.5812381937191018,0.0
13,0.003250000000000001,0.027734070534960537,3.879428257145187e-05,0.03879428257145187,0.4824049414072168,27.639767158889292,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,19,0.009999580175178883,10042838.927545056,5,4.230629041370015,0.022265929465039466,nan,0,0.23315595614703974,0.2109370956932547,0.022218860453785044,37,1,0.002053443432658813,0.000218103206334537,1,nan,-0.8355755534056162,-1.9365239136991328,-1.7750881300408143,-1.0491412937685263,1.5761803512367227,-2.0525562658095704,0.253797232134624,-0.6481765999666995,-0.01656699063212469,-3.060007098474802,0.5456612478255661,0.05630598371172796,0.49797593219507486,-0.6676245896925218,-0.01655805035172945,-0.9905143105560626,0.13740865546982814,0.0005118453106619893,0.4979374208977697,-0.6676199272694605,-0.016558422038837062,-0.8137334712067312,0.5812381937191018,0.0
14,0.0035000000000000014,0.02795289651179543,3.892707642002835e-05,0.03892707642002835,0.475442262583582,27.240835048189904,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,26,0.010063457671479707,9566696.733360974,5,4.23087993749585,0.022047103488204572,nan,0,0.2325917012021552,0.2109370956932547,0.0216546055089005,37,1,0.0019813506981025118,0.0002188259768348931,1,nan,-0.834172953488726,-1.936087996082003,-1.775725033038209,-1.0500065412444628,1.5769227745690768,-2.052305369683737,0.2544333481052553,-0.6469532079294631,-0.016566991220873406,-3.059113876833545,0.5437174588525847,0.05693452434699106,0.4977726052590571,-0.6674795002895956,-0.016558036289149092,-0.9895335785776604,0.14430190257648992,0.000507720488578575,0.497733987529968,-0.6674746177210307,-0.016558422038837062,-0.8137334712067312,0.5812381937191018,0.0
15,0.0037500000000000016,0.028172426077575863,3.9056816322231823e-05,0.039056816322231826,0.46861828996135063,26.849850217423224,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,18,0.010126030485411844,9320029.309814561,5,4.231125718421519,0.02182757392242414,nan,0,0.23203102213585786,0.2109370956932547,0.02109392644260316,37,1,0.0019127242136713833,0.00021952956578043248,1,nan,-0.8327948424471289,-1.935681859464117,-1.776319644562722,-1.050830773282838,1.5776306215444988,-2.052059588758067,0.2550693483750993,-0.6457808479614587,-0.016566990782959423,-3.058273912668789,0.5418146795018329,0.057532865217826516,0.49756927384587624,-0.6673344122904697,-0.016558010972642596,-0.988525836073081,0.15105104146645051,0.000504269686862337,0.49753055416216635,-0.6673293081726009,-0.016558422038837062,-0.8137334712067312,0.5812381937191018,0.0
16,0.004000000000000002,0.028392641660825398,3.918136279432638e-05,0.03918136279432638,0.46192980106521253,26.466628032354397,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,25,0.010187275480569474,8879833.3433636,5,4.23136665746654,0.021607358339174605,nan,0,0.23147083776781807,0.2109370956932547,0.020533742074563377,37,1,0.0018490222650722231,0.00022021558324953477,1,nan,-0.8314354518014229,-1.9353062584566605,-1.776871383676753,-1.0516167459529706,1.5783011762258894,-2.051818649713046,0.2557076680061099,-0.6446581333158573,-0.01656699121957922,-3.0574891185723825,0.5399441906299066,0.05810711926765598,0.4973659377732099,-0.6671893130088857,-0.016557999358283136,-0.9874934312625483,0.15765935789191265,0.0005000824219777476,0.49732712079436464,-0.6671839986241711,-0.016558422038837062,-0.8137334712067312,0.5812381937191018,0.0
17,0.004250000000000002,0.028613522788466655,3.930291641666894e-05,0.03930291641666894,0.4553750615920622,26.09106912473508,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,23,0.01024703115707352,8643003.185105333,5,4.2316015348411,0.021386477211533347,nan,0,0.23091089175551996,0.2109370956932547,0.019973796062265264,37,1,0.001787945793851881,0.00022088112764125784,1,nan,-0.8300965118821373,-1.9349592768401909,-1.777382198425352,-1.0523652736414908,1.5789392992729427,-2.0515837723384864,0.2563480140069861,-0.6435830425921827,-0.016566991220331617,-3.056755081877334,0.5381059300435539,0.05865334284990296,0.4971625967624755,-0.6670442194398157,-0.01655797718952631,-0.9864388107461062,0.16412868768267164,0.0004965212702364497,0.497123687426563,-0.6670386890757414,-0.016558422038837062,-0.8137334712067312,0.5812381937191018,0.0
18,0.004500000000000002,0.028835050035766436,3.9422088984412994e-05,0.039422088984412997,0.44895112823341504,25.723004855411297,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,24,0.01030546318149198,8235815.4562764475,5,4.231834246668983,0.021164949964233567,nan,0,0.23034923123313708,0.2109370956932547,0.019412135539882386,37,1,0.0017314492766088844,0.0002215272472997805,1,nan,-0.8287737894753903,-1.9346403168395705,-1.7778533748466485,-1.053077155899703,1.579542331764425,-2.0513510605106036,0.2569918382924187,-0.6425537996265802,-0.016566991146442778,-3.0560732036981553,0.5362992546443713,0.059175927079127576,0.4969592537436304,-0.6668991169305104,-0.01655796609526905,-0.9853641147034689,0.17046207500189037,0.000492382675590876,0.4969202540587613,-0.6668933795273116,-0.016558422038837062,-0.8137334712067312,0.5812381937191018,0.0
19,0.0047500000000000025,0.029057204031356598,3.9540449214595796e-05,0.0395404492145958,0.44265657534660735,25.362353541075326,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,29,0.010362606986099705,8035053.908640377,5,4.2320634896267295,0.020942795968643405,nan,0,0.22978579027047738,0.2109370956932547,0.018848694577222685,37,1,0.0016773896745490788,0.00022215399559016163,1,nan,-0.8274697384608614,-1.9343489953922026,-1.7782847342996675,-1.0537557123994217,1.5801160535187604,-2.0511218175528567,0.257638774288116,-0.6415684191121604,-0.016566986741402556,-3.055436978051706,0.5345248459106687,0.05967239315324942,0.4967559087470628,-0.6667540148735872,-0.016557943268425523,-0.9842716201381453,0.17666108442497994,0.0004889176011779105,0.4967168206909596,-0.6667480699788818,-0.016558422038837062,-0.8137334712067312,0.5812381937191018,0.0
20,0.005000000000000003,0.02927997362794718,3.965054825977362e-05,0.03965054825977362,0.43648991065944437,25.009029680828526,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,25,0.010418580398530298,7656705.726175079,5,4.232287743594557,0.02072002637205282,nan,0,0.22921611564389527,0.2109370956932547,0.018279019950640574,37,1,0.001628454726473007,0.00022276959659058362,1,nan,-0.8261759755347042,-1.934084880160698,-1.7786773644480336,-1.0543985720574716,1.580655097687749,-2.0508975635850293,0.25829273754335297,-0.6406269097867466,-0.016566991226502403,-3.05485441785547,0.5327680516608724,0.06014580869831612,0.4965525556239479,-0.6666089061353708,-0.016557931629235006,-0.9831635045701039,0.18272736021570948,0.00048488145925451923,0.4965133873231579,-0.6666027604304521,-0.016558422038837062,-0.8137334712067312,0.5812381937191018,0.0
21,0.005250000000000003,0.02950333518446376,3.975906710675847e-05,0.039759067106758465,0.43044981802003357,24.662957864722255,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,26,0.010472794575954708,7453994.749449289,5,4.232507314508345,0.020496664815536244,nan,0,0.22864267678395847,0.2109370956932547,0.017705581090703776,37,1,0.0015810318880732017,0.00022336155651657766,1,nan,-0.8248970159162279,-1.933845135268873,-1.779034663951062,-1.055007396429322,1.5811649065494315,-2.050677992671242,0.2589509708457338,-0.6397265629585294,-0.01656699121998706,-3.0543185993722406,0.5310352815187164,0.06059337319960052,0.49634919855849635,-0.66646380551369,-0.01655790901062743,-0.9820418884585929,0.18866239029546844,0.00048145683195947907,0.49630995395535626,-0.6664574508820222,-0.016558422038837062,-0.8137334712067312,0.5812381937191018,0.0
22,0.005500000000000003,0.029727272302268303,3.986450441591953e-05,0.03986450441591953,0.4245340856799008,24.324011368903598,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,26,0.010525799379581037,7103103.763516301,5,4.2327245147114745,0.0202727276977317,nan,0,0.22806128596260122,0.2109370956932547,0.01712419026934653,37,1,0.0015392450616614577,0.00022393711780454434,1,nan,-0.8236265950379561,-1.933632131533525,-1.779353733305257,-1.0555844330015673,1.5816423823853578,-2.050460792468112,0.2596172478460772,-0.6388668955607963,-0.016566991212634552,-3.0538320760407913,0.5293204517532129,0.0610202463948837,0.4961458391736194,-0.6663186953716989,-0.01655790041954011,-0.9809086371213881,0.1944685521725267,0.00047732230431425264,0.49610652058755456,-0.6663121413335925,-0.016558422038837062,-0.8137334712067348,0.5812381937190968,0.0
23,0.005750000000000003,0.02995176888751369,3.996686882137925e-05,0.03996686882137925,0.4187412551041635,23.992106625479508,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,21,0.010577486792475992,6927388.458170639,5,4.232938792513899,0.02004823111248631,nan,0,0.22747242059102155,0.2109370956932547,0.01653532489776685,37,1,0.0014990299314293883,0.00022449658524538799,1,nan,-0.8223667992938513,-1.9334426366437119,-1.7796383833464187,-1.0561278074921725,1.582091715942535,-2.0502465146656874,0.2602908164359726,-0.6380461203644746,-0.01656699120523858,-3.0533919804688083,0.5276254557378806,0.061420600966794386,0.4959424755916089,-0.6661735851446313,-0.01655787531971345,-0.9797656633892922,0.20014749584130292,0.0004740799466727873,0.49590308721975285,-0.6661668317851627,-0.016558422038837062,-0.8137334712067444,0.5812381937190831,0.0
24,0.006000000000000004,0.03017680750945186,4.006657957470405e-05,0.04006657957470405,0.4130700635828795,23.66717128649956,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,24,0.01062787408381436,6600738.600392523,5,4.2331503758957165,0.019823192490548144,nan,0,0.2268733168170449,0.2109370956932547,0.0159362211237902,37,1,0.0014644446968113715,0.00022503862193816795,1,nan,-0.8211121688990439,-1.9332790733612228,-1.7798858863277922,-1.0566410725836763,1.582509186405753,-2.05003493128387,0.2609740709868225,-0.6372639253795251,-0.01656699120059285,-3.053000670559677,0.525942173664127,0.06180198367903074,0.4957391081127572,-0.6660284783358084,-0.016557869962100902,-0.9786148410152185,0.20570068593896004,0.00046983933451408803,0.4956996538519512,-0.6660215222367329,-0.016558422038837062,-0.8137334712067464,0.5812381937190806,0.0
25,0.006250000000000004,0.030402372002947285,4.0164249243202585e-05,0.04016424924320258,0.40751814866362585,23.34906999341061,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,24,0.010677002007881454,6436188.109542718,5,4.23336056438576,0.019597627997052718,nan,0,0.2262632870483367,0.2109370956932547,0.015326191355082008,37,1,0.0014320406433758572,0.0002255644934954261,1,nan,-0.8198644985431641,-1.9331402218547398,-1.7800971567254542,-1.0571241620004512,1.5828998135676497,-2.0498247427938265,0.26166749131429357,-0.6365186211259313,-0.016566991221307392,-3.0526536818938217,0.5242747526303212,0.06215899505470311,0.49553573931420164,-0.6658833613593522,-0.016557851520816187,-0.9774577335312971,0.2111306745070901,0.000466306809943857,0.4954962204841495,-0.6658762126883032,-0.016558422038837062,-0.8137334712067367,0.5812381937190942,0.0
26,0.006500000000000004,0.030628448496787565,4.0257508286816266e-05,0.04025750828681627,0.4020845429951018,23.037747321065822,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,25,0.01072492945250515,6131094.105636587,5,4.233567278863902,0.019371551503212438,nan,0,0.2256390850964096,0.2109370956932547,0.014701989403154897,37,1,0.0014049969735951257,0.00022607649384027984,1,nan,-0.8186187684193813,-1.933027435391936,-1.7802704953211101,-1.0575779986234526,1.5832613482737639,-2.0496180283156846,0.2623739659301829,-0.6358103448063313,-0.016566991213935955,-3.0523543177402512,0.5226123627099164,0.06249443918619697,0.4953323668064436,-0.6657382359905516,-0.01655783517742515,-0.976296110784943,0.21643865177219246,0.00046269345134865287,0.49529278711634783,-0.6657309031398734,-0.016558422038837062,-0.8137334712067312,0.5812381937191018,0.0
27,0.006750000000000004,0.03085501969082689,4.034909333624458e-05,0.040349093336244576,0.3967676804347555,22.73311353610686,1,1,scipy_slsqp_status_0: Optimization terminated successfully; exclusion_jacobian=magnet_position_jacobian; fresh_postvalidated_and_committed,23,0.010771470055764008,5970985.10246463,5,4.23377182356074,0.019144980309173113,nan,0,0.22500362203267862,0.2109370956932547,0.01406652633942393,37,1,0.0013787033890502107,0.0002265711940393246,1,nan,-0.8173785841857996,-1.9329374281684555,-1.7804103076405224,-1.0580029728066622,1.5835970203271372,-2.0494134836188453,0.2630905034749538,-0.6351366271714696,-0.016566991214683358,-3.0520978113510617,0.5209619151636767,0.06280687545027439,0.4951289912312885,-0.6655931130252104,-0.016557807701200543,-0.9751315434728611,0.22162640103307688,0.000459662225443784,0.4950893537485461,-0.6655855935914436,-0.016558422038837062,-0.8137334712067312,0.5812381937191018,0.0
