i_idx,j_idx,L_m,act_x,act_y,act_z,act_rx,act_ry,act_rz,pred_base_x_mm,pred_base_y_mm,pred_base_z_mm,meas_base_x_mm,meas_base_y_mm,meas_base_z_mm,pred_tip_angle_deg,meas_tip_angle_deg,err_x_mm,err_y_mm,err_z_mm,err_xy_mm,err_xyz_mm
0,0,0.035,0.6231065171852643,-0.6812712217434893,-0.1,3.1405057074757163,0.0009309700259253585,0.001007493243525703,-33.89539649523175,-2.24922855168703,-0.016438608107335488,-29.34113423629732,-0.3215304634296198,0.0,-3.796463780133088,-0.6278496217026677,4.554262258934433,1.92769808825741,0.016438608107335488,4.945434727364808,4.945462048227885
0,-5,0.035,0.6239227369107523,-0.6633853583827044,-0.1,3.138613941541223,-0.13601119088979827,0.0009963555690698479,-33.693886282763906,-3.8397122668444332,-0.018874686695212937,-29.398463839631983,-1.6089019695971278,0.0,-6.501307421523219,-3.1325325710392997,4.295422443131927,2.2308102972473054,0.018874686695212937,4.840162037294419,4.840198839000719
0,-10,0.035,0.6262318106588864,-0.6456713288017722,-0.1,3.1296750517313616,-0.27288871680445154,0.0009877413317566244,-33.39117073130639,-5.397470880674967,-0.020340819523896506,-29.316565319502892,-3.243782474178714,0.0,-9.182077106094088,-6.313916096283684,4.074605411803496,2.153688406496253,0.020340819523896506,4.608772397740499,4.608817284631016
0,-15,0.035,0.6301430299563153,-0.6281810318078627,-0.1,3.11478916077212,-0.40900427831832353,0.0010277187048352459,-32.987892896085455,-6.928623281576498,-0.021881348925160075,-29.16279526187029,-4.557075482634987,0.0,-11.861718385302597,-8.881412235183507,3.8250976342151626,2.371547798941511,0.021881348925160075,4.500623387259009,4.500676578846067
0,-20,0.035,0.6354938896661214,-0.6111442827406327,-0.1,3.093919603393261,-0.5445065336534365,0.0009629909785778248,-32.494903983300354,-8.403239904199447,-0.023050878785625947,-28.935666301140632,-5.99471068736029,0.0,-14.499151064693914,-11.704606614770555,3.5592376821597242,2.4085292168391583,0.023050878785625947,4.297579070415526,4.29764088884662
0,-25,0.035,0.6423314338364097,-0.5946272085843776,-0.1,3.0672005958045894,-0.6789938346317687,0.000988277053399279,-31.915456462124812,-9.825340262248849,-0.02438332156323479,-28.759713175960666,-6.757270720657187,0.0,-17.111256127433336,-13.222176375956826,3.155743286164147,3.0680695415916617,0.02438332156323479,4.4013368878344865,4.401404428882105
0,-30,0.035,0.6506067237969432,-0.5787584666915488,-0.1,3.0346497715010363,-0.8121104185846347,0.0009714515464056077,-31.256450709146808,-11.187626757478952,-0.025498639374958356,-28.662856228467373,-6.8158782572675145,0.0,-19.693820941064505,-13.376214081080175,2.593594480679435,4.371748500211437,0.025498639374958356,5.083199512050631,5.083263465523084
0,-35,0.035,0.6602020906235051,-0.5636810344536831,-0.1,2.9962877944607484,-0.943688503169503,0.0009379722837119654,-30.530322822034783,-12.47574104209861,-0.026352653562009994,-28.63278736353343,-7.053207447687407,0.0,-22.226615271121485,-13.83834977209884,1.8975354585013502,5.4225335944112025,0.026352653562009994,5.744955299981716,5.745015740721496
0,-40,0.035,0.6711030159774228,-0.549484871872757,-0.1,2.9522629629504573,-1.0734767235959204,0.0009675721886849891,-29.742549700962375,-13.69137891456898,-0.027343588535424998,-28.59048665181898,-7.113849180074847,0.0,-24.718019469794452,-13.972534013202301,1.1520630491433925,6.577529734494133,0.027343588535424998,6.677660269686984,6.677716252521519
0,-45,0.035,0.6831595142925787,-0.5363259042855025,-0.1,2.9025977008531068,-1.2012426336649216,0.0009743543901714756,-28.909268605664764,-14.821212832688145,-0.028011732882968432,-28.535818565359627,-7.433882949957574,0.0,-27.143321048538745,-14.601622674316786,0.37345004030513507,7.387329882730571,0.028011732882968432,7.396763327894707,7.396816368280821
0,-50,0.035,0.6963602899588982,-0.5242207992834708,-0.1,2.8474219170588873,-1.3266695275524754,0.0009445701483108756,-28.03335538011668,-15.872441728574909,-0.02860487739183296,-28.455620112798332,-7.594531833553632,0.0,-29.518470927193338,-14.9433920311358,-0.42226473268165005,8.277909895021278,0.02860487739183296,8.28867297789929,8.288722336619106
0,-55,0.035,0.7105464907211426,-0.5133270677960073,-0.1,2.7868402146507134,-1.4495683157565642,0.0009179575401131422,-27.131803838174392,-16.835282788085486,-0.02900057994630685,-28.27043493073676,-7.700630573157592,0.0,-31.819599275107233,-15.237226634066756,-1.1386310925623686,9.134652214927895,0.02900057994630685,9.205343657497902,9.205389339200927
0,-60,0.035,0.7256381496967375,-0.5037333880832313,-0.1,2.7209092223751585,-1.5697773315080263,0.0008992710328526303,-26.21237236113775,-17.712710528891613,-0.02934565548465053,-28.275977965296914,-7.860397888414722,0.0,-34.048410626296764,-15.535328873207627,-2.0636056041591635,9.852312640476892,0.02934565548465053,10.066108108659368,10.066150884161914
0,-65,0.035,0.7414945275363203,-0.49545423377361364,-0.1,2.6498821858879347,-1.6869445982584783,0.0008453354723638878,-25.291024711740146,-18.500329731487255,-0.02920768987933876,-28.1111264155151,-8.017791567718607,0.0,-36.18538922853761,-15.919096583705592,-2.8201017037749536,10.48253816376865,0.02920768987933876,10.855255868679494,10.855295162437946
0,-70,0.035,0.7580334923751302,-0.4886056587706822,-0.1,2.5737451091372807,-1.8009259634588337,0.0008327068172547264,-24.373101601181936,-19.20477634005749,-0.02929972619462685,-28.159408032991998,-8.08853260394075,0.0,-38.23632938425938,-16.02623596282694,-3.786306431810063,11.116243736116738,0.02929972619462685,11.743380739647373,11.743417290988003
0,-75,0.035,0.7750862972444635,-0.48322227190149236,-0.1,2.492724252006021,-1.9114275493799673,0.0008150020937335288,-23.4751765098439,-19.823792981736354,-0.029355099362913004,-28.014519369501766,-8.070457377443715,0.0,-40.179676435916896,-16.0707061197601,-4.539342859657867,11.75333560429264,0.029355099362913004,12.599465521388593,12.599499718104624
0,-80,0.035,0.7925278738592603,-0.4793691101676167,-0.1,2.4069560583533587,-2.018351290859699,0.0007639335093382076,-22.604859477140536,-20.363085919689958,-0.02900540448175618,-28.08603525897045,-8.115544736365749,0.0,-42.01340594899125,-16.116817281146723,-5.481175781829915,12.247541183324211,0.02900540448175618,13.418105417254008,13.418136767153275
0,-85,0.035,0.81026410920158,-0.47704334548846145,-0.1,2.3165706586059778,-2.12141469896212,0.0007780374887991134,-21.77293502368024,-20.825971116666917,-0.02903867492373703,-27.964410182447143,-8.228040261489644,0.0,-43.72653770907426,-16.395608131553107,-6.191475158766901,12.597930855177273,0.02903867492373703,14.037173022850975,14.037203058946483
0,-90,0.035,0.8281186352317482,-0.47628143346767854,-0.1,2.2217961234354524,-2.2204435747659157,0.0006725179266032819,-20.99175404647381,-21.215775550160224,-0.028353362266411494,-27.883142588209186,-8.177699319243253,0.0,-45.3041013363578,-16.345613883679846,-6.891388541735374,13.03807623091697,0.028353362266411494,14.747293576665639,14.747320832934891
