case,run_id,run_name,n_steps,final_step,final_i_ref,final_meas_ref_idx,mean_meas_ref_err_xy_mm,median_meas_ref_err_xy_mm,p95_meas_ref_err_xy_mm,max_meas_ref_err_xy_mm,mean_one_step_pred_err_xy_mm,median_one_step_pred_err_xy_mm,p95_one_step_pred_err_xy_mm,max_one_step_pred_err_xy_mm,mean_pred_meas_err_xy_mm,median_pred_meas_err_xy_mm,max_pred_meas_err_xy_mm,mean_raw_model_err_xy_mm,median_raw_model_err_xy_mm,p95_raw_model_err_xy_mm,max_raw_model_err_xy_mm,mean_nom_corr_resid_xy_mm,mean_err_to_center_mm,median_err_to_center_mm,p95_err_to_center_mm,max_err_to_center_mm,min_closest_distance_mm,mean_closest_distance_mm,mean_jac_pred_xy_mm,mean_jac_real_xy_mm,mean_jac_gain_real_over_pred,median_jac_gain_real_over_pred,p05_jac_gain_real_over_pred,p95_jac_gain_real_over_pred,mean_jac_gain_abs_err_from_1,mean_jac_cos_xy,mean_jac_angle_xy_deg,median_jac_angle_xy_deg,p95_jac_angle_xy_deg,max_jac_angle_xy_deg,mean_jac_err_xy_mm,median_jac_err_xy_mm,max_jac_err_xy_mm,mean_jac_err_xyz_mm,median_jac_err_xyz_mm,max_jac_err_xyz_mm
CC,0,Proper-Research,34,33.0,168.0,-1.0,1.2514415929881626,1.15814830031395,1.6558247373514599,1.7706053095376,1.9277501198878833,2.00832322100675,2.391586304162925,2.4384668711777997,0.7511003659196911,0.66765153229645,1.5582520127466,1.074998754414725,1.08087957861445,1.8784200420924697,2.0591092607968,0.00018267554771542343,0.6078212600032823,0.52818682341555,1.186511788510984,1.4794522310440998,1.1840033409378066,2.7852484163378457,1.1339037822909879,1.0265690458356802,0.917055857498843,0.9201088105077415,0.6738484032780955,1.1659476516989375,0.1585095259799934,0.9040662072665284,22.277138280134384,17.3225796852413,44.74339854498253,53.11731885643397,0.4521581015485442,0.3810864168838955,0.9237370168672296,0.472547694687236,0.3950798783947611,0.9237481738851416
CC,1,Proper-Research,32,31.0,159.0,-1.0,1.1511664234593713,1.1494019399831,1.27071075696591,1.2984104359776,1.71771574684982,1.8923318306307,2.15465564537954,2.2161412053184,0.7631773763834313,0.65414787010645,1.3857526610829,1.1289778740643,0.8655060683365,2.4018267248781693,2.7143144473939,0.0003858670295223617,0.5127851517920968,0.5131037724854,0.7331751766235,0.7331751766235,2.0874954979954055,2.9061196275529433,1.163287181862284,1.0367539427497623,0.8901942000348971,0.8892658390211318,0.6218651683654155,1.1378040179422644,0.17866209951170078,0.9155607166014984,18.513576597917474,11.847388266540655,43.79790029040407,52.388885459710316,0.4058306730595257,0.3175913124243897,0.8704741231233951,0.4689135703151435,0.5041086304203173,0.8704766220465407
No CC,0,Proper-Research,39,38.0,164.0,-1.0,1.5946675324715553,1.5547700843342,2.07840052434012,2.0820855191270002,1.7962519230979714,1.8462526353797,2.3724376117344095,2.4507962319792997,1.332800730447113,1.2746001484325,2.3034411244153,5.07623668957261,3.1724093033021004,12.564064436912318,13.127607386215399,1.0155343749031822e-07,1.0942630951940184,1.0742290643134,1.8516586610159,1.8516586610159,1.5245368480470916,2.408873364934891,1.5753771026166388,0.9708205370669913,0.669062065284228,0.4998478237557401,0.17595568880178403,1.4887661848073301,0.5545341073195516,0.8807372687879638,22.599907997305205,20.85144906402056,49.79463812839514,57.745758666062706,1.0543089034715194,0.9990846185792897,1.744437999714187,1.0543107506061573,0.9990847864096996,1.744438000353733
No CC,1,Proper-Research,43,42.0,172.0,-1.0,1.6054082614551333,1.4707001298352,2.16571000359002,2.1944968406097,1.861505660357,1.8123342459721998,2.4897022482549196,2.5519301269427,1.3457018289659373,1.2930795574445,2.1943754146797,5.015423466419311,3.1769524138789,12.46746818310296,12.900513899731601,1.704744196268522e-07,1.1454844084999534,1.0633426148563,1.9331459980735999,1.9331459980735999,1.3997884857806184,2.332243682710421,1.5705125195210137,1.0156729249471437,0.7249305660183315,0.4861280501152992,0.1778903487667065,1.4893354045677305,0.5114511580050128,0.8459838840602375,27.96018019258604,31.475700649403706,46.73479655287385,48.66188646614946,1.0501461073572795,1.016142428456134,1.9026503587566483,1.0501518181265141,1.016142441342288,1.9026550945978131
