step,mag_x,mag_y,mag_z,pred_x,pred_y,pred_z,meas_x,meas_y,meas_z,meas_ref_err_xy,meas_ref_idx,meas_ref_x,meas_ref_y,meas_ref_z,raw_model_err_xy,nom_corr_resid_xy,pred0_current_resid_xy,nom_ref_err_xy,pred_ref_err_xy,one_step_pred_err_xy,pred_meas_err_xy,pred_meas_err_x,pred_meas_err_y,pred_meas_err_z,model_bias_x,model_bias_y,model_bias_z,i_ref,N_nodes_active,using_upgraded_nodes,left_wall_tan_x,left_wall_tan_y,right_wall_tan_x,right_wall_tan_y,dist_left_center_mm,dist_right_center_mm,dist_left_edge_mm,dist_right_edge_mm,closest_distance_mm,beam_left_wall_angle_deg,beam_right_wall_angle_deg,err_to_center,jac_prev_step,jac_dx_pred_x,jac_dx_pred_y,jac_dx_pred_z,jac_dx_real_x,jac_dx_real_y,jac_dx_real_z,jac_dx_pred_x_mm,jac_dx_pred_y_mm,jac_dx_pred_z_mm,jac_dx_real_x_mm,jac_dx_real_y_mm,jac_dx_real_z_mm,jac_pred_xy_mm,jac_real_xy_mm,jac_gain_real_over_pred,jac_cos_xy,jac_err_x_mm,jac_err_y_mm,jac_err_z_mm,jac_err_xy_mm,jac_err_xyz_mm,jac_interpretation,case,run_id,run_name,meas_ref_err_xy_mm,raw_model_err_xy_mm,nom_corr_resid_xy_mm,pred0_current_resid_xy_mm,nom_ref_err_xy_mm,pred_ref_err_xy_mm,one_step_pred_err_xy_mm,pred_meas_err_xy_mm,err_to_center_mm,jac_gain_abs_err_from_1,jac_angle_xy_deg
10,0.682387604121717,-0.6458998720821361,-0.1000092928574146,0.8065710735017205,-0.6787952419059498,-0.1002755361561575,0.8076113070017349,-0.6792306875325154,-0.1000130633361079,0.0011635414312725,109,0.8066291675345867,-0.6786068039461328,-0.1000136882603988,0.0003126116804274,2.219768281933867e-10,0.0011276961595426,0.001163541284807,0.0001971897090484,0.0022509446031183,0.0011276961595426,0.0010402335000143,-0.0004354456265656,0.0002624728200496,-0.0002591405335706,-0.0001748492110373,-1.10795345117376e-05,104,8,False,-6.425614833831787,-10.0,-15.434267044067385,-10.0,3.791911167097396,2.939059359907901,3.791911167097396,2.939059359907901,2.939059359907901,24.71888732910156,49.05607604980469,0.0003873520997886,,,,,,,,,,,,,,,,,,,,,,,,CC,0,Proper-Research,1.1635414312725,0.3126116804274,2.2197682819338672e-07,1.1276961595425998,1.163541284807,0.1971897090484,2.2509446031183002,1.1276961595425998,0.3873520997886,,
11,0.6892009538874184,-0.6309088014376592,-0.1000141069215841,0.8062991421305682,-0.6785173914090343,-0.1001367591730761,0.8066688682578619,-0.6786320067091131,-0.1000136629992668,,-1,,,,,,,,,,0.0003870840686669,0.0003697261272936,-0.0001146153000787,0.0001230961738092,,,,109,8,False,-9.13011360168457,-10.0,-14.294114112854004,-10.0,3.4546130405935855,3.3244415849516145,3.4546130405935855,3.3244415849516145,3.3244415849516145,31.38330078125,44.01066589355469,0.0003873520997886,10.0,-0.0010402335000143,0.0004354456265656,-0.0002624728200496,-0.000942438743873,0.0005986808234023,-5.996631589622048e-07,-1.0402335000143763,0.4354456265656085,-0.2624728200496226,-0.9424387438730086,0.5986808234023089,-0.0005996631589622,1.1276961595426644,1.1165166878567472,0.9900864496332614,0.9856696148585292,0.0977947561413676,0.1632351968367003,0.2618731568906604,0.1902880548407226,0.3237083473050182,mixed_noise_backlash_delay_or_constraints,CC,0,Proper-Research,,,,,,,,0.38708406866690004,0.3873520997886,0.009913550366738577,9.711505566898573
12,0.6971380068956912,-0.6159391149795009,-0.1000161332794669,0.8060747618950413,-0.67809013144717,-0.1002075568761701,0.806327544261959,-0.6781139188601273,-0.1000138800229378,,-1,,,,,,,,,,0.0002538991257166,0.0002527823669176,-2.378741295727682e-05,0.0001936768532323,,,,112,8,False,-9.979485511779783,-10.0,-13.729408264160156,-10.0,3.4963274835664606,3.2957336435674733,3.4963274835664606,3.2957336435674733,3.2957336435674733,31.155975341796875,40.14659118652344,0.0003873520997886,,,,,,,,,,,,,,,,,,,,,,,,CC,0,Proper-Research,,,,,,,,0.25389912571659995,0.3873520997886,,
13,0.7053703809010213,-0.6010886260244517,-0.0999932853845272,0.8058533385954061,-0.6776668683307149,-0.1002259413437883,0.8063126492630032,-0.6777562441856694,-0.1000138893190557,,-1,,,,,,,,,,0.0004679255633295,0.000459310667597,-8.937585495449873e-05,0.0002120520247326,,,,113,8,False,-10.014364242553713,-10.0,-13.70851230621338,-10.0,3.689006958028586,3.100134470870102,3.689006958028586,3.100134470870102,3.100134470870102,29.2020263671875,38.05113220214844,0.0003873520997886,,,,,,,,,,,,,,,,,,,,,,,,CC,0,Proper-Research,,,,,,,,0.4679255633295,0.3873520997886,,
14,0.7120001753358192,-0.5890845489942971,-0.1000001867750307,0.8056279111542282,-0.6772711802347202,-0.1002057754285839,0.8061350338285914,-0.6773674689696138,-0.1000140021900018,,-1,,,,,,,,,,0.0005161830366456,0.0005071226743632,-9.628873489353484e-05,0.0001917732385821,,,,115,8,False,-10.374897003173828,-10.0,-13.477706909179688,-10.0,3.753606433166397,3.02201351000042,3.753606433166397,3.02201351000042,3.02201351000042,28.042709350585938,35.41444396972656,0.0003873520997886,,,,,,,,,,,,,,,,,,,,,,,,CC,0,Proper-Research,,,,,,,,0.5161830366456,0.3873520997886,,
15,0.717524131276717,-0.5791997609937376,-0.1000159194654599,0.8050175081062464,-0.6764777631241876,-0.0998740328908098,0.8058745913819783,-0.6771031254783725,-0.1000141678550761,0.0010861350704481,122,0.805055045890132,-0.6763903600344486,-0.1000146892225408,0.0006205386732634,1.6056275411381734e-07,0.0010609758788826,0.0010861573876292,9.512300097748256e-05,0.0018298484493524,0.0010609758788826,0.0008570832757318,-0.0006253623541848,-0.0001401349642662,0.0002414962577251,-0.0005716185813287,-7.162029608723253e-06,117,8,False,-10.81078815460205,-10.0,-13.290241241455078,-10.0,3.6697898543558263,3.085918338447982,3.6697898543558263,3.085918338447982,3.085918338447982,27.6314697265625,33.441375732421875,0.0002937555047221,,,,,,,,,,,,,,,,,,,,,,,,CC,0,Proper-Research,1.0861350704481,0.6205386732634001,0.00016056275411381734,1.0609758788826,1.0861573876291999,0.09512300097748255,1.8298484493523999,1.0609758788826,0.2937555047221,,
16,0.7325274257035271,-0.5690760185339824,-0.0999777276992022,0.8048064958505858,-0.6761054480416756,-0.0997908282565148,0.8053460413251943,-0.6763960577001098,-0.1000145039720909,,-1,,,,,,,,,,0.0006128321897107,0.0005395454746084,-0.0002906096584341,-0.000223675715576,,,,121,8,False,-11.448260307312012,-10.0,-13.548051834106444,-10.0,3.545955564697465,3.128710999163104,3.545955564697465,3.128710999163104,3.128710999163104,25.600418090820312,30.305938720703125,0.0002937555047221,15.0,-0.0008570832757318,0.0006253623541848,0.0001401349642662,-0.0005285500567839,0.0007070677782626,-3.361170147209158e-07,-0.8570832757318797,0.6253623541848194,0.1401349642662948,-0.5285500567839829,0.7070677782626822,-0.0003361170147209,1.060975878882677,0.882785367789746,0.8320503646957219,0.9557662456436012,0.3285332189478968,0.0817054240778627,-0.1404710812810157,0.3385407690013273,0.3665269116344226,mixed_noise_backlash_delay_or_constraints,CC,0,Proper-Research,,,,,,,,0.6128321897107,0.2937555047221,0.1679496353042781,17.105215382327685
17,0.7475107484557233,-0.5596675778727416,-0.0999864409562896,0.8046006513894817,-0.6757396938233093,-0.0996673065370591,0.8050801927419449,-0.675730441458534,-0.1000146728697742,,-1,,,,,,,,,,0.0004796306026268,0.0004795413524631,9.252364775336195e-06,-0.0003473663327151,,,,125,8,False,-11.688644409179688,-10.0,-13.769312858581545,-10.0,3.672250576610395,2.9870697507361683,3.672250576610395,2.9870697507361683,2.9870697507361683,22.308746337890625,26.867645263671875,0.0002937555047221,,,,,,,,,,,,,,,,,,,,,,,,CC,0,Proper-Research,,,,,,,,0.4796306026268,0.2937555047221,,
18,0.7625028505576728,-0.5519790213117387,-0.1000122434362122,0.8043952964915262,-0.6753733681560244,-0.0995516106602028,0.8048957062728869,-0.6755064631015439,-0.1000147902008074,,-1,,,,,,,,,,0.0005178071202719,0.0005004097813606,-0.0001330949455194,-0.0004631795406045,,,,126,8,False,-11.845588684082031,-10.0,-13.963651657104492,-10.0,3.643127059509993,3.022332586804737,3.643127059509993,3.022332586804737,3.022332586804737,21.59361267089844,26.1563720703125,0.0002937555047221,,,,,,,,,,,,,,,,,,,,,,,,CC,0,Proper-Research,,,,,,,,0.5178071202719,0.2937555047221,,
19,0.7699856097710532,-0.5463440693965024,-0.099987213357388,0.804178483731832,-0.6749961099010436,-0.0994932513529142,0.8047215395607739,-0.6755248896296575,-0.1000149010883617,,-1,,,,,,,,,,0.0007579694154388,0.0005430558289418,-0.0005287797286138,-0.0005216497354475,,,,126,8,False,-12.001069068908691,-10.0,-14.192157745361328,-10.0,3.489005446778038,3.1794097817894453,3.489005446778038,3.1794097817894453,3.1794097817894453,21.71209716796875,26.34608459472656,0.0002937555047221,,,,,,,,,,,,,,,,,,,,,,,,CC,0,Proper-Research,,,,,,,,0.7579694154388,0.2937555047221,,
20,0.7699967158174859,-0.542855883061925,-0.0999873659264588,0.8039503918023213,-0.6746127022931728,-0.1000110534662935,0.8043465279315751,-0.675695516151036,-0.10001513991703,0.0011527551693554,132,0.8039544799819762,-0.674611476075351,-0.1000153889377336,0.001239143651479,4.910095407844208e-07,0.0011530002964789,0.0011524749297767,4.268117036522502e-06,0.0010305943536653,0.0011530002964789,0.0003961361292538,-0.0010828138578631,-4.086450736531799e-06,-6.960356545904212e-06,-0.0012391241029201,-7.668295336674125e-06,127,8,False,-12.48477268218994,-10.0,-14.780991554260254,-10.0,3.083170301593782,3.587580540086151,3.083170301593782,3.587580540086151,3.083170301593782,24.064849853515625,28.678634643554688,0.0002803555373717,,,,,,,,,,,,,,,,,,,,,,,,CC,0,Proper-Research,1.1527551693554001,1.239143651479,0.0004910095407844209,1.1530002964789,1.1524749297767,0.004268117036522502,1.0305943536653002,1.1530002964789,0.2803555373717,,
21,0.7699903689888602,-0.5408578179424798,-0.0999805566073912,0.803697521598156,-0.6742796354879247,-0.1000076965919451,0.8036337755549108,-0.6754804835030446,-0.1000155935571918,,-1,,,,,,,,,,0.0012025387783546,-6.374604324521638e-05,-0.0012008480151198,-7.896965246750876e-06,,,,129,8,False,-14.079302787780762,-10.0,-15.797707557678224,-10.0,2.624087396242317,4.080744048605084,2.624087396242317,4.080744048605084,2.624087396242317,27.257888793945312,30.30870056152344,0.0002803555373717,20.0,-0.0003961361292537,0.0010828138578631,4.086450736533264e-06,-0.0007127523766643,0.0002150326479913,-4.536401618238095e-07,-0.3961361292537861,1.082813857863104,0.0040864507365332,-0.7127523766643495,0.2150326479913866,-0.0004536401618238,1.153000296478952,0.7444830354970262,0.6456919717408979,0.6001784763646816,-0.3166162474105634,-0.8677812098717173,-0.004540090898357,0.9237370168672296,0.9237481738851416,mixed_noise_backlash_delay_or_constraints,CC,0,Proper-Research,,,,,,,,1.2025387783546,0.2803555373717,0.3543080282591021,53.11731885643397
22,0.7700092719910068,-0.5376408018353546,-0.37,0.8030069558244309,-0.6738379717920046,-0.0999759586763672,0.8031242110554973,-0.6752189550817249,-0.100015917819732,0.0014426608175772,137,0.8033108323508067,-0.6737884157684904,-0.1000157982677017,0.001542854350213,0.0,0.0013859522487081,0.0014426608175772,0.0003078907967912,,0.0013859522487081,0.0001172552310663,-0.0013809832897203,-3.995914336479833e-05,-0.0001107199843972,-0.0015388764183735,-1.4472286515104791e-05,132,13,True,-14.94167423248291,-10.0,-15.57502555847168,-10.0,2.3555175890257942,4.38384713102073,2.3555175890257942,4.38384713102073,2.3555175890257942,27.693862915039062,28.784408569335938,0.001028774627147,,,,,,,,,,,,,,,,,,,,,,,,CC,0,Proper-Research,1.4426608175772,1.542854350213,0.0,1.3859522487081002,1.4426608175772,0.30789079679119996,,1.3859522487081002,1.028774627147,,
23,0.7692456159143232,-0.5412545839779832,-0.0999953756053202,0.8030644463252041,-0.6734629210354521,-0.0997886018942959,0.8027522579339103,-0.67428381899877,-0.1000161541252446,,-1,,,,,,,,,,0.000878256829087,-0.0003121883912938,-0.0008208979633178,-0.0002275522309487,,,,137,13,True,-15.255498886108398,-10.0,-15.040970802307127,-10.0,2.5637874567967174,4.170912340973928,2.5637874567967174,4.170912340973928,2.5637874567967174,23.996307373046875,23.62322998046875,0.001028774627147,22.0,-0.0001172552310663,0.0013809832897203,3.995914336479632e-05,-0.0003719531215869,0.0009351360829549,-2.3630551264364197e-07,-0.1172552310663497,1.380983289720341,0.0399591433647963,-0.3719531215869986,0.9351360829549238,-0.0002363055126436,1.385952248708172,1.0063938683748976,0.726138918990034,0.957131162043813,-0.2546978905206489,-0.4458472067654171,-0.0401954488774399,0.5134693245133471,0.5150402133102346,direction_ok_jac_too_sensitive,CC,0,Proper-Research,,,,,,,,0.878256829087,1.028774627147,0.273861081009966,16.837294200845136
24,0.7679931057143783,-0.5390852827508531,-0.1000088386068955,0.802887528447585,-0.6731166678580218,-0.0996778528071624,0.8025945183556701,-0.6737334385054163,-0.1000162542586411,,-1,,,,,,,,,,0.0006828330289693,-0.0002930100919149,-0.0006167706473945,-0.0003384014514786,,,,139,13,True,-15.35887050628662,-10.0,-15.011122703552246,-10.0,2.7258166461973588,3.904513759276142,2.7258166461973588,3.904513759276142,2.7258166461973588,21.732894897460938,21.130157470703125,0.001028774627147,,,,,,,,,,,,,,,,,,,,,,,,CC,0,Proper-Research,,,,,,,,0.6828330289693,1.028774627147,,
25,0.7672428339178657,-0.539009196622483,-0.0999847526538208,0.8022852582798077,-0.6728350699963105,-0.0995183853188681,0.802407518584507,-0.6734759830678588,-0.1000163731722519,,-1,,,,,,,,,,0.0006524700356236,0.0001222603046993,-0.0006409130715483,-0.0004979878533837,,,,141,13,True,-15.468376159667969,-10.0,-15.112619400024414,-10.0,2.704613798582841,3.863739574545775,2.704613798582841,3.863739574545775,2.704613798582841,21.46600341796875,20.855316162109375,0.001028774627147,,,,,,,,,,,,,,,,,,,,,,,,CC,0,Proper-Research,,,,,,,,0.6524700356236001,1.028774627147,,
26,0.7673387533741409,-0.5436114016633906,-0.0999867043973694,0.801896084572144,-0.6725125931406266,-0.0993837213781014,0.8022052666764304,-0.672571971581756,-0.1000165014588482,,-1,,,,,,,,,,0.0003148322932641,0.0003091821042864,-5.937844112935409e-05,-0.0006327800807468,,,,145,13,True,-15.564091682434082,-10.0,-15.379100799560549,-10.0,3.0212572785774228,3.4326782075138453,3.0212572785774228,3.4326782075138453,3.0212572785774228,17.59918212890625,17.286849975585938,0.001028774627147,,,,,,,,,,,,,,,,,,,,,,,,CC,0,Proper-Research,,,,,,,,0.3148322932641,1.028774627147,,
27,0.7674070652699837,-0.5460384673264395,-0.099988964844795,0.8019246986757513,-0.6709994750782347,-0.1000178317063854,0.8023508397855922,-0.6718237575506938,-0.1000164083943596,0.0010068041441014,152,0.8015783167087265,-0.6711781085126788,-0.1000168998613943,0.0020591092607968,7.999080040301209e-07,0.0009279212466043,0.0010075560272483,0.0003897311521822,0.0021183831726863,0.0009279212466043,0.0004261411098408,-0.0008242824724591,1.4233120258083654e-06,-0.0012538023753244,-0.0016333739778539,6.605724427830029e-06,147,13,True,-15.496427536010742,-10.0,-15.167383193969728,-10.0,3.551254518769156,2.870830749810352,3.551254518769156,2.870830749810352,2.870830749810352,13.429779052734377,12.867095947265623,0.0003404395841678,,,,,,,,,,,,,,,,,,,,,,,,CC,0,Proper-Research,1.0068041441014,2.0591092607968,0.0007999080040301209,0.9279212466043,1.0075560272483,0.3897311521822,2.1183831726863,0.9279212466043,0.3404395841678,,
28,0.7668674582423984,-0.5447981467464612,-0.0999926628555294,0.80171867492304,-0.6706365223780483,-0.0999378255393024,0.8021320204385278,-0.6708251211175149,-0.1000165471788184,,-1,,,,,,,,,,0.0004543390800957,0.0004133455154877,-0.0001885987394666,-7.872163951605504e-05,,,,152,13,True,-15.59122085571289,-10.0,-15.520012855529783,-10.0,3.919795744002045,2.539771350701585,3.919795744002045,2.539771350701585,2.539771350701585,10.270965576171877,10.151657104492188,0.0003404395841678,27.0,-0.0004261411098408,0.0008242824724591,-1.423312025814482e-06,-0.0002188193470643,0.0009986364331788,-1.387844588418563e-07,-0.4261411098408382,0.824282472459172,-0.0014233120258144,-0.2188193470643584,0.9986364331788788,-0.0001387844588418,0.9279212466043586,1.0223290235153777,1.1017411511534565,0.966019425294651,0.2073217627764798,0.1743539607197068,0.0012845275669726,0.2708904150009668,0.2708934605162449,mixed_noise_backlash_delay_or_constraints,CC,0,Proper-Research,,,,,,,,0.4543390800957,0.3404395841678,0.1017411511534565,14.97926562175412
29,0.7666109020125098,-0.5440264338599197,-0.0999876654240604,0.8015019305817996,-0.6702795655845136,-0.0999946195790814,0.80208983385257,-0.6701041635556843,-0.1000165736600444,,-1,,,,,,,,,,0.0006135113100017,0.0005879032707704,0.0001754020288293,-2.195408096296314e-05,,,,155,13,True,-15.605565071105955,-10.0,-15.607701301574709,-10.0,4.278018374525118,2.234508923286512,4.278018374525118,2.234508923286512,2.234508923286512,7.0947265625,7.098297119140625,0.0003404395841678,,,,,,,,,,,,,,,,,,,,,,,,CC,0,Proper-Research,,,,,,,,0.6135113100017,0.3404395841678,,
30,0.7666131565853556,-0.5435735303047979,-0.1000103261888402,0.8010274907887764,-0.6700554304651755,-0.1000016674001099,0.8018387787230328,-0.6695740158866738,-0.1000167332104968,,-1,,,,,,,,,,0.0009433706104516,0.0008112879342563,0.0004814145785017,-1.5065810386835632e-05,,,,158,13,True,-15.658059120178224,-10.0,-16.278465270996094,-10.0,4.345455111641741,2.175759270381036,4.345455111641741,2.175759270381036,2.175759270381036,5.964630126953125,6.96612548828125,0.0003404395841678,,,,,,,,,,,,,,,,,,,,,,,,CC,0,Proper-Research,,,,,,,,0.9433706104516,0.3404395841678,,
31,0.7669098034281472,-0.5434592748378332,-0.0999883200088704,0.8005642867965179,-0.6698255062733013,-0.0999961751236902,0.8018312590408467,-0.6689183510124284,-0.1000167376561042,,-1,,,,,,,,,,0.0015582520127466,0.0012669722443288,0.0009071552608729,-2.0562532414031276e-05,,,,160,13,True,-15.659012794494627,-10.0,-16.2960205078125,-10.0,4.674702125406839,1.828245715717742,4.674702125406839,1.828245715717742,1.828245715717742,3.858245849609375,4.88568115234375,0.0003404395841678,,,,,,,,,,,,,,,,,,,,,,,,CC,0,Proper-Research,,,,,,,,1.5582520127466,0.3404395841678,,
