N_sqp,Np,adaptive_rollout_enabled,bend_angle_deg,error,final_i_ref,final_infeasible,final_status,final_tip,hierarchical_mpc_enabled,hierarchy_policy,jacobian_variant,log_csv_path,max_jac_cond,mean_jac_cond,mean_sqp_iters,n_steps,num_infeasible_steps,plant_contact,python_success,rollout_steps,run_name,solver_mode
5,5,False,-30.0,,40,0,solved,"[0.7610197074410927, -0.7004557975550623, -0.10000176278444667]",False,,contact,run_baseline_lti_rollout1_np5/bend_m30_jac_contact_plant_contact_1_lti_rollout1_Np5_sqp5/log.csv,13504.78293254997,10678.042413726043,1.0,14,0,True,True,1,bend_m30_jac_contact_plant_contact_1_lti_rollout1_Np5_sqp5,lti
5,5,False,-60.0,,41,0,solved,"[0.7644266715811554, -0.6945655621958489, -0.10002444762889537]",False,,contact,run_baseline_lti_rollout1_np5/bend_m60_jac_contact_plant_contact_1_lti_rollout1_Np5_sqp5/log.csv,33027.43488449772,12879.58537468388,1.0,23,0,True,True,1,bend_m60_jac_contact_plant_contact_1_lti_rollout1_Np5_sqp5,lti
5,5,False,-90.0,,41,0,solved,"[0.7738696625586525, -0.6901900357812278, -0.10002877410058142]",False,,contact,run_baseline_lti_rollout1_np5/bend_m90_jac_contact_plant_contact_1_lti_rollout1_Np5_sqp5/log.csv,2794749.5827120985,224968.93291483397,1.0,38,0,True,True,1,bend_m90_jac_contact_plant_contact_1_lti_rollout1_Np5_sqp5,lti
