controller,key,rep,run_dir,stop_reason,steps,n_track,rms_track_mm,mean_track_mm,max_track_mm,p95_track_mm,mean_hold_mm,final_mm,duration_s
naive_inverse_jacobian,inv,1,close_loop_logs/compare_FF_triangle8mm_bimaterial_2026-09-15/runs/inv_rep1_20260915T131347Z,path_complete,143,122,1.2999946279838566,1.1134590163934428,2.643,2.27805,0.9118571428571429,0.699,30.7207
mpc_lti,lti,1,close_loop_logs/compare_FF_triangle8mm_bimaterial_2026-09-15/runs/lti_rep1_20260915T131511Z,path_complete,143,122,1.4784355239105478,1.1826639344262293,3.216,2.8341499999999997,0.7889523809523811,0.777,34.643
mpc_ltv_offline,ltv,1,close_loop_logs/compare_FF_triangle8mm_bimaterial_2026-09-15/runs/ltv_rep1_20260915T131639Z,path_complete,144,122,1.2062408786710261,0.9971885245901639,2.471,2.3200999999999996,0.2428636363636363,0.241,37.061
naive_inverse_jacobian,inv,2,close_loop_logs/compare_FF_triangle8mm_bimaterial_2026-09-15/runs/inv_rep2_20260915T131808Z,path_complete,144,122,0.8256131551563438,0.6404590163934427,2.2,1.7577499999999995,0.1735,0.074,42.1924
mpc_lti,lti,2,close_loop_logs/compare_FF_triangle8mm_bimaterial_2026-09-15/runs/lti_rep2_20260915T131943Z,path_complete,143,122,1.3645222967620045,1.1593934426229509,2.947,2.644249999999999,0.3523809523809524,0.573,34.0885
mpc_ltv_offline,ltv,2,close_loop_logs/compare_FF_triangle8mm_bimaterial_2026-09-15/runs/ltv_rep2_20260915T132227Z,path_complete,144,122,1.2452363723208617,1.0427868852459017,2.553,2.25725,0.3592727272727273,0.352,31.8517
naive_inverse_jacobian,inv,3,close_loop_logs/compare_FF_triangle8mm_bimaterial_2026-09-15/runs/inv_rep3_20260915T132351Z,path_complete,144,122,0.842342333352288,0.6677540983606557,2.091,1.7025999999999997,0.2465909090909091,0.223,32.6815
mpc_lti,lti,3,close_loop_logs/compare_FF_triangle8mm_bimaterial_2026-09-15/runs/lti_rep3_20260915T132516Z,path_complete,143,122,1.3679417199502062,1.1777786885245907,2.84,2.4019500000000003,0.23219047619047625,0.218,40.2519
mpc_ltv_offline,ltv,3,close_loop_logs/compare_FF_triangle8mm_bimaterial_2026-09-15/runs/ltv_rep3_20260915T132649Z,path_complete,144,122,1.1817221560495346,1.0370245901639343,2.474,2.0294499999999998,0.08695454545454545,0.086,36.4606
