k,i_ref,i_ref_mpc,ref_advanced,dist_to_ref_m,dist_to_ref_mm,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,vessel_tip_alignment_deg,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,jac_pred_mm,jac_mpc_pred_mm,jac_actual_mm,jac_gain_actual_over_jac,jac_gain_actual_over_mpc,jac_angle_actual_deg,jac_cos_actual,jac_actual_along_pred_mm,jac_dp_pred_x_mm,jac_dp_pred_y_mm,jac_dp_pred_z_mm,mpc_dp_pred_x_mm,mpc_dp_pred_y_mm,mpc_dp_pred_z_mm,actual_dp_x_mm,actual_dp_y_mm,actual_dp_z_mm,jac_dir_pred_x,jac_dir_pred_y,jac_dir_pred_z,mpc_dir_pred_x,mpc_dir_pred_y,mpc_dir_pred_z,actual_dir_x,actual_dir_y,actual_dir_z,frame_path
10,19,19,0,0.0019055758843856585,1.9055758843856585,0.005198472792141812,-0.00025438335450597764,-2.513788159214033e-08,0.0,0.0,-5.112772889997452e-06,0.009999950695208999,0.6623301399009829,-0.7137885765708681,-0.1,-0.0005337048038279048,-0.9999997285369351,-0.00039596778625180184,-0.00031826836296627354,0.01709999466962522,0.7810404533229296,-0.7103920071586416,-0.10000047302278746,-0.9992438593075174,-0.03887996340198362,0.00024100223792702737,solved,0,1.4468192501562275e-05,0.014468192501562276,1.4468199299762416e-05,0.014468199299762416,14.694565116828539,17,0.1712235460966479,0.000790794462643044,0.790794462643044,0.003209205537356956,3.209205537356956,0.10000321516939055,0.09466363424026279,0.10000337225419562,1.000001570797547,1.0564074901284712,0.002451597608493995,0.9999999990845743,0.10000337216264997,-0.09989465644498234,-0.00465829188473834,3.121972057251808e-05,-0.09426539205958928,0.008673955785520882,4.4704105028881e-05,-0.09989501115736932,-0.00465405918581574,3.067857891336789e-05,-0.9989144476582645,-0.04658142117578807,0.0003121871683789018,-0.9957930816424949,0.09162922863816729,0.00047224158873320794,-0.9989164255726211,-0.04653902244402043,0.00030677544388590136,mpc_3np1s_bc_90/frames/frame_000010.png
11,19,19,0,0.0018057490819389545,1.8057490819389546,0.004655981616600786,-0.0003141009270387366,-2.090288969046639e-08,0.0,0.0,-7.864569979819534e-06,0.009999958323376768,0.6623766997171489,-0.7137917175801385,-0.1,-0.0005337048163431235,-0.9999997285213638,-0.0003960071090910259,-0.00031826834197947937,0.017199994252858987,0.7809405600289532,-0.7103967095161308,-0.10000044267738688,-0.9992391780935395,-0.039000077574102926,0.00024271827678839784,solved,0,1.438788412135591e-05,0.014387884121355912,1.4387885166289388e-05,0.014387885166289388,14.70133197445092,17,0.2678914135825746,0.0007646785387952435,0.7646785387952435,0.0032353214612047564,3.2353214612047565,0.10000374856749675,0.0945958257080119,0.1000039162646046,1.0000016769082185,1.057170498974086,0.0018010753215155569,0.99999999950593,0.10000391621519567,-0.09989298038475655,-0.00470544849027018,3.085299278215774e-05,-0.09421169283052588,0.008516213458875654,3.582889988862359e-05,-0.09989329397641633,-0.004702357489172471,3.0345400581222037e-05,-0.9988923596932425,-0.04705272109969231,0.0003085183628025079,-0.9959392195732641,0.09002737060684449,0.0003787577265747047,-0.9988938204390359,-0.04702173339622324,0.00030344212221579257,mpc_3np1s_bc_90/frames/frame_000011.png
12,19,19,0,0.0017059393101736208,1.7059393101736209,0.004167468094126093,-0.0003143382766733737,-1.745732229588673e-08,0.0,0.0,-8.207535583267995e-06,0.009999965007613009,0.6624183743980901,-0.7137948609629052,-0.1,-0.0005337048294041168,-0.9999997285051117,-0.0003960481467578011,-0.00031826832007747274,0.01729999390293512,0.7808406662075168,-0.7104013919498303,-0.1000004126325151,-0.9992346247733389,-0.03911655574525969,0.00024437821642348163,solved,0,1.4271156254110385e-05,0.014271156254110386,1.4271169004386413e-05,0.014271169004386413,14.708219429181343,17,0.3645471559909901,0.0007385160941757936,0.7385160941757937,0.0032614839058242064,3.2614839058242064,0.10000335483690644,0.09453202606248944,0.10000350818450619,1.0000015334245536,1.0578796662879086,0.0024338725263351223,0.9999999990977635,0.10000350809427937,-0.09989347076321864,-0.0046866343520191745,3.0593539787422554e-05,-0.09415933501666363,0.008385908442098966,1.0968118233090074e-05,-0.09989382143638093,-0.004682433699554345,3.0044871771051085e-05,-0.9989011961261999,-0.04686477128354861,0.0003059251345849044,-0.9960575155177629,0.08870970814224956,0.00011602542217639249,-0.9989031709975325,-0.04682269436903421,0.0003004381777849071,mpc_3np1s_bc_90/frames/frame_000012.png
13,19,19,0,0.0016061554558770312,1.6061554558770312,0.003732785046583888,-0.00033790067916883557,-1.4837779497532303e-08,0.0,0.0,-9.45077071474054e-06,0.009999970717320667,0.662455702248556,-0.7137982399696969,-0.1,-0.0005337048444435208,-0.9999997284863957,-0.0003960954005985452,-0.0003182682948578625,0.017399993610108324,0.7807407729002015,-0.710406085825248,-0.1000003828628699,-0.9992300970003398,-0.03923203716451253,0.00024598498672316507,solved,0,1.418495963838309e-05,0.01418495963838309,1.4184961267978628e-05,0.014184961267978628,14.714898647248956,17,0.461207723772693,0.000712373279574113,0.712373279574113,0.003287626720425887,3.287626720425887,0.10000337925087095,0.09446954511443464,0.1000035309329518,1.000001516769553,1.058579575161642,0.0024541834473007216,0.9999999990826421,0.10000353084121279,-0.09989295594378368,-0.004698116369311469,3.028179693500291e-05,-0.09410794042608028,0.008257673134504095,3.656901992332706e-05,-0.09989330731530188,-0.004693875417682847,2.9769645207289308e-05,-0.9988958042426721,-0.04697957613537896,0.0003028077367169488,-0.9961722617811238,0.08741095476326528,0.0003870985075563726,-0.998897802741347,-0.04693709685940884,0.0002976859409819101,mpc_3np1s_bc_90/frames/frame_000013.png
14,19,19,0,0.0015063998772534993,1.5063998772534992,0.0033445210108278087,-0.00032996399763583767,-1.3078313675079689e-08,0.0,0.0,-9.41438566218967e-06,0.009999975451501558,0.6624891474586643,-0.7138015396096733,-0.1,-0.0005337048594250227,-0.9999997284677496,-0.000396142472514075,-0.00031826826973534595,0.01749999336462334,0.7806408789036333,-0.7104107549279224,-0.10000035334310002,-0.9992257121238529,-0.03934355034803095,0.0002475410893461034,solved,0,1.4061908122336932e-05,0.014061908122336932,1.4061909493151196e-05,0.014061909493151196,14.721520613632318,17,0.5578653140354208,0.000686219730243052,0.6862197302430519,0.0033137802697569482,3.3137802697569483,0.10000292136607974,0.09440894123407194,0.1000030596610127,1.0000013829089298,1.0592541167586134,0.0031104705809285476,0.9999999985264091,0.1000030595136491,-0.09989360598579733,-0.004674490362140969,3.0079209707436892e-05,-0.09405867213541086,0.008124890009897356,2.3310701480205864e-05,-0.09989399656817888,-0.004669102674381698,2.951976987852767e-05,-0.9989068781312673,-0.046743538071544,0.00030078331009277437,-0.9962898736699881,0.08606059874935983,0.00024691201040387363,-0.9989094024402502,-0.046689598200383854,0.00029518866701271816,mpc_3np1s_bc_90/frames/frame_000014.png
15,20,20,1,0.002241079906471984,2.2410799064719837,-0.013493429309654628,0.41484942117429596,-3.395306697918936e-08,0.0,0.0,0.016483735664754487,0.009999906631052687,0.6623542131655678,-0.7096530453979303,-0.1,-0.0005336786263622229,-0.9999997577208702,-0.00031372381531747523,-0.00031831225590345247,0.017599992430933867,0.7805328759555994,-0.7098931749787263,-0.1000003289489924,-0.9999953019483957,0.003055188876798808,0.00024880125380811617,solved,0,4.126962784300256e-06,0.004126962784300256,4.126963506740922e-06,0.004126963506740922,14.72791497270313,17,0.6545289362984995,0.0006600905817552658,0.6600905817552658,0.0033399094182447343,3.3399094182447344,0.5154775727971873,0.5265641837808482,0.528728324557073,1.0257057774366045,1.004109927797758,1.3178539460101117,0.999735491181625,0.5285884712527029,-0.1168737923631828,0.5020534268683249,3.585106318091744e-05,-0.11099135209846622,0.5147336774293798,2.683602735864543e-05,-0.10800294803392507,0.5175799491961008,2.4394107622782712e-05,-0.2267291508512754,0.9739578467865873,6.954922012683353e-05,-0.21078408960807696,0.9775326413837667,5.0964399374748145e-05,-0.20426926838920811,0.9789147377903172,4.613731946972612e-05,mpc_3np1s_bc_90/frames/frame_000015.png
16,20,20,0,0.0020980152897864773,2.0980152897864772,0.0053776730338302246,0.02446852636050976,-2.730124801747917e-08,0.0,0.0,0.0009834371634655386,0.009999929253192952,0.6624079898959061,-0.7094083601343252,-0.1,-0.0005336770611552608,-0.9999997592514193,-0.00030880663068770617,-0.0003183148800965769,0.017699991723465796,0.7804329878273556,-0.709861813124354,-0.10000029841113761,-0.9999844520289288,0.005570729875935435,0.0002503378770501391,solved,0,2.0485333060526015e-05,0.020485333060526016,2.0485333630033855e-05,0.020485333630033856,12.29808157961043,17,0.8720752854760135,0.0011420917031478388,1.1420917031478388,0.002857908296852161,2.857908296852161,0.10445526886574247,0.09807965581260941,0.1046957735836353,1.0023024661226227,1.0674565761493557,0.4916792507885813,0.9999631798259875,0.10469191866703358,-0.09992350567438522,0.030433456047339262,3.09930689028509e-05,-0.0862678680854101,0.04666340278469683,2.5707418374598667e-05,-0.09988812824379689,0.031361854372247144,3.0537854786572005e-05,-0.9566152742646045,0.2913539582809913,0.0002967113984713077,-0.8795694414979711,0.47577045818606595,0.00026210755086370977,-0.9540798527459385,0.2995522483741333,0.0002916818295647542,mpc_3np1s_bc_90/frames/frame_000016.png
17,20,20,0,0.00200019885340874,2.00019885340874,0.004730182873634115,0.0007503527320521158,-2.3213706633743097e-08,0.0,0.0,3.9832240567755265e-05,0.009999938628627148,0.6624552917246425,-0.7094008566070047,-0.1,-0.0005336769977592759,-0.9999997593129017,-0.0003086074695328091,-0.000318314986384336,0.017799991109752066,0.7803329948509616,-0.7098602379407174,-0.10000026827907856,-0.99998395057872,0.005659962357993249,0.0002518155722982766,solved,0,1.7946204395070463e-05,0.017946204395070463,1.7946204579938833e-05,0.017946204579938833,22.98499463269287,18,0.19371906446795617,0.0011350395936479958,1.1350395936479958,0.0028649604063520043,2.8649604063520044,0.10000514433966644,0.09183500867810782,0.10000538705266297,1.0000024270051118,1.0889680144006222,0.014144456824588347,0.9999999695282578,0.10000538400532459,-0.0999931193097671,0.0015504993834892383,3.060656787517937e-05,-0.0903069461154482,0.016683031585085217,2.7556137649487056e-05,-0.09999297639395888,0.001575183636637334,3.0132059056220406e-05,-0.9998797558867722,0.015504196246374918,0.00030604993450361384,-0.9833607838159449,0.18166309150752244,0.0003000613605436078,-0.9998759000982862,0.015750987852362796,0.0003013043591377015,mpc_3np1s_bc_90/frames/frame_000017.png
18,20,20,0,0.0019005759506136603,1.9005759506136604,0.00418391611638252,-0.0010880835210797417,-1.985174914831282e-08,0.0,0.0,-3.4238534431628624e-05,0.009999947714562979,0.6624971308858063,-0.7094117374422155,-0.1,-0.0005336770522524612,-0.9999997592600558,-0.0003087786621637589,-0.00031831489502274005,0.017899990586897695,0.7802329907700746,-0.7098610225194273,-0.10000023848590414,-0.9999845124468689,0.005559742383698804,0.0002532410413389351,solved,0,1.762689211355886e-05,0.017626892113558862,1.762689298853212e-05,0.01762689298853212,22.97988210564476,18,0.2863865675865357,0.0010969307632520543,1.0969307632520544,0.0029030692367479458,2.9030692367479456,0.10000667219195718,0.09162553734953492,0.10000716297071542,1.0000049074601474,1.0914769600663417,0.025408031334150136,0.9999999016743638,0.1000071531374475,-0.10000392804999943,-0.0007402304018436108,3.027263291143429e-05,-0.09053662003244423,0.014083995887204104,2.423924615191364e-05,-0.1000040808870617,-0.0007845787098892387,2.979317441365037e-05,-0.9999725604112446,-0.007401810155454231,0.00030270613198015106,-0.9881155696480484,0.15371255977988096,0.0002645468376293967,-0.9999691813709921,-0.007845225147712498,0.0002979104049014424,mpc_3np1s_bc_90/frames/frame_000018.png
19,20,20,0,0.0018007997225615662,1.8007997225615662,0.0037053155307379764,-0.0012653783815587908,-1.718463889952762e-08,0.0,0.0,-4.225916959294963e-05,0.009999955742583529,0.6625341840411136,-0.7094243912260311,-0.1,-0.000533677119511065,-0.9999997591947898,-0.0003089899579608494,-0.00031831478225898766,0.01799999014432353,0.7801329855298499,-0.7098620662051076,-0.10000020899662274,-0.9999851690194367,0.005440304311086698,0.0002546176970270576,solved,0,1.7509489043065356e-05,0.017509489043065356,1.7509490381227488e-05,0.01750949038122749,22.985624642083458,18,0.3781286328931091,0.0010566506233437398,1.0566506233437398,0.0029433493766562605,2.9433493766562604,0.10001002278635004,0.09152560495124995,0.10001069053763456,1.0000066768436393,1.0927072330295342,0.028963830022392046,0.9999998722277006,0.10001067775903866,-0.10000508715854672,-0.0009931271856616923,2.9975503805695726e-05,-0.090500294154916,0.013661354501870449,2.264376665339629e-05,-0.1000052402246876,-0.0010436856803242023,2.9489281405670198e-05,-0.9999506486683453,-0.009930276566212723,0.00029972499726084413,-0.9887975523693063,0.14926265179178014,0.00024740362727410797,-0.9999455026965851,-0.010435741166405183,0.0002948612917993324,mpc_3np1s_bc_90/frames/frame_000019.png
20,20,20,0,0.0017010283150616526,1.7010283150616525,0.0032813846903566907,-0.0012519336017070397,-1.5237182351358175e-08,0.0,0.0,-4.260669602607308e-05,0.009999962711868945,0.6625669978880172,-0.7094369105620482,-0.1,-0.0005336771873227587,-0.9999997591289419,-0.00030920299138967317,-0.0003183146685678864,0.01809998977144222,0.7800329802980852,-0.709863123920622,-0.10000017978017328,-0.9999858088804857,0.005321327664644413,0.00025594828806518855,solved,0,1.740151713422923e-05,0.01740151713422923,1.7401517408318194e-05,0.017401517408318194,22.99246810751146,18,0.46976902810602494,0.0010161323288494057,1.0161323288494057,0.0029838676711505946,2.9838676711505947,0.10001017336968136,0.09144757379525553,0.10001082939370666,1.0000065595729233,1.0936411458834723,0.028424603183046532,0.9999998769409518,0.10001081708646917,-0.1000050880323855,-0.0010080983549700872,2.9711534062685766e-05,-0.09044794589696536,0.01348432991998827,2.6127901606165516e-05,-0.10000523176467713,-0.0010577155143964845,2.921644945419466e-05,-0.9999491518000168,-0.01007995807830184,0.00029708511705963086,-0.9890688417767292,0.14745421185452884,0.00028571454136841273,-0.9999440297709412,-0.010576009826222308,0.00029213285832457213,mpc_3np1s_bc_90/frames/frame_000020.png
