sample_index,time_s,path_s_m,path_speed_m_s,path_acceleration_m_s2,position_error_m,position_error_mm,tangent_error_rad,tangent_error_deg,beam_feasible,insertion_m,insertion_rate_m_s,insertion_acceleration_m_s2,q1_rad,qd1_rad_s,qdd1_rad_s2,q2_rad,qd2_rad_s,qdd2_rad_s2,q3_rad,qd3_rad_s,qdd3_rad_s2,q4_rad,qd4_rad_s,qdd4_rad_s2,q5_rad,qd5_rad_s,qdd5_rad_s2,q6_rad,qd6_rad_s,qdd6_rad_s2,desired_x,desired_y,desired_z,achieved_x,achieved_y,achieved_z,desired_tangent_x,desired_tangent_y,desired_tangent_z,achieved_tangent_x,achieved_tangent_y,achieved_tangent_z
0,0.0,0.0,0.0,0.011395835638281396,0.0,0.0,0.033648439393317256,1.927913564438819,1,0.025,0.0,0.00827574832057335,-0.85634357,-0.0,-0.08114010488635041,-1.94584002,0.0,0.3764723466555128,-1.76176286,0.0,0.0973901442193952,-1.0331945,-0.0,-0.17722624351803917,1.56234264,-0.0,-0.07589388320837111,-2.05640871,-0.0,-0.03721281054398946,0.5005820546791916,-0.6695089513990475,-0.016558422038837062,0.5005820546791916,-0.6695089513990475,-0.016558422038837062,-1.0,0.0,0.0,-0.999433944674365,0.03363749698597587,0.0005559039099070523
1,0.1,5.6979178191406994e-05,0.0011395835638281398,0.011395835638281396,9.639650366105496e-05,0.09639650366105497,0.032371747234188945,1.8547644919833224,1,0.025041578670283712,0.0008395705529078454,0.00887553436309886,-0.8567457772676015,-0.007904415078813199,-0.0706603343952582,-1.9439790468149085,0.03636392177437814,0.3123067020968556,-1.761280498287258,0.009463673920636415,0.08362311915423985,-1.0340698136156876,-0.017073568237645765,-0.1447734378101314,1.561966873869756,-0.007367191172957937,-0.06478402581441235,-2.0565930355531647,-0.0036169710811054722,-0.031997311879315773,0.5005250755010002,-0.6695089513990475,-0.016558422038837062,0.5005399662100317,-0.6695374569743605,-0.016467548583534143,-1.0,0.0,0.0,-0.9994760807454598,0.03172089222452962,0.0064303199123348165
2,0.2,0.00021127610471719153,0.001552508204391962,-0.0023295726130443117,0.0003089420305408534,0.3089420305408534,0.03351570432263885,1.9203084050955759,1,0.025163622850941123,0.0013521334019794278,0.0012732380850949427,-0.8576698010367889,-0.0071282096264550935,0.06839279319386989,-1.9399507066331947,0.027251129649971586,-0.3941572119469791,-1.7601912188358966,0.00811057120156841,-0.08796494812279759,-1.0359287478899026,-0.01198702873539897,0.19665690387930343,1.5611243800206978,-0.006177451683911677,0.07043512645023581,-2.0570099974574196,-0.003115867582719236,0.033389545591433895,0.5003707785744744,-0.6695089513990475,-0.016558422038837062,0.5004184313520204,-0.6696016462421351,-0.01626759209352223,-1.0,0.0,0.0,-0.9994384013552586,0.027425206349176594,0.019254608621058874
3,0.30000000000000004,0.0003623612841117406,0.0014700108806248724,-0.0018227474156573208,0.00037006637265520547,0.3700663726552055,0.03421119881464153,1.9601573041619247,1,0.025311098539097812,0.001557026466513927,-0.00042022454108152753,-0.8580859621303663,-0.0019183808993635623,0.028655839119209298,-1.9389984141327288,-0.0037928313342619454,-0.15661321459996752,-1.7597666166916721,0.001329092091071459,-0.03627400672339972,-1.036235609821502,0.0036195784649609825,0.07712742686694252,1.5608172324583698,-0.0007354407712955229,0.02856591802967754,-2.05717485260129,-0.0005361935591905524,0.013999224628615331,0.5002196933950799,-0.6695089513990475,-0.016558422038837062,0.5002713028535645,-0.669627573970649,-0.016211702743914255,-1.0,0.0,0.0,-0.9994148540127098,0.025588358360539108,0.0226976980147029
4,0.4,0.0005062680866894102,0.0014435025486686673,0.0007197825526534472,0.000348140287185132,0.348140287185132,0.03274264279054805,1.8760152420028557,1,0.025466685199624542,0.0015517691179127624,-9.494948736496131e-05,-0.858219300598917,-0.0015029337164470685,-0.01615336586056579,-1.9397060853707397,-0.006123268190435303,0.09045280225259524,-1.7597087770249082,0.0007881017049526382,0.020424776495832957,-1.0357109588670412,0.004771846636007866,-0.04485932360397593,1.5608015843492307,-0.0003504232461855411,-0.016943407259050344,-2.057198482495859,-0.0002965326605934874,-0.007279627615201327,0.5000757865925022,-0.6695089513990475,-0.016558422038837062,0.500115144402289,-0.6696326870300066,-0.016235401736067554,-1.0,0.0,0.0,-0.9994640075597062,0.025087634379354753,0.021031124409774126
5,0.5,0.0006536966142921994,0.0014948075314291161,0.00018969959401329413,0.00034935522062951296,0.34935522062951296,0.03186922449566785,1.8259720599567073,1,0.025621811282493648,0.0015506584336384191,-1.258313972243242e-05,-0.8584319201033022,-0.0025400938731757164,-0.0037527043475856386,-1.9399694043683564,-0.00027244865202718485,0.022752961052744023,-1.7595506961260627,0.0021169107387173725,0.0051657139011405525,-1.035406649015729,0.0018715247658405623,-0.011359293809528445,1.5607007084301188,-0.0014558993978480662,-0.004367649146717216,-2.057256095473465,-0.0007611680175538178,-0.0016572085544599483,0.4999283580648994,-0.6695089513990475,-0.016558422038837062,0.4999597067233199,-0.6696440827043623,-0.01623778850640437,-1.0,0.0,0.0,-0.9994922192443916,0.02419255339331754,0.02073702076559332
6,0.6000000000000001,0.0008031745725478475,0.0014872047019597525,-0.00020954177148374906,0.0003629089097284597,0.36290890972845974,0.0313231270424702,1.794682980685639,1,0.02577697746296044,0.0015524679449925526,-3.110930768088113e-05,-0.8586822041017614,-0.002312727586049114,0.004226940481816002,-1.940006062499258,-0.0012757347768188473,-0.01944137301219113,-1.7593408730825455,0.0018974289142950215,-0.004204067070433891,-1.0352152602523341,0.0023610948275902812,0.009647547216880839,1.56055620284097,-0.0012795861963231078,0.003684943608561409,-2.057330326554317,-0.0006557898855412847,0.0018464617677783346,0.49977888010664373,-0.6695089513990475,-0.016558422038837062,0.49980436437127523,-0.6696589333332833,-0.016228939340627597,-1.0,0.0,0.0,-0.9995094709645097,0.023095815469624546,0.021151850038212468
7,0.7000000000000001,0.000951325186843361,0.001478995639838444,3.475979307384504e-05,0.0003694231688572976,0.3694231688572976,0.030565520760360062,1.7512753381881305,1,0.025932228151754652,0.0015525370634268006,2.340161940352837e-05,-0.8588986073783774,-0.0020744077701817347,0.0005965451106630002,-1.9401939939332753,-0.0021191008509916587,0.0023759685276802107,-1.7591624554621097,0.0017645471802229808,0.0014908394000568306,-1.034948029313976,0.0028128639350636156,-0.0005239502672648166,1.5604402383834173,-0.0011015899100541282,-7.908970241731641e-05,-2.057389886546071,-0.0005663166527930262,-3.39039036658133e-05,0.4996307294923482,-0.6695089513990475,-0.016558422038837062,0.49964885461762903,-0.6696721925325827,-0.016227518291737884,-1.0,0.0,0.0,-0.9995329108369015,0.022115025241476308,0.021092316432284472
8,0.8,0.0010994587900346091,0.0014839375846527328,4.338093820692816e-05,0.00037734047076832633,0.37734047076832633,0.029842601506924256,1.7098551160375104,1,0.02608745691283992,0.0015521188774739322,2.020327680011364e-06,-0.8591066760651677,-0.0020957841384055243,-0.00019507007269616917,-1.940372442546769,-0.0014510327313543236,0.004517712767618173,-1.7589736998388026,0.0019974249660911244,0.0013124552403510185,-1.0346801036113877,0.0025346842784602303,-0.002178934402857549,1.560325887976901,-0.0011919493190734832,-0.0007817279077620707,-2.057448452376893,-0.000605057862218178,-0.00021153193777611592,0.499482595889157,-0.6695089513990475,-0.016558422038837062,0.4994933831270131,-0.6696859511773015,-0.016225344653118423,-1.0,0.0,0.0,-0.99955474261393,0.0211148834720369,0.021082651967025218
9,0.9,0.0012479788217404982,0.0014856436571211201,7.167085401948636e-07,0.00038825437724234314,0.38825437724234313,0.02920442563790877,1.6732903321558295,1,0.026242672298366135,0.00155221689778707,1.046350693626109e-05,-0.8593164068560285,-0.002090711083189545,0.00028279778726787724,-1.9405075503480553,-0.0013775049713577138,-0.003066918878030069,-1.758772422952011,0.0019778376210808253,-0.0016938003147675225,-1.0344332145170492,0.002446564096976489,0.0004381670851950944,1.5602040242399027,-0.0012329451383225954,-4.473902471199671e-05,-2.0575089646870626,-0.0005946926226551441,0.0004152864021081934,0.4993340758574511,-0.6695089513990475,-0.016558422038837062,0.4993379607422863,-0.6697007429798322,-0.016220868548768027,-1.0,0.0,0.0,-0.9995735810705437,0.02006407346721866,0.02121530065097995
