case,run_id,run_name,n_steps,final_step,final_i_ref,final_meas_ref_idx,mean_meas_ref_err_xy_mm,median_meas_ref_err_xy_mm,p95_meas_ref_err_xy_mm,max_meas_ref_err_xy_mm,mean_one_step_pred_err_xy_mm,median_one_step_pred_err_xy_mm,p95_one_step_pred_err_xy_mm,max_one_step_pred_err_xy_mm,mean_pred_meas_err_xy_mm,median_pred_meas_err_xy_mm,max_pred_meas_err_xy_mm,mean_raw_model_err_xy_mm,median_raw_model_err_xy_mm,p95_raw_model_err_xy_mm,max_raw_model_err_xy_mm,mean_nom_corr_resid_xy_mm,mean_err_to_center_mm,median_err_to_center_mm,p95_err_to_center_mm,max_err_to_center_mm,min_closest_distance_mm,mean_closest_distance_mm,mean_jac_pred_xy_mm,mean_jac_real_xy_mm,mean_jac_gain_real_over_pred,median_jac_gain_real_over_pred,p05_jac_gain_real_over_pred,p95_jac_gain_real_over_pred,mean_jac_gain_abs_err_from_1,mean_jac_cos_xy,mean_jac_angle_xy_deg,median_jac_angle_xy_deg,p95_jac_angle_xy_deg,max_jac_angle_xy_deg,mean_jac_err_xy_mm,median_jac_err_xy_mm,max_jac_err_xy_mm,mean_jac_err_xyz_mm,median_jac_err_xyz_mm,max_jac_err_xyz_mm
CC,0,Proper-Research,47,46.0,169.0,-1.0,1.7857268781128166,1.6285860710098499,2.321727536248075,2.3964618505774,2.9581728147264745,2.9414311543459997,3.8667163231918193,3.9175090178855996,1.1802657065805233,1.1974896282796,2.8998520647126,0.5685524186612333,0.50714422111735,1.0074592162565,1.1017765925406,0.03106952835615905,1.275660923104604,1.129693065142,1.7892924377719,2.1302499855187,0.9891495495973288,2.3899966706402553,1.1926680362722741,1.1213039970635006,0.9916172852874894,0.9700893470592882,0.6524700101805638,1.4000723835384858,0.23347169372902296,0.9690707496502743,12.32495754136958,10.342617914400044,24.06336047904353,27.46897523410567,0.39061680039149116,0.3503138790387761,0.8102977973465407,0.3968798187647322,0.35232029365334916,0.8102981449077833
CC,1,Proper-Research,42,41.0,164.0,-1.0,1.4072538112672,1.4985747713189,1.7514396456780599,1.7828293693594999,3.5488867881090336,3.8351212608875,4.423364735109169,4.4887251211337995,1.0282035972762262,0.88007173204795,2.0570366667154,0.6787399991001498,0.8204024976108,1.0584694906863399,1.0953005221776,0.0008652560277578256,0.837450074028603,0.9557590465071,1.5187021567867,1.5187021567867,1.6265218928566585,2.6844117086483266,1.2087257208722986,0.903479561844834,0.7623853658643329,0.7477331286840427,0.5971038948940851,0.9498356602506349,0.23761463413566714,0.9777266191495444,9.427218730369836,9.957383834153507,19.76587923820069,21.37700791139349,0.39042314798433386,0.4020881809272794,0.543757584476655,0.4519785908692954,0.4021040085461678,0.6915870263459257
No CC,0,Proper-Research,43,42.0,167.0,-1.0,1.52147914825638,1.4471899793468,2.10000161079932,2.2040855331322,3.173582454904033,3.3146067772467,4.078297088756549,4.163151567813199,1.416002965322335,1.4658204328101,2.4944944986911,5.57982181013484,2.6387346068902002,13.456519576099259,15.0846985945181,1.3385087966281658e-07,1.089840211587586,0.8919303546879,2.0030241637752,2.0030241637752,1.3856506678021103,2.4092576915585964,1.4787771415680906,0.7940886653908172,0.5719311797726466,0.352417535579741,0.18729954314855957,1.033055198604467,0.44842880505350047,0.8976611581775347,23.010588490511203,28.167273693429653,38.92273506884557,41.5929825571795,1.0001355392423519,0.7369892576776889,1.8724982406013688,1.0001486927242174,0.7369896983564501,1.872540908729631
No CC,1,Proper-Research,45,44.0,165.0,170.0,1.85534394168915,1.96323760206025,2.22180964853385,2.2762723813116,3.7737132173931753,3.4315571299705,5.709735840961514,6.0707266779333,1.6991195414361873,1.9193952593457,3.1929834374319,7.591936766310134,6.153433191599051,16.540626831396775,17.581368860538,1.5301466095991344e-07,1.3653047332574981,1.6180392875387,2.0902566687796,2.0902566687796,1.2407968299700087,2.0943552263309546,1.5750614175774245,1.1865344545994867,0.8356028101911643,0.48420034282139,0.3258750076672801,1.5605580525688953,0.5352127741221027,0.7062874729556394,39.22016202221386,33.81456251476832,68.83265709844405,72.04643633052976,1.2403908620587618,1.075720457033031,1.8740832509166692,1.240439505312946,1.0757205254203883,1.8741527154996136
