case,n_steps,final_step,final_i_ref,final_meas_ref_idx,mean_meas_ref_err_xy_mm,median_meas_ref_err_xy_mm,p95_meas_ref_err_xy_mm,max_meas_ref_err_xy_mm,mean_one_step_pred_err_xy_mm,median_one_step_pred_err_xy_mm,p95_one_step_pred_err_xy_mm,max_one_step_pred_err_xy_mm,mean_pred_meas_err_xy_mm,median_pred_meas_err_xy_mm,max_pred_meas_err_xy_mm,mean_raw_model_err_xy_mm,median_raw_model_err_xy_mm,p95_raw_model_err_xy_mm,max_raw_model_err_xy_mm,mean_nom_corr_resid_xy_mm,mean_err_to_center_mm,median_err_to_center_mm,p95_err_to_center_mm,max_err_to_center_mm,min_closest_distance_mm,mean_closest_distance_mm,mean_jac_pred_xy_mm,mean_jac_real_xy_mm,mean_jac_gain_real_over_pred,median_jac_gain_real_over_pred,p05_jac_gain_real_over_pred,p95_jac_gain_real_over_pred,mean_jac_gain_abs_err_from_1,mean_jac_cos_xy,mean_jac_angle_xy_deg,median_jac_angle_xy_deg,p95_jac_angle_xy_deg,max_jac_angle_xy_deg,mean_jac_err_xy_mm,median_jac_err_xy_mm,max_jac_err_xy_mm,mean_jac_err_xyz_mm,median_jac_err_xyz_mm,max_jac_err_xyz_mm
CC,89.0,41.0,164.0,-1.0,1.6136936659102636,1.5663387306162,2.24699322191875,2.3964618505774,3.211335946176143,3.5788910532603997,4.317360290159339,4.4887251211337995,1.1085060594931022,1.0651449290122,2.8998520647126,0.6186376824971046,0.5899971559662001,1.0985385573591,1.1017765925406,0.01734031366143122,1.0688647920799743,1.0520788629536,1.7892924377719,2.1302499855187,0.9891495495973288,2.5289341043069857,1.1999669838177398,1.022292890145925,0.8874209582769637,0.7766076056200356,0.5940556791490081,1.3242418289530273,0.23535484845931576,0.9730052357863062,11.007803536369698,9.957383834153507,24.42299157274958,27.46897523410567,0.390528776570056,0.3987991431119177,0.8102977973465407,0.4219247151758973,0.4010292253845147,0.8102981449077833
No CC,88.0,44.0,165.0,170.0,1.703587217401527,1.7421230554004,2.2401789572219,2.2762723813116,3.5165143191835426,3.3146067772467,5.498454144897268,6.0707266779333,1.5607784871987362,1.75127299685245,3.1929834374319,6.6773390589577275,2.7112861625168003,16.33303372752805,17.581368860538,1.443038512794149e-07,1.2307027510778819,1.3306222111687,2.0902566687796,2.0902566687796,1.2407968299700087,2.2482280218399158,1.5269192795727575,0.9903115599951521,0.7037669949819054,0.48172082992213794,0.2103932111834521,1.4796925757544688,0.4918207895878016,0.8019743155665869,31.11537525636253,30.922144596581667,64.81543305833691,72.04643633052976,1.1202632006505566,0.9063548573553599,1.8740832509166692,1.1202940990185817,0.9063551118884192,1.8741527154996136
BC_minus_NoBC,1.0,-3.0,-1.0,-171.0,-0.08989355149126332,-0.17578432478419992,0.006814264696849648,0.12018946926579988,-0.3051783730073998,0.26428427601369986,-1.181093854737929,-1.5820015567995007,-0.45227242770563403,-0.6861280678402502,-0.2931313727193001,-6.058701376460623,-2.1212890065506,-15.23449517016895,-16.4795922679974,0.01734016935757994,-0.16183795899790754,-0.2785433482151001,-0.30096423100769987,0.039993316739100226,-0.2516472803726799,0.28070608246706996,-0.3269522957550177,0.03198133015077287,0.18365396329505823,0.2948867756978977,0.38366246796555603,-0.15545074680144144,-0.25646594112848586,0.17103092021971922,-20.107571719992833,-20.96476076242816,-40.39244148558733,-44.57746109642409,-0.7297344240805006,-0.5075557142434421,-1.0637854535701283,-0.6983693838426843,-0.5053258865039045,-1.0638545705918303
