sample_index,time_s,path_s_m,path_speed_m_s,path_acceleration_m_s2,position_error_m,position_error_mm,tangent_error_rad,tangent_error_deg,beam_feasible,insertion_m,insertion_rate_m_s,insertion_acceleration_m_s2,q1_rad,qd1_rad_s,qdd1_rad_s2,q2_rad,qd2_rad_s,qdd2_rad_s2,q3_rad,qd3_rad_s,qdd3_rad_s2,q4_rad,qd4_rad_s,qdd4_rad_s2,q5_rad,qd5_rad_s,qdd5_rad_s2,q6_rad,qd6_rad_s,qdd6_rad_s2,desired_x,desired_y,desired_z,achieved_x,achieved_y,achieved_z,desired_tangent_x,desired_tangent_y,desired_tangent_z,achieved_tangent_x,achieved_tangent_y,achieved_tangent_z
0,0.0,0.0,0.0,0.007286925489096538,0.0,0.0,0.21518989803801308,12.329472951428665,1,0.025,0.0,0.007032486412035476,-0.85634357,0.0,0.06561713246292782,-1.94584002,0.0,0.35456681280620045,-1.76176286,-0.0,-0.11881238247415653,-1.0331945,-0.0,-0.3072378371900057,1.56234264,0.0,0.030540050032192415,-2.05640871,0.0,0.0025683825183274063,0.5005794864881917,-0.669607395033303,-0.01656004894946191,0.5005794864881917,-0.669607395033303,-0.01656004894946191,-0.9709399290620259,0.23932332555149768,0.0,-0.9996493453761041,0.026476307031826483,0.00043755580570542735
1,0.1,3.64346274454827e-05,0.0007286925489096538,0.007286925489096538,5.302046229072918e-05,0.05302046229072918,0.22626736843605824,12.964165252917756,1,0.025035116287589008,0.0007004799729333523,0.006894052998525712,-0.8560150399227522,0.006588378142283618,0.06695037726246963,-1.9440747395920182,0.03500346191766196,0.3319058446582964,-1.7623550921559306,-0.011771452861002889,-0.11332311315351835,-1.0347248758256558,-0.0303749821013482,-0.2897977563073871,1.56249571564243,0.0030765285393649995,0.031666226839480324,-2.056395562374398,0.0002751810324496983,0.003485521549175289,0.5005441106536044,-0.6695986753770975,-0.01656004894946191,0.5005452484364058,-0.6695706231518642,-0.01651507176045147,-0.9676636996166961,0.25224385908110536,0.0,-0.9995813048054876,0.02875004714054342,0.003263414281930501
2,0.2,0.00014799251525359495,0.001415572738010845,8.951272386514909e-05,0.0001996714503671865,0.1996714503671865,0.30710083233980773,17.595581578025683,1,0.025139732628262374,0.001277406896359964,-0.0016168111532053602,-0.8549811477791092,0.01360154645631008,0.017209454157936156,-1.9391452216659233,0.05435282182864426,-0.274450907436712,-1.764053236595632,-0.019562023312221778,0.06607705119012267,-1.0390447059909562,-0.04850527116056299,0.21079775813942778,1.562988044864371,0.006654668337084848,0.014230931271523039,-2.0563360603356555,0.0010868396859563094,0.011315456434279916,0.500437041640702,-0.6695677619186907,-0.01656004894946191,0.5004441211034039,-0.6694623924096288,-0.01639059147438442,-0.9419729007554162,0.33568892481347484,0.0,-0.999311375963057,0.035418943152051546,0.011057682253233994
3,0.30000000000000004,0.0002920155217766032,0.0015831826783823484,0.005955089486790225,0.0003045512177936656,0.3045512177936656,0.4609069328740018,26.408022001999843,1,0.025258222489332835,0.0011596414506064461,0.0015393710583720879,-0.8534867715635168,0.01780356399395817,0.09420119220081147,-1.9354938138178257,0.016752373596816465,-0.39897680016565223,-1.76558845417152,-0.01121011987498182,0.06982469954239862,-1.0425339679186147,-0.020357236834405282,0.279033763212018,1.5637584652281287,0.009631532378017206,0.05922375342875086,-2.0561494561065454,0.0029975497431021956,0.02995695241745286,0.5003057296505268,-0.669509265305807,-0.01656004894946191,0.5003301487892039,-0.6693475389034254,-0.016303144841478875,-0.8761132054030276,0.4821054358938845,0.0,-0.9989652882281363,0.042403208212286665,0.016441436937876423
4,0.4,0.00046689044205045627,0.0017736729625117734,0.017728340640310022,0.0003009073451794232,0.3009073451794232,0.6318914363824225,36.20471241517217,1,0.02537556459617315,0.0011467383758914241,0.011912538823874979,-0.8514159805003615,0.021432663806684432,0.21020671651041206,-1.9354022155419073,-0.006163719953197837,0.012503062579775376,-1.7663994672719283,-0.006488646701913539,-0.08228203887570092,-1.0434281696069632,-0.0035979599883095748,-0.09264260279156761,1.564910270704746,0.012043024740902266,0.1169211093511766,-2.05574740237457,0.004361163730246261,0.040487957830331905,0.5001613765778764,-0.6694111515901603,-0.01656004894946191,0.5002162939519544,-0.6692462297456034,-0.01631442709050944,-0.7774499571293078,0.6289448021564671,0.0,-0.9987033275065722,0.04844602342844824,0.015641177745631125
5,0.5,0.000680695986637398,0.0021756834021574756,-0.0005454851565054081,0.00028635683852970263,0.2863568385297026,0.7758060788854642,44.45041404073051,1,0.025519841051231066,0.0015072100421837985,-0.00022882384272053115,-0.8488879972448967,0.025375411962441478,-0.00725844865046915,-1.935151805804902,0.009000215097690641,0.02372893438414574,-1.7674170039591028,-0.011847953340959878,-0.001586310865240807,-1.0446224706387266,-0.01706194070551314,-0.014215507438356353,1.566314461302256,0.013986743229030969,-0.004441212858032731,-2.055262324408135,0.0046771580364306726,-0.0020366767305605177,0.5000070502558706,-0.6692635868939345,-0.01656004894946191,0.5000772639648409,-0.6691159824661218,-0.01632492513753414,-0.673497902480798,0.739189133682284,0.0,-0.9983119175338242,0.056136909065889494,0.014898414360832609
6,0.6000000000000001,0.0009000190883393345,0.00221264969438659,0.00016099690380543777,0.0002743636243522007,0.2743636243522007,0.8687787114503426,49.7773534969186,1,0.025670497833310282,0.0015058589428113317,-1.5818424188668257e-05,-0.8463146874654703,0.026132449765203476,0.004000234217630363,-1.934445668092068,0.0048881961510373745,-0.019513921570735303,-1.768553823605972,-0.010862678114415415,0.004613013135390193,-1.046179889363483,-0.013936844449313692,0.014680939202249428,1.5677360432658134,0.014466095837619373,0.0022327861622586103,-2.0547813929797374,0.004953365825202507,0.0012898499313082508,0.4998681282024557,-0.6690940128901408,-0.01656004894946191,0.4999334577175831,-0.668972682105756,-0.0163228016236994,-0.5952060698247753,0.8035731046045186,0.0,-0.997803599561612,0.06453771666023393,0.014928490552416285
7,0.7000000000000001,0.001121181047958981,0.0022065425135684748,-8.931941772373478e-05,0.0002537794610010785,0.2537794610010785,0.9289806267597062,53.22666916274915,1,0.025821126037982478,0.0015064321830648207,-1.9781340201128823e-05,-0.8436986961179885,0.02611541136746192,-0.0005492283329776448,-1.9339371086083985,0.00570380321964961,0.008438729644356522,-1.7696436727533054,-0.011001796779041435,-0.00019865929503816996,-1.0475886243779338,-0.014533172083859128,-0.005205613995866345,1.569181498741271,0.014389177614568472,-0.001175378194381605,-2.0542868475694465,0.004910972012193135,-0.00044425661461690953,0.4997435765876414,-0.6689113171698435,-0.01656004894946191,0.4997908555222307,-0.6688238367761877,-0.016326562551794023,-0.5385284067692149,0.8426073552388509,0.0,-0.9972153438271704,0.07313255782906951,0.014600925348633022
8,0.8,0.0013418864960303202,0.002209435416798642,4.82804976054504e-05,0.0002390453849887941,0.2390453849887941,0.9709737407638696,55.63269736379942,1,0.025971770443416118,0.0015063523795968154,-3.664100231144291e-07,-0.8410823520235273,0.026239381201380887,0.0013374301669093994,-1.9333564479686793,0.005724851810011099,-0.0014208892391036729,-1.7707341089579005,-0.010741659666079043,0.0031200831775780777,-1.0490416594040677,-0.01437220725806368,0.0029088315838732303,1.570618688799846,0.014369029505687369,-0.00019922365993052375,-2.053795211757126,0.004933908409809474,0.00027315786877043634,0.49962956004398895,-0.6687223886783887,-0.01656004894946191,0.49964966737594113,-0.6686688165711127,-0.016327953235136534,-0.49494865239435565,0.8689222240759016,0.0,-0.9965265949779711,0.08201717162738441,0.014419745485089052
9,0.9,0.001562975056636184,0.002211556413048282,1.445333374440023e-05,0.0002324161718590419,0.2324161718590419,0.9997459907732087,57.2812258564298,1,0.026122408256454746,0.001506396115205335,2.5360999243531707e-06,-0.8384544552898681,0.026299918178965823,0.000570134487034287,-1.9327812207186472,0.005849967688896283,0.001956462095324873,-1.7717965895131402,-0.010540494051817593,0.0013388826606281108,-1.050473138194924,-0.014323594457893905,-0.00044493415442735433,1.572052860805,0.014303611675069786,-0.0006018542820752068,-2.053301598217762,0.0049298814255355405,-0.000129496317295941,0.4995243433484064,-0.668527963420475,-0.01656004894946191,0.4995099491937457,-0.668508155561732,-0.01632892618125152,-0.46168820429274327,0.8870422774687473,0.0,-0.9957411555049679,0.09108256264267897,0.014265974066776195
