k,i_ref,i_ref_mpc,ref_advanced,dist_to_ref_m,dist_to_ref_mm,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,vessel_tip_alignment_deg,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,jac_pred_mm,jac_mpc_pred_mm,jac_actual_mm,jac_gain_actual_over_jac,jac_gain_actual_over_mpc,jac_angle_actual_deg,jac_cos_actual,jac_actual_along_pred_mm,jac_dp_pred_x_mm,jac_dp_pred_y_mm,jac_dp_pred_z_mm,mpc_dp_pred_x_mm,mpc_dp_pred_y_mm,mpc_dp_pred_z_mm,actual_dp_x_mm,actual_dp_y_mm,actual_dp_z_mm,jac_dir_pred_x,jac_dir_pred_y,jac_dir_pred_z,mpc_dir_pred_x,mpc_dir_pred_y,mpc_dir_pred_z,actual_dir_x,actual_dir_y,actual_dir_z,frame_path,tracking_err_xy_mm,tracking_err_xyz_mm,clearance_plot_mm,vessel_tip_angle_deg,tip_step_xyz_mm,tip_step_xy_mm_from_pos,u_trans_norm,u_rot_norm,u_dL_abs,jac_gain_abs_error,jac_angle_abs_deg,solved_flag,vessel,magnet_placement,case
109,26,26,0,0.0030667252123557,3.066725212355767,-0.1097600482004136,-0.0017561297605198,-5.233902950217625e-07,0.0,0.0,-0.0055989173617903,0.0100868096732883,0.7791558194729277,-0.6454286999976767,0.1,1.0806176566145608e-05,0.9993954142826924,0.034766429059333,0.000318126413535,0.0259357307103293,0.7722920350073401,-0.708043102154598,-0.0994238924955866,-0.9931584886925716,0.1108357208332456,0.0367649197641124,solved,0,4.073868834100873e-05,0.0407386883410087,0.0001317389515386,0.1317389515386245,54.02053258528037,25,0.0701110512743106,0.0029985339525499,2.9985339525499684,0.00100146604745,1.0014660474500316,0.1920428281437606,0.1920396724578717,0.1746705041563124,0.9095393243509018,0.909554270327296,41.77372843764627,0.7457815432817279,0.1302660381554921,-0.0856241285424886,0.1655417307762581,0.0463129768466056,-0.0856244911418002,0.1655396615203308,0.0463066170019871,-0.0924779647816231,0.1253815910137179,-0.0789751080210593,-0.4458595479462092,0.8620042329950268,0.2411596272261537,-0.445868762667172,0.8620076227043437,0.241130472726387,-0.5294423648016997,0.7178177656229473,-0.4521376313792774,mpc_1np1s_above_60/frames/frame_000109.png,0.0407386883410087,0.1317389515386245,1.0014660474500316,54.02053258528037,0.17467050415633129,0.1557970389169267,0.10977409609268864,0.0055989173617903,0.0100868096732883,0.09046067564909821,41.77372843764627,1.0,60$^\circ$,Above-patient,BC
110,26,26,0,0.0030400957443165,3.040095744316595,0.7323591972518707,0.0273253795514091,-2.001847583781103e-05,0.0,0.0,0.0278254318381553,0.0110759819307684,0.7864794114454464,-0.6451554462021626,0.1,1.076191643752555e-05,0.9994002415648549,0.0346273856784082,0.0003181279138888,0.026046490529637,0.7722322712517814,-0.7077001391389394,-0.0989952491049077,-0.9893344419751456,0.1310074946713256,0.0636741569372534,solved,0,0.0001442275799045,0.1442275799045339,0.0005608329903379,0.560832990337961,53.61480718511862,25,0.2249999560384873,0.0029988002037573,2.9988002037573267,0.0010011997962426,1.0011997962426733,1.0874143880767313,1.0874143880764602,0.5522051185572587,0.5078147986747932,0.5078147986749197,12.415368774716484,0.9766146435136136,0.5392916050061898,-0.0555370271783413,0.4871286480832408,0.9706139140899837,-0.0555370271783095,0.4871286480829795,0.9706139140898128,-0.0597637555587171,0.342963015658615,0.4286433906788983,-0.0510725513541968,0.4479696548293855,0.8925888095031295,-0.0510725513541802,0.4479696548292569,0.8925888095031951,-0.1082274567009834,0.6210790232344665,0.7762394376184181,mpc_1np1s_above_60/frames/frame_000110.png,0.1442275799045339,0.560832990337961,1.0011997962426733,53.61480718511862,0.5522051185572587,0.3481312059958622,0.7328687949201906,0.0278254318381553,0.0110759819307684,0.4921852013252068,12.415368774716484,1.0,60$^\circ$,Above-patient,BC
111,26,26,0,0.0028550955253356,2.8550955253356216,0.1450047644927802,0.0074020563744693,-2.986155189854589e-06,0.0,0.0,0.0029840576177066,-0.0026204866297606,0.7879294590903743,-0.6450814256384179,0.1,1.0757169876203618e-05,0.9994007581041842,0.0346124743350346,0.0003181280744243,0.0260202856633394,0.7722644293527949,-0.7076892028373782,-0.0989076687301609,-0.988844762170003,0.1318884132903214,0.0692205371888379,solved,0,2.8711851975044008e-05,0.028711851975044,5.340838246402449e-05,0.0534083824640244,52.501569619432146,25,0.5515227980619898,0.0029989171138097,2.9989171138097923,0.0010010828861902,1.001082886190208,0.0535018362877321,0.0535020816663346,0.0939365115033622,1.7557623816530892,1.7557543291342683,28.491804999920973,0.8788853515628855,0.0825594239372235,0.0273923159419417,-0.0173757887668439,0.0425463215592859,0.0273922009512705,-0.0173772400829941,0.0425461114177821,0.0321581010135352,0.0109363015611263,0.0875803747467929,0.5119883324121105,-0.3247699513227397,0.7952310520796403,0.5119838349861199,-0.3247955881673381,0.7952234771559116,0.3423386763983053,0.1164222663382055,0.9323358228355983,mpc_1np1s_above_60/frames/frame_000111.png,0.028711851975044,0.0534083824640244,1.001082886190208,52.501569619432146,0.0939365115033752,0.03396683901443627,0.14519356794670554,0.0029840576177066,0.0026204866297606,0.7557623816530892,28.491804999920973,1.0,60$^\circ$,Above-patient,BC
112,26,26,0,0.0028232608567495,2.823260856749594,-0.2768219466565939,-0.006674507148757,-4.505215597862971e-05,0.0,0.0,-0.0070801952613192,-0.0019699625787308,0.7851612396238083,-0.6451481707099054,0.1,1.0768431913885827e-05,0.9993995321625616,0.034647854075897,0.0003181276934106,0.0260005860375521,0.7722639946102549,-0.7078036124827355,-0.0990654018564457,-0.9903754308321806,0.1250618002515063,0.0592963078262471,solved,0,0.0022446487313825,2.2446487313825867,0.0043717263961801,4.371726396180191,52.46444462048124,25,0.5448326200564808,0.0029988742749848,2.998874274984885,0.0010011257250151,1.001125725015115,4.178698745472817,4.178698743962395,0.194857627716855,0.0466311738619499,0.0466311738788051,171.96086604403155,-0.9901727802555628,-0.1929427189904017,0.4181065180594972,2.090872904505604,3.593739089329741,0.418106518236927,2.090872908041441,3.593739085495637,-0.0004347425400785,-0.1144096453572496,-0.1577331262848508,0.1000566309099146,0.5003645947846435,0.8600139201762707,0.1000566309885414,0.5003645958116615,0.8600139195695936,-0.0022310778652724,-0.5871448128450825,-0.8094788391555842,mpc_1np1s_above_60/frames/frame_000112.png,2.2446487313825867,4.371726396180191,1.001125725015115,52.46444462048124,0.19485762771682136,0.11441047133828174,0.27690240379260284,0.0070801952613192,0.0019699625787308,0.9533688261380501,171.96086604403155,1.0,60$^\circ$,Above-patient,BC
113,26,26,0,0.0028974230092498,2.8974230092498483,-0.0728457439626727,-0.0003820159105325,-4.90312904991838e-07,0.0,0.0,-0.003173987244983,-0.0020831382990576,0.7844327821841817,-0.6451519908690106,0.1,1.077348057873538e-05,0.9993989821774752,0.0346637144783718,0.0003181275224762,0.0259797546545615,0.7722779140931811,-0.7078538851288703,-0.0991056962351958,-0.9908862260785872,0.1221518622486255,0.0567750783084256,solved,0,3.166288406447506e-05,0.031662884064475,7.038441054264312e-05,0.0703844105426431,52.834672655483786,25,0.4461134878607225,0.0029988264008872,2.998826400887286,0.0010011735991127,1.0011735991127144,0.035719387685676,0.035715347575854,0.065914550087091,1.845343785484982,1.8455525302420313,81.87868668640758,0.1412694986026124,0.0093117154414201,0.0199536905913548,-0.0191856556156552,0.0225751081286796,0.0199527029409729,-0.0191898778614252,0.0225659984374043,0.0139194829262834,-0.0502726461347746,-0.040294378750097,0.558623534281819,-0.5371216266215268,0.6320127412971472,0.5586590722264816,-0.5373006050317386,0.6318291706241288,0.2111746633769326,-0.7626942165022867,-0.6113123535980622,mpc_1np1s_above_60/frames/frame_000113.png,0.031662884064475,0.0703844105426431,1.0011735991127144,52.834672655483786,0.06591455008709107,0.05216407724025577,0.07284674563679268,0.003173987244983,0.0020831382990576,0.8453437854849819,81.87868668640758,1.0,60$^\circ$,Above-patient,BC
114,26,26,0,0.0029203248480756,2.920324848075611,0.0138741838218572,0.0023023207815264,-5.768539984167538e-07,0.0,0.0,-0.0003431211238846,0.0100525726415354,0.7845715240224003,-0.6451289676611954,0.1,1.0774026360084778e-05,0.9993989227067412,0.0346654290528307,0.0003181275039927,0.0260802803809768,0.7721918164757041,-0.7077090318515219,-0.0991114406194087,-0.989888227639608,0.1301839316859677,0.0563333001988971,solved,0,3.9694815775519113e-05,0.0396948157755191,8.915960349428469e-05,0.0891596034942846,52.99708372999473,25,0.3956556764772346,0.002998787223067,2.9987872230670103,0.0010012127769329,1.0012127769329895,0.2136331330778348,0.2136325207943409,0.1686068493382398,0.7892354847260974,0.7892377467218754,23.39449637634301,0.9177927700281592,0.1547461472998636,-0.0793849985728817,0.1839769097423843,0.0740920659171954,-0.0793850836972032,0.1839764199842442,0.0740914253953423,-0.0860976174770211,0.1448532773483668,-0.0057443842129134,-0.3715949741932525,0.8611815362711287,0.3468191700872582,-0.3715964376679586,0.8611817119424152,0.3468171658502704,-0.5106412806771682,0.8591185821744328,-0.0340696966668876,mpc_1np1s_above_60/frames/frame_000114.png,0.0396948157755191,0.0891596034942846,1.0012127769329895,52.99708372999473,0.16860684933823938,0.16850896621183797,0.014063913325831219,0.0003431211238846,0.0100525726415354,0.2107645152739026,23.39449637634301,1.0,60$^\circ$,Above-patient,BC
115,26,26,0,0.0028921676558936,2.8921676558936373,0.2792409583403616,0.0059721677129739,-0.0015534650299945,0.0,0.0,0.0092164975765006,-0.0019991831785564,0.7873639336058039,-0.6450692459840657,0.1,1.0759366241802291e-05,0.9994005191147952,0.0346193742272939,0.0003181280001489,0.0260602885491913,0.7722260759615452,-0.7076532331461935,-0.0989464710831784,-0.9887647587738104,0.13375677416443,0.066733628494889,solved,0,3.3524709499022575e-05,0.0335247094990225,6.221673556908652e-05,0.0622167355690865,52.53267386747698,25,0.5641568591498827,0.0029989833807568,2.998983380756831,0.0010010166192431,1.001016619243169,0.1179394963057478,0.1179394969990531,0.1774884665843573,1.5049111802566462,1.5049111714100516,7.142099285045145,0.9922408512217392,0.1761113071657039,0.0265180575285901,0.0231800398205545,0.1125575549116157,0.0265180590032221,0.0231800533404546,0.1125575525063732,0.034259485841126,0.055798705328347,0.1649695362303249,0.2248445886172382,0.1965417908896465,0.9543669291228796,0.2248445997987851,0.1965419043684814,0.954366903118782,0.1930237299382102,0.3143793306807734,0.929466231834944,mpc_1np1s_above_60/frames/frame_000115.png,0.0335247094990225,0.0622167355690865,1.001016619243169,52.53267386747698,0.1774884665843315,0.06547677364087225,0.279309134930519,0.0092164975765006,0.0019991831785564,0.5049111802566462,7.142099285045145,1.0,60$^\circ$,Above-patient,BC
116,26,26,0,0.0028306279051114,2.8306279051114305,0.0239519715261998,0.0055561922215199,-3.714307325042326e-06,0.0,0.0,-0.0015906030768556,0.0106296879341347,0.787603453321066,-0.6450136840618504,0.1,1.076189631834135e-05,0.9994002437547732,0.0346273224739025,0.0003181279145694,0.0261665854285326,0.7721364786458943,-0.7075007233433864,-0.0989491831219517,-0.9876128011809122,0.1421426022331287,0.0664562681316577,solved,0,1.2808818846003912e-05,0.0128088188460039,2.7359700524848423e-05,0.0273597005248484,52.350315249724126,25,0.5951991114929532,0.0029989437174171,2.9989437174171245,0.0010010562825828,1.0010562825828755,0.1885028500420351,0.1885050428106443,0.1769018769782563,0.9384573068195424,0.9384463902960752,7.77910741447811,0.9907972625270636,0.1752738954459556,-0.0881495371509466,0.1652344251535811,0.0214608554864301,-0.0881494802621452,0.1652365310951253,0.0214641348813826,-0.0895973156509466,0.1525098028071214,-0.0027120387732643,-0.4676297314936605,0.8765619464996672,0.1138489708863528,-0.4676239900419664,0.8765629217734379,0.1138650434033409,-0.506480299595461,0.8621152325357578,-0.0153307518246268,mpc_1np1s_above_60/frames/frame_000116.png,0.0128088188460039,0.0273597005248484,1.0010562825828755,52.350315249724126,0.17690187697825674,0.17688108695991903,0.02458796912700281,0.0015906030768556,0.0106296879341347,0.061542693180457575,7.77910741447811,1.0,60$^\circ$,Above-patient,BC
117,26,26,0,0.0028120203955428,2.812020395542846,0.4369622308332226,0.0095635596213014,-0.0017777967654809,0.0,0.0,0.0119960875378124,-0.0020355375808135,0.7919730756293982,-0.6449180484656374,0.1,1.0742814847437024e-05,0.9994023189189822,0.034567377947603,0.0003181285595004,0.0261462300527245,0.772185864873612,-0.7073789615267836,-0.0987088869830755,-0.9853569797821248,0.1496960464479377,0.081625462157993,solved,0,3.8468676146891425e-05,0.0384686761468914,4.966264622518536e-05,0.0496626462251853,51.86513621062358,25,0.7720753914557429,0.0029991314897882,2.9991314897882195,0.0010008685102117,1.0008685102117807,0.2288310620647293,0.2288310879317163,0.2738743760000238,1.196840907562423,1.196840772271941,4.78821142356713,0.9965100548293508,0.2729185694441379,0.0399232511416535,0.0844761054168074,0.2088865160740656,0.0399231680863199,0.0844752299139495,0.208886914345896,0.0493862277176626,0.1217618166028389,0.2402961388761754,0.1744660483652368,0.3691636295115903,0.9128416141991162,0.1744656656888904,0.3691597618028067,0.912843251473892,0.1803243824375098,0.4445900283961883,0.8773954773927245,mpc_1np1s_above_60/frames/frame_000117.png,0.0384686761468914,0.0496626462251853,1.0008685102117807,51.86513621062358,0.2738743760000359,0.13139611664963394,0.43707049020577454,0.0119960875378124,0.0020355375808135,0.1968409075624229,4.78821142356713,1.0,60$^\circ$,Above-patient,BC
118,26,26,0,0.0027030825662175,2.70308256621759,0.0140035052692163,-0.0022226516592375,-2.5273287530294055e-06,0.0,0.0,0.0010087213080134,0.0103690986918016,0.7921131106820903,-0.6449402749822297,0.1,1.0741210332017116e-05,0.9994024932505244,0.0345623373550915,0.0003181286136789,0.0262499210396425,0.7720986309723873,-0.7072385093464264,-0.0987193766149328,-0.984238404608167,0.1572925125197841,0.0808321000567451,solved,0,2.8802683936506177e-05,0.0288026839365061,5.1887134917731304e-05,0.0518871349177313,51.47077181000289,25,0.8525925618890159,0.0029991524181838,2.9991524181838587,0.0010008475818161,1.0008475818161413,0.1886317796418526,0.1886316964929977,0.1656701568372096,0.878272776473618,0.8782731636162724,15.12471299712486,0.9653601794446924,0.1599313723329989,-0.079123761568214,0.1680896009477347,0.0326690174229367,-0.0791237670960676,0.1680894799062082,0.032669146716957,-0.0872339012246703,0.1404521803571867,-0.0104896318573327,-0.419461459349231,0.8910990569398197,0.1731893612251555,-0.419461673552858,0.8910988080544988,0.173190122998071,-0.5265516909625908,0.8477820208451756,-0.0633163634150479,mpc_1np1s_above_60/frames/frame_000118.png,0.0288026839365061,0.0518871349177313,1.0008475818161413,51.47077181000289,0.16567015683720696,0.16533774067031176,0.01417879919494844,0.0010087213080134,0.0103690986918016,0.12172722352638199,15.12471299712486,1.0,60$^\circ$,Above-patient,BC
119,26,26,0,0.0027043534886849,2.7043534886849336,0.3416067062840746,0.005710548925193,-0.0014720535923509,0.0,0.0,0.0081180382399838,-0.0019996708802543,0.795529177744931,-0.6448831694929777,0.1,1.0728297421916856e-05,0.999403895319116,0.0345217713883441,0.0003181290494046,0.02622992433084,0.7721442647630038,-0.7071370675257869,-0.0985458398642274,-0.982245104521744,0.1635888082266982,0.0918327635761722,solved,0,5.1748979429780104e-05,0.0517489794297801,7.274186107827738e-05,0.0727418610782773,51.03988293839923,26,0.017328753155378,0.0029993153049221,2.999315304922192,0.0010006846950778,1.0006846950778077,0.1371742873229951,0.1371724866385665,0.2061259073141559,1.502657030969696,1.5026767565807384,7.9005678920763405,0.9905081008961444,0.2041693809992392,0.0355123776689986,0.0506936391896059,0.1224165474132483,0.035512222489209,0.0506923306847761,0.1224151165266362,0.045633790616506,0.1014418206395362,0.1735367507054025,0.2588850896333071,0.3695564247419125,0.8924161357223039,0.2588873567829939,0.3695517368460669,0.892417419312269,0.2213879429864958,0.492135229197216,0.841896843374063,mpc_1np1s_above_60/frames/frame_000119.png,0.0517489794297801,0.0727418610782773,1.0006846950778077,51.03988293839923,0.2061259073141559,0.11123347437122943,0.3416576050508166,0.0081180382399838,0.0019996708802543,0.502657030969696,7.9005678920763405,1.0,60$^\circ$,Above-patient,BC
120,26,26,0,0.0026153318103645,2.615331810364591,0.6123642061032276,0.0180450983042105,1.0953598955291894e-06,0.0,0.0,0.0062376825411412,-0.0020506633896799,0.8,-0.6447027185099357,0.1,1.071837547661416e-05,0.9994049715123006,0.0344906015504123,0.0003181293838484,0.0262094176969432,0.7722027756418783,-0.7069833314287847,-0.0983389608590194,-0.9792961821815076,0.1730491128915099,0.1050380506872882,solved,0,8.175407003074461e-05,0.0817540700307446,0.0001279776213544,0.1279776213544345,50.711512895144246,26,0.0821961712003093,0.002999366388628,2.9993663886280983,0.0010006336113719,1.000633611371902,0.3906208341712501,0.3906208541278372,0.2643051896274483,0.6766285013655355,0.6766284667969878,3.666430373315395,0.997953256500672,0.2637642246987397,0.0628572209304798,0.2353745284378248,0.3053398716646939,0.0628572248223546,0.2353745514430683,0.3053398786601047,0.0585108788745403,0.1537360970021994,0.2068790052080216,0.160916201676337,0.6025652188706234,0.7816784076878791,0.1609162034185292,0.602565246979973,0.7816783856608359,0.2213762013413902,0.5816612879183278,0.782727745526405,mpc_1np1s_above_60/frames/frame_000120.png,0.0817540700307446,0.1279776213544345,1.000633611371902,50.711512895144246,0.26430518962742666,0.16449410466074707,0.6126300241503387,0.0062376825411412,0.0020506633896799,0.32337149863446446,3.666430373315395,1.0,60$^\circ$,Above-patient,BC
121,27,27,1,0.0026159663148603,2.615966314860384,-1.0000020040868416,-0.0442264315964905,-0.0013569276534167,0.0,0.0,-0.0050539563808951,-0.0020148321824339,0.7899999799591316,-0.6451449828259006,0.1,1.0726414533338388e-05,0.9994040996232308,0.0345158562850617,0.0003181291128958,0.0261892693751188,0.7721338977724584,-0.7073922548334286,-0.098821245940504,-0.986100477948307,0.1485183467350472,0.0744858917729318,solved,0,0.001222555776096,1.2225557760960435,0.0017777451998089,1.7777451998089462,50.21334616801743,26,0.185867097722832,0.0029994859548755,2.9994859548755404,0.0010005140451244,1.0005140451244598,1.1431045805186864,1.1431044205148957,0.6360514221224682,0.5564245240219915,0.5564246019064187,175.23895036508804,-0.9965495141949864,-0.633856735719176,0.175629527385073,0.7889325658157638,0.8083487846892907,0.1756294997401486,0.7889325015869586,0.8083486271167062,-0.0688778694198921,-0.4089234046439349,-0.4822850814845958,0.1536425716231324,0.6901665685372232,0.7071520825526748,0.1536425689448727,0.6901666089538827,0.7071520436887093,-0.1082897813356827,-0.6429093472967645,-0.7582485703360858,mpc_1np1s_above_60/frames/frame_000121.png,1.2225557760960435,1.7777451998089462,1.0005140451244598,50.21334616801743,0.6360514221224682,0.41468362851867097,1.0009804327169014,0.0050539563808951,0.0020148321824339,0.4435754759780085,175.23895036508804,1.0,60$^\circ$,Above-patient,BC
122,27,27,0,0.0029747654494644,2.974765449464421,1.0002711295742122,0.0316604238715758,-3.723308015212146e-06,0.0,0.0,0.0275603364122389,0.0100589853502849,0.8,-0.6448283785871849,0.1,1.0682575704763872e-05,0.9994088464772756,0.0343781363917946,0.0003181305879933,0.0262898592286217,0.7721345745967013,-0.7068854166461366,-0.0983538188740411,-0.9784866587770492,0.1782089227035286,0.1039492109838914,solved,0,0.0003366136362962,0.3366136362962698,0.0007290281978771,0.7290281978771053,51.5177865720212,25,0.8671759066644201,0.0029991922116658,2.9991922116658647,0.0010008077883341,1.0008077883341353,1.3937641842142354,1.3937591320991536,0.6894733270045019,0.4946843481942444,0.4946861413320964,11.02380937822031,0.9815478076267254,0.6767510325383732,0.0821861221116305,0.8334373156354157,1.1140943781552162,0.0821857737305364,0.8334343160106839,1.114090327487813,0.0006768242428734,0.5068381872920247,0.4674270664629248,0.0589670211377721,0.5979758448917841,0.7993420915628643,0.0589669849242571,0.5979758602588962,0.7993420827384077,0.0009816539906104,0.7351092021123469,0.6779480048832589,mpc_1np1s_above_60/frames/frame_000122.png,0.3366136362962698,0.7290281978771053,1.0008077883341353,51.5177865720212,0.689473327004483,0.5068386392023809,1.0007720595186804,0.0275603364122389,0.0100589853502849,0.5053156518057556,11.02380937822031,1.0,60$^\circ$,Above-patient,BC
123,27,27,0,0.0025911477758045,2.5911477758045383,0.6922587334565242,0.0279724436592326,-5.837860690608032e-09,0.0,0.0,0.0007289615929575,0.001727575130247,0.8,-0.6445486541505926,0.1,1.0681416179791958e-05,0.9994089717723428,0.0343744937382426,0.0003181306269271,0.0263071349799242,0.772120094374232,-0.706863933816545,-0.0983564979434038,-0.9782998846823638,0.1793542482478352,0.1037371161442586,solved,0,0.0002562461213416,0.2562461213416548,0.0003541243411435,0.3541243411435331,49.90973620001363,26,0.3047867128506058,0.0029995860792048,2.999586079204884,0.0010004139207951,1.0004139207951164,0.3666624497020772,0.3666755426186814,0.0260454645316903,0.0710339020340177,0.0710313656200841,59.391549253925675,0.5091683639322306,0.0132615265634556,0.0265838466946971,0.274408135391109,0.2417329649584762,0.0265859684509539,0.2744168974154748,0.2417426446638948,-0.0144802224693041,0.0214828295915792,-0.0026790693627015,0.0725022339110461,0.7483944309379725,0.6592793048617075,0.0725054315351532,0.7483916038023033,0.6592821624737905,-0.5559594627957436,0.8248203661501371,-0.1028612624452086,mpc_1np1s_above_60/frames/frame_000123.png,0.2562461213416548,0.3541243411435331,1.0004139207951164,49.90973620001363,0.02604546453169031,0.0259073119026535,0.692823651192062,0.0007289615929575,0.001727575130247,0.9289660979659823,59.391549253925675,1.0,60$^\circ$,Above-patient,BC
124,27,27,0,0.0025860654799188,2.5860654799188945,0.3851380478427983,0.0083460557926079,-7.207914812498328e-05,0.0,0.0,0.0014264534207249,0.0112548240701031,0.8,-0.6444651935926665,0.1,1.0679147186915214e-05,0.999409216914994,0.0343673656856359,0.0003181307031017,0.0264196832206252,0.772025758216009,-0.7067260795054225,-0.0983755893292405,-0.9770979774698076,0.1865724772820098,0.1023242549216224,solved,0,0.0002553832203977,0.2553832203977176,0.0003435540182997,0.343554018299713,49.84249143159189,26,0.3306289808168659,0.0029995950219799,2.999595021979957,0.00100040497802,1.0004049780200428,0.4475542079251781,0.4475563146152225,0.1681297203247517,0.3756633662415696,0.3756615979584555,42.73135988263048,0.7345433057824056,0.1234985605676144,-0.0577584921400075,0.3906029637692151,0.2107084486012638,-0.0577582029883672,0.390604469285738,0.2107102116973014,-0.0943361582229629,0.1378543111224539,-0.0190913858366809,-0.1290536232644775,0.8727500643553684,0.4707998380309945,-0.1290523697292119,0.87274932009741,0.4708015613151503,-0.561091507442869,0.8199282723850416,-0.1135515231917643,mpc_1np1s_above_60/frames/frame_000124.png,0.2553832203977176,0.343554018299713,1.0004049780200428,49.84249143159189,0.16812972032475335,0.16704227561702525,0.38522847472488136,0.0014264534207249,0.0112548240701031,0.6243366337584304,42.73135988263048,1.0,60$^\circ$,Above-patient,BC
125,27,27,0,0.0025605239885219,2.5605239885219504,-0.6217901836660854,-0.0140300758267901,2.632312853956995e-07,0.0,0.0,-0.0061008286577604,-0.0020000203597488,0.7937820981633392,-0.6446054943509344,0.1,1.0688851486497205e-05,0.9994081681029704,0.0343978517915986,0.0003181303771955,0.0263996830170277,0.7719862552368386,-0.7069848030255474,-0.0986588646280333,-0.9816067839611144,0.1712272811325037,0.0844354183828594,solved,0,0.0020701229212318,2.070122921231822,0.0029619126110476,2.961912611047677,49.41772682663272,26,0.4971990314217517,0.0029997208222427,2.999720822242768,0.0010002791777572,1.000279177757232,2.576695055382641,2.5766901206423145,0.3856724518750961,0.1496771808792187,0.149677467533021,177.0321910376166,-0.9986587815499824,-0.3851551808669777,0.3773694548833791,1.768994444379138,1.8351044544412496,0.3773686680088595,1.7689911883060905,1.835100826090036,-0.0395029791704359,-0.2587235201249038,-0.2832752987928649,0.1464548372129116,0.68653620485038,0.7121931058965514,0.1464548123135541,0.6865362560031543,0.7121930617068474,-0.1024262401381715,-0.6708374395604849,-0.7344971034763107,mpc_1np1s_above_60/frames/frame_000125.png,2.070122921231822,2.961912611047677,1.000279177757232,49.41772682663272,0.3856724518750554,0.2617218852697677,0.6219484508633163,0.0061008286577604,0.0020000203597488,0.8503228191207813,177.0321910376166,1.0,60$^\circ$,Above-patient,BC
126,27,27,0,0.0027661846785326,2.7661846785326465,0.1300140239381219,0.0089811306289977,3.255413319567922e-07,0.0,0.0,-0.0008640624246832,0.010175330172123,0.7950822384027204,-0.6445156830446445,0.1,1.0690225908922871e-05,0.9994080194841872,0.0344021695465025,0.0003181303310133,0.0265014363187489,0.7719127159049008,-0.7068081011005469,-0.0986109159053257,-0.9796262835953676,0.1808583802988061,0.0873074496524824,solved,0,5.767854290244138e-05,0.0576785429024413,0.0001201086586598,0.1201086586598904,50.24369301919571,26,0.2931805966960524,0.0029995370508767,2.999537050876753,0.0010004629491232,1.0004629491232466,0.1661004206161735,0.1661010424241207,0.1973086000407403,1.187887419603126,1.1878829726843891,37.37007014184471,0.7947317898257492,0.1568074168583904,-0.095345477038134,0.1232979870446151,-0.0574125084627588,-0.0953440473917544,0.1233037162728933,-0.0574043767898602,-0.0735393319377664,0.1767019250005219,0.0479487227076358,-0.574023092081502,0.7423099025711278,-0.345649386375897,-0.5740123361074634,0.742341616123341,-0.3455991362371132,-0.3727122483388053,0.8955611917779382,0.2430138508799686,mpc_1np1s_above_60/frames/frame_000126.png,0.0576785429024413,0.1201086586598904,1.0004629491232466,50.24369301919571,0.19730860004073356,0.19139384431256684,0.1303238547928338,0.0008640624246832,0.010175330172123,0.18788741960312594,37.37007014184471,1.0,60$^\circ$,Above-patient,BC
127,27,27,0,0.002699606244909,2.6996062449090323,-0.0303832462828967,0.009668030503193,-1.9587362453940915e-07,0.0,0.0,-0.0034553775869121,-0.0019999987235809,0.7947784059398915,-0.6444190027396125,0.1,1.0695722209404634e-05,0.9994074249726022,0.0344194362017208,0.000318130146272,0.0264814363315131,0.7719266906622151,-0.7068443336015808,-0.0986224016362378,-0.9800500930177672,0.178886255417433,0.0866113318140004,solved,0,2.425439110605164e-05,0.0242543911060516,3.925226732377494e-05,0.0392522673237749,49.694139953264376,26,0.4829283187863261,0.0029996856788208,2.999685678820806,0.0010003143211791,1.0003143211791938,0.0301569606119235,0.0301572596816046,0.0404970367773871,1.3428752750824413,1.3428619577822445,65.60662029327281,0.4129992012902101,0.0167252438436811,0.0193793577531419,-0.0125882793729632,0.0193757061510819,0.0193794434001359,-0.0125879486753133,0.0193763008118769,0.013974757314239,-0.0362325010339059,-0.0114857309121002,0.6426164096085883,-0.4174253345672391,0.6424953230671765,0.6426128767912245,-0.417410229185768,0.6425086700996271,0.3450809843460518,-0.8946951164125062,-0.2836190453942962,mpc_1np1s_above_60/frames/frame_000127.png,0.0242543911060516,0.0392522673237749,1.0003143211791938,49.694139953264376,0.040497036777387176,0.038834108373488815,0.03188436087702234,0.0034553775869121,0.0019999987235809,0.3428752750824413,65.60662029327281,1.0,60$^\circ$,Above-patient,BC
