k,status,infeasible,solver_mode,rollout_steps,i_ref,i_ref_mpc,idx_ref_0,idx_ref_terminal,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_now_x,p_now_y,p_now_z,p_now_qw,p_now_qx,p_now_qy,p_now_qz,p_now_L,tip_x,tip_y,tip_z,tip_tx,tip_ty,tip_tz,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,sqp_iters_done,sqp_du_final,sqp_du_rel_final,frame_path,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,tip_vessel_angle_deg,trust_vx,trust_vy,trust_vz,trust_wx,trust_wy,trust_wz,trust_dL,sqp_status_0,sqp_du_0,sqp_du_rel_0,u_applied_0_vx,u_applied_0_vy,u_applied_0_vz,u_applied_0_wx,u_applied_0_wy,u_applied_0_wz,u_applied_0_dL,x_rollout_0_x,x_rollout_0_y,x_rollout_0_z,x_rollout_0_tx,x_rollout_0_ty,x_rollout_0_tz,x_pred_0_x,x_pred_0_y,x_pred_0_z,x_pred_0_tx,x_pred_0_ty,x_pred_0_tz,rollout_err_xy_0_m,rollout_err_xy_0_mm,rollout_err_xyz_0_m,rollout_err_xyz_0_mm,u_plan_0_vx,u_plan_0_vy,u_plan_0_vz,u_plan_0_wx,u_plan_0_wy,u_plan_0_wz,u_plan_0_dL,u_plan_1_vx,u_plan_1_vy,u_plan_1_vz,u_plan_1_wx,u_plan_1_wy,u_plan_1_wz,u_plan_1_dL,u_plan_2_vx,u_plan_2_vy,u_plan_2_vz,u_plan_2_wx,u_plan_2_wy,u_plan_2_wz,u_plan_2_dL,u_plan_3_vx,u_plan_3_vy,u_plan_3_vz,u_plan_3_wx,u_plan_3_wy,u_plan_3_wz,u_plan_3_dL,u_plan_4_vx,u_plan_4_vy,u_plan_4_vz,u_plan_4_wx,u_plan_4_wy,u_plan_4_wz,u_plan_4_dL,u_plan_5_vx,u_plan_5_vy,u_plan_5_vz,u_plan_5_wx,u_plan_5_wy,u_plan_5_wz,u_plan_5_dL,u_plan_6_vx,u_plan_6_vy,u_plan_6_vz,u_plan_6_wx,u_plan_6_wy,u_plan_6_wz,u_plan_6_dL,u_plan_7_vx,u_plan_7_vy,u_plan_7_vz,u_plan_7_wx,u_plan_7_wy,u_plan_7_wz,u_plan_7_dL,u_plan_8_vx,u_plan_8_vy,u_plan_8_vz,u_plan_8_wx,u_plan_8_wy,u_plan_8_wz,u_plan_8_dL,u_plan_9_vx,u_plan_9_vy,u_plan_9_vz,u_plan_9_wx,u_plan_9_wy,u_plan_9_wz,u_plan_9_dL,u_plan_10_vx,u_plan_10_vy,u_plan_10_vz,u_plan_10_wx,u_plan_10_wy,u_plan_10_wz,u_plan_10_dL,u_plan_11_vx,u_plan_11_vy,u_plan_11_vz,u_plan_11_wx,u_plan_11_wy,u_plan_11_wz,u_plan_11_dL
21,solved,0,ltv_oneshot,1,36,36,36,45,0.06878206131387089,0.2199999999860189,0.0005000003213978807,0.0,0.0,6.283185307179586,0.047409342786622316,0.664068004124946,-0.659727315923782,-0.1,4.189868723431519e-06,0.5182991588352134,-0.8551991556445446,0.000621383950142176,0.03479129772842185,0.7635441647807665,-0.7065220981372959,-0.10002087993436853,-0.9952134052051719,0.09772408416959985,-0.0005305404218814329,0.00017878541344353108,0.17878541344353108,0.00017878559487534748,0.17878559487534748,1,0.05082006300876834,0.002333380369028383,,33,0.8395542854724269,0.0030259974275044345,3.0259974275044343,0.0009740025724955656,0.9740025724955655,25.131496509769082,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,0.05082006300876834,0.002333380369028383,0.06878206131387089,0.2199999999860189,0.0005000003213978807,0.0,0.0,6.283185307179586,0.047409342786622316,0.7635441647807665,-0.7065220981372959,-0.10002087993436853,-0.9952134052051719,0.09772408416959985,-0.0005305404218814329,0.7635344106177694,-0.7067006172689441,-0.10002062522913198,-0.9955999500611532,0.09370409909265905,-0.0005303314644931544,0.00017878541344353108,0.17878541344353108,0.00017878559487534748,0.17878559487534748,0.06878206131387089,0.2199999999860189,0.0005000003213978807,0.0,0.0,6.283185307179586,0.047409342786622316,0.09204632882402429,0.21999999998601888,0.00020000029999970643,0.0,0.0,6.283185307179586,0.009995486869708109,0.0720463288240243,0.2199999999860189,1.9999989000013104e-10,0.0,0.0,6.283185307179586,0.0016859147037775655,0.0320463288240243,0.2199999999860189,1.999994800013934e-16,0.0,0.0,6.283185307179586,-0.005,-0.007953671175975703,0.2199999999860189,1.9999907000349077e-22,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.04795367117597571,0.2199999999860189,1.9999866000641951e-28,0.0,0.0,6.283185307179586,-0.004999999999999999,-0.1079536711759757,0.2199999999860189,1.999982500101751e-34,0.0,0.0,6.283185307179586,-0.004999999999999999,-0.1079536711759757,0.2199999999860189,1.9999784001475196e-40,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.1079536711759757,0.2199999999860189,1.9999743002014382e-46,0.0,0.0,6.283185307179586,-0.005,-0.1079536711759757,0.2199999999860189,1.9999702002634338e-52,0.0,0.0,6.283185307179586,-0.005,-0.1079536711759757,0.2199999999860189,1.999966100333424e-58,0.0,0.0,6.283185307179586,-0.005,-0.1079536711759757,0.2199999999860189,1.9999640003692188e-64,0.0,0.0,6.283185307179586,-0.005
22,solved,0,ltv_oneshot,1,37,37,37,45,0.0971890294691666,0.2299999999860189,0.0003000002999997064,0.0,0.0,6.283185307179586,0.006904508819519319,0.6660117847143294,-0.6551273159240616,-0.1,3.4835420082013894e-05,-0.463578014555482,0.8860558889174142,-0.000620420874892136,0.03492938790481224,0.7634144859815488,-0.7064482856362115,-0.1000216936979579,-0.9952469854266428,0.09738123295071754,-0.0005774670361605502,0.00013078790303611403,0.13078790303611404,0.00013078798287534323,0.13078798287534324,1,0.05230689739635011,0.0024014696479296538,,34,0.8724092381254694,0.0030266907459021806,3.026690745902181,0.0009733092540978195,0.9733092540978195,24.355397806141866,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,0.05230689739635011,0.0024014696479296538,0.0971890294691666,0.2299999999860189,0.0003000002999997064,0.0,0.0,6.283185307179586,0.006904508819519319,0.7634144859815488,-0.7064482856362115,-0.1000216936979579,-0.9952469854266428,0.09738123295071754,-0.0005774670361605502,0.763371031608855,-0.7063249276487346,-0.10002183821099228,-0.9951632085735491,0.0982336685534801,-0.0005785016195485319,0.00013078790303611403,0.13078790303611404,0.00013078798287534323,0.13078798287534324,0.0971890294691666,0.2299999999860189,0.0003000002999997064,0.0,0.0,6.283185307179586,0.006904508819519319,0.0820463288240243,0.22999999998601892,2.9999968500065046e-10,0.0,0.0,6.283185307179586,0.021685914703777565,0.0420463288240243,0.22999999998601892,2.9999907000285036e-16,0.0,0.0,6.283185307179586,-0.005,0.0020463288240242967,0.22999999998601892,2.99998455006301e-22,0.0,0.0,6.283185307179586,-0.005,-0.03795367117597571,0.22999999998601892,2.9999784001099586e-28,0.0,0.0,6.283185307179586,-0.005,-0.0979536711759757,0.22999999998601892,2.999972250169267e-34,0.0,0.0,6.283185307179586,-0.005,-0.11795367117597569,0.22999999998601892,2.9999661002408355e-40,0.0,0.0,6.283185307179586,-0.005,-0.11795367117597569,0.22999999998601892,2.999959950324549e-46,0.0,0.0,6.283185307179586,-0.005,-0.11795367117597569,0.22999999998601892,2.9999538004202747e-52,0.0,0.0,6.283185307179586,-0.004999999999999999,-0.11795367117597569,0.22999999998601892,2.999947650527865e-58,0.0,0.0,6.283185307179586,-0.005,-0.11795367117597569,0.22999999998601892,2.999941500647155e-64,0.0,0.0,6.283185307179586,-0.005,-0.11795367117597569,0.22999999998601892,2.999938350707165e-70,0.0,0.0,6.283185307179586,-0.005
23,solved,0,ltv_oneshot,1,37,37,37,45,0.09204632882402429,0.23999999998601895,0.0,0.0,0.0,6.283185307179586,0.017636019622248998,0.6678527112908099,-0.6503273159243412,-0.1,7.372322939918519e-05,-0.40702733964094934,0.9134157643971571,-0.0006170092818922328,0.03528210829725722,0.7630836043087924,-0.7062582050410262,-0.10002264569938377,-0.9949357105322342,0.10051138172719544,-0.0006277348230823405,0.00016265121690011775,0.16265121690011775,0.00016265130543576458,0.1626513054357646,1,0.049156908468407506,0.0022566771630438028,,35,0.021621664637016046,0.003027511425099808,3.027511425099808,0.0009724885749001922,0.9724885749001922,24.375129194279555,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,0.049156908468407506,0.0022566771630438028,0.09204632882402429,0.23999999998601895,0.0,0.0,0.0,6.283185307179586,0.017636019622248998,0.7630836043087924,-0.7062582050410262,-0.10002264569938377,-0.9949357105322342,0.10051138172719544,-0.0006277348230823405,0.7630262484028041,-0.7061060021553527,-0.10002281540757223,-0.9948094520677953,0.10175342017674277,-0.0006289347406072301,0.00016265121690011775,0.16265121690011775,0.00016265130543576458,0.1626513054357646,0.09204632882402429,0.23999999998601895,0.0,0.0,0.0,6.283185307179586,0.017636019622248998,0.0520463288240243,0.23999999998601895,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,0.012046328824024297,0.23999999998601892,0.0,0.0,0.0,6.283185307179586,-0.005,-0.027953671175975706,0.23999999998601892,0.0,0.0,0.0,6.283185307179586,-0.005,-0.0879536711759757,0.23999999998601892,0.0,0.0,0.0,6.283185307179586,-0.005,-0.1279536711759757,0.23999999998601892,0.0,0.0,0.0,6.283185307179586,-0.004999999999999999,-0.1279536711759757,0.23999999998601892,0.0,0.0,0.0,6.283185307179586,-0.004999999999999999,-0.1279536711759757,0.23999999998601892,0.0,0.0,0.0,6.283185307179586,-0.005,-0.1279536711759757,0.23999999998601892,0.0,0.0,0.0,6.283185307179586,-0.004999999999999999,-0.1279536711759757,0.23999999998601892,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.1279536711759757,0.23999999998601892,0.0,0.0,0.0,6.283185307179586,-0.005,-0.1279536711759757,0.23999999998601892,0.0,0.0,0.0,6.283185307179586,-0.005
24,solved,0,ltv_oneshot,1,37,37,37,45,0.062046328824024305,0.24999999998601896,0.0,0.0,0.0,6.283185307179586,-0.005,0.6690936378672904,-0.6453273159246209,-0.1,0.00011232008681085764,-0.3488703137699572,0.9371708051547931,-0.0006111626351414287,0.035182108297257216,0.7631776824271564,-0.7063125916055571,-0.10002323314645704,-0.9951694792350648,0.09816950484310955,-0.0006752169047826188,8.154139214845458e-05,0.08154139214845457,8.154144302738104e-05,0.08154144302738105,1,0.04898979485566359,0.002248812553205794,,35,0.4032148734940832,0.003028094650090275,3.028094650090275,0.0009719053499097252,0.9719053499097252,24.1948986907234,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,0.04898979485566359,0.002248812553205794,0.062046328824024305,0.24999999998601896,0.0,0.0,0.0,6.283185307179586,-0.005,0.7631776824271564,-0.7063125916055571,-0.10002323314645704,-0.9951694792350648,0.09816950484310955,-0.0006752169047826188,0.7631259432195189,-0.7062495673798456,-0.1000231420559549,-0.9951640384076295,0.09822460895889978,-0.0006803345422360907,8.154139214845458e-05,0.08154139214845457,8.154144302738104e-05,0.08154144302738105,0.062046328824024305,0.24999999998601896,0.0,0.0,0.0,6.283185307179586,-0.005,0.022046328824024297,0.2499999999860189,0.0,0.0,0.0,6.283185307179586,-0.005,-0.017953671175975704,0.24999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.07795367117597571,0.24999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005,-0.1379536711759757,0.24999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005,-0.1379536711759757,0.24999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005,-0.1379536711759757,0.24999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005,-0.1379536711759757,0.24999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005,-0.1379536711759757,0.24999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005,-0.1379536711759757,0.24999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.1379536711759757,0.24999999998601893,0.0,0.0,0.0,6.283185307179586,-0.004999999999999999,-0.1379536711759757,0.24999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005
25,solved,0,ltv_oneshot,1,37,37,37,45,0.0320463288240243,0.25999999998601897,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,0.6697345644437709,-0.6401273159249005,-0.1,0.0001504736681540542,-0.2893364561542006,0.9572272608970974,-0.0006029040086833701,0.03508210829725721,0.7632718377987259,-0.7063664544548794,-0.10002385015670438,-0.9952584663992087,0.0972628008501945,-0.0007298160526494543,7.909614797344642e-05,0.07909614797344643,7.909616972119947e-05,0.07909616972119947,1,0.04898979485566354,0.0022485884096427734,,35,0.2945480078047721,0.003028225011618795,3.028225011618795,0.0009717749883812049,0.9717749883812049,24.32971955698662,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,0.04898979485566354,0.0022485884096427734,0.0320463288240243,0.25999999998601897,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,0.7632718377987259,-0.7063664544548794,-0.10002385015670438,-0.9952584663992087,0.0972628008501945,-0.0007298160526494543,0.7632180027391476,-0.706308506314405,-0.10002379150239969,-0.9952527021173126,0.09732175877250994,-0.0007308882356549163,7.909614797344642e-05,0.07909614797344643,7.909616972119947e-05,0.07909616972119947,0.0320463288240243,0.25999999998601897,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.007953671175975703,0.2599999999860189,0.0,0.0,0.0,6.283185307179586,-0.005,-0.06795367117597571,0.2599999999860189,0.0,0.0,0.0,6.283185307179586,-0.005,-0.1279536711759757,0.2599999999860189,0.0,0.0,0.0,6.283185307179586,-0.005,-0.14795367117597572,0.2599999999860189,0.0,0.0,0.0,6.283185307179586,-0.005,-0.14795367117597572,0.2599999999860189,0.0,0.0,0.0,6.283185307179586,-0.005,-0.14795367117597572,0.2599999999860189,0.0,0.0,0.0,6.283185307179586,-0.005,-0.14795367117597572,0.2599999999860189,0.0,0.0,0.0,6.283185307179586,-0.005,-0.14795367117597572,0.2599999999860189,0.0,0.0,0.0,6.283185307179586,-0.005,-0.14795367117597572,0.2599999999860189,0.0,0.0,0.0,6.283185307179586,-0.005,-0.14795367117597572,0.2599999999860189,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.14795367117597572,0.2599999999860189,0.0,0.0,0.0,6.283185307179586,-0.005
26,solved,0,ltv_oneshot,1,37,37,37,45,0.0020463288240242967,0.269999999986019,0.0,0.0,0.0,6.283185307179586,-0.005,0.6697754910202514,-0.6347273159251801,-0.1,0.0001880333986739266,-0.22866071973125654,0.9735059779561784,-0.0005922659955436796,0.03498210829725721,0.7633660710774955,-0.7064198254623374,-0.10002438232818275,-0.9952019707172381,0.09783881739703595,-0.0007767180151591473,7.375539288369799e-05,0.07375539288369799,7.375539853356833e-05,0.07375539853356833,1,0.048989794855663606,0.00224834898502617,,35,0.1860758018930137,0.003027863228232519,3.0278632282325186,0.0009721367717674813,0.9721367717674813,24.38195071114863,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,0.048989794855663606,0.00224834898502617,0.0020463288240242967,0.269999999986019,0.0,0.0,0.0,6.283185307179586,-0.005,0.7633660710774955,-0.7064198254623374,-0.10002438232818275,-0.9952019707172381,0.09783881739703595,-0.0007767180151591473,0.7633128972116195,-0.7063687138397137,-0.10002435345922285,-0.9951955909431959,0.09790366650992212,-0.0007796480854243224,7.375539288369799e-05,0.07375539288369799,7.375539853356833e-05,0.07375539853356833,0.0020463288240242967,0.269999999986019,0.0,0.0,0.0,6.283185307179586,-0.005,-0.05795367117597571,0.2699999999860189,0.0,0.0,0.0,6.283185307179586,-0.005,-0.1179536711759757,0.2699999999860189,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.15795367117597572,0.2699999999860189,0.0,0.0,0.0,6.283185307179586,-0.005,-0.15795367117597572,0.2699999999860189,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.15795367117597572,0.2699999999860189,0.0,0.0,0.0,6.283185307179586,-0.005,-0.15795367117597572,0.2699999999860189,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.15795367117597572,0.2699999999860189,0.0,0.0,0.0,6.283185307179586,-0.005,-0.15795367117597572,0.2699999999860189,0.0,0.0,0.0,6.283185307179586,-0.005,-0.15795367117597572,0.2699999999860189,0.0,0.0,0.0,6.283185307179586,-0.005,-0.15795367117597572,0.2699999999860189,0.0,0.0,0.0,6.283185307179586,-0.005,-0.15795367117597572,0.2699999999860189,0.0,0.0,0.0,6.283185307179586,-0.005
27,solved,0,ltv_oneshot,1,37,37,37,45,-0.04795367117597571,0.27999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005,0.6688164175967318,-0.6291273159254597,-0.1,0.0002248510472735215,-0.16708256391267917,0.9859427116728421,-0.0005792905791001735,0.03488210829725721,0.7634604861944275,-0.7064726070331416,-0.10002473672907813,-0.9949492548088292,0.1003758976924795,-0.00081210700300989,6.633695260002647e-05,0.06633695260002648,6.63428384920259e-05,0.06634283849202591,1,0.5258856128551511,0.024132262158442264,,35,0.07778169725118357,0.003027036527075791,3.027036527075791,0.0009729634729242092,0.9729634729242093,24.34879771631013,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,0.5258856128551511,0.024132262158442264,-0.04795367117597571,0.27999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005,0.7634604861944275,-0.7064726070331416,-0.10002473672907813,-0.9949492548088292,0.1003758976924795,-0.00081210700300989,0.7634103192720451,-0.706429203448279,-0.10002562043656417,-0.9949432536282288,0.10043529959047366,-0.0008201559887179563,6.633695260002647e-05,0.06633695260002648,6.63428384920259e-05,0.06634283849202591,-0.04795367117597571,0.27999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005,-0.10795367117597571,0.27999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005,-0.16795367117597573,0.27999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.16795367117597573,0.27999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.16795367117597573,0.27999999998601893,0.0,0.0,0.0,6.283185307179586,-0.004999999999999999,-0.16795367117597573,0.27999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.16795367117597573,0.27999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005,-0.16795367117597573,0.27999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005,-0.16795367117597573,0.27999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005,-0.16795367117597573,0.27999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005,-0.16795367117597573,0.27999999998601893,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.16795367117597573,0.27999999998601893,0.0,0.0,0.0,5.759586531581287,-0.005
28,solved,0,ltv_oneshot,1,37,37,37,45,-0.09795367117597571,0.28999999998601894,0.0,0.0,0.0,6.283185307179586,-0.005,0.6668573441732123,-0.6233273159257393,-0.1,0.00026078131151420004,-0.10484500954710103,0.9944883799409121,-0.0005640289673936506,0.034782108297257204,0.7635551576239445,-0.7065249782858192,-0.10002531613270454,-0.9945353047513207,0.10439731515380289,-0.0008533415935240263,5.962964621755095e-05,0.05962964621755095,5.962991958514732e-05,0.05962991958514732,1,0.7420992895941054,0.03451091220400722,,34,0.9696243373860465,0.0030256083216151234,3.0256083216151235,0.0009743916783848767,0.9743916783848767,24.20274346906537,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,0.7420992895941054,0.03451091220400722,-0.09795367117597571,0.28999999998601894,0.0,0.0,0.0,6.283185307179586,-0.005,0.7635551576239445,-0.7065249782858192,-0.10002531613270454,-0.9945353047513207,0.10439731515380289,-0.0008533415935240263,0.7635084936403815,-0.7064878546094648,-0.1000254966921154,-0.9945259782258759,0.10448610767857903,-0.0008555326089277232,5.962964621755095e-05,0.05962964621755095,5.962991958514732e-05,0.05962991958514732,-0.09795367117597571,0.28999999998601894,0.0,0.0,0.0,6.283185307179586,-0.005,-0.17795367117597574,0.28999999998601894,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.17795367117597574,0.28999999998601894,0.0,0.0,0.0,6.283185307179586,-0.005,-0.17795367117597574,0.28999999998601894,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.17795367117597574,0.28999999998601894,0.0,0.0,0.0,6.283185307179586,-0.005,-0.17795367117597574,0.28999999998601894,0.0,0.0,0.0,6.283185307179586,-0.005,-0.17795367117597574,0.28999999998601894,0.0,0.0,0.0,6.283185307179586,-0.005,-0.17795367117597574,0.28999999998601894,0.0,0.0,0.0,6.283185307179586,-0.005,-0.17795367117597574,0.28999999998601894,0.0,0.0,0.0,6.283185307179586,-0.005,-0.17795367117597574,0.28999999998601894,0.0,0.0,0.0,6.283185307179586,-0.005,-0.17795367117597574,0.28999999998601894,0.0,0.0,0.0,5.235987755982988,-0.005000000000000001,-0.17795367117597574,0.28999999998601894,0.0,0.0,0.0,5.235987755982988,-0.005
29,solved,0,ltv_oneshot,1,37,37,37,45,-0.18795367117597575,0.29999999998601895,0.0,0.0,0.0,6.283185307179586,-0.005,0.6630982707496927,-0.617327315926019,-0.1,0.0002956823910579805,-0.04219367982796909,0.9991092569118787,-0.000546541391033149,0.0346821082972572,0.7636503120664171,-0.7065768807598756,-0.10002572896987737,-0.993902424116935,0.1102596567419752,-0.0008828531146785951,5.7634676432380836e-05,0.057634676432380835,5.763484196107827e-05,0.057634841961078265,1,0.9082219075887314,0.04334993177604718,,34,0.8614499998153535,0.003023696908506591,3.023696908506591,0.0009763030914934092,0.9763030914934092,23.971036758560018,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,0.9082219075887314,0.04334993177604718,-0.18795367117597575,0.29999999998601895,0.0,0.0,0.0,6.283185307179586,-0.005,0.7636503120664171,-0.7065768807598756,-0.10002572896987737,-0.993902424116935,0.1102596567419752,-0.0008828531146785951,0.7636048210011505,-0.7065414926416949,-0.10002586710174637,-0.9939404777116747,0.10991608452264882,-0.0008838153075339309,5.7634676432380836e-05,0.057634676432380835,5.763484196107827e-05,0.057634841961078265,-0.18795367117597575,0.29999999998601895,0.0,0.0,0.0,6.283185307179586,-0.005,-0.18795367117597575,0.29999999998601895,0.0,0.0,0.0,6.283185307179586,-0.005,-0.18795367117597575,0.29999999998601895,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.18795367117597575,0.29999999998601895,0.0,0.0,0.0,6.283185307179586,-0.005,-0.18795367117597575,0.29999999998601895,0.0,0.0,0.0,6.283185307179586,-0.005,-0.18795367117597575,0.29999999998601895,0.0,0.0,0.0,6.283185307179586,-0.005,-0.18795367117597575,0.29999999998601895,0.0,0.0,0.0,6.283185307179586,-0.005,-0.18795367117597575,0.29999999998601895,0.0,0.0,0.0,6.283185307179586,-0.005,-0.18795367117597575,0.29999999998601895,0.0,0.0,0.0,6.283185307179586,-0.005,-0.18795367117597575,0.29999999998601895,0.0,0.0,0.0,4.712388980384689,-0.005,-0.18795367117597575,0.29999999998601895,0.0,0.0,0.0,4.712388980384689,-0.005,-0.18795367117597575,0.29999999998601895,0.0,0.0,0.0,4.712388980384689,-0.005
30,solved,0,ltv_oneshot,1,37,37,37,45,-0.19795367117597576,0.30999999998601896,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,0.6591391973261732,-0.6111273159262985,-0.1,0.00032941654728869013,0.020624169068985156,0.9997871060954154,-0.0005268968654932501,0.0345821082972572,0.763745651333184,-0.7066290365018806,-0.1000260839277272,-0.9933173031964623,0.11541194618760846,-0.0009043493218283435,5.778523612851215e-05,0.057785236128512156,5.778591971369096e-05,0.05778591971369096,1,1.048342840502167,0.05201826082946291,,34,0.7530912319017726,0.0030211380691048317,3.0211380691048317,0.0009788619308951684,0.9788619308951684,23.633235295669945,0.01,0.01,0.0001,0.17453292519943295,0.17453292519943295,0.5235987755982988,0.02,solved,1.048342840502167,0.05201826082946291,-0.19795367117597576,0.30999999998601896,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,0.763745651333184,-0.7066290365018806,-0.1000260839277272,-0.9933173031964623,0.11541194618760846,-0.0009043493218283435,0.7636993442007485,-0.7065944708686587,-0.1000263650019687,-0.993348587647267,0.11514236364848733,-0.0009052693630000786,5.778523612851215e-05,0.057785236128512156,5.778591971369096e-05,0.05778591971369096,-0.19795367117597576,0.30999999998601896,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.19795367117597576,0.30999999998601896,0.0,0.0,0.0,6.283185307179586,-0.005,-0.19795367117597576,0.30999999998601896,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.19795367117597576,0.30999999998601896,0.0,0.0,0.0,6.283185307179586,-0.005,-0.19795367117597576,0.30999999998601896,0.0,0.0,0.0,6.283185307179586,-0.005,-0.19795367117597576,0.30999999998601896,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.19795367117597576,0.30999999998601896,0.0,0.0,0.0,6.283185307179586,-0.005000000000000001,-0.19795367117597576,0.30999999998601896,0.0,0.0,0.0,6.283185307179586,-0.005,-0.19795367117597576,0.30999999998601896,0.0,0.0,0.0,4.18879020478639,-0.004999999999999999,-0.19795367117597576,0.30999999998601896,0.0,0.0,0.0,4.18879020478639,-0.005,-0.19795367117597576,0.30999999998601896,0.0,0.0,0.0,4.18879020478639,-0.005,-0.19795367117597576,0.30999999998601896,0.0,0.0,0.0,4.18879020478639,-0.005
